target,blend_weight,validation_rows,validation_mae,validation_rmse,selection_metric,selection_objective
delta_yF,0.0,7079,0.1263716161916242,0.2086545518192466,balanced,1.012913840907688
delta_yF,0.1,7079,0.1262036229378929,0.20809399168143616,balanced,1.0108728634596194
delta_yF,0.2,7079,0.1261042931571925,0.20755174988261496,balanced,1.009149149119967
delta_yF,0.35,7079,0.1260615819119215,0.20677306403244824,balanced,1.0070701693367652
delta_yF,0.5,7079,0.12611439383321266,0.20603639888970568,balanced,1.005473112064521
delta_yF,0.65,7079,0.12624767059356348,0.20534220867094324,balanced,1.004299365102753
delta_yF,0.8,7079,0.12645773706437505,0.20469091696982614,balanced,1.0035353905120603
delta_yF,0.9,7079,0.12663240159260114,0.20428076636713174,balanced,1.0032223516467358
delta_yF,1.0,7079,0.12683288255204656,0.20388999051443135,balanced,1.003059221645592
delta_yN,0.0,7079,0.09300383411401543,0.15875524748196743,balanced,1.0138079220335325
delta_yN,0.1,7079,0.09286810169955535,0.15848032584208685,balanced,1.012189949299932
delta_yN,0.2,7079,0.09273750207100502,0.15820933612615362,balanced,1.0106124663723741
delta_yN,0.35,7079,0.09255627404331639,0.1578102351117197,balanced,1.0083496346916525
delta_yN,0.5,7079,0.09239281757956659,0.1574200711041267,balanced,1.0062120215846697
delta_yN,0.65,7079,0.09224717848414435,0.1570389098576427,balanced,1.0042000865506333
delta_yN,0.8,7079,0.09212028954995354,0.15666681450214368,balanced,1.002319102457005
delta_yN,0.9,7079,0.09204533417054128,0.15642381816428838,balanced,1.0011337241089628
delta_yN,1.0,7079,0.09197748439900365,0.1561848911774279,balanced,1.0
delta_yT,0.0,7079,0.20399671032664837,0.32936052738207194,balanced,1.0177213604421569
delta_yT,0.1,7079,0.20374691366795716,0.32852758448613595,balanced,1.01580652295165
delta_yT,0.2,7079,0.20350349944667437,0.32770014140779147,balanced,1.013916049261626
delta_yT,0.35,7079,0.20315981995741145,0.3264694042834672,balanced,1.0111496624996519
delta_yT,0.5,7079,0.20283983157573235,0.32525130564431476,balanced,1.0084616101807873
delta_yT,0.65,7079,0.20254230135526843,0.32404597138611635,balanced,1.0058490351149638
delta_yT,0.8,7079,0.2022627307661746,0.3228535645008843,balanced,1.0033010513558454
delta_yT,0.9,7079,0.20208482867598046,0.3220658762614133,balanced,1.0016346724975116
delta_yT,1.0,7079,0.20191606590851904,0.32128401924407735,balanced,1.0
