policy_version,policy_name,target_event,rollout_horizon_months,calibration_split,selection_objective,fbeta_beta,min_recall,min_precision,score_column,selected_threshold,constraint_satisfied,calibration_rows,calibration_positive_rows,calibration_positive_rate,calibration_predicted_positive_rows,calibration_predicted_positive_rate,calibration_tn,calibration_fp,calibration_fn,calibration_tp,calibration_precision,calibration_recall,calibration_specificity,calibration_f1,calibration_macro_f1,calibration_fbeta,calibration_balanced_accuracy,calibration_mcc,calibration_gmean_pr,calibration_pr_distance
pipe_grud_rollout_alert_policy_2b_v0,balanced_accuracy,bloom_h,1,validation,balanced_accuracy,2.0,,,rollout_probability_bloom_calibrated,0.15714285714285714,True,3049,410,0.13447031813709412,814,0.26697277795998686,2157,482,78,332,0.40786240786240785,0.8097560975609757,0.8173550587343691,0.5424836601307189,0.7137941484896516,0.6764466177669112,0.8135555781476724,0.48362103731047645,0.5746904138164185,0.6219482859834365
pipe_grud_rollout_alert_policy_2b_v0,closest_pr,bloom_h,1,validation,closest_pr,2.0,,,rollout_probability_bloom_calibrated,0.3673469387755102,True,3049,410,0.13447031813709412,454,0.14890127910790424,2447,192,148,262,0.5770925110132159,0.6390243902439025,0.9272451686244789,0.6064814814814815,0.7707608018794492,0.6255969436485196,0.7831347794341907,0.5426730216748247,0.6072694541672115,0.5560163082859111
pipe_grud_rollout_alert_policy_2b_v0,f1,bloom_h,1,validation,f1,2.0,,,rollout_probability_bloom_calibrated,0.3673469387755102,True,3049,410,0.13447031813709412,454,0.14890127910790424,2447,192,148,262,0.5770925110132159,0.6390243902439025,0.9272451686244789,0.6064814814814815,0.7707608018794492,0.6255969436485196,0.7831347794341907,0.5426730216748247,0.6072694541672115,0.5560163082859111
pipe_grud_rollout_alert_policy_2b_v0,fbeta,bloom_h,1,validation,fbeta,2.0,,,rollout_probability_bloom_calibrated,0.15714285714285714,True,3049,410,0.13447031813709412,814,0.26697277795998686,2157,482,78,332,0.40786240786240785,0.8097560975609757,0.8173550587343691,0.5424836601307189,0.7137941484896516,0.6764466177669112,0.8135555781476724,0.48362103731047645,0.5746904138164185,0.6219482859834365
pipe_grud_rollout_alert_policy_2b_v0,fixed,bloom_h,1,validation,fixed,2.0,,,probability_bloom_mean,0.3,True,3049,410,0.13447031813709412,352,0.11544768776648082,2502,137,195,215,0.6107954545454546,0.524390243902439,0.9480863963622584,0.5643044619422573,0.7510427856937674,0.5396586345381525,0.7362383201323488,0.5044059024020753,0.5659462672229512,0.6145606709655774
pipe_grud_rollout_alert_policy_2b_v0,gmean_pr,bloom_h,1,validation,gmean_pr,2.0,,,rollout_probability_bloom_calibrated,0.29310344827586204,True,3049,410,0.13447031813709412,512,0.16792390947851754,2406,233,131,279,0.544921875,0.6804878048780488,0.9117089806744979,0.6052060737527115,0.7674407493956756,0.6482342007434945,0.7960983927762734,0.5404835184490493,0.608943914124101,0.5560432920961851
pipe_grud_rollout_alert_policy_2b_v0,mcc,bloom_h,1,validation,mcc,2.0,,,rollout_probability_bloom_calibrated,0.3673469387755102,True,3049,410,0.13447031813709412,454,0.14890127910790424,2447,192,148,262,0.5770925110132159,0.6390243902439025,0.9272451686244789,0.6064814814814815,0.7707608018794492,0.6255969436485196,0.7831347794341907,0.5426730216748247,0.6072694541672115,0.5560163082859111
pipe_grud_rollout_alert_policy_2b_v0,balanced_accuracy,bloom_h,2,validation,balanced_accuracy,2.0,,,rollout_probability_bloom_calibrated,0.14482758620689654,True,3158,441,0.1396453451551615,1152,0.3647878404053198,1945,772,61,380,0.3298611111111111,0.8616780045351474,0.7158630842841369,0.4770872567482737,0.6503581530406624,0.6515775034293553,0.7887705444096422,0.4158678023242993,0.5331360651803335,0.6842653760279072
pipe_grud_rollout_alert_policy_2b_v0,closest_pr,bloom_h,2,validation,closest_pr,2.0,,,rollout_probability_bloom_calibrated,0.28125,True,3158,441,0.1396453451551615,505,0.15991133628879037,2486,231,167,274,0.5425742574257426,0.6213151927437641,0.9149797570850202,0.5792811839323467,0.7525828638469927,0.6037902159541648,0.7681474749143922,0.5071699426264973,0.5806114271440753,0.5938354091971135
pipe_grud_rollout_alert_policy_2b_v0,f1,bloom_h,2,validation,f1,2.0,,,rollout_probability_bloom_calibrated,0.3114754098360656,True,3158,441,0.1396453451551615,473,0.14977834072197593,2509,208,176,265,0.5602536997885835,0.6009070294784581,0.9234449760765551,0.5798687089715536,0.7543919627790016,0.5923111309789897,0.7621760027775066,0.5093124963085601,0.5802244276952441,0.5938451041048816
