split,target,rows,rmse,mae,nll,interval_90_coverage,interval_90_mean_width
train,all,112470,0.09034895740759183,0.050621150380417576,-2.2206869858944445,0.9086027879039348,0.27185570963032757
train,yN,112470,0.04130449023682989,0.013892336293221622,-2.985008709570816,0.9361162976793812,0.10515399456999297
train,yF,112470,0.10781676980180561,0.0646396177042068,-1.8120424517718614,0.8946741353249755,0.32589700189581805
train,yT,112470,0.18463298956783342,0.11000345629819862,-1.1970446947745093,0.8746688005690406,0.5775702470311528
train,sigma_N,112470,0.05343320161399239,0.011889778867110873,-2.761114619171883,0.9635102694051747,0.12882137507176392
train,sigma_F,112470,0.0375799211847006,0.017118517439068823,-2.868603839061944,0.9046679114430515,0.11510880725420009
train,sigma_T,112470,0.05793660384370765,0.027475373225815405,-2.4492509916706955,0.8797457099671023,0.17041443771941614
train,delta_yN,112470,0.04366875947648303,0.025232867884235274,-2.882578848283153,0.9371743576064728,0.11036622827610801
train,delta_yF,112470,0.10674749921101973,0.06707696060800675,-1.8128278120259151,0.8996976971636881,0.3294575987407406
train,delta_yT,112470,0.1800203817319542,0.11826144510389403,-1.2177109067192224,0.8871699119765271,0.5839116961137554
validation,all,7079,0.11300616598841311,0.06981894516798565,-1.2705270077122395,0.8409536814678783,0.3030782657283261
validation,yN,7079,0.08441695051073347,0.053426323039398,-0.8202482315927833,0.7215708433394548,0.12676343016577973
validation,yF,7079,0.11138868399628167,0.07173017600714647,-1.7369553067115324,0.9021048170645571,0.36967224905695983
validation,yT,7079,0.19006132221807398,0.12260587681213801,-1.164078726608852,0.8752648679191977,0.612840967438352
validation,sigma_N,7079,0.11886268588869098,0.052566912807739966,0.6501939571211948,0.8272354852380279,0.15636603275519473
validation,sigma_F,7079,0.049481423093502654,0.02231325714546739,-2.5631502024584156,0.9049300748693319,0.13682388885493735
validation,sigma_T,7079,0.07981834580011898,0.042010034506461395,-1.8995854334232414,0.8152281395677355,0.1949437800597498
validation,delta_yN,7079,0.08501290177923682,0.05759166852786962,-0.9912007355154495,0.7236897866930357,0.13410612802280514
validation,delta_yF,7079,0.11197118327658134,0.07508147512221171,-1.7268171594681452,0.9040824975278994,0.3723960991784128
validation,delta_yT,7079,0.18604199733249802,0.13104478254343835,-1.1829012307529312,0.8944766209916655,0.6237918160227434
test,all,7582,0.10974440467618403,0.06766491880478083,-1.305151592319374,0.8529411764705882,0.3121836635542976
test,yN,7582,0.08557815600599498,0.057194201872676445,-0.9559114738430143,0.7114217884463202,0.1339566032794056
test,yF,7582,0.10938123800286258,0.07101142378162816,-1.7412284543161436,0.9115009232392508,0.3821187423106329
test,yT,7582,0.1774193947449645,0.11032063034649292,-1.2280718763910412,0.9000263782643102,0.6215766296950219
test,sigma_N,7582,0.13763428151690232,0.0635149871979122,1.2224808081383127,0.827090477446584,0.16556538808506166
test,sigma_F,7582,0.03938537204788947,0.02041332100979164,-2.744494535526164,0.9022685307306779,0.14358864041879102
test,sigma_T,7582,0.07016274925594089,0.03643400855883229,-2.177882720536715,0.8718016354523872,0.2013215970879839
test,delta_yN,7582,0.08520655368550296,0.05929644420385298,-1.150128975608864,0.7238195726721182,0.1418894388153068
test,delta_yF,7582,0.11125001082861619,0.07540113207093331,-1.72222154959938,0.9137430757056185,0.3830900884058255
test,delta_yT,7582,0.17168188599698236,0.11539812020090758,-1.2489055531913578,0.9147982062780269,0.6365458438906497
