epoch,train_loss,validation_loss,validation_rmse_all,validation_mae_all,validation_selection_objective,validation_blend_selection_metric,epoch_seconds,best_validation_loss,best_validation_objective
1,-1.6588239121299209,-1.6838595712623299,0.14568143911687137,0.07472739068998006,0.9431470622983216,balanced,2.2419959970065975,-1.6838595712623299,0.9431470622983216
2,-2.2237898802064286,-1.8689794878509902,0.1267877403047546,0.06758874409344474,0.8372473059087864,balanced,1.993274904001737,-1.8689794878509902,0.8372473059087864
3,-2.4791755278671155,-2.2053210017377474,0.1212338233252578,0.06521208521258129,0.8043281375268801,balanced,2.0097176139970543,-2.2053210017377474,0.8043281375268801
4,-2.90132909904793,-2.721150313501215,0.11971079880444319,0.06429792605574175,0.7936131354191345,balanced,2.246479948000342,-2.721150313501215,0.7936131354191345
5,-3.11206965047526,-2.937307992084918,0.11987688787263975,0.06431882832218394,0.794274904105776,balanced,2.3851092889963184,-2.721150313501215,0.7936131354191345
6,-3.2367737042012625,-3.0439644654178086,0.11986774563030626,0.06451278472081888,0.7954932964010373,balanced,2.335491749996436,-2.721150313501215,0.7936131354191345
7,-3.294026522466151,-3.0875688323170634,0.12021731208128313,0.06427723168037436,0.7950882332276857,balanced,2.459848818994942,-2.721150313501215,0.7936131354191345
8,-3.3363095583947313,-3.1232728178495623,0.11973647817314531,0.06454857624509705,0.7953067099835356,balanced,2.4281125780034927,-2.721150313501215,0.7936131354191345
9,-3.37377450423688,-3.1427174225633743,0.11996727537657444,0.06484920333045797,0.7979729623217291,balanced,2.3486087679993943,-2.721150313501215,0.7936131354191345
10,-3.364753322811523,-3.255354483956505,0.119101256611503,0.06416223401041206,0.7908051281491248,balanced,2.400734566996107,-3.255354483956505,0.7908051281491248
11,-3.395435739003837,-3.2227122228444713,0.11848162740555764,0.06430252662470012,0.7897400734293027,balanced,2.307479624003463,-3.2227122228444713,0.7897400734293027
12,-3.410864524894817,-3.120883485943507,0.11935650166430725,0.06593403709633248,0.8030107847627495,balanced,2.2867871679991367,-3.2227122228444713,0.7897400734293027
13,-3.4030479264598115,-3.2527943927446064,0.11785459895519934,0.063776890431411,0.7843686440457568,balanced,2.3228650870005367,-3.2527943927446064,0.7843686440457568
14,-3.5016856556734397,-3.3215623648843366,0.11809642468017828,0.06366557971635614,0.7844205585353421,balanced,2.3469301410004846,-3.2527943927446064,0.7843686440457568
15,-3.3865638035996346,-3.2746472417965533,0.11768366319238381,0.06335215855214965,0.7810942806283028,balanced,2.3215707120034494,-3.2746472417965533,0.7810942806283028
16,-3.5240543345246533,-3.2327843266970846,0.11787209483513256,0.06374726733404897,0.7842336747023497,balanced,2.260679013998015,-3.2746472417965533,0.7810942806283028
17,-3.4643403150351104,-3.27291159714127,0.11775139352190006,0.06373600278331731,0.7837779976861402,balanced,2.332523159995617,-3.2746472417965533,0.7810942806283028
18,-3.509744235087764,-3.3077811040080367,0.11750992874696377,0.06222531580127033,0.7732954466349378,balanced,2.3165329990006285,-3.3077811040080367,0.7732954466349378
19,-3.5306922052892094,-3.347195790866137,0.11775735600336354,0.0637300680511781,0.7837587598356257,balanced,2.367802936001681,-3.3077811040080367,0.7732954466349378
20,-3.5123137853342334,-3.1115377626828398,0.11926102303862887,0.06613266193477468,0.803985081652852,balanced,2.256437634001486,-3.3077811040080367,0.7732954466349378
