split,target,rows,rmse,mae,nll,interval_90_coverage,interval_90_mean_width
train,all,602390,0.10324365265849485,0.054639531899889425,-2.839306145232257,0.9394019378365068,0.284322138707825
train,yN,602390,0.04905080807703625,0.011394859146720775,-4.268745940876889,0.9827918790152559,0.06807487807082857
train,yF,602390,0.09146900738057112,0.034078859156881816,-2.8872106286328805,0.93078404355982,0.18655739132631613
train,yT,602390,0.24311467508048926,0.16441555815085476,-0.9316331717785094,0.8899483723169376,0.7827644388799848
train,sigma_N,602390,0.04877699783270577,0.007204622552796948,-3.947496402564242,0.9897757266886901,0.0977597654664316
train,sigma_F,602390,0.048275041851537526,0.014045961244851284,-3.1612651672382914,0.9652318265575458,0.1184923132639937
train,sigma_T,602390,0.072126806897497,0.044378673810443865,-2.1665384139765145,0.8610916515878417,0.22082405052969667
train,delta_yN,602390,0.048834079784118745,0.010487517556729537,-4.245755944818545,0.9880476103520974,0.08444749375604242
train,delta_yF,602390,0.0887814123244055,0.035616146567277907,-2.995595663236878,0.9493998904364283,0.22430873337581034
train,delta_yT,602390,0.2387640446980926,0.1701335889124479,-0.9495139739675631,0.8975464400139445,0.7756701837013212
validation,all,54637,0.11248742287266948,0.060507950529963446,-2.7122830746353173,0.9487099706548067,0.3744926236042861
validation,yN,54637,0.06649640946177389,0.02535974085500056,-3.690621934222545,0.9603199297179567,0.13821197319299564
validation,yF,54637,0.08893278114729641,0.035950809620631845,-3.269389744329621,0.982649120559328,0.3570544116504065
validation,yT,54637,0.24353819024796963,0.16487688009104048,-0.918186191863458,0.8959313285868551,0.8205278081967405
validation,sigma_N,54637,0.08036204981273466,0.018734543944512655,-3.37280438768743,0.9775609934659663,0.18264660738479613
validation,sigma_F,54637,0.04591173252270488,0.014179817611778398,-3.39239113089573,0.9889269176565331,0.21115045334363047
validation,sigma_T,54637,0.09363326122360345,0.0521298161052533,-2.0211770644349296,0.8632977652506543,0.27454242098524984
validation,delta_yN,54637,0.06507702143590764,0.02471990745648883,-3.794576489096503,0.977213243772535,0.1670515932917152
validation,delta_yF,54637,0.08824882531451789,0.0377558123055861,-3.015929535681235,0.9893478778117393,0.4072388285701432
validation,delta_yT,54637,0.24018653468751688,0.17086422677937885,-0.9354711935064036,0.9031425590716914,0.812009515822897
test,all,40606,0.11469024889863544,0.06128769846196394,-2.5499400334191025,0.9519994308449218,0.41412756592512356
test,yN,40606,0.08355144617876852,0.03434764594977251,-3.2981241614467574,0.9418558833669901,0.1671113966486345
test,yF,40606,0.09855251524567106,0.04295881902009567,-3.013743359754985,0.9826134068856819,0.44390776361355444
test,yT,40606,0.22369637126078573,0.15023068203184162,-0.9848687976520942,0.9143230064522484,0.8264598853011639
test,sigma_N,40606,0.09499312990680671,0.026488755962704575,-3.1173573871472198,0.9670245776486234,0.2188958870403427
test,sigma_F,40606,0.05466339859813437,0.01801815088386049,-3.1918038818828345,0.9849037088115057,0.2548471518539416
test,sigma_T,40606,0.07596840045575314,0.04417130423726539,-2.080484150231416,0.899103580751613,0.292505787833127
test,delta_yN,40606,0.08231425596677684,0.03379628276998748,-3.4858052302057425,0.9660887553563513,0.20139702030022744
test,delta_yF,40606,0.09759951238327208,0.045012434028096016,-2.7778038690402895,0.989927596906861,0.5019390256699744
test,delta_yT,40606,0.2208732100917506,0.15656521127405162,-0.9994694634105797,0.9221543614244201,0.8200841750651459
