epoch,train_loss,validation_loss,validation_rmse_all,validation_mae_all,validation_selection_objective,validation_blend_selection_metric,epoch_seconds,best_validation_loss,best_validation_objective
1,-1.948190414717351,-2.187901324015519,0.11663073339494336,0.06289804833984164,0.7966338122620881,balanced,4.006454098001996,-2.187901324015519,0.7966338122620881
2,-2.6219916982751603,-2.684750703515386,0.11506304050707888,0.060918161314584905,0.7784019802621789,balanced,3.848830643000838,-2.684750703515386,0.7784019802621789
3,-2.7282607072544187,-2.7846276506178573,0.11417868301511522,0.06200229972459421,0.782714801669296,balanced,3.78831823800283,-2.684750703515386,0.7784019802621789
4,-2.774769849903399,-2.797081297246901,0.11599346370864556,0.06394489360546132,0.8015032440538779,balanced,3.7535015160028706,-2.684750703515386,0.7784019802621789
5,-2.886793666167014,-2.9506109619628487,0.1136003664988504,0.061112006528603394,0.7749285189208542,balanced,3.764193154995155,-2.9506109619628487,0.7749285189208542
6,-2.705399159024097,-2.639938827812217,0.11494702604855078,0.06133737059218422,0.7808047937998333,balanced,3.8287365910000517,-2.9506109619628487,0.7749285189208542
7,-2.887719993523708,-2.754951740039081,0.11527056257095343,0.06317200527501701,0.7940251829660483,balanced,3.8799436720000813,-2.9506109619628487,0.7749285189208542
8,-2.852473254741197,-2.8472545948768992,0.11352748892756018,0.06171679013705367,0.7787024563690982,balanced,3.824390689995198,-2.9506109619628487,0.7749285189208542
9,-2.8002434762026573,-2.7633534461837486,0.11501998620586489,0.06430686700427311,0.8007365389765949,balanced,3.726562556999852,-2.9506109619628487,0.7749285189208542
10,-3.0228179350845856,-2.946668551107677,0.11392832604805404,0.061005316222962014,0.7752880034775027,balanced,3.741363391003688,-2.9506109619628487,0.7749285189208542
11,-3.1970167690413502,-3.13071142272243,0.11337753147299101,0.06126102488388753,0.7751918057822755,balanced,3.778288251000049,-2.9506109619628487,0.7749285189208542
12,-3.2535493344907103,-3.181146388338668,0.11276468949017425,0.06102277849476986,0.7716177062463337,balanced,3.7760939479994704,-3.181146388338668,0.7716177062463337
13,-3.153303024235664,-3.0830885443093194,0.11298442016932927,0.06127071283862673,0.7739769967132781,balanced,3.8256496469984995,-3.181146388338668,0.7716177062463337
14,-2.9130380860564578,-3.014754502687364,0.11314265550607752,0.06223413350700994,0.7808814636999052,balanced,3.8022529860027134,-3.181146388338668,0.7716177062463337
15,-3.2530034223886224,-3.1943285653402516,0.11287471286269864,0.061279567444229924,0.7736787690112498,balanced,3.732777224002348,-3.181146388338668,0.7716177062463337
16,-3.2437804854053307,-3.0974678340985315,0.11228607499109589,0.06128225658119854,0.7717813596951636,balanced,3.828948485002911,-3.181146388338668,0.7716177062463337
17,-3.248920635011943,-2.853228417820399,0.11395911762909167,0.062017227545591594,0.7820994089039381,balanced,3.7842233070041402,-3.181146388338668,0.7716177062463337
18,-3.175049335317495,-3.217583963477267,0.11248742287266948,0.060507950529963446,0.7673011143634161,balanced,3.781631224999728,-3.217583963477267,0.7673011143634161
19,-3.391356410340473,-3.088833826700573,0.11289232027527649,0.06244111586386722,0.7814397035118124,balanced,3.768481435996364,-3.217583963477267,0.7673011143634161
20,-3.1712437977407157,-3.2733314575823367,0.11203485261122295,0.06077422482966799,0.7675945816347095,balanced,3.774956706998637,-3.217583963477267,0.7673011143634161
