profile,epoch,training_loss,probabilistic_validation_loss,best_probabilistic_validation_loss,best_epoch,epochs_without_improvement,batch_order_sha256
v2_primary,24,-2.0477492599484894,-1.9621744690917609,-1.9621744690917609,24,0,b80632ea364315ada7c01ebf3eae59a1726b6861afea0f32a73195198de5a92f
v2_primary,25,-2.056157176873524,-1.979599878543944,-1.979599878543944,25,0,f2284bcad2dd991baadca1f53801b7089692d8f6f3a1b3059ec512c6e5303b79
v2_primary,26,-2.0585284586093837,-1.980330121798778,-1.980330121798778,26,0,52c1cff4a0d18ab9765f3473ac338b41ed53c01aecfaed415a3cd5ec0d2f0b83
v2_primary,27,-2.061779463573026,-1.9923326255768303,-1.9923326255768303,27,0,c2a41c8bc67abc02617b59bed7037d8565dcd925d1575a12710d08b846feba5c
v2_primary,28,-2.0647543297508513,-1.9955723313834723,-1.9955723313834723,28,0,0848fb20cdd14271e320e488c5d43f6c32b3b5bbbeb6d13418d28c6e37dc5fe6
v2_primary,29,-2.072813331379965,-1.9812336944219635,-1.9955723313834723,28,1,1058c7bc764d5ace6dcca71581ea9ffa14c60c42e25f77fca40d020ebfc63479
v2_primary,30,-2.0686898813309176,-1.9900476500743955,-1.9955723313834723,28,2,8e0be6bae10c5e463742e6b47df30272ddbbe567d6cc0701255bd4a3d23d9ba0
v2_primary,31,-2.0793156545161295,-2.0137665619061687,-2.0137665619061687,31,0,1cfcecbd6c5b1c10dba03724f4edb1294e8fb895867829722f99a7d98509b58a
v2_primary,32,-2.0847359788841358,-1.9939471774213895,-2.0137665619061687,31,1,1f11df326442b1bff4716fa8e627e346a78024dc94d465d642f182eefd02ffd1
v2_primary,33,-2.0832139110275794,-2.0092668861854732,-2.0137665619061687,31,2,87a0dfdea1acba7a0130cb367614db85e955c5dba101bbd7f53e544363d8b418
v2_primary,34,-2.0896617840810197,-2.011400676149083,-2.0137665619061687,31,3,36b73800e4735daf730038324f9019c468e8a3520e66d6877ed2f8da1e0a1727
v2_primary,35,-2.098917313917712,-2.0206082411638393,-2.0206082411638393,35,0,c2eed0ca90f8530c1a7640c01073a01c091b4d5872c4a7758183d5a00f89bfb0
v2_primary,36,-2.09351318559901,-2.010841578010499,-2.0206082411638393,35,1,a48a26593e5280faf1fe587ff01dbfe9ab196aff5ef260dc40c4d3c8e9286db8
v2_primary,37,-2.106248268633158,-2.037984873366168,-2.037984873366168,37,0,8843cf217860c00b7063dd724b48231419a7551a6a06316f29f0bad6673d4d6d
v2_primary,38,-2.112079913433199,-2.028377492596784,-2.037984873366168,37,1,d362cc439cc4242e607707b72a4522ac8d6947c279935a965d9e5ceb117263c1
v2_primary,39,-2.1186411863091412,-2.0313212852778397,-2.037984873366168,37,2,516145abc5b26473e25e4a98638d2625dcfc92927541526ec5f40e3b05556992
v2_primary,40,-2.1234246121750333,-2.02467868084044,-2.037984873366168,37,3,cbed7477259d97ca6aa097329648471ba2e10fd3a8eacdf7ee5304e50646cd00
v2_primary,41,-2.12856774924603,-2.047960995689152,-2.047960995689152,41,0,7f29da12d6ce6f7fd7103d75f52837d414e13797b8b9897d30245b94cd1d657f
v2_primary,42,-2.139281933460484,-2.0594446959457997,-2.0594446959457997,42,0,2eec97b8641ba0b19f93b6df1b2dac691a78a979b2b5a770e5a936274075e9a7
v2_primary,43,-2.1424167339803897,-2.0564002906243632,-2.0594446959457997,42,1,ee24061025edc157042cfcd57638039027a082b37ad59130bc4cc2023ca74925
v2_primary,44,-2.147715643362927,-2.0793726538109967,-2.0793726538109967,44,0,8562070ba64d134fe15375f5060ed727d5c10e7bbfd6d60d9de952d3b4b6ab1c
v2_primary,45,-2.1474530792127804,-2.067208674948985,-2.0793726538109967,44,1,1f1a6b75e97f6bc1aecbe6498579e4ba6ac0192ea4b614d2703ff6d4914ff83f
v2_primary,46,-2.1705203467516307,-2.0913092564410114,-2.0913092564410114,46,0,7680ae61b3f94b80e8f4e11de35b070f5cd745c8201d7a118024062c3b889c6e
v2_primary,47,-2.1698608242888144,-2.0801490911348597,-2.0913092564410114,46,1,328a9ff4774f783575fcf5cd7167550e48bcd442193adfad6178925d8b0c6106
v2_primary,48,-2.1677612809499425,-2.0694617577425136,-2.0913092564410114,46,2,bc306224917d001256e6904bbf90711cde089260869ef871a7ed288340ea767c
v2_primary,49,-2.1680152989892867,-2.095671514826497,-2.095671514826497,49,0,f066c9bb3979d0f668b8d4c98eb9dd7913ab548110331fc5a34d7096c2b4afb2
v2_primary,50,-2.1925928134775927,-2.1224561094299075,-2.1224561094299075,50,0,5a55924e62d85f38e0c8faae8149248b6a1dc64b3a333555dd36d90143813ab3
v2_primary,51,-2.199999221674424,-2.099138220464151,-2.1224561094299075,50,1,d4a7fd82df8ef91e58df8c4423c52a021e10f2336eec91e1cedd32a421bd2776
v2_primary,52,-2.201919660810605,-2.1223465251171683,-2.1224561094299075,50,2,3710ac6ee0b909a1513f4df5a7b95e69612b1817d18f318f3180af99ae3b8de2
v2_primary,53,-2.2096629730593103,-2.1292216402339186,-2.1292216402339186,53,0,28b84b41436d7aa50b3c0c2fe35c79ffeb26b12e7519b5aad076213257c7aa2e
v2_primary,54,-2.210302832033469,-2.1012288106708077,-2.1292216402339186,53,1,d25beda48af3d4b8c5532444404e7c6350f28d0ef0b434b490b2cfba743e60a9
v2_primary,55,-2.1974460291853446,-2.123218866783803,-2.1292216402339186,53,2,6534e566b7333f81e4bdfb6755814cb017d415423c8630dfc5e89c6709cef8dc
v2_primary,56,-2.2223076714563796,-2.1295730842380074,-2.1295730842380074,56,0,c60546fecfa5682d1a745e812acd051502e3a742e8ab94c9feef10b8afed9e93
v2_primary,57,-2.2195358217885452,-2.1111667569228043,-2.1295730842380074,56,1,647f0d3f0bf87071749aaaf97cfcf4712d96b94d1aaa11317718180764bf9abf
v2_primary,58,-2.2252353585192943,-2.120893773131483,-2.1295730842380074,56,2,9d3c8939f63fb3060b9e649e093bb142e9caca56063251c4f0fec89bd3e9b9da
v2_primary,59,-2.226959864579858,-2.1224786296604186,-2.1295730842380074,56,3,f7cae6bbb5bc20559251cd97480c30af76bed87b6d47f182ddfe4a5a915516aa
v2_primary,60,-2.2276283446357894,-2.118852525245486,-2.1295730842380074,56,4,fe8b97c3d3b8ed4c0b5164293c28dbebd1f5696e4f4fbfe3265a811bc4c9f7e0
legacy_diagnostic,1,0.08618148362349055,0.045799314975738525,0.045799314975738525,1,0,d5dae5f6d6d06e1ffaa91d32214db5c042e9d8e3712acae18c9325ac59305c84
legacy_diagnostic,2,0.017715897102590486,-0.025843285024166107,-0.025843285024166107,2,0,f83c5bfced45db0b9d5fd017ab3b2798fa01ec63816987b0785c828fd237f763
legacy_diagnostic,3,-0.06556186242763154,-0.12967678904533386,-0.12967678904533386,3,0,41bf7f39f19f2ede5cf89edb4de13904cb636f72dec2a90b7092d573b0750129
legacy_diagnostic,4,-0.19896814170581892,-0.32054027915000916,-0.32054027915000916,4,0,f4a13c000b970f0bcf8d8f43f1ab8b88c3408e118e497c9d16110a30607ab3c5
legacy_diagnostic,5,-0.4580491966778597,-0.7046689391136169,-0.7046689391136169,5,0,cc6f08f967ac318f01781e3d1061ea6a270605837d4aa7301722199095a3b26c
legacy_diagnostic,6,-0.8877863262679094,-1.1142672300338745,-1.1142672300338745,6,0,98028a9801be6b06650ed0cbfc3c67dd1f138ec3deb59075d7d98fb89eb06326
legacy_diagnostic,7,-1.1682624417922487,-1.2389401197433472,-1.2389401197433472,7,0,eded4769946b94b761429e45cccf96deb424e72dc1e22392cb805e6a3d14ca03
legacy_diagnostic,8,-1.2595918809497895,-1.3209316730499268,-1.3209316730499268,8,0,92ef164673846452b5db232fc0a392190f3812dfcade958ba1b7d92c71f634a7
legacy_diagnostic,9,-1.3555442327674714,-1.4193189144134521,-1.4193189144134521,9,0,ecaa0a0840d3ee6cf335c94df5381bd472c2d2be0da764818327fa20fe12ed6e
legacy_diagnostic,10,-1.437702052465717,-1.4765876531600952,-1.4765876531600952,10,0,b86f0e6405c6e31d988664ff1b5eaabdee9e292fc7a8e48413b792245837bc14
legacy_diagnostic,11,-1.4925505771153433,-1.4996639490127563,-1.4996639490127563,11,0,b742a5b32bfb650c92597a3d46c0eca36423c988938e05c2f21710774b884998
legacy_diagnostic,12,-1.5217064400662181,-1.5087722539901733,-1.5087722539901733,12,0,57fbd4b8bfd2e59fe678b22232842050fb90e66f340323011e3d6c8c29f9179e
legacy_diagnostic,13,-1.5429773505681503,-1.5248913764953613,-1.5248913764953613,13,0,cafc435f337e6cf89c1892a9599bf0c6aacfdd71ba8c2738b657f65067704b70
legacy_diagnostic,14,-1.5673531434647217,-1.545891523361206,-1.545891523361206,14,0,dbbb4ed1e0064091c768e11756b489043b9c2635798b4c25825de1f0216925e5
legacy_diagnostic,15,-1.5941003449934745,-1.5657142400741577,-1.5657142400741577,15,0,bd9823b7a91c52faef8700d53d807bc003a9db69e593fe4992363517d11d9a74
legacy_diagnostic,16,-1.6151863914145608,-1.559530258178711,-1.5657142400741577,15,1,43912100cd74476b2b5b03c7184ff41ee5717c9b1fa0cbd2bc530c433b362877
legacy_diagnostic,17,-1.615032027729062,-1.5509276390075684,-1.5657142400741577,15,2,7f93bbe510662d4c082fef3099c99c9d3cbd1b488f4d1409bb881003ed6b7d79
legacy_diagnostic,18,-1.6272975275407686,-1.57075035572052,-1.57075035572052,18,0,31ab6583e644428811bb849fe020f00760b477b4cc40488e352f63c66ebd7cce
legacy_diagnostic,19,-1.640006339132507,-1.5764868259429932,-1.5764868259429932,19,0,064e7c5d36d0e8566f65deab63d83a161a1950f9f9496743ea6ad29df0f700e9
legacy_diagnostic,20,-1.6457007888867983,-1.5584229230880737,-1.5764868259429932,19,1,7611f4aee93c862329caa78f77eb80510ea12caabc8d14e28468be58a7c44db4
