split,target,pipe_rows,pipe_rmse,pipe_mae,persistence_rows,persistence_rmse,persistence_mae,rmse_delta_pipe_minus_persistence,mae_delta_pipe_minus_persistence,rmse_relative_improvement,mae_relative_improvement
test,all,86478,0.12088505948226233,0.07080428555329532,86478,0.15965252233405847,0.08974119744261098,-0.038767462851796136,-0.018936911889315663,0.24282399228669074,0.2110169290021533
test,delta_yF,86478,0.13853293784260093,0.08837074469112854,86478,0.2434905095636865,0.14464150576647708,-0.10495757172108558,-0.056270761075348535,0.43105405590205664,0.3890360569544773
test,delta_yN,86478,0.09346257701936646,0.052291983881430984,86478,0.15989967804118968,0.09067685250229497,-0.06643710102182322,-0.03838486862086399,0.4154924002080181,0.4233149647523605
test,delta_yT,86478,0.2045208833874267,0.1325870708801796,86478,0.3469734692260327,0.2152124993831692,-0.14245258583860604,-0.0826254285029896,0.41055757420405703,0.38392485910347346
test,sigma_F,86478,0.04795813888517172,0.021169818441004174,86478,0.04795814896395215,0.021169826637219277,-1.0078780435240908e-08,-8.19621510245172e-09,2.1015782829351161e-07,3.87164960909114e-07
test,sigma_N,86478,0.11187318300975152,0.048468880942423694,86478,0.11187318769807264,0.04846887888242732,-4.688321120216443e-09,2.059996374870199e-09,4.190745983630548e-08,-4.2501424055365614e-08
test,sigma_T,86478,0.08322457317861072,0.04393764688970919,86478,0.08322457005000439,0.04393767544074119,3.128606332336581e-09,-2.8551031996948417e-08,-3.759233998393502e-08,6.498075219171582e-07
test,yF,86478,0.13280560913790115,0.0806238512158154,86478,0.14131842791565943,0.07815512451351746,-0.00851281877775828,0.0024687267022979464,0.060238561264202815,-0.03158752183768786
test,yN,86478,0.08851439070362081,0.050382934343048684,86478,0.09371203610513944,0.050016033298514805,-0.005197645401518625,0.0003669010445338794,0.05546401100160891,-0.007335668591390959
test,yT,86478,0.18707324217591098,0.11940563869491758,86478,0.2084226734427891,0.11539238055913757,-0.021349431266878133,0.004013258135780004,0.10243334333171018,-0.034779229931245284
train,all,808970,0.1038414982032111,0.05487192066888855,808970,0.13686957796201996,0.06809924663635764,-0.03302807975880885,-0.013227325967469082,0.24131059838566785,0.1942360102469492
train,delta_yF,808970,0.13144730736750038,0.08216978743832072,808970,0.22864764324186979,0.13274259892755433,-0.09720033587436941,-0.05057281148923361,0.42510972121216317,0.3809840390185087
