target,blend_weight,validation_rows,validation_mae,validation_rmse,selection_metric,selection_objective
delta_yF,0.0,91226,0.1392267913079054,0.23508642408175354,balanced,1.6771391751743672
delta_yF,0.1,91226,0.1317449449314173,0.22230909880120686,balanced,1.5864782200583272
delta_yF,0.2,91226,0.12460951459819954,0.20988672125927768,balanced,1.4991382207149413
delta_yF,0.35,91226,0.11456023888584502,0.19206886902809056,balanced,1.374936538688591
delta_yF,0.5,91226,0.10537247599965396,0.17549386895025257,balanced,1.2603279799989213
delta_yF,0.65,91226,0.09726172626950234,0.1605471318658927,balanced,1.1579882641000498
delta_yF,0.8,91226,0.09072555081348235,0.14772372091779096,balanced,1.072632663804702
delta_yF,0.9,91226,0.08768775407541371,0.1406454810884646,balanced,1.0288191110692644
delta_yF,1.0,91226,0.08634549087552179,0.13496442865078012,balanced,1.0
delta_yN,0.0,91226,0.07916505848013118,0.14470401127175397,balanced,1.70847653778817
delta_yN,0.1,91226,0.07507969203913263,0.13719868253049583,balanced,1.6200875512924773
delta_yN,0.2,91226,0.07109184071529102,0.12989844985499777,balanced,1.5339607602463983
delta_yN,0.35,91226,0.06531382145435373,0.11941467802239912,balanced,1.4097207885086556
delta_yN,0.5,91226,0.05984621698419952,0.10963302715104843,balanced,1.2929712059952674
delta_yN,0.65,91226,0.054799595066903774,0.10075819738983026,balanced,1.186113443525275
delta_yN,0.8,91226,0.050339260372703545,0.09305001389532883,balanced,1.0924663442219158
delta_yN,0.9,91226,0.04784375262804566,0.08871157012296134,balanced,1.0399202944726746
delta_yN,1.0,91226,0.04610262978610871,0.08512978940102837,balanced,1.0
delta_yT,0.0,91226,0.20464313844868914,0.33765116266311784,balanced,1.6238835821090305
delta_yT,0.1,91226,0.19482842894204494,0.32095165650728885,balanced,1.5447554612125804
delta_yT,0.2,91226,0.18541856926780098,0.30469110587305825,balanced,1.4682754066311816
delta_yT,0.35,91226,0.17199065274274192,0.2812893282076297,balanced,1.35865023415714
delta_yT,0.5,91226,0.1595064913008905,0.259358925684488,balanced,1.256302530149799
delta_yT,0.65,91226,0.1480662910589048,0.23930476142110255,balanced,1.1626178292265514
delta_yT,0.8,91226,0.13824652902073215,0.22163671403239857,balanced,1.0810829391041772
delta_yT,0.9,91226,0.13309125407050018,0.2114825069188779,balanced,1.0361122593945034
delta_yT,1.0,91226,0.12925039895245244,0.20285933591438823,balanced,1.0
sigma_F,0.0,91226,0.02029916883819087,0.04663483523113843,balanced,1.00563719597708
sigma_F,0.1,91226,0.020651916070024475,0.046292503561913896,balanced,1.0106141834449023
sigma_F,0.2,91226,0.021239272442043402,0.046114917575458915,balanced,1.0231562092848803
sigma_F,0.35,91226,0.022408798969121523,0.04616111618522087,balanced,1.0524643682932635
sigma_F,0.5,91226,0.023809470743155862,0.04658074547213178,balanced,1.0915149071674408
sigma_F,0.65,91226,0.025369359377854183,0.04736387829106628,balanced,1.1384284833792995
sigma_F,0.8,91226,0.02705634056096159,0.04849290949616171,balanced,1.192222941898356
sigma_F,0.9,91226,0.028236383744997238,0.04942635587164458,balanced,1.2314101072514223
sigma_F,1.0,91226,0.02945705467175447,0.05049523743378468,balanced,1.2730664499889401
sigma_N,0.0,91226,0.040215792110351874,0.09848700504995159,balanced,1.0117187407852597
sigma_N,0.1,91226,0.041376900793656,0.0969605416677039,balanced,1.0182235222450218
sigma_N,0.2,91226,0.043502370891931076,0.09623157918627137,balanced,1.0408617934536868
sigma_N,0.35,91226,0.0478732898324023,0.09666752673237605,balanced,1.0974702048250924
sigma_N,0.5,91226,0.05323705045352039,0.09890960712937993,balanced,1.1758068484801902
sigma_N,0.65,91226,0.05928227964862098,0.10283976134152219,balanced,1.271387034282562
sigma_N,0.8,91226,0.06579377337438543,0.1082743229045547,balanced,1.3805808519717055
sigma_N,0.9,91226,0.07032205346952394,0.11262813015515127,balanced,1.4595021369214232
sigma_N,1.0,91226,0.07495850943636727,0.11749202973186085,balanced,1.5424187020674565
sigma_T,0.0,91226,0.043977355145802796,0.08538765360681148,balanced,1.0
sigma_T,0.1,91226,0.0558726520624889,0.08757807858441961,balanced,1.1480697889470113
sigma_T,0.2,91226,0.07113419463925999,0.09877039586720292,balanced,1.3871239747760233
sigma_T,0.35,91226,0.0977845967954125,0.12682410964704766,balanced,1.8543980540926848
sigma_T,0.5,91226,0.12940206413343475,0.1620290868402336,balanced,2.420020397776323
sigma_T,0.65,91226,0.16382611421723034,0.20065592421960404,balanced,3.037589356598226
sigma_T,0.8,91226,0.19941630085493162,0.2410653259924095,balanced,3.6788547593946825
