epoch,train_loss,validation_loss,validation_rmse_all,validation_mae_all,validation_selection_objective,validation_blend_selection_metric,epoch_seconds,best_validation_loss,best_validation_objective
1,-1.8494223140855444,-1.7085952974585026,0.139372244497597,0.07296253549971864,0.911764647684639,balanced,3.226726538996445,-1.7085952974585026,0.911764647684639
2,-2.3304598803543595,-1.9209716660068619,0.11902246625364482,0.06426362008240023,0.7912070253164905,balanced,2.763407897000434,-1.9209716660068619,0.7912070253164905
3,-2.480359649496468,-2.044549641026234,0.11771023034568058,0.06467510929431886,0.789687111734456,balanced,2.745338951004669,-2.044549641026234,0.789687111734456
4,-2.668671598957366,-2.284843197019804,0.11683448004197929,0.06302092036163791,0.7762677637505839,balanced,2.7332888429955347,-2.284843197019804,0.7762677637505839
5,-2.6613015665592687,-2.6346738464820323,0.11649008345849594,0.06401094200139958,0.7815415617115308,balanced,2.7994544440007303,-2.284843197019804,0.7762677637505839
6,-3.028665197871583,-2.9528197998717087,0.11461283473986805,0.06249494539490964,0.7658312067325215,balanced,2.6443001610023202,-2.9528197998717087,0.7658312067325215
7,-3.007509123187973,-3.0824615935274973,0.115470031748021,0.0627484918273365,0.7701834978483553,balanced,2.742968552003731,-2.9528197998717087,0.7658312067325215
8,-2.8580433251952813,-2.84105160089877,0.11615156509866037,0.06418579021232076,0.781591283320578,balanced,2.7972469270025613,-2.9528197998717087,0.7658312067325215
9,-2.7331735523276137,-3.031964929300204,0.11441154848796181,0.06302776641819029,0.7686189247984245,balanced,2.779751171998214,-2.9528197998717087,0.7658312067325215
10,-3.1844306395745816,-3.162815082638305,0.11413717162376116,0.06283621559828734,0.7665158235073812,balanced,2.7910672149955644,-2.9528197998717087,0.7658312067325215
11,-2.9711965159068536,-3.0457288284205037,0.11402860110465612,0.06285656162067815,0.7663019636072071,balanced,2.7160395449973294,-2.9528197998717087,0.7658312067325215
12,-3.1093833270420705,-3.1146296161704377,0.11422615917345483,0.06288374879291198,0.7671040681677915,balanced,2.7696258899959503,-2.9528197998717087,0.7658312067325215
13,-3.3485210660696434,-3.1868518480930956,0.11470334930118768,0.06296560124713405,0.7691455881266445,balanced,2.7584445429965854,-2.9528197998717087,0.7658312067325215
14,-3.1448050783284605,-3.183121337013894,0.11569715163704067,0.06191938628601453,0.7655722658190874,balanced,2.759157224005321,-3.183121337013894,0.7655722658190874
15,-3.3232345361062428,-3.1753755194909727,0.11560586276462827,0.06307550549670858,0.7727179339014612,balanced,2.7716223819952575,-3.183121337013894,0.7655722658190874
16,-2.866891614100746,-3.1122913881053518,0.1144471125176431,0.06238276769933274,0.7645835702484811,balanced,2.71794345699891,-3.1122913881053518,0.7645835702484811
17,-3.360310050265509,-3.08989305482075,0.1168717764236516,0.06334655683787108,0.7784804925092726,balanced,2.720529099002306,-3.1122913881053518,0.7645835702484811
18,-3.31072380354902,-3.2258800393335685,0.11436144809851737,0.0628455817412478,0.7672881447832183,balanced,2.730723903005128,-3.1122913881053518,0.7645835702484811
19,-3.096231752344132,-2.6760329677254755,0.11473337791098213,0.06437228662263411,0.7782879438036046,balanced,2.745129116003227,-3.1122913881053518,0.7645835702484811
20,-3.191656530573686,-2.9611195730591993,0.11539150096637608,0.06396696354559506,0.7777706896688721,balanced,2.7102389099964057,-3.1122913881053518,0.7645835702484811
