profile,epoch,training_loss,probabilistic_validation_loss,best_probabilistic_validation_loss,best_epoch,epochs_without_improvement,batch_order_sha256
v2_primary,51,-1.891812604015373,-1.864135514094135,-1.864135514094135,51,0,1397533e31175489112e3b9ab0ae84ee24c584c18849a7600023a8157bf9ed71
v2_primary,52,-1.8984890473990754,-1.8505416517182598,-1.864135514094135,51,1,8370efc1a4da2a386d0be17c297b6da47587484eba6a7485e9a9e017d31a0ab5
v2_primary,53,-1.9032638086080702,-1.8662928483617587,-1.8662928483617587,53,0,2a15567a5472e33ae6c6dd79175af3b827b4c79e7ce034016d3e0b88de8dcbdf
v2_primary,54,-1.9044457328411493,-1.8589367800810206,-1.8662928483617587,53,1,2d783c340d981ad398ff12e844ab7f65077bf7007f8a38cb6983e3e71f108368
v2_primary,55,-1.9075210519348842,-1.869763195045351,-1.869763195045351,55,0,f79500e74ebcb3b17e30ac8cf3a3117516a32a066a4b622f21275fe2f33f8435
v2_primary,56,-1.9069593098329705,-1.8632972428179162,-1.869763195045351,55,1,ca04e8e48ee7fb19509df2578c676958025969b62d5d4d2cfea57a74dea13494
v2_primary,57,-1.911209733631777,-1.8682263047676386,-1.869763195045351,55,2,ecf1c5fccac2922f56221808565c91f1a202da3ff7391ddade0b050e71f5d698
v2_primary,58,-1.9159189815813047,-1.867328390361756,-1.869763195045351,55,3,2a901929c21d748ed484cf3b41ecd1319197be66fa9f273831fcfbbc79981da2
v2_primary,59,-1.9144052702070171,-1.8766336994846975,-1.8766336994846975,59,0,3895417dd95384328bb21f1f286e5ed48c2d97519dee5340ffb38a6c21d46c07
v2_primary,60,-1.9175294672196335,-1.878800625876179,-1.878800625876179,60,0,2140af3cf63b85ea5ffb13e67343ee6385dd930804e495bcaad3fb60c3c4f434
legacy_diagnostic,1,0.14302041391300513,0.10842268913984299,0.10842268913984299,1,0,34eb8c635f5c2a72e2ccd1d7e5b04b1373514dc734deb8ae4a01475022425b83
legacy_diagnostic,2,0.0774908263030449,0.044680699706077576,0.044680699706077576,2,0,5a3520ad328df633d2bd75e2ebe19f90ca0c38296d8e63c9a6bf0431c9bfa261
legacy_diagnostic,3,0.00474991306675748,-0.03875114023685455,-0.03875114023685455,3,0,18ff0f7ea9cec30ce5cf67c32cfc924889cabe612072cc2731ce0ee13ed93948
legacy_diagnostic,4,-0.10001726314012856,-0.1806081086397171,-0.1806081086397171,4,0,f310630cea8bc73d0d5b9eb87525675cfcf4e9bb6241c116dfef3b489e7ea43f
legacy_diagnostic,5,-0.29426315342796666,-0.46855610609054565,-0.46855610609054565,5,0,aa0a96f1b88546f3d3167956a619136e5e090b73960fe217b178e28766c3c284
legacy_diagnostic,6,-0.6446978114832667,-0.8447093367576599,-0.8447093367576599,6,0,e1bdd95b11e94f616b1da731e9286419c74ccbd6f17f4c683a94b476d30b22fa
legacy_diagnostic,7,-0.898095671077612,-0.9150174856185913,-0.9150174856185913,7,0,6d10bfda9891c818d6513d9afaa7f59616a43ba17eb2053918e6beb35c21e3bc
legacy_diagnostic,8,-0.9560623199391989,-1.0282405614852905,-1.0282405614852905,8,0,f4578c77e7233c6a88497e433d605f829509ac246b8933c53cb00f59be71fb0a
legacy_diagnostic,9,-1.0723676396646185,-1.1552190780639648,-1.1552190780639648,9,0,a882236ff7c51e1c7c6f1af76d1b50a1ad6b5686a0d99a4763056981f6b17ff3
legacy_diagnostic,10,-1.1757166684540534,-1.2135041952133179,-1.2135041952133179,10,0,72ec967515a01040d4e19da56e63fa52bbb07512815a898dec617dbec910f9a5
legacy_diagnostic,11,-1.221088902946368,-1.2489639520645142,-1.2489639520645142,11,0,ebd2256bacc1ec04341def63acef1403d90d7e86ac57b1022fd1509e0ec62afa
legacy_diagnostic,12,-1.2449698712554769,-1.2593367099761963,-1.2593367099761963,12,0,f29a42775041c9960b24a742ae81b90f1314f5b1e1b51cd24fbb23e167ee7dab
legacy_diagnostic,13,-1.2648012018456956,-1.2890185117721558,-1.2890185117721558,13,0,481ea1a1448e127202f7546cb6fcbb168d75b235623c425ae94524f136af223c
legacy_diagnostic,14,-1.2911079701166688,-1.3095930814743042,-1.3095930814743042,14,0,9ec90df453f580e07011655c8e3e3b6ff61d1909906ebd493602d6a66af49d73
legacy_diagnostic,15,-1.3182230094905327,-1.3236275911331177,-1.3236275911331177,15,0,8c6af7b7bcc97aa42b535d2706f9aa6020eb42bdd52fd68a02a4eb6eea19743f
legacy_diagnostic,16,-1.3386340122455622,-1.3308008909225464,-1.3308008909225464,16,0,61f744187a0c2fd1b4d5f946514e89447c28df7158b872aa6ef4dc2a7acfd1df
legacy_diagnostic,17,-1.3527016452809082,-1.3365495204925537,-1.3365495204925537,17,0,864afd28ede9febf972c1e46dbb5a2021aebe332de1ce1de22515433de0a9bf5
legacy_diagnostic,18,-1.3643013737810323,-1.3501864671707153,-1.3501864671707153,18,0,925392d6ea829fa5d6d059261f6d660703fbcb85eaa829c9660058e2e4fcab0e
legacy_diagnostic,19,-1.3783559067720468,-1.3650493621826172,-1.3650493621826172,19,0,c09225cefd3bd779e78ba8c1178cbc69e8ec98ef90801302a750b74050b5a84c
legacy_diagnostic,20,-1.3885978354351427,-1.3784278631210327,-1.3784278631210327,20,0,71a99f7b048213be91b9e614abaa53b28bec6e6bbd2bfca36a1f9dc64403c2c1
