profile,epoch,training_loss,probabilistic_validation_loss,best_probabilistic_validation_loss,best_epoch,epochs_without_improvement,batch_order_sha256
v2_primary,1,0.036092197735657174,-0.16393849089389712,-0.16393849089389712,1,0,67ba0261bc08a7eed56d405326d33f7e5df7ca33bf8fea69049bc9622a944700
v2_primary,2,-0.6989407925678726,-1.0127159741919811,-1.0127159741919811,2,0,4c0a093768a322d1f1f02523fff02cfa483a08c6f5d6023006675e88a04d8521
v2_primary,3,-1.127033031368123,-1.2624423438169825,-1.2624423438169825,3,0,8265c01488f167ade3ab3a9db011152dff52f8002d001c21343f4aa021a00e50
v2_primary,4,-1.2858220409059784,-1.3169649510871706,-1.3169649510871706,4,0,2d8e1a26458e3f940595a91f772f4e2601efc17b9aae1d945c1bdc8802536136
v2_primary,5,-1.3602397008375688,-1.3582249288483867,-1.3582249288483867,5,0,702de55ad54f695082c721f93b31b09df2a414510049a830295a4a27fc27f25e
v2_primary,6,-1.411648847568742,-1.4219911211118923,-1.4219911211118923,6,0,18b9ca7f138c23c50cee8b86427664d21e25ed7d8f13b044ecf2cf3f4d26b91b
v2_primary,7,-1.467499134814578,-1.480452214639018,-1.480452214639018,7,0,50a58dfe01a318080a298c39bf66e2a4cab1944c7ba456cc0113b7f35523e52d
v2_primary,8,-1.522218975168909,-1.5326711164684745,-1.5326711164684745,8,0,ffdb118843de331424baee6fc124174a02123065c9b7a5cbb1939c83ea3c4673
v2_primary,9,-1.5777337882865137,-1.5929250285381407,-1.5929250285381407,9,0,a878cf91f3b2d497e7c014cf309864026529f10179c75d9d18e419b99d8ada17
v2_primary,10,-1.6206683048271684,-1.6108286427700613,-1.6108286427700613,10,0,7ef6d614dc6951ca97628dac2fb80181cd650f0218c092b1127104eac4c42611
v2_primary,11,-1.6507116965389022,-1.6498022727140291,-1.6498022727140291,11,0,8a41afcd0bfde819b929fbebd3a4dc1c539ae485561f26b510a1aaf2bd62b669
v2_primary,12,-1.672857778701488,-1.6600746442013838,-1.6600746442013838,12,0,a3344d1a0bfed8f9a8d2bcbcc924d62331294840f0aaad89fc92b98a859ba119
v2_primary,13,-1.6832650489459855,-1.6707654158900103,-1.6707654158900103,13,0,0cc6652d46227b0f2a18ae362c2ede7f0aa4ee627b39657888da2b435faed790
v2_primary,14,-1.6958144690206973,-1.679077679716696,-1.679077679716696,14,0,3770de36e36f72071e081a06b44780699d035722e9bdda9713c53ce954895a0f
v2_primary,15,-1.6999547078495216,-1.6835497148393646,-1.6835497148393646,15,0,1283990f5e7f701ccff4d9cc31718e0662463c0c10a1c2cbfb403c2903ac568a
v2_primary,16,-1.708575560118429,-1.6797174130837749,-1.6835497148393646,15,1,ae2009272ceee08cad3abd273b68222f4d0dc0a82dfc0f12b685ba5c7847c512
v2_primary,17,-1.719497131237204,-1.7024943959994578,-1.7024943959994578,17,0,19d1e7cb81123def670dd3328746ae39718a4b7f2e6f8be90e977c826e6929b4
v2_primary,18,-1.7316982932271028,-1.712406443798636,-1.712406443798636,18,0,2e26596ff07315c32ad34360708d97b17c39ffbdae76c35fe2961aea467a2f5f
v2_primary,19,-1.7405600178360803,-1.7307489406405472,-1.7307489406405472,19,0,f7025e622769661655bd623fa44030beb03bbc860746d7e6f96e6e6037f0bdf7
v2_primary,20,-1.7584107989742777,-1.747051981490428,-1.747051981490428,20,0,ea16a3145f01a8cf54495c2fd6b6ad8594fe128669f81e2f9eb00240c6f5313e
v2_primary,21,-1.7785259436108036,-1.7649287389019344,-1.7649287389019344,21,0,cda1cf22be1b038a00966df96b6be6e4be106423710e979d1fb126ec9b03cfb5
v2_primary,22,-1.7855090393491333,-1.7744148603574497,-1.7744148603574497,22,0,80443013ca0f5cde705c9e5140c4b588f37a1ea4eb11b4d2a7d5c6520f4decac
v2_primary,23,-1.7989160082165097,-1.7891412532235693,-1.7891412532235693,23,0,8e235cc2ca892849cd85b615e904c80bd4d09c9118cd19e6eeca68cfac6cb5ad
v2_primary,24,-1.8163728243723758,-1.8142041747025617,-1.8142041747025617,24,0,5154fd0c09fbb7db4cf5c1551a659e3188634bcf26ea1e76278ab04deecc2f4d
v2_primary,25,-1.8254343991274176,-1.8100445401950145,-1.8142041747025617,24,1,15db71008ed0f28c0425759dc17a7186a6f4f22be8e8029610edb10b67a4ce3f
v2_primary,26,-1.8219721000766405,-1.7736144281747772,-1.8142041747025617,24,2,e07974b1ca8547f6f660ca74c852452296322eda1a1cf36f410ec6b5a3f31df9
v2_primary,27,-1.820714641346885,-1.8307665323647928,-1.8307665323647928,27,0,25bf2dcde10558e65e195db81f36e3ebddaf75e62e6f67d58af3bc3eed0aa33e
v2_primary,28,-1.8331087315364407,-1.8191069289455264,-1.8307665323647928,27,1,fe3d9909959a24025713926d0f0543f5772c46e2f5096ce36b8fce24c6c7aad9
v2_primary,29,-1.839231976411906,-1.8334768522442795,-1.8334768522442795,29,0,58b5451fd39ea5d12e3b6ec456f062e0412b233bfa605b2666a9725c23d2b4d2
v2_primary,30,-1.8389688175718466,-1.8229766220558348,-1.8334768522442795,29,1,1dc414b2d04bbe3b58bc3074746f4896acce8788e806ff367bd5b37a8b4a628d
v2_primary,31,-1.8457271488898472,-1.8319968201044037,-1.8334768522442795,29,2,b0db910aefa3a6d396fb8f03c3b37ebf9454906c1c96fd66abce6f3b0cb8c9bc
v2_primary,32,-1.8528354139450995,-1.8325220862711509,-1.8334768522442795,29,3,8feb49493d048f574acb5f41799ce3f3acdf8b41409d66ff839f7004aaf18c00
v2_primary,33,-1.8536704165065223,-1.823919250270513,-1.8334768522442795,29,4,cc486643bdc83c98637dabf67cef8b4e49cf95a56f053003f8a61687e58c0b60
v2_primary,34,-1.8428056596699791,-1.8211481111256156,-1.8334768522442795,29,5,ba5536df7f16b483ba7811de86d0ca414c9908679d6e53e8ee5da8fb26e761da
v2_primary,35,-1.8448782124521157,-1.8396406511622152,-1.8396406511622152,35,0,9d1dbe4208a2967d6a8a39ac59703576d7c1044d7772c876099acb3934132960
v2_primary,36,-1.8533758611892506,-1.8348152459137084,-1.8396406511622152,35,1,021f6e777dd1147ca27b1579dd344dba26f31b5533301459806fd01f275037fa
v2_primary,37,-1.8599030589134928,-1.8409958045313677,-1.8409958045313677,37,0,0b86260f08ca75f8e9f6ae38f1d3f816ec899a4458951022ce6518d8cdbebd03
v2_primary,38,-1.8625751477093322,-1.838806284694221,-1.8409958045313677,37,1,1d0b36e70fbe432820e11397c6803b49a5173de74b2e2d78e14827921f3684da
v2_primary,39,-1.8633966875643024,-1.8315549197159415,-1.8409958045313677,37,2,7e6b2a99193036e79245d590ce5f8a1e9b5437cfd65e5fbd08e10b8afe7315f8
v2_primary,40,-1.8591448097859642,-1.8291985284625076,-1.8409958045313677,37,3,35cbe44138824bef05bb84031362fc096f47b89994794ff043eb50caac6d3c3c
v2_primary,41,-1.8679554452937115,-1.8214472400860524,-1.8409958045313677,37,4,c44798b17e9aa7e54cfdbeb6520b60f6b0aa38d6c8cb5c38e84cbe7aacae8a77
v2_primary,42,-1.8697235850742817,-1.8518488163084497,-1.8518488163084497,42,0,477e1ecc976c09ee4f20afdc6b7f37fe62cb7dde30a6748fc6fcc060dc9e46e0
v2_primary,43,-1.8728772775610474,-1.8390042284342247,-1.8518488163084497,42,1,e8455902492a868d11c68206d81f84686f05a9a60309af79fec5d2c9b592296e
v2_primary,44,-1.872442671480636,-1.8531236714265478,-1.8531236714265478,44,0,c1f3a854b8c6ecf3dc60a07cc754257878579a153c9218dc6307cbbf6a96deef
v2_primary,45,-1.8689080804439453,-1.8462966107946681,-1.8531236714265478,44,1,d6742889a32c8d5816ba104b3bba940eec318ec4fa63b497fcc6364d13dd4b9e
v2_primary,46,-1.8837306007058963,-1.8511822692991242,-1.8531236714265478,44,2,788563d762fcb1061720a87a022db857272df54e440645c33983164bcee51771
v2_primary,47,-1.8808407267271334,-1.8514057510481106,-1.8531236714265478,44,3,2c2992627d27e0abe10f7f68c426b8480bfbe0cdabcedeb1c62387c877035d1a
v2_primary,48,-1.8844339099510956,-1.8599473294310682,-1.8599473294310682,48,0,a4d2e8619b451646224ac92f54bb9676b8421aee3aa76557c71f2d9ab6e47df4
v2_primary,49,-1.8892004441364871,-1.8559626875899908,-1.8599473294310682,48,1,055c915557d28c3660b872fdaf9d4145d95ca8a180ad594c9fdc82aa57abfc6d
v2_primary,50,-1.889818937502041,-1.8495471064499982,-1.8599473294310682,48,2,af6e52fc4b9199aae191c67ee8198c06bbbb02222f1b584ce2843dd29e5d1bb2
v2_primary,51,-1.8881603474109963,-1.8548496407786692,-1.8599473294310682,48,3,11f9dabb5c851b00242db08fa2190b9c8a9abb43b1e985cfe872ed5760e81a7e
v2_primary,52,-1.8925157622631439,-1.8118883117916078,-1.8599473294310682,48,4,15fb4f085e8243a1820d79b4ab21efd0067e31d3b1194817f6139c604b41859e
v2_primary,53,-1.8793543147775493,-1.85846916990956,-1.8599473294310682,48,5,de7165a9236a1278370d97fb86c7897517de821c418a62ed3e0696e530594d6e
v2_primary,54,-1.900986513547069,-1.8445137382492305,-1.8599473294310682,48,6,fcae50b3c06c7d0e2b73c050afed0ff14085b31006d338ba1fb13d99efd9bdfd
v2_primary,55,-1.9024106142779853,-1.8631863209206287,-1.8631863209206287,55,0,6476de0e50c95954c16313180231c05f317494c67a34a81be2a6391f3880d4b3
v2_primary,56,-1.9050053688771114,-1.8526003923941785,-1.8631863209206287,55,1,83670556b9b6d3649784ad0950acd526b5830ccebf285a688e3ae74797fd74fc
v2_primary,57,-1.9053702747072698,-1.869921204612011,-1.869921204612011,57,0,cb7d620c4990aad16ceda794983acaf6dfa21166b58e0b4f6827de844f910b87
v2_primary,58,-1.9106163462942598,-1.8650653427980077,-1.869921204612011,57,1,437e4e44b91dc7cfae6286394531e5f6ae1fe138e2e5bc7a5d6156514e735f55
v2_primary,59,-1.9028276292785469,-1.8769133222384715,-1.8769133222384715,59,0,5ebccfae3969d9013898a38528bc1aa262e2ca03219122ec89fbe4a403e44329
v2_primary,60,-1.9106411318031993,-1.865160282202593,-1.8769133222384715,59,1,f7aa8ec4efdbecc0ba17c959a4b429e5266294e23c8d7d0964f1fc29f767ded0
legacy_diagnostic,1,0.13849367355445738,0.10071872919797897,0.10071872919797897,1,0,c7f37e6cd52a828fb0eeefac415f7da2a0a338a7591d772dd556a7d415b41273
legacy_diagnostic,2,0.07232428744825314,0.04041716456413269,0.04041716456413269,2,0,54609488d2140bf093edbc700ed9bf2537b12630bf4a1dddda27f93e2c5ddfdd
legacy_diagnostic,3,0.004343057928103113,-0.03645981848239899,-0.03645981848239899,3,0,9760aae66a15d3c619ea0343071cf9641856212d886532029b729cb9855cac1b
legacy_diagnostic,4,-0.09251270564818205,-0.1644963175058365,-0.1644963175058365,4,0,dabe67e6bf0b07f03a33032517176cca8cde2353acab791b11ce725743c15e8b
legacy_diagnostic,5,-0.265224998217947,-0.4151468575000763,-0.4151468575000763,5,0,3ed3cfb50f5fe10eb9cd6aa388474d47b8f3b5c1ba655cfe3c5b1dfe14e349e8
legacy_diagnostic,6,-0.5930058100247959,-0.8296473026275635,-0.8296473026275635,6,0,d5ec7ccc9728abad1ae668d69ad41636a1003da5835cec4a61d21db2caf52fe3
legacy_diagnostic,7,-0.9490253212238206,-1.0230796337127686,-1.0230796337127686,7,0,c78f297d03373d3c8498a40f547b5a7bddb1d6f521fb279e411fbb59ebf34c88
legacy_diagnostic,8,-1.0536127892317069,-1.0802685022354126,-1.0802685022354126,8,0,23848b3f8c2b2a76047fcd5c2a355cc696864500b2a51a5bd05a8abb058fa889
legacy_diagnostic,9,-1.0941270192815886,-1.1523371934890747,-1.1523371934890747,9,0,19d7eaff017c7a315b81157ab0f8a9359fd5203033a32a9e332342e8bf19c23a
legacy_diagnostic,10,-1.1538594098259336,-1.2165249586105347,-1.2165249586105347,10,0,a69df5c971b4a58e3a488704644bfa4f2ed6ac555ab4c1f2045f744b9006abec
legacy_diagnostic,11,-1.2099822200735837,-1.2588586807250977,-1.2588586807250977,11,0,27a1b2059b88a28c5dff32737a678be9d6d7b158b49e6b73388c0ff0195932e5
legacy_diagnostic,12,-1.2507362311310526,-1.2830209732055664,-1.2830209732055664,12,0,d4323f5ed0591a7830b97e1fcb2754e081d693d3f0c36174de9cf264d8213c1d
legacy_diagnostic,13,-1.2816562674141727,-1.300014615058899,-1.300014615058899,13,0,d6ca4c1f802553377edc8ed5ac63eb4093f6664010a1069fdd1f3bac1e3d56b4
legacy_diagnostic,14,-1.3112817463402742,-1.3118841648101807,-1.3118841648101807,14,0,7db2d12fc9177aae3f4430f91e8321202f746dfa3fb16599cda9f442e5113dfc
legacy_diagnostic,15,-1.336885300655102,-1.327944040298462,-1.327944040298462,15,0,a65631d81cfe38861277feeee664ba3e15d42f746fb6fbbf12724c7c6a276301
legacy_diagnostic,16,-1.3591880214125396,-1.333620309829712,-1.333620309829712,16,0,df200b6c8fdc24d70c34f52b3104be2b139e5ae7d18ff4625a42c70da4a9947a
legacy_diagnostic,17,-1.3740416362020638,-1.3476639986038208,-1.3476639986038208,17,0,8d8c7c8757273a62f9b0fa333ba91bf1fcdde5687b0e1eedf0f1e1510cb7d4b4
legacy_diagnostic,18,-1.385976494903555,-1.3612579107284546,-1.3612579107284546,18,0,32654f3d479cfa41cb6b3612adbef2161b70bebcfe3b0d792fb933d57af9ce61
legacy_diagnostic,19,-1.4003426797140683,-1.3821396827697754,-1.3821396827697754,19,0,274216e115dca63a0d96a82ebd1f337f7e8862820a9f2535a698ac0597d32108
legacy_diagnostic,20,-1.4135454242728969,-1.398644208908081,-1.398644208908081,20,0,07b94fdec44907989fcd9e20c939ad14cc4d709bd5997ff5a192a81b71e8f5eb
