mifal_degradation_version,scenario_id,scenario_family,scenario_tier,seed,surface,split,horizon_months,mifal_variable,rows,present_rows,coverage_rate
mifal_controlled_degradation_v0,random_dropout_mcar_10,random_value_dropout,core,20260614,observable_current_chla,validation,3,Secchi,3184,2527,0.7936557788944724
mifal_controlled_degradation_v0,random_dropout_mcar_10,random_value_dropout,core,20260614,observable_current_chla,validation,3,Turb,3184,1206,0.3787688442211055
mifal_controlled_degradation_v0,random_dropout_mcar_10,random_value_dropout,core,20260614,observable_current_chla,validation,3,DOb,3184,1219,0.3828517587939699
mifal_controlled_degradation_v0,random_dropout_mcar_10,random_value_dropout,core,20260614,observable_current_chla,validation,3,Chl,3184,2324,0.7298994974874372
mifal_controlled_degradation_v0,random_dropout_mcar_10,random_value_dropout,core,20260614,observable_current_chla,validation,3,Chl_prev,3184,2194,0.6890703517587939
mifal_controlled_degradation_v0,random_dropout_mcar_25,random_value_dropout,core,20260612,observable_current_chla,test,1,Tw,4673,1671,0.3575861331050717
mifal_controlled_degradation_v0,random_dropout_mcar_25,random_value_dropout,core,20260612,observable_current_chla,test,1,TP,4673,3214,0.687780868820886
mifal_controlled_degradation_v0,random_dropout_mcar_25,random_value_dropout,core,20260612,observable_current_chla,test,1,TN,4673,2390,0.5114487481275412
mifal_controlled_degradation_v0,random_dropout_mcar_25,random_value_dropout,core,20260612,observable_current_chla,test,1,Secchi,4673,3245,0.6944147228760967
mifal_controlled_degradation_v0,random_dropout_mcar_25,random_value_dropout,core,20260612,observable_current_chla,test,1,Turb,4673,1634,0.34966830729723947
mifal_controlled_degradation_v0,random_dropout_mcar_25,random_value_dropout,core,20260612,observable_current_chla,test,1,DOb,4673,1701,0.3640059918681789
mifal_controlled_degradation_v0,random_dropout_mcar_25,random_value_dropout,core,20260612,observable_current_chla,test,1,Chl,4673,3362,0.7194521720522149
mifal_controlled_degradation_v0,random_dropout_mcar_25,random_value_dropout,core,20260612,observable_current_chla,test,1,Chl_prev,4673,3372,0.7215921249732505
mifal_controlled_degradation_v0,random_dropout_mcar_25,random_value_dropout,core,20260612,observable_current_chla,test,2,Tw,4710,1766,0.3749469214437367
mifal_controlled_degradation_v0,random_dropout_mcar_25,random_value_dropout,core,20260612,observable_current_chla,test,2,TP,4710,3216,0.6828025477707006
mifal_controlled_degradation_v0,random_dropout_mcar_25,random_value_dropout,core,20260612,observable_current_chla,test,2,TN,4710,2417,0.5131634819532909
mifal_controlled_degradation_v0,random_dropout_mcar_25,random_value_dropout,core,20260612,observable_current_chla,test,2,Secchi,4710,3267,0.6936305732484076
mifal_controlled_degradation_v0,random_dropout_mcar_25,random_value_dropout,core,20260612,observable_current_chla,test,2,Turb,4710,1681,0.35690021231422503
mifal_controlled_degradation_v0,random_dropout_mcar_25,random_value_dropout,core,20260612,observable_current_chla,test,2,DOb,4710,1703,0.36157112526539276
mifal_controlled_degradation_v0,random_dropout_mcar_25,random_value_dropout,core,20260612,observable_current_chla,test,2,Chl,4710,3360,0.7133757961783439
mifal_controlled_degradation_v0,random_dropout_mcar_25,random_value_dropout,core,20260612,observable_current_chla,test,2,Chl_prev,4710,3336,0.70828025477707
mifal_controlled_degradation_v0,random_dropout_mcar_25,random_value_dropout,core,20260612,observable_current_chla,test,3,Tw,4757,1729,0.3634643682993483
mifal_controlled_degradation_v0,random_dropout_mcar_25,random_value_dropout,core,20260612,observable_current_chla,test,3,TP,4757,3299,0.6935043094387219
mifal_controlled_degradation_v0,random_dropout_mcar_25,random_value_dropout,core,20260612,observable_current_chla,test,3,TN,4757,2442,0.513348749211688
mifal_controlled_degradation_v0,random_dropout_mcar_25,random_value_dropout,core,20260612,observable_current_chla,test,3,Secchi,4757,3242,0.6815219676266554
mifal_controlled_degradation_v0,random_dropout_mcar_25,random_value_dropout,core,20260612,observable_current_chla,test,3,Turb,4757,1754,0.36871978137481604
mifal_controlled_degradation_v0,random_dropout_mcar_25,random_value_dropout,core,20260612,observable_current_chla,test,3,DOb,4757,1692,0.3556863569476561
mifal_controlled_degradation_v0,random_dropout_mcar_25,random_value_dropout,core,20260612,observable_current_chla,test,3,Chl,4757,3283,0.6901408450704225
mifal_controlled_degradation_v0,random_dropout_mcar_25,random_value_dropout,core,20260612,observable_current_chla,test,3,Chl_prev,4757,3293,0.6922430103006096
mifal_controlled_degradation_v0,random_dropout_mcar_25,random_value_dropout,core,20260612,observable_current_chla,validation,1,Tw,3049,1036,0.33978353558543783
mifal_controlled_degradation_v0,random_dropout_mcar_25,random_value_dropout,core,20260612,observable_current_chla,validation,1,TP,3049,1876,0.6152836995736307
mifal_controlled_degradation_v0,random_dropout_mcar_25,random_value_dropout,core,20260612,observable_current_chla,validation,1,TN,3049,1416,0.4644145621515251
mifal_controlled_degradation_v0,random_dropout_mcar_25,random_value_dropout,core,20260612,observable_current_chla,validation,1,Secchi,3049,1997,0.6549688422433585
mifal_controlled_degradation_v0,random_dropout_mcar_25,random_value_dropout,core,20260612,observable_current_chla,validation,1,Turb,3049,1025,0.33617579534273534
mifal_controlled_degradation_v0,random_dropout_mcar_25,random_value_dropout,core,20260612,observable_current_chla,validation,1,DOb,3049,1072,0.3515906854706461
mifal_controlled_degradation_v0,random_dropout_mcar_25,random_value_dropout,core,20260612,observable_current_chla,validation,1,Chl,3049,2057,0.6746474253853723
mifal_controlled_degradation_v0,random_dropout_mcar_25,random_value_dropout,core,20260612,observable_current_chla,validation,1,Chl_prev,3049,1925,0.631354542472942
mifal_controlled_degradation_v0,random_dropout_mcar_25,random_value_dropout,core,20260612,observable_current_chla,validation,2,Tw,3158,1052,0.3331222292590247
mifal_controlled_degradation_v0,random_dropout_mcar_25,random_value_dropout,core,20260612,observable_current_chla,validation,2,TP,3158,1964,0.6219126029132362
mifal_controlled_degradation_v0,random_dropout_mcar_25,random_value_dropout,core,20260612,observable_current_chla,validation,2,TN,3158,1506,0.47688410386320457
mifal_controlled_degradation_v0,random_dropout_mcar_25,random_value_dropout,core,20260612,observable_current_chla,validation,2,Secchi,3158,2142,0.6782773907536416
mifal_controlled_degradation_v0,random_dropout_mcar_25,random_value_dropout,core,20260612,observable_current_chla,validation,2,Turb,3158,1049,0.33217226092463586
mifal_controlled_degradation_v0,random_dropout_mcar_25,random_value_dropout,core,20260612,observable_current_chla,validation,2,DOb,3158,1033,0.32710576314122863
mifal_controlled_degradation_v0,random_dropout_mcar_25,random_value_dropout,core,20260612,observable_current_chla,validation,2,Chl,3158,1996,0.6320455984800507
mifal_controlled_degradation_v0,random_dropout_mcar_25,random_value_dropout,core,20260612,observable_current_chla,validation,2,Chl_prev,3158,1885,0.5968967701076631
mifal_controlled_degradation_v0,random_dropout_mcar_25,random_value_dropout,core,20260612,observable_current_chla,validation,3,Tw,3184,1045,0.3282035175879397
mifal_controlled_degradation_v0,random_dropout_mcar_25,random_value_dropout,core,20260612,observable_current_chla,validation,3,TP,3184,2005,0.6297110552763819
mifal_controlled_degradation_v0,random_dropout_mcar_25,random_value_dropout,core,20260612,observable_current_chla,validation,3,TN,3184,1539,0.48335427135678394
mifal_controlled_degradation_v0,random_dropout_mcar_25,random_value_dropout,core,20260612,observable_current_chla,validation,3,Secchi,3184,2148,0.6746231155778895
mifal_controlled_degradation_v0,random_dropout_mcar_25,random_value_dropout,core,20260612,observable_current_chla,validation,3,Turb,3184,982,0.3084170854271357
mifal_controlled_degradation_v0,random_dropout_mcar_25,random_value_dropout,core,20260612,observable_current_chla,validation,3,DOb,3184,1004,0.31532663316582915
mifal_controlled_degradation_v0,random_dropout_mcar_25,random_value_dropout,core,20260612,observable_current_chla,validation,3,Chl,3184,1915,0.6014447236180904
mifal_controlled_degradation_v0,random_dropout_mcar_25,random_value_dropout,core,20260612,observable_current_chla,validation,3,Chl_prev,3184,1812,0.5690954773869347
mifal_controlled_degradation_v0,random_dropout_mcar_25,random_value_dropout,core,20260613,observable_current_chla,test,1,Tw,4673,1682,0.359940081318211
mifal_controlled_degradation_v0,random_dropout_mcar_25,random_value_dropout,core,20260613,observable_current_chla,test,1,TP,4673,3258,0.6971966616734432
mifal_controlled_degradation_v0,random_dropout_mcar_25,random_value_dropout,core,20260613,observable_current_chla,test,1,TN,4673,2409,0.5155146586775091
mifal_controlled_degradation_v0,random_dropout_mcar_25,random_value_dropout,core,20260613,observable_current_chla,test,1,Secchi,4673,3249,0.695270704044511
mifal_controlled_degradation_v0,random_dropout_mcar_25,random_value_dropout,core,20260613,observable_current_chla,test,1,Turb,4673,1694,0.3625080248234539
mifal_controlled_degradation_v0,random_dropout_mcar_25,random_value_dropout,core,20260613,observable_current_chla,test,1,DOb,4673,1675,0.358442114273486
mifal_controlled_degradation_v0,random_dropout_mcar_25,random_value_dropout,core,20260613,observable_current_chla,test,1,Chl,4673,3392,0.725872030815322
mifal_controlled_degradation_v0,random_dropout_mcar_25,random_value_dropout,core,20260613,observable_current_chla,test,1,Chl_prev,4673,3303,0.706826449818104
mifal_controlled_degradation_v0,random_dropout_mcar_25,random_value_dropout,core,20260613,observable_current_chla,test,2,Tw,4710,1704,0.36178343949044584
mifal_controlled_degradation_v0,random_dropout_mcar_25,random_value_dropout,core,20260613,observable_current_chla,test,2,TP,4710,3270,0.6942675159235668
mifal_controlled_degradation_v0,random_dropout_mcar_25,random_value_dropout,core,20260613,observable_current_chla,test,2,TN,4710,2429,0.5157112526539278
mifal_controlled_degradation_v0,random_dropout_mcar_25,random_value_dropout,core,20260613,observable_current_chla,test,2,Secchi,4710,3223,0.6842887473460721
mifal_controlled_degradation_v0,random_dropout_mcar_25,random_value_dropout,core,20260613,observable_current_chla,test,2,Turb,4710,1700,0.3609341825902335
mifal_controlled_degradation_v0,random_dropout_mcar_25,random_value_dropout,core,20260613,observable_current_chla,test,2,DOb,4710,1685,0.35774946921443734
mifal_controlled_degradation_v0,random_dropout_mcar_25,random_value_dropout,core,20260613,observable_current_chla,test,2,Chl,4710,3302,0.7010615711252653
mifal_controlled_degradation_v0,random_dropout_mcar_25,random_value_dropout,core,20260613,observable_current_chla,test,2,Chl_prev,4710,3319,0.7046709129511677
mifal_controlled_degradation_v0,random_dropout_mcar_25,random_value_dropout,core,20260613,observable_current_chla,test,3,Tw,4757,1727,0.3630439352533109
mifal_controlled_degradation_v0,random_dropout_mcar_25,random_value_dropout,core,20260613,observable_current_chla,test,3,TP,4757,3300,0.6937145259617405
mifal_controlled_degradation_v0,random_dropout_mcar_25,random_value_dropout,core,20260613,observable_current_chla,test,3,TN,4757,2448,0.5146100483498003
mifal_controlled_degradation_v0,random_dropout_mcar_25,random_value_dropout,core,20260613,observable_current_chla,test,3,Secchi,4757,3208,0.6743746058440193
mifal_controlled_degradation_v0,random_dropout_mcar_25,random_value_dropout,core,20260613,observable_current_chla,test,3,Turb,4757,1713,0.360100903931049
mifal_controlled_degradation_v0,random_dropout_mcar_25,random_value_dropout,core,20260613,observable_current_chla,test,3,DOb,4757,1701,0.35757830565482446
mifal_controlled_degradation_v0,random_dropout_mcar_25,random_value_dropout,core,20260613,observable_current_chla,test,3,Chl,4757,3256,0.6844649989489174
mifal_controlled_degradation_v0,random_dropout_mcar_25,random_value_dropout,core,20260613,observable_current_chla,test,3,Chl_prev,4757,3297,0.6930838763926844
mifal_controlled_degradation_v0,random_dropout_mcar_25,random_value_dropout,core,20260613,observable_current_chla,validation,1,Tw,3049,1064,0.34896687438504426
mifal_controlled_degradation_v0,random_dropout_mcar_25,random_value_dropout,core,20260613,observable_current_chla,validation,1,TP,3049,1869,0.6129878648737291
mifal_controlled_degradation_v0,random_dropout_mcar_25,random_value_dropout,core,20260613,observable_current_chla,validation,1,TN,3049,1426,0.4676943260085274
mifal_controlled_degradation_v0,random_dropout_mcar_25,random_value_dropout,core,20260613,observable_current_chla,validation,1,Secchi,3049,2099,0.688422433584782
mifal_controlled_degradation_v0,random_dropout_mcar_25,random_value_dropout,core,20260613,observable_current_chla,validation,1,Turb,3049,1006,0.32994424401443095
mifal_controlled_degradation_v0,random_dropout_mcar_25,random_value_dropout,core,20260613,observable_current_chla,validation,1,DOb,3049,1016,0.33322400787143325
mifal_controlled_degradation_v0,random_dropout_mcar_25,random_value_dropout,core,20260613,observable_current_chla,validation,1,Chl,3049,2080,0.6821908822564775
mifal_controlled_degradation_v0,random_dropout_mcar_25,random_value_dropout,core,20260613,observable_current_chla,validation,1,Chl_prev,3049,1984,0.6507051492292555
mifal_controlled_degradation_v0,random_dropout_mcar_25,random_value_dropout,core,20260613,observable_current_chla,validation,2,Tw,3158,1064,0.3369221025965801
mifal_controlled_degradation_v0,random_dropout_mcar_25,random_value_dropout,core,20260613,observable_current_chla,validation,2,TP,3158,1978,0.6263457884737176
mifal_controlled_degradation_v0,random_dropout_mcar_25,random_value_dropout,core,20260613,observable_current_chla,validation,2,TN,3158,1517,0.48036732108929703
mifal_controlled_degradation_v0,random_dropout_mcar_25,random_value_dropout,core,20260613,observable_current_chla,validation,2,Secchi,3158,2103,0.6659278024065864
mifal_controlled_degradation_v0,random_dropout_mcar_25,random_value_dropout,core,20260613,observable_current_chla,validation,2,Turb,3158,1035,0.32773907536415453
mifal_controlled_degradation_v0,random_dropout_mcar_25,random_value_dropout,core,20260613,observable_current_chla,validation,2,DOb,3158,1023,0.3239392020265991
mifal_controlled_degradation_v0,random_dropout_mcar_25,random_value_dropout,core,20260613,observable_current_chla,validation,2,Chl,3158,1961,0.6209626345788474
mifal_controlled_degradation_v0,random_dropout_mcar_25,random_value_dropout,core,20260613,observable_current_chla,validation,2,Chl_prev,3158,1953,0.6184293856871438
mifal_controlled_degradation_v0,random_dropout_mcar_25,random_value_dropout,core,20260613,observable_current_chla,validation,3,Tw,3184,1040,0.32663316582914576
mifal_controlled_degradation_v0,random_dropout_mcar_25,random_value_dropout,core,20260613,observable_current_chla,validation,3,TP,3184,1998,0.6275125628140703
mifal_controlled_degradation_v0,random_dropout_mcar_25,random_value_dropout,core,20260613,observable_current_chla,validation,3,TN,3184,1561,0.4902638190954774
mifal_controlled_degradation_v0,random_dropout_mcar_25,random_value_dropout,core,20260613,observable_current_chla,validation,3,Secchi,3184,2114,0.6639447236180904
mifal_controlled_degradation_v0,random_dropout_mcar_25,random_value_dropout,core,20260613,observable_current_chla,validation,3,Turb,3184,1020,0.3203517587939699
mifal_controlled_degradation_v0,random_dropout_mcar_25,random_value_dropout,core,20260613,observable_current_chla,validation,3,DOb,3184,998,0.31344221105527637
mifal_controlled_degradation_v0,random_dropout_mcar_25,random_value_dropout,core,20260613,observable_current_chla,validation,3,Chl,3184,1931,0.6064698492462312
mifal_controlled_degradation_v0,random_dropout_mcar_25,random_value_dropout,core,20260613,observable_current_chla,validation,3,Chl_prev,3184,1861,0.5844849246231156
mifal_controlled_degradation_v0,random_dropout_mcar_25,random_value_dropout,core,20260614,observable_current_chla,test,1,Tw,4673,1690,0.3616520436550396
mifal_controlled_degradation_v0,random_dropout_mcar_25,random_value_dropout,core,20260614,observable_current_chla,test,1,TP,4673,3219,0.6888508452814038
mifal_controlled_degradation_v0,random_dropout_mcar_25,random_value_dropout,core,20260614,observable_current_chla,test,1,TN,4673,2377,0.5086668093301947
mifal_controlled_degradation_v0,random_dropout_mcar_25,random_value_dropout,core,20260614,observable_current_chla,test,1,Secchi,4673,3197,0.6841429488551252
mifal_controlled_degradation_v0,random_dropout_mcar_25,random_value_dropout,core,20260614,observable_current_chla,test,1,Turb,4673,1647,0.3524502460945859
mifal_controlled_degradation_v0,random_dropout_mcar_25,random_value_dropout,core,20260614,observable_current_chla,test,1,DOb,4673,1658,0.35480419430772525
mifal_controlled_degradation_v0,random_dropout_mcar_25,random_value_dropout,core,20260614,observable_current_chla,test,1,Chl,4673,3362,0.7194521720522149
mifal_controlled_degradation_v0,random_dropout_mcar_25,random_value_dropout,core,20260614,observable_current_chla,test,1,Chl_prev,4673,3374,0.7220201155574577
mifal_controlled_degradation_v0,random_dropout_mcar_25,random_value_dropout,core,20260614,observable_current_chla,test,2,Tw,4710,1734,0.3681528662420382
mifal_controlled_degradation_v0,random_dropout_mcar_25,random_value_dropout,core,20260614,observable_current_chla,test,2,TP,4710,3244,0.6887473460721868
mifal_controlled_degradation_v0,random_dropout_mcar_25,random_value_dropout,core,20260614,observable_current_chla,test,2,TN,4710,2454,0.5210191082802548
mifal_controlled_degradation_v0,random_dropout_mcar_25,random_value_dropout,core,20260614,observable_current_chla,test,2,Secchi,4710,3205,0.6804670912951167
mifal_controlled_degradation_v0,random_dropout_mcar_25,random_value_dropout,core,20260614,observable_current_chla,test,2,Turb,4710,1706,0.362208067940552
mifal_controlled_degradation_v0,random_dropout_mcar_25,random_value_dropout,core,20260614,observable_current_chla,test,2,DOb,4710,1690,0.35881104033970274
mifal_controlled_degradation_v0,random_dropout_mcar_25,random_value_dropout,core,20260614,observable_current_chla,test,2,Chl,4710,3319,0.7046709129511677
mifal_controlled_degradation_v0,random_dropout_mcar_25,random_value_dropout,core,20260614,observable_current_chla,test,2,Chl_prev,4710,3272,0.694692144373673
mifal_controlled_degradation_v0,random_dropout_mcar_25,random_value_dropout,core,20260614,observable_current_chla,test,3,Tw,4757,1722,0.36199285263821734
mifal_controlled_degradation_v0,random_dropout_mcar_25,random_value_dropout,core,20260614,observable_current_chla,test,3,TP,4757,3333,0.700651671221358
mifal_controlled_degradation_v0,random_dropout_mcar_25,random_value_dropout,core,20260614,observable_current_chla,test,3,TN,4757,2456,0.51629178053395
mifal_controlled_degradation_v0,random_dropout_mcar_25,random_value_dropout,core,20260614,observable_current_chla,test,3,Secchi,4757,3151,0.662392264031953
mifal_controlled_degradation_v0,random_dropout_mcar_25,random_value_dropout,core,20260614,observable_current_chla,test,3,Turb,4757,1702,0.3577885221778432
mifal_controlled_degradation_v0,random_dropout_mcar_25,random_value_dropout,core,20260614,observable_current_chla,test,3,DOb,4757,1690,0.35526592390161865
mifal_controlled_degradation_v0,random_dropout_mcar_25,random_value_dropout,core,20260614,observable_current_chla,test,3,Chl,4757,3289,0.6914021442085347
mifal_controlled_degradation_v0,random_dropout_mcar_25,random_value_dropout,core,20260614,observable_current_chla,test,3,Chl_prev,4757,3288,0.6911919276855161
mifal_controlled_degradation_v0,random_dropout_mcar_25,random_value_dropout,core,20260614,observable_current_chla,validation,1,Tw,3049,1057,0.3466710396851427
mifal_controlled_degradation_v0,random_dropout_mcar_25,random_value_dropout,core,20260614,observable_current_chla,validation,1,TP,3049,1877,0.615611675959331
mifal_controlled_degradation_v0,random_dropout_mcar_25,random_value_dropout,core,20260614,observable_current_chla,validation,1,TN,3049,1460,0.4788455231223352
mifal_controlled_degradation_v0,random_dropout_mcar_25,random_value_dropout,core,20260614,observable_current_chla,validation,1,Secchi,3049,2019,0.6621843227287635
mifal_controlled_degradation_v0,random_dropout_mcar_25,random_value_dropout,core,20260614,observable_current_chla,validation,1,Turb,3049,1002,0.32863233847163004
mifal_controlled_degradation_v0,random_dropout_mcar_25,random_value_dropout,core,20260614,observable_current_chla,validation,1,DOb,3049,1042,0.3417513938996392
mifal_controlled_degradation_v0,random_dropout_mcar_25,random_value_dropout,core,20260614,observable_current_chla,validation,1,Chl,3049,2085,0.6838307641849787
mifal_controlled_degradation_v0,random_dropout_mcar_25,random_value_dropout,core,20260614,observable_current_chla,validation,1,Chl_prev,3049,1916,0.6284027550016399
mifal_controlled_degradation_v0,random_dropout_mcar_25,random_value_dropout,core,20260614,observable_current_chla,validation,2,Tw,3158,1051,0.33280557314756176
mifal_controlled_degradation_v0,random_dropout_mcar_25,random_value_dropout,core,20260614,observable_current_chla,validation,2,TP,3158,1983,0.6279290690310323
mifal_controlled_degradation_v0,random_dropout_mcar_25,random_value_dropout,core,20260614,observable_current_chla,validation,2,TN,3158,1519,0.4810006333122229
mifal_controlled_degradation_v0,random_dropout_mcar_25,random_value_dropout,core,20260614,observable_current_chla,validation,2,Secchi,3158,2144,0.6789107029765674
mifal_controlled_degradation_v0,random_dropout_mcar_25,random_value_dropout,core,20260614,observable_current_chla,validation,2,Turb,3158,1035,0.32773907536415453
mifal_controlled_degradation_v0,random_dropout_mcar_25,random_value_dropout,core,20260614,observable_current_chla,validation,2,DOb,3158,1028,0.32552248258391386
mifal_controlled_degradation_v0,random_dropout_mcar_25,random_value_dropout,core,20260614,observable_current_chla,validation,2,Chl,3158,1960,0.6206459784673845
mifal_controlled_degradation_v0,random_dropout_mcar_25,random_value_dropout,core,20260614,observable_current_chla,validation,2,Chl_prev,3158,1877,0.5943635212159595
mifal_controlled_degradation_v0,random_dropout_mcar_25,random_value_dropout,core,20260614,observable_current_chla,validation,3,Tw,3184,1052,0.33040201005025127
mifal_controlled_degradation_v0,random_dropout_mcar_25,random_value_dropout,core,20260614,observable_current_chla,validation,3,TP,3184,2000,0.628140703517588
mifal_controlled_degradation_v0,random_dropout_mcar_25,random_value_dropout,core,20260614,observable_current_chla,validation,3,TN,3184,1527,0.47958542713567837
mifal_controlled_degradation_v0,random_dropout_mcar_25,random_value_dropout,core,20260614,observable_current_chla,validation,3,Secchi,3184,2111,0.6630025125628141
mifal_controlled_degradation_v0,random_dropout_mcar_25,random_value_dropout,core,20260614,observable_current_chla,validation,3,Turb,3184,988,0.3103015075376884
mifal_controlled_degradation_v0,random_dropout_mcar_25,random_value_dropout,core,20260614,observable_current_chla,validation,3,DOb,3184,1002,0.3146984924623116
mifal_controlled_degradation_v0,random_dropout_mcar_25,random_value_dropout,core,20260614,observable_current_chla,validation,3,Chl,3184,1960,0.6155778894472361
mifal_controlled_degradation_v0,random_dropout_mcar_25,random_value_dropout,core,20260614,observable_current_chla,validation,3,Chl_prev,3184,1857,0.5832286432160804
mifal_controlled_degradation_v0,random_dropout_mcar_50,random_value_dropout,core,20260612,observable_current_chla,test,1,Tw,4673,1122,0.24010271774020972
mifal_controlled_degradation_v0,random_dropout_mcar_50,random_value_dropout,core,20260612,observable_current_chla,test,1,TP,4673,2141,0.4581639203937513
mifal_controlled_degradation_v0,random_dropout_mcar_50,random_value_dropout,core,20260612,observable_current_chla,test,1,TN,4673,1590,0.34025251444468224
mifal_controlled_degradation_v0,random_dropout_mcar_50,random_value_dropout,core,20260612,observable_current_chla,test,1,Secchi,4673,2211,0.4731435908410015
mifal_controlled_degradation_v0,random_dropout_mcar_50,random_value_dropout,core,20260612,observable_current_chla,test,1,Turb,4673,1068,0.22854697196661675
mifal_controlled_degradation_v0,random_dropout_mcar_50,random_value_dropout,core,20260612,observable_current_chla,test,1,DOb,4673,1128,0.24138668949283115
mifal_controlled_degradation_v0,random_dropout_mcar_50,random_value_dropout,core,20260612,observable_current_chla,test,1,Chl,4673,2226,0.4763535202225551
mifal_controlled_degradation_v0,random_dropout_mcar_50,random_value_dropout,core,20260612,observable_current_chla,test,1,Chl_prev,4673,2300,0.4921891718382196
mifal_controlled_degradation_v0,random_dropout_mcar_50,random_value_dropout,core,20260612,observable_current_chla,test,2,Tw,4710,1188,0.2522292993630573
mifal_controlled_degradation_v0,random_dropout_mcar_50,random_value_dropout,core,20260612,observable_current_chla,test,2,TP,4710,2078,0.44118895966029725
mifal_controlled_degradation_v0,random_dropout_mcar_50,random_value_dropout,core,20260612,observable_current_chla,test,2,TN,4710,1615,0.34288747346072185
mifal_controlled_degradation_v0,random_dropout_mcar_50,random_value_dropout,core,20260612,observable_current_chla,test,2,Secchi,4710,2181,0.46305732484076434
mifal_controlled_degradation_v0,random_dropout_mcar_50,random_value_dropout,core,20260612,observable_current_chla,test,2,Turb,4710,1120,0.23779193205944799
mifal_controlled_degradation_v0,random_dropout_mcar_50,random_value_dropout,core,20260612,observable_current_chla,test,2,DOb,4710,1174,0.24925690021231423
mifal_controlled_degradation_v0,random_dropout_mcar_50,random_value_dropout,core,20260612,observable_current_chla,test,2,Chl,4710,2218,0.47091295116772824
mifal_controlled_degradation_v0,random_dropout_mcar_50,random_value_dropout,core,20260612,observable_current_chla,test,2,Chl_prev,4710,2231,0.47367303609341826
mifal_controlled_degradation_v0,random_dropout_mcar_50,random_value_dropout,core,20260612,observable_current_chla,test,3,Tw,4757,1155,0.24280008408660922
mifal_controlled_degradation_v0,random_dropout_mcar_50,random_value_dropout,core,20260612,observable_current_chla,test,3,TP,4757,2206,0.4637376497792727
mifal_controlled_degradation_v0,random_dropout_mcar_50,random_value_dropout,core,20260612,observable_current_chla,test,3,TN,4757,1641,0.3449653142737019
mifal_controlled_degradation_v0,random_dropout_mcar_50,random_value_dropout,core,20260612,observable_current_chla,test,3,Secchi,4757,2157,0.4534370401513559
mifal_controlled_degradation_v0,random_dropout_mcar_50,random_value_dropout,core,20260612,observable_current_chla,test,3,Turb,4757,1161,0.24406138322472146
mifal_controlled_degradation_v0,random_dropout_mcar_50,random_value_dropout,core,20260612,observable_current_chla,test,3,DOb,4757,1080,0.227033844860206
mifal_controlled_degradation_v0,random_dropout_mcar_50,random_value_dropout,core,20260612,observable_current_chla,test,3,Chl,4757,2155,0.4530166071053185
mifal_controlled_degradation_v0,random_dropout_mcar_50,random_value_dropout,core,20260612,observable_current_chla,test,3,Chl_prev,4757,2194,0.46121505150304815
mifal_controlled_degradation_v0,random_dropout_mcar_50,random_value_dropout,core,20260612,observable_current_chla,validation,1,Tw,3049,687,0.22531977697605773
mifal_controlled_degradation_v0,random_dropout_mcar_50,random_value_dropout,core,20260612,observable_current_chla,validation,1,TP,3049,1260,0.41325024598228927
mifal_controlled_degradation_v0,random_dropout_mcar_50,random_value_dropout,core,20260612,observable_current_chla,validation,1,TN,3049,975,0.3197769760577238
mifal_controlled_degradation_v0,random_dropout_mcar_50,random_value_dropout,core,20260612,observable_current_chla,validation,1,Secchi,3049,1335,0.4378484749098065
mifal_controlled_degradation_v0,random_dropout_mcar_50,random_value_dropout,core,20260612,observable_current_chla,validation,1,Turb,3049,708,0.23220728107576255
mifal_controlled_degradation_v0,random_dropout_mcar_50,random_value_dropout,core,20260612,observable_current_chla,validation,1,DOb,3049,741,0.24303050180387012
mifal_controlled_degradation_v0,random_dropout_mcar_50,random_value_dropout,core,20260612,observable_current_chla,validation,1,Chl,3049,1369,0.4489996720236143
mifal_controlled_degradation_v0,random_dropout_mcar_50,random_value_dropout,core,20260612,observable_current_chla,validation,1,Chl_prev,3049,1283,0.42079370285339457
mifal_controlled_degradation_v0,random_dropout_mcar_50,random_value_dropout,core,20260612,observable_current_chla,validation,2,Tw,3158,707,0.22387587080430651
mifal_controlled_degradation_v0,random_dropout_mcar_50,random_value_dropout,core,20260612,observable_current_chla,validation,2,TP,3158,1279,0.4050031665611146
mifal_controlled_degradation_v0,random_dropout_mcar_50,random_value_dropout,core,20260612,observable_current_chla,validation,2,TN,3158,1009,0.3195060164661178
mifal_controlled_degradation_v0,random_dropout_mcar_50,random_value_dropout,core,20260612,observable_current_chla,validation,2,Secchi,3158,1423,0.4506016466117796
mifal_controlled_degradation_v0,random_dropout_mcar_50,random_value_dropout,core,20260612,observable_current_chla,validation,2,Turb,3158,664,0.21025965801139962
mifal_controlled_degradation_v0,random_dropout_mcar_50,random_value_dropout,core,20260612,observable_current_chla,validation,2,DOb,3158,675,0.21374287523749208
mifal_controlled_degradation_v0,random_dropout_mcar_50,random_value_dropout,core,20260612,observable_current_chla,validation,2,Chl,3158,1351,0.42780240658644714
mifal_controlled_degradation_v0,random_dropout_mcar_50,random_value_dropout,core,20260612,observable_current_chla,validation,2,Chl_prev,3158,1295,0.41006966434452186
mifal_controlled_degradation_v0,random_dropout_mcar_50,random_value_dropout,core,20260612,observable_current_chla,validation,3,Tw,3184,666,0.2091708542713568
mifal_controlled_degradation_v0,random_dropout_mcar_50,random_value_dropout,core,20260612,observable_current_chla,validation,3,TP,3184,1329,0.4173994974874372
