mifal_degradation_version,scenario_id,scenario_family,scenario_tier,scenario_status,seed,surface,split,horizon_months,source_id,target_event,score_column,threshold,score_recomputed,rows,control_rows,rows_retained_rate,positive_rows,positive_rate,predicted_positive_rows,alert_rate,mean_probability,tn,fp,fn,tp,precision,recall,specificity,macro_f1,fbeta,mcc,pr_auc,roc_auc,brier,rmse_risk,mae_risk,calibration_bias,absolute_calibration_bias,interval_coverage_risk,interval_mean_width,winkler_score_risk,mean_uncertainty,mean_data_reliability,mean_confidence,mean_observation_reliability,delta_positive_rate_vs_control,delta_mean_probability_vs_control,delta_alert_rate_vs_control,delta_precision_vs_control,delta_recall_vs_control,delta_specificity_vs_control,delta_macro_f1_vs_control,delta_fbeta_vs_control,delta_mcc_vs_control,delta_pr_auc_vs_control,delta_roc_auc_vs_control,delta_brier_vs_control,delta_rmse_risk_vs_control,delta_mae_risk_vs_control,delta_calibration_bias_vs_control,delta_absolute_calibration_bias_vs_control,delta_interval_coverage_risk_vs_control,delta_interval_mean_width_vs_control,delta_winkler_score_risk_vs_control,delta_mean_uncertainty_vs_control,delta_mean_data_reliability_vs_control,delta_mean_confidence_vs_control,delta_mean_observation_reliability_vs_control
mifal_controlled_degradation_v0,random_dropout_mcar_25,random_value_dropout,core,evaluated,20260612,observable_no_current_chla,validation,1,wqp,bloom_h,mifal_probability_bloom_calibrated,0.1496598639455782,True,3049,3049,1.0,410,0.13447031813709412,1390,0.45588717612331914,0.1515720107843572,1512,1127,147,263,0.18920863309352517,0.6414634146341464,0.5729442970822282,0.49790264205573653,0.43399339933993397,0.1468660559404203,0.16918253291598478,0.6117228440188911,0.11776579931464652,0.4306588391005233,0.3232170541470962,0.017101692647263078,0.017101692647263078,0.7277795998688095,0.6632220625228725,2.0134320776031696,0.6632220625228725,0.04157775690460217,0.17529395495626163,0.0,0.0,0.017101692647263078,0.08002623811085602,-0.068208469873316,-0.07804878048780484,-0.10458507010231144,-0.08534522786782184,-0.09543947933917574,-0.1327975104069064,-0.06792967045034679,-0.09837151914527864,0.011179021118809807,0.015098791699126257,0.020871492459025864,0.017101692647263078,0.017101692647263078,-0.0003279763857002571,0.002711978673150983,0.002335241867553961,0.002711978673150983,-0.008806089409443926,-0.0029592165496389877,0.0
mifal_controlled_degradation_v0,random_dropout_mcar_25,random_value_dropout,core,evaluated,20260612,observable_no_current_chla,validation,2,all,bloom_h,mifal_probability_bloom_calibrated,0.1111111111111111,True,3158,3158,1.0,441,0.1396453451551615,1585,0.5018999366687777,0.15034927513979698,1440,1277,133,308,0.1943217665615142,0.6984126984126984,0.5299963194700037,0.48768802766828434,0.4598387578381607,0.15834281655478138,0.1715504176997396,0.5916810841622873,0.11997478664273718,0.4365636759543721,0.3301941729630599,0.010703929984635485,0.010703929984635485,0.7216592780240658,0.6663351690101766,2.0447790389916287,0.6663351690101766,0.04189776086205391,0.17369851945247844,0.0,0.0,0.010703929984635513,0.08644711842938574,-0.0396721358775102,0.0022675736961450532,-0.10011041589988956,-0.06263208353646421,-0.03918594957406296,-0.07113163708495698,-0.04837609007921842,-0.08374123787657617,0.0068214870144613915,0.011625604654375898,0.016559250876154452,0.010703929984635513,0.010703929984635457,-0.0018999366687777464,0.0016927840223311952,0.007954647209206911,0.0016927840223311952,-0.008882559001378514,-0.0024366074219566436,0.0
mifal_controlled_degradation_v0,random_dropout_mcar_25,random_value_dropout,core,evaluated,20260612,observable_no_current_chla,validation,2,wqp,bloom_h,mifal_probability_bloom_calibrated,0.1111111111111111,True,3158,3158,1.0,441,0.1396453451551615,1585,0.5018999366687777,0.15034927513979698,1440,1277,133,308,0.1943217665615142,0.6984126984126984,0.5299963194700037,0.48768802766828434,0.4598387578381607,0.15834281655478138,0.1715504176997396,0.5916810841622873,0.11997478664273718,0.4365636759543721,0.3301941729630599,0.010703929984635485,0.010703929984635485,0.7216592780240658,0.6663351690101766,2.0447790389916287,0.6663351690101766,0.04189776086205391,0.17369851945247844,0.0,0.0,0.010703929984635513,0.08644711842938574,-0.0396721358775102,0.0022675736961450532,-0.10011041589988956,-0.06263208353646421,-0.03918594957406296,-0.07113163708495698,-0.04837609007921842,-0.08374123787657617,0.0068214870144613915,0.011625604654375898,0.016559250876154452,0.010703929984635513,0.010703929984635457,-0.0018999366687777464,0.0016927840223311952,0.007954647209206911,0.0016927840223311952,-0.008882559001378514,-0.0024366074219566436,0.0
mifal_controlled_degradation_v0,random_dropout_mcar_25,random_value_dropout,core,evaluated,20260612,observable_no_current_chla,validation,3,all,bloom_h,mifal_probability_bloom_calibrated,0.135593220338983,True,3184,3184,1.0,457,0.14353015075376885,1610,0.5056532663316583,0.15849737259549454,1438,1289,136,321,0.19937888198757764,0.7024070021881839,0.5273193986065273,0.48963838362091516,0.46684118673647473,0.16110027262652513,0.1677355248136495,0.5917344104942952,0.12287566647016379,0.43213834825073955,0.3294812583827781,0.014967221841725692,0.014967221841725692,0.722675879396985,0.6666727871910488,2.0446383661681997,0.6666727871910488,0.04217214705558704,0.1735547271170546,0.0,0.0,0.014967221841725664,0.09641959798994976,-0.04697568439768712,0.0,-0.11257792445911252,-0.07143721612655962,-0.045774590970328155,-0.08298773932400597,-0.055538949144254335,-0.08598430959069658,0.007594931779567604,0.006999437510695372,0.012898796519216216,0.014967221841725664,0.014967221841725664,0.0009422110552764762,0.0030453206376542807,-0.0021284266294947507,0.0030453206376542807,-0.008504490995504613,-0.003082668501391911,0.0
mifal_controlled_degradation_v0,random_dropout_mcar_25,random_value_dropout,core,evaluated,20260612,observable_no_current_chla,validation,3,wqp,bloom_h,mifal_probability_bloom_calibrated,0.135593220338983,True,3184,3184,1.0,457,0.14353015075376885,1610,0.5056532663316583,0.15849737259549454,1438,1289,136,321,0.19937888198757764,0.7024070021881839,0.5273193986065273,0.48963838362091516,0.46684118673647473,0.16110027262652513,0.1677355248136495,0.5917344104942952,0.12287566647016379,0.43213834825073955,0.3294812583827781,0.014967221841725692,0.014967221841725692,0.722675879396985,0.6666727871910488,2.0446383661681997,0.6666727871910488,0.04217214705558704,0.1735547271170546,0.0,0.0,0.014967221841725664,0.09641959798994976,-0.04697568439768712,0.0,-0.11257792445911252,-0.07143721612655962,-0.045774590970328155,-0.08298773932400597,-0.055538949144254335,-0.08598430959069658,0.007594931779567604,0.006999437510695372,0.012898796519216216,0.014967221841725664,0.014967221841725664,0.0009422110552764762,0.0030453206376542807,-0.0021284266294947507,0.0030453206376542807,-0.008504490995504613,-0.003082668501391911,0.0
mifal_controlled_degradation_v0,random_dropout_mcar_25,random_value_dropout,core,evaluated,20260613,observable_no_current_chla,test,1,all,bloom_h,mifal_probability_bloom_calibrated,0.1496598639455782,True,4673,4673,1.0,852,0.18232398887224482,1907,0.4080890220415151,0.1396840694894234,2444,1377,322,530,0.2779234399580493,0.6220657276995305,0.639623135304894,0.56313244100638,0.4985888993414863,0.20558533033212567,0.2472015767165049,0.6464664941581795,0.14564552793382668,0.46326639020967375,0.34516706410551146,-0.04263991938282141,0.04263991938282141,0.6869248876524716,0.6614224520990136,2.3658949986883333,0.6614224520990136,0.04410934746224795,0.17668177654409042,0.0,0.0,0.01988795534767053,0.08153220629146157,-0.10674235296462437,-0.06690140845070425,-0.11462967809473956,-0.09731869980891972,-0.09626314767918664,-0.1593382926658961,-0.11356974207170845,-0.09732015928775117,0.01122314985941325,0.011189133386851124,0.019821760050326653,0.01988795534767053,-0.01988795534767053,-0.00021399529210364143,0.003273756436704356,-0.012275699782485994,0.003273756436704356,-0.00913335999346196,-0.00333749618168791,0.0
mifal_controlled_degradation_v0,random_dropout_mcar_25,random_value_dropout,core,evaluated,20260613,observable_no_current_chla,test,1,wqp,bloom_h,mifal_probability_bloom_calibrated,0.1496598639455782,True,4673,4673,1.0,852,0.18232398887224482,1907,0.4080890220415151,0.1396840694894234,2444,1377,322,530,0.2779234399580493,0.6220657276995305,0.639623135304894,0.56313244100638,0.4985888993414863,0.20558533033212567,0.2472015767165049,0.6464664941581795,0.14564552793382668,0.46326639020967375,0.34516706410551146,-0.04263991938282141,0.04263991938282141,0.6869248876524716,0.6614224520990136,2.3658949986883333,0.6614224520990136,0.04410934746224795,0.17668177654409042,0.0,0.0,0.01988795534767053,0.08153220629146157,-0.10674235296462437,-0.06690140845070425,-0.11462967809473956,-0.09731869980891972,-0.09626314767918664,-0.1593382926658961,-0.11356974207170845,-0.09732015928775117,0.01122314985941325,0.011189133386851124,0.019821760050326653,0.01988795534767053,-0.01988795534767053,-0.00021399529210364143,0.003273756436704356,-0.012275699782485994,0.003273756436704356,-0.00913335999346196,-0.00333749618168791,0.0
mifal_controlled_degradation_v0,random_dropout_mcar_25,random_value_dropout,core,evaluated,20260613,observable_no_current_chla,test,2,all,bloom_h,mifal_probability_bloom_calibrated,0.1111111111111111,True,4710,4710,1.0,863,0.18322717622080678,2203,0.46772823779193207,0.1420468476125935,2259,1588,248,615,0.2791647753064004,0.712630359212051,0.5872108136210034,0.5561111634688413,0.5437665782493368,0.23247344071295786,0.2447059042622102,0.6198553236016929,0.14579535630353102,0.46426708743133843,0.34784986640803994,-0.041180328608213274,0.041180328608213274,0.6819532908704883,0.6655409023534059,2.3588765787987227,0.6655409023534059,0.044662651211479346,0.17462558108301104,0.0,0.0,0.016472197617269646,0.105307855626327,-0.07877312744696813,0.004634994206257237,-0.1278918637899662,-0.0832378666086957,-0.04840244675550898,-0.10802339499853017,-0.08601828605389525,-0.07210205180121088,0.007392316439885971,0.007196599159996486,0.01376599100007847,0.016472197617269646,-0.016472197617269646,-0.000424628450106157,0.0034358582112614666,-0.011954486815158205,0.0034358582112614666,-0.008622138556478885,-0.003310523306497476,0.0
mifal_controlled_degradation_v0,random_dropout_mcar_25,random_value_dropout,core,evaluated,20260613,observable_no_current_chla,test,2,wqp,bloom_h,mifal_probability_bloom_calibrated,0.1111111111111111,True,4710,4710,1.0,863,0.18322717622080678,2203,0.46772823779193207,0.1420468476125935,2259,1588,248,615,0.2791647753064004,0.712630359212051,0.5872108136210034,0.5561111634688413,0.5437665782493368,0.23247344071295786,0.2447059042622102,0.6198553236016929,0.14579535630353102,0.46426708743133843,0.34784986640803994,-0.041180328608213274,0.041180328608213274,0.6819532908704883,0.6655409023534059,2.3588765787987227,0.6655409023534059,0.044662651211479346,0.17462558108301104,0.0,0.0,0.016472197617269646,0.105307855626327,-0.07877312744696813,0.004634994206257237,-0.1278918637899662,-0.0832378666086957,-0.04840244675550898,-0.10802339499853017,-0.08601828605389525,-0.07210205180121088,0.007392316439885971,0.007196599159996486,0.01376599100007847,0.016472197617269646,-0.016472197617269646,-0.000424628450106157,0.0034358582112614666,-0.011954486815158205,0.0034358582112614666,-0.008622138556478885,-0.003310523306497476,0.0
mifal_controlled_degradation_v0,random_dropout_mcar_25,random_value_dropout,core,evaluated,20260613,observable_no_current_chla,test,3,all,bloom_h,mifal_probability_bloom_calibrated,0.135593220338983,True,4757,4757,1.0,883,0.18562118982552028,2282,0.47971410552869453,0.15069927562308905,2206,1668,269,614,0.26906222611744085,0.695356738391846,0.5694372741352607,0.5414531327718388,0.5280357757137943,0.20607385667403358,0.2318614764494524,0.6183067884102338,0.14774599271672353,0.46082730222010765,0.3479262949018749,-0.03492191420243124,0.03492191420243124,0.6800504519655245,0.6659456933777371,2.369546139840365,0.6659456933777371,0.044904494829774814,0.17444785632119988,0.0,0.0,0.019298789889277274,0.11814168593651458,-0.0786121924872103,0.01812004530011324,-0.14093959731543626,-0.08648754740790998,-0.041271154979274915,-0.10759579912013537,-0.08998106616102011,-0.0875144924697624,0.007903081458382866,0.005794234856227876,0.014130482259218147,0.019298789889277274,-0.019298789889277274,-0.00042043304603744946,0.003787095654094519,-0.0171846052020026,0.003787095654094519,-0.00867925949047657,-0.0035078693163733687,0.0
mifal_controlled_degradation_v0,random_dropout_mcar_25,random_value_dropout,core,evaluated,20260613,observable_no_current_chla,test,3,wqp,bloom_h,mifal_probability_bloom_calibrated,0.135593220338983,True,4757,4757,1.0,883,0.18562118982552028,2282,0.47971410552869453,0.15069927562308905,2206,1668,269,614,0.26906222611744085,0.695356738391846,0.5694372741352607,0.5414531327718388,0.5280357757137943,0.20607385667403358,0.2318614764494524,0.6183067884102338,0.14774599271672353,0.46082730222010765,0.3479262949018749,-0.03492191420243124,0.03492191420243124,0.6800504519655245,0.6659456933777371,2.369546139840365,0.6659456933777371,0.044904494829774814,0.17444785632119988,0.0,0.0,0.019298789889277274,0.11814168593651458,-0.0786121924872103,0.01812004530011324,-0.14093959731543626,-0.08648754740790998,-0.041271154979274915,-0.10759579912013537,-0.08998106616102011,-0.0875144924697624,0.007903081458382866,0.005794234856227876,0.014130482259218147,0.019298789889277274,-0.019298789889277274,-0.00042043304603744946,0.003787095654094519,-0.0171846052020026,0.003787095654094519,-0.00867925949047657,-0.0035078693163733687,0.0
mifal_controlled_degradation_v0,random_dropout_mcar_25,random_value_dropout,core,evaluated,20260613,observable_no_current_chla,validation,1,all,bloom_h,mifal_probability_bloom_calibrated,0.1496598639455782,True,3049,3049,1.0,410,0.13447031813709412,1363,0.4470318137094129,0.14977675021517925,1545,1094,141,269,0.19735876742479824,0.6560975609756098,0.5854490337248958,0.5089456816929603,0.44788544788544793,0.16574324203067367,0.1779269926325861,0.6351722289485116,0.1162162065255176,0.4292730923691952,0.32032937233069186,0.01530643207808513,0.01530643207808513,0.7297474581830108,0.6630547600098047,2.01247954346158,0.6630547600098047,0.041884808597678146,0.17543172921528466,0.0,0.0,0.01530643207808513,0.0711708756969498,-0.06005833554204293,-0.06341463414634141,-0.09208033345964384,-0.07430218823059809,-0.08154743079366178,-0.11392032431665303,-0.05918521073374547,-0.07492213421565819,0.009629428329680889,0.013713044967798127,0.0179838106426215,0.01530643207808513,0.01530643207808513,0.0016398819285010635,0.002544676160083137,0.0013827077259644938,0.002544676160083137,-0.008499037716367952,-0.0028214422906159553,0.0
mifal_controlled_degradation_v0,random_dropout_mcar_25,random_value_dropout,core,evaluated,20260613,observable_no_current_chla,validation,1,wqp,bloom_h,mifal_probability_bloom_calibrated,0.1496598639455782,True,3049,3049,1.0,410,0.13447031813709412,1363,0.4470318137094129,0.14977675021517925,1545,1094,141,269,0.19735876742479824,0.6560975609756098,0.5854490337248958,0.5089456816929603,0.44788544788544793,0.16574324203067367,0.1779269926325861,0.6351722289485116,0.1162162065255176,0.4292730923691952,0.32032937233069186,0.01530643207808513,0.01530643207808513,0.7297474581830108,0.6630547600098047,2.01247954346158,0.6630547600098047,0.041884808597678146,0.17543172921528466,0.0,0.0,0.01530643207808513,0.0711708756969498,-0.06005833554204293,-0.06341463414634141,-0.09208033345964384,-0.07430218823059809,-0.08154743079366178,-0.11392032431665303,-0.05918521073374547,-0.07492213421565819,0.009629428329680889,0.013713044967798127,0.0179838106426215,0.01530643207808513,0.01530643207808513,0.0016398819285010635,0.002544676160083137,0.0013827077259644938,0.002544676160083137,-0.008499037716367952,-0.0028214422906159553,0.0
