degradation_version,scenario_id,scenario_family,scenario_tier,scenario_status,seed,score_recomputed,backtest_version,target_event,group_type,group_value,source_id,split,rollout_horizon_months,rows,threshold,positive_rows,positive_rate,predicted_positive_rows,predicted_positive_rate,tn,fp,fn,tp,precision,recall,specificity,macro_f1,pr_auc,roc_auc,brier
pipe_grud_state_recomputed_degradation_v0,control_observed,control,core,evaluated,,True,pipe_grud_rollout_backtest_v0,irc_alert,source,wqp,wqp,test,3,221,0.5,118,0.5339366515837104,84,0.38009049773755654,93,10,44,74,0.8809523809523809,0.6271186440677966,0.9029126213592233,0.7538366336633664,0.7515566852555885,0.76501563271351,0.24434389140271492
pipe_grud_state_recomputed_degradation_v0,ablate_pipe_state_level,pipe_state_ablation,core,evaluated,,True,pipe_grud_rollout_backtest_v0,bloom_h,overall,all,all,test,1,461,0.3,60,0.1301518438177874,0,0.0,401,0,60,0,0.0,0.0,1.0,0.4651972157772622,0.12112253743251256,0.4551745635910225,0.12456149971662164
pipe_grud_state_recomputed_degradation_v0,ablate_pipe_state_level,pipe_state_ablation,core,evaluated,,True,pipe_grud_rollout_backtest_v0,bloom_h,source,aquamatch_chla,aquamatch_chla,test,1,290,0.3,25,0.08620689655172414,0,0.0,265,0,25,0,0.0,0.0,1.0,0.4774774774774775,0.08142654700047237,0.46173584905660375,0.08246407474328489
pipe_grud_state_recomputed_degradation_v0,ablate_pipe_state_level,pipe_state_ablation,core,evaluated,,True,pipe_grud_rollout_backtest_v0,bloom_h,source,lakebed_us_cse,lakebed_us_cse,test,1,1,0.3,0,0.0,0,0.0,1,0,0,0,0.0,0.0,1.0,1.0,0.0,,0.00044984758200746974
pipe_grud_state_recomputed_degradation_v0,ablate_pipe_state_level,pipe_state_ablation,core,evaluated,,True,pipe_grud_rollout_backtest_v0,bloom_h,source,wqp,wqp,test,1,170,0.3,35,0.20588235294117646,0,0.0,135,0,35,0,0.0,0.0,1.0,0.4426229508196721,0.21758788022251155,0.5207407407407407,0.1971048226248703
pipe_grud_state_recomputed_degradation_v0,ablate_pipe_state_level,pipe_state_ablation,core,evaluated,,True,pipe_grud_rollout_backtest_v0,bloom_h,overall,all,all,test,2,460,0.3180428134556575,62,0.13478260869565217,0,0.0,398,0,62,0,0.0,0.0,1.0,0.46386946386946387,0.11189441721351716,0.40278002917814876,0.12571193651070336
pipe_grud_state_recomputed_degradation_v0,ablate_pipe_state_level,pipe_state_ablation,core,evaluated,,True,pipe_grud_rollout_backtest_v0,bloom_h,source,aquamatch_chla,aquamatch_chla,test,2,290,0.3180428134556575,23,0.07931034482758621,0,0.0,267,0,23,0,0.0,0.0,1.0,0.4793536804308797,0.061725372607813744,0.3538511643054877,0.07456198963449295
pipe_grud_state_recomputed_degradation_v0,ablate_pipe_state_level,pipe_state_ablation,core,evaluated,,True,pipe_grud_rollout_backtest_v0,bloom_h,source,lakebed_us_cse,lakebed_us_cse,test,2,1,0.3180428134556575,0,0.0,0,0.0,1,0,0,0,0.0,0.0,1.0,1.0,0.0,,0.0012770300254590122
pipe_grud_state_recomputed_degradation_v0,ablate_pipe_state_level,pipe_state_ablation,core,evaluated,,True,pipe_grud_rollout_backtest_v0,bloom_h,source,wqp,wqp,test,2,169,0.3180428134556575,39,0.23076923076923078,0,0.0,130,0,39,0,0.0,0.0,1.0,0.43478260869565216,0.2354332686294378,0.498422090729783,0.21422033592245635
pipe_grud_state_recomputed_degradation_v0,ablate_pipe_state_level,pipe_state_ablation,core,evaluated,,True,pipe_grud_rollout_backtest_v0,bloom_h,overall,all,all,test,3,467,0.3,62,0.13276231263383298,0,0.0,405,0,62,0,0.0,0.0,1.0,0.4644495412844037,0.12602787747093314,0.4673835125448028,0.12160684072376206
pipe_grud_state_recomputed_degradation_v0,ablate_pipe_state_level,pipe_state_ablation,core,evaluated,,True,pipe_grud_rollout_backtest_v0,bloom_h,source,aquamatch_chla,aquamatch_chla,test,3,290,0.3,24,0.08275862068965517,0,0.0,266,0,24,0,0.0,0.0,1.0,0.4784172661870504,0.08492679540578066,0.5084586466165414,0.0765089310291042
pipe_grud_state_recomputed_degradation_v0,ablate_pipe_state_level,pipe_state_ablation,core,evaluated,,True,pipe_grud_rollout_backtest_v0,bloom_h,source,lakebed_us_cse,lakebed_us_cse,test,3,1,0.3,0,0.0,0,0.0,1,0,0,0,0.0,0.0,1.0,1.0,0.0,,0.0017224140355262536
pipe_grud_state_recomputed_degradation_v0,ablate_pipe_state_level,pipe_state_ablation,core,evaluated,,True,pipe_grud_rollout_backtest_v0,bloom_h,source,wqp,wqp,test,3,176,0.3,38,0.2159090909090909,0,0.0,138,0,38,0,0.0,0.0,1.0,0.4394904458598726,0.22268712988280578,0.5056254767353165,0.19659705798591556
pipe_grud_state_recomputed_degradation_v0,ablate_pipe_state_level,pipe_state_ablation,core,evaluated,,True,pipe_grud_rollout_backtest_v0,irc_alert,overall,all,all,test,1,512,0.5,173,0.337890625,0,0.0,339,0,173,0,0.0,0.0,1.0,0.3983548766157462,0.337890625,0.5,0.337890625
pipe_grud_state_recomputed_degradation_v0,ablate_pipe_state_level,pipe_state_ablation,core,evaluated,,True,pipe_grud_rollout_backtest_v0,irc_alert,source,aquamatch_chla,aquamatch_chla,test,1,290,0.5,68,0.23448275862068965,0,0.0,222,0,68,0,0.0,0.0,1.0,0.43359375,0.23448275862068965,0.5,0.23448275862068965
pipe_grud_state_recomputed_degradation_v0,ablate_pipe_state_level,pipe_state_ablation,core,evaluated,,True,pipe_grud_rollout_backtest_v0,irc_alert,source,lakebed_us_cse,lakebed_us_cse,test,1,1,0.5,1,1.0,0,0.0,0,0,1,0,0.0,0.0,,0.0,1.0,,1.0
pipe_grud_state_recomputed_degradation_v0,ablate_pipe_state_level,pipe_state_ablation,core,evaluated,,True,pipe_grud_rollout_backtest_v0,irc_alert,source,wqp,wqp,test,1,221,0.5,104,0.47058823529411764,0,0.0,117,0,104,0,0.0,0.0,1.0,0.34615384615384615,0.47058823529411764,0.5,0.47058823529411764
pipe_grud_state_recomputed_degradation_v0,ablate_pipe_state_level,pipe_state_ablation,core,evaluated,,True,pipe_grud_rollout_backtest_v0,irc_alert,overall,all,all,test,2,512,0.5,178,0.34765625,0,0.0,334,0,178,0,0.0,0.0,1.0,0.3947990543735225,0.34765625,0.5,0.34765625
pipe_grud_state_recomputed_degradation_v0,ablate_pipe_state_level,pipe_state_ablation,core,evaluated,,True,pipe_grud_rollout_backtest_v0,irc_alert,source,aquamatch_chla,aquamatch_chla,test,2,290,0.5,72,0.2482758620689655,0,0.0,218,0,72,0,0.0,0.0,1.0,0.42913385826771655,0.2482758620689655,0.5,0.2482758620689655
pipe_grud_state_recomputed_degradation_v0,ablate_pipe_state_level,pipe_state_ablation,core,evaluated,,True,pipe_grud_rollout_backtest_v0,irc_alert,source,lakebed_us_cse,lakebed_us_cse,test,2,1,0.5,1,1.0,0,0.0,0,0,1,0,0.0,0.0,,0.0,1.0,,1.0
pipe_grud_state_recomputed_degradation_v0,ablate_pipe_state_level,pipe_state_ablation,core,evaluated,,True,pipe_grud_rollout_backtest_v0,irc_alert,source,wqp,wqp,test,2,221,0.5,105,0.4751131221719457,0,0.0,116,0,105,0,0.0,0.0,1.0,0.34421364985163205,0.4751131221719457,0.5,0.4751131221719457
pipe_grud_state_recomputed_degradation_v0,ablate_pipe_state_level,pipe_state_ablation,core,evaluated,,True,pipe_grud_rollout_backtest_v0,irc_alert,overall,all,all,test,3,512,0.5,181,0.353515625,0,0.0,331,0,181,0,0.0,0.0,1.0,0.3926453143534994,0.353515625,0.5,0.353515625
pipe_grud_state_recomputed_degradation_v0,ablate_pipe_state_level,pipe_state_ablation,core,evaluated,,True,pipe_grud_rollout_backtest_v0,irc_alert,source,aquamatch_chla,aquamatch_chla,test,3,290,0.5,62,0.21379310344827587,0,0.0,228,0,62,0,0.0,0.0,1.0,0.44015444015444016,0.21379310344827587,0.5,0.21379310344827587
pipe_grud_state_recomputed_degradation_v0,ablate_pipe_state_level,pipe_state_ablation,core,evaluated,,True,pipe_grud_rollout_backtest_v0,irc_alert,source,lakebed_us_cse,lakebed_us_cse,test,3,1,0.5,1,1.0,0,0.0,0,0,1,0,0.0,0.0,,0.0,1.0,,1.0
pipe_grud_state_recomputed_degradation_v0,ablate_pipe_state_level,pipe_state_ablation,core,evaluated,,True,pipe_grud_rollout_backtest_v0,irc_alert,source,wqp,wqp,test,3,221,0.5,118,0.5339366515837104,0,0.0,103,0,118,0,0.0,0.0,1.0,0.31790123456790126,0.5339366515837104,0.5,0.5339366515837104
pipe_grud_state_recomputed_degradation_v0,random_pipe_state_dropout_25,pipe_state_random_dropout,core,evaluated,20260612,True,pipe_grud_rollout_backtest_v0,bloom_h,overall,all,all,test,1,461,0.3,60,0.1301518438177874,22,0.04772234273318872,395,6,44,16,0.7272727272727273,0.26666666666666666,0.9850374064837906,0.6653600464576075,0.47383238415068013,0.780091438071488,0.09332820531918364
pipe_grud_state_recomputed_degradation_v0,random_pipe_state_dropout_25,pipe_state_random_dropout,core,evaluated,20260612,True,pipe_grud_rollout_backtest_v0,bloom_h,source,aquamatch_chla,aquamatch_chla,test,1,290,0.3,25,0.08620689655172414,5,0.017241379310344827,264,1,21,4,0.8,0.16,0.9962264150943396,0.6133333333333333,0.37617649188854607,0.7499622641509435,0.06872032165853603
pipe_grud_state_recomputed_degradation_v0,random_pipe_state_dropout_25,pipe_state_random_dropout,core,evaluated,20260612,True,pipe_grud_rollout_backtest_v0,bloom_h,source,lakebed_us_cse,lakebed_us_cse,test,1,1,0.3,0,0.0,0,0.0,1,0,0,0,0.0,0.0,1.0,1.0,0.0,,3.1863892534591634e-05
pipe_grud_state_recomputed_degradation_v0,random_pipe_state_dropout_25,pipe_state_random_dropout,core,evaluated,20260612,True,pipe_grud_rollout_backtest_v0,bloom_h,source,wqp,wqp,test,1,170,0.3,35,0.20588235294117646,17,0.1,130,5,23,12,0.7058823529411765,0.34285714285714286,0.9629629629629629,0.6821581196581197,0.5511591609906754,0.773015873015873,0.13585516180750393
pipe_grud_state_recomputed_degradation_v0,random_pipe_state_dropout_25,pipe_state_random_dropout,core,evaluated,20260612,True,pipe_grud_rollout_backtest_v0,bloom_h,overall,all,all,test,2,460,0.3180428134556575,62,0.13478260869565217,13,0.02826086956521739,395,3,52,10,0.7692307692307693,0.16129032258064516,0.992462311557789,0.6007889546351085,0.5544871879399527,0.8428432485005674,0.0968588379957205
pipe_grud_state_recomputed_degradation_v0,random_pipe_state_dropout_25,pipe_state_random_dropout,core,evaluated,20260612,True,pipe_grud_rollout_backtest_v0,bloom_h,source,aquamatch_chla,aquamatch_chla,test,2,290,0.3180428134556575,23,0.07931034482758621,1,0.0034482758620689655,267,0,22,1,1.0,0.043478260869565216,1.0,0.5218824940047961,0.5494614246568085,0.8715192965315095,0.06031102174695971
pipe_grud_state_recomputed_degradation_v0,random_pipe_state_dropout_25,pipe_state_random_dropout,core,evaluated,20260612,True,pipe_grud_rollout_backtest_v0,bloom_h,source,lakebed_us_cse,lakebed_us_cse,test,2,1,0.3180428134556575,0,0.0,0,0.0,1,0,0,0,0.0,0.0,1.0,1.0,0.0,,0.0012770300254590122
pipe_grud_state_recomputed_degradation_v0,random_pipe_state_dropout_25,pipe_state_random_dropout,core,evaluated,20260612,True,pipe_grud_rollout_backtest_v0,bloom_h,source,wqp,wqp,test,2,169,0.3180428134556575,39,0.23076923076923078,12,0.07100591715976332,127,3,30,9,0.75,0.23076923076923078,0.9769230769230769,0.6189792990366878,0.5791676466008006,0.7724852071005917,0.16013959846974946
pipe_grud_state_recomputed_degradation_v0,random_pipe_state_dropout_25,pipe_state_random_dropout,core,evaluated,20260612,True,pipe_grud_rollout_backtest_v0,bloom_h,overall,all,all,test,3,467,0.3,62,0.13276231263383298,7,0.014989293361884369,402,3,58,4,0.5714285714285714,0.06451612903225806,0.9925925925925926,0.5227108988858172,0.4539112042849718,0.838231780167264,0.10198273959375116
pipe_grud_state_recomputed_degradation_v0,random_pipe_state_dropout_25,pipe_state_random_dropout,core,evaluated,20260612,True,pipe_grud_rollout_backtest_v0,bloom_h,source,aquamatch_chla,aquamatch_chla,test,3,290,0.3,24,0.08275862068965517,1,0.0034482758620689655,266,0,23,1,1.0,0.041666666666666664,1.0,0.5192792792792793,0.43519113090285527,0.8941885964912282,0.06662278662574789
pipe_grud_state_recomputed_degradation_v0,random_pipe_state_dropout_25,pipe_state_random_dropout,core,evaluated,20260612,True,pipe_grud_rollout_backtest_v0,bloom_h,source,lakebed_us_cse,lakebed_us_cse,test,3,1,0.3,0,0.0,0,0.0,1,0,0,0,0.0,0.0,1.0,1.0,0.0,,0.003653720051136239
pipe_grud_state_recomputed_degradation_v0,random_pipe_state_dropout_25,pipe_state_random_dropout,core,evaluated,20260612,True,pipe_grud_rollout_backtest_v0,bloom_h,source,wqp,wqp,test,3,176,0.3,38,0.2159090909090909,6,0.03409090909090909,135,3,35,3,0.5,0.07894736842105263,0.9782608695652174,0.5064935064935066,0.48671450384858794,0.7608695652173912,0.16080498607252147
pipe_grud_state_recomputed_degradation_v0,random_pipe_state_dropout_25,pipe_state_random_dropout,core,evaluated,20260612,True,pipe_grud_rollout_backtest_v0,irc_alert,overall,all,all,test,1,512,0.5,173,0.337890625,114,0.22265625,317,22,81,92,0.8070175438596491,0.5317919075144508,0.9351032448377581,0.7506796079784794,0.5873685240467498,0.7334475761761045,0.201171875
pipe_grud_state_recomputed_degradation_v0,random_pipe_state_dropout_25,pipe_state_random_dropout,core,evaluated,20260612,True,pipe_grud_rollout_backtest_v0,irc_alert,source,aquamatch_chla,aquamatch_chla,test,1,290,0.5,68,0.23448275862068965,42,0.14482758620689656,211,11,37,31,0.7380952380952381,0.45588235294117646,0.9504504504504504,0.7307543520309477,0.4640708007340868,0.7031664016958135,0.16551724137931034
pipe_grud_state_recomputed_degradation_v0,random_pipe_state_dropout_25,pipe_state_random_dropout,core,evaluated,20260612,True,pipe_grud_rollout_backtest_v0,irc_alert,source,lakebed_us_cse,lakebed_us_cse,test,1,1,0.5,1,1.0,0,0.0,0,0,1,0,0.0,0.0,,0.0,1.0,,1.0
pipe_grud_state_recomputed_degradation_v0,random_pipe_state_dropout_25,pipe_state_random_dropout,core,evaluated,20260612,True,pipe_grud_rollout_backtest_v0,irc_alert,source,wqp,wqp,test,1,221,0.5,104,0.47058823529411764,72,0.3257918552036199,106,11,43,61,0.8472222222222222,0.5865384615384616,0.905982905982906,0.7450871496924129,0.6914985545500252,0.7462606837606838,0.24434389140271492
pipe_grud_state_recomputed_degradation_v0,random_pipe_state_dropout_25,pipe_state_random_dropout,core,evaluated,20260612,True,pipe_grud_rollout_backtest_v0,irc_alert,overall,all,all,test,2,512,0.5,178,0.34765625,98,0.19140625,317,17,97,81,0.826530612244898,0.4550561797752809,0.9491017964071856,0.7172750523134155,0.5655709878754873,0.7020789880912331,0.22265625
pipe_grud_state_recomputed_degradation_v0,random_pipe_state_dropout_25,pipe_state_random_dropout,core,evaluated,20260612,True,pipe_grud_rollout_backtest_v0,irc_alert,source,aquamatch_chla,aquamatch_chla,test,2,290,0.5,72,0.2482758620689655,31,0.10689655172413794,213,5,46,26,0.8387096774193549,0.3611111111111111,0.9770642201834863,0.6989680649691641,0.4614880731677172,0.6690876656472987,0.17586206896551723
pipe_grud_state_recomputed_degradation_v0,random_pipe_state_dropout_25,pipe_state_random_dropout,core,evaluated,20260612,True,pipe_grud_rollout_backtest_v0,irc_alert,source,lakebed_us_cse,lakebed_us_cse,test,2,1,0.5,1,1.0,0,0.0,0,0,1,0,0.0,0.0,,0.0,1.0,,1.0
pipe_grud_state_recomputed_degradation_v0,random_pipe_state_dropout_25,pipe_state_random_dropout,core,evaluated,20260612,True,pipe_grud_rollout_backtest_v0,irc_alert,source,wqp,wqp,test,2,221,0.5,105,0.4751131221719457,67,0.3031674208144796,104,12,50,55,0.8208955223880597,0.5238095238095238,0.896551724137931,0.7049526270456503,0.6562372365708626,0.7101806239737274,0.28054298642533937
pipe_grud_state_recomputed_degradation_v0,random_pipe_state_dropout_25,pipe_state_random_dropout,core,evaluated,20260612,True,pipe_grud_rollout_backtest_v0,irc_alert,overall,all,all,test,3,512,0.5,181,0.353515625,93,0.181640625,320,11,99,82,0.8817204301075269,0.4530386740331492,0.9667673716012085,0.7259367396593674,0.592812829523852,0.7099030228171788,0.21484375
pipe_grud_state_recomputed_degradation_v0,random_pipe_state_dropout_25,pipe_state_random_dropout,core,evaluated,20260612,True,pipe_grud_rollout_backtest_v0,irc_alert,source,aquamatch_chla,aquamatch_chla,test,3,290,0.5,62,0.21379310344827587,27,0.09310344827586207,225,3,38,24,0.8888888888888888,0.3870967741935484,0.9868421052631579,0.7279113938534063,0.475120504263997,0.6869694397283531,0.1413793103448276
pipe_grud_state_recomputed_degradation_v0,random_pipe_state_dropout_25,pipe_state_random_dropout,core,evaluated,20260612,True,pipe_grud_rollout_backtest_v0,irc_alert,source,lakebed_us_cse,lakebed_us_cse,test,3,1,0.5,1,1.0,0,0.0,0,0,1,0,0.0,0.0,,0.0,1.0,,1.0
pipe_grud_state_recomputed_degradation_v0,random_pipe_state_dropout_25,pipe_state_random_dropout,core,evaluated,20260612,True,pipe_grud_rollout_backtest_v0,irc_alert,source,wqp,wqp,test,3,221,0.5,118,0.5339366515837104,66,0.2986425339366516,95,8,60,58,0.8787878787878788,0.4915254237288136,0.9223300970873787,0.6834344455679138,0.7034397971586406,0.7069277604080961,0.3076923076923077
pipe_grud_state_recomputed_degradation_v0,random_pipe_state_dropout_25,pipe_state_random_dropout,core,evaluated,20260613,True,pipe_grud_rollout_backtest_v0,bloom_h,overall,all,all,test,1,461,0.3,60,0.1301518438177874,17,0.0368763557483731,399,2,45,15,0.8823529411764706,0.25,0.9950124688279302,0.6669945439176208,0.6556141931280834,0.8844347464671654,0.08499915969600463
pipe_grud_state_recomputed_degradation_v0,random_pipe_state_dropout_25,pipe_state_random_dropout,core,evaluated,20260613,True,pipe_grud_rollout_backtest_v0,bloom_h,source,aquamatch_chla,aquamatch_chla,test,1,290,0.3,25,0.08620689655172414,6,0.020689655172413793,264,1,20,5,0.8333333333333334,0.2,0.9962264150943396,0.6421646395205358,0.5738525297102838,0.8969056603773584,0.06105659341711881
pipe_grud_state_recomputed_degradation_v0,random_pipe_state_dropout_25,pipe_state_random_dropout,core,evaluated,20260613,True,pipe_grud_rollout_backtest_v0,bloom_h,source,lakebed_us_cse,lakebed_us_cse,test,1,1,0.3,0,0.0,0,0.0,1,0,0,0,0.0,0.0,1.0,1.0,0.0,,0.04260490646836305
pipe_grud_state_recomputed_degradation_v0,random_pipe_state_dropout_25,pipe_state_random_dropout,core,evaluated,20260613,True,pipe_grud_rollout_backtest_v0,bloom_h,source,wqp,wqp,test,1,170,0.3,35,0.20588235294117646,11,0.06470588235294118,134,1,25,10,0.9090909090909091,0.2857142857142857,0.9925925925925926,0.6731736172729962,0.7290958709665022,0.8638095238095238,0.126091738955443
pipe_grud_state_recomputed_degradation_v0,random_pipe_state_dropout_25,pipe_state_random_dropout,core,evaluated,20260613,True,pipe_grud_rollout_backtest_v0,bloom_h,overall,all,all,test,2,460,0.3180428134556575,62,0.13478260869565217,10,0.021739130434782608,398,0,52,10,1.0,0.16129032258064516,1.0,0.6082285115303983,0.5758374210792416,0.8403509482898364,0.09874219797881109
pipe_grud_state_recomputed_degradation_v0,random_pipe_state_dropout_25,pipe_state_random_dropout,core,evaluated,20260613,True,pipe_grud_rollout_backtest_v0,bloom_h,source,aquamatch_chla,aquamatch_chla,test,2,290,0.3180428134556575,23,0.07931034482758621,4,0.013793103448275862,267,0,19,4,1.0,0.17391304347826086,1.0,0.6309691246400106,0.587922308752298,0.8443250284969874,0.05773736686575261
