mifal_degradation_version,scenario_id,scenario_family,scenario_tier,scenario_status,seed,surface,split,horizon_months,source_id,target_event,score_column,threshold,score_recomputed,rows,control_rows,rows_retained_rate,positive_rows,positive_rate,predicted_positive_rows,alert_rate,mean_probability,tn,fp,fn,tp,precision,recall,specificity,macro_f1,fbeta,mcc,pr_auc,roc_auc,brier,rmse_risk,mae_risk,calibration_bias,absolute_calibration_bias,interval_coverage_risk,interval_mean_width,winkler_score_risk,mean_uncertainty,mean_data_reliability,mean_confidence,mean_observation_reliability,delta_positive_rate_vs_control,delta_mean_probability_vs_control,delta_alert_rate_vs_control,delta_precision_vs_control,delta_recall_vs_control,delta_specificity_vs_control,delta_macro_f1_vs_control,delta_fbeta_vs_control,delta_mcc_vs_control,delta_pr_auc_vs_control,delta_roc_auc_vs_control,delta_brier_vs_control,delta_rmse_risk_vs_control,delta_mae_risk_vs_control,delta_calibration_bias_vs_control,delta_absolute_calibration_bias_vs_control,delta_interval_coverage_risk_vs_control,delta_interval_mean_width_vs_control,delta_winkler_score_risk_vs_control,delta_mean_uncertainty_vs_control,delta_mean_data_reliability_vs_control,delta_mean_confidence_vs_control,delta_mean_observation_reliability_vs_control
mifal_controlled_degradation_v0,ablate_chlorophyll_memory,feature_family_ablation,core,evaluated,,observable_current_chla,test,1,all,bloom_h,mifal_probability_bloom_calibrated,0.108695652173913,True,4673,4673,1.0,852,0.18232398887224482,3396,0.7267280119837364,0.12671700956956097,1136,2685,141,711,0.20936395759717313,0.8345070422535211,0.29730437058361686,0.39020536468272704,0.5224867724867724,0.11420419105603798,0.2059391222672941,0.5562517124907694,0.15072885656935708,0.4776024927069463,0.3556129252410607,-0.05560697930268385,0.05560697930268385,0.6912047934945431,0.6785810505849622,2.2721375376323905,0.6785810505849622,0.05309667586837084,0.1692286682176205,0.0,0.0,-0.034927453500600586,0.36379199657607536,-0.17212189145943063,0.07511737089201875,-0.42816016749542,-0.27148627239032475,-0.11132984193329021,-0.27512515956992717,-0.40875703129359126,-0.2295390374173858,0.05025741600449919,0.06723404338495409,0.06226666393295327,-0.034927453500600586,0.034927453500600586,-0.0006419858763107023,0.0032330766882476825,0.029057872128463114,0.0032330766882476825,-0.0050415909793196795,-0.0024989862076545966,-0.025198745000192122
mifal_controlled_degradation_v0,ablate_chlorophyll_memory,feature_family_ablation,core,evaluated,,observable_current_chla,test,1,wqp,bloom_h,mifal_probability_bloom_calibrated,0.108695652173913,True,4673,4673,1.0,852,0.18232398887224482,3396,0.7267280119837364,0.12671700956956097,1136,2685,141,711,0.20936395759717313,0.8345070422535211,0.29730437058361686,0.39020536468272704,0.5224867724867724,0.11420419105603798,0.2059391222672941,0.5562517124907694,0.15072885656935708,0.4776024927069463,0.3556129252410607,-0.05560697930268385,0.05560697930268385,0.6912047934945431,0.6785810505849622,2.2721375376323905,0.6785810505849622,0.05309667586837084,0.1692286682176205,0.0,0.0,-0.034927453500600586,0.36379199657607536,-0.17212189145943063,0.07511737089201875,-0.42816016749542,-0.27148627239032475,-0.11132984193329021,-0.27512515956992717,-0.40875703129359126,-0.2295390374173858,0.05025741600449919,0.06723404338495409,0.06226666393295327,-0.034927453500600586,0.034927453500600586,-0.0006419858763107023,0.0032330766882476825,0.029057872128463114,0.0032330766882476825,-0.0050415909793196795,-0.0024989862076545966,-0.025198745000192122
mifal_controlled_degradation_v0,ablate_chlorophyll_memory,feature_family_ablation,core,evaluated,,observable_current_chla,test,2,all,bloom_h,mifal_probability_bloom_calibrated,0.1,True,4710,4710,1.0,863,0.18322717622080678,3751,0.7963906581740977,0.1293639527438357,815,3032,144,719,0.19168221807517996,0.8331402085747392,0.2118533922537042,0.3254097744096429,0.4990975982229626,0.04322494072611149,0.20430029175291106,0.5489549425429998,0.15170751750389275,0.479884486827326,0.3606366197433059,-0.05386322347697109,0.05386322347697109,0.6870488322717622,0.6825088282468043,2.262013667828837,0.6825088282468043,0.05314078606434283,0.16716013371694652,0.0,0.0,-0.035181739197191336,0.12929936305732492,-0.0307875464060422,0.023174971031286185,-0.15310631661034574,-0.10840183918970137,-0.030929699320258575,-0.10037098607436903,-0.33725595585664303,-0.20057886222157417,0.03991831767730468,0.05859332639921716,0.050628299986894165,-0.035181739197191336,0.035181739197191336,0.0002123142250530785,0.0034919344842309075,0.0232762027752087,0.0034919344842309075,-0.004959490677211693,-0.002611780895240501,-0.024785943047449483
mifal_controlled_degradation_v0,ablate_chlorophyll_memory,feature_family_ablation,core,evaluated,,observable_current_chla,test,2,wqp,bloom_h,mifal_probability_bloom_calibrated,0.1,True,4710,4710,1.0,863,0.18322717622080678,3751,0.7963906581740977,0.1293639527438357,815,3032,144,719,0.19168221807517996,0.8331402085747392,0.2118533922537042,0.3254097744096429,0.4990975982229626,0.04322494072611149,0.20430029175291106,0.5489549425429998,0.15170751750389275,0.479884486827326,0.3606366197433059,-0.05386322347697109,0.05386322347697109,0.6870488322717622,0.6825088282468043,2.262013667828837,0.6825088282468043,0.05314078606434283,0.16716013371694652,0.0,0.0,-0.035181739197191336,0.12929936305732492,-0.0307875464060422,0.023174971031286185,-0.15310631661034574,-0.10840183918970137,-0.030929699320258575,-0.10037098607436903,-0.33725595585664303,-0.20057886222157417,0.03991831767730468,0.05859332639921716,0.050628299986894165,-0.035181739197191336,0.035181739197191336,0.0002123142250530785,0.0034919344842309075,0.0232762027752087,0.0034919344842309075,-0.004959490677211693,-0.002611780895240501,-0.024785943047449483
mifal_controlled_degradation_v0,ablate_chlorophyll_memory,feature_family_ablation,core,evaluated,,observable_current_chla,test,3,all,bloom_h,mifal_probability_bloom_calibrated,0.1109989909182643,True,4757,4757,1.0,883,0.18562118982552028,3757,0.7897834769812907,0.13989831634829503,831,3043,169,714,0.19004524886877827,0.8086070215175538,0.2145069695405266,0.32437582244987473,0.4897791192207436,0.022055377896740228,0.20298345987054814,0.5377910698906845,0.1528382631629923,0.4762613439024462,0.3609025755390354,-0.045722873477225257,0.045722873477225257,0.6853058650409922,0.6820858600123617,2.2793624168182673,0.6820858600123617,0.053442398800266286,0.1674266495822298,0.0,0.0,-0.027833494947950038,0.1261299138112255,-0.031050728324759885,0.01812004530011324,-0.1507485802787816,-0.1068911570065656,-0.031973011142539476,-0.10610981399125233,-0.2841809109038811,-0.18322954493498778,0.03331698469941238,0.049556294350568575,0.04368573812631438,-0.027833494947950038,0.027833494947950038,-0.00042043304603744946,0.0031767718357399444,0.022999282070723215,0.0031767718357399444,-0.004895623177264392,-0.002437267418237604,-0.024469255538086883
mifal_controlled_degradation_v0,ablate_chlorophyll_memory,feature_family_ablation,core,evaluated,,observable_current_chla,test,3,wqp,bloom_h,mifal_probability_bloom_calibrated,0.1109989909182643,True,4757,4757,1.0,883,0.18562118982552028,3757,0.7897834769812907,0.13989831634829503,831,3043,169,714,0.19004524886877827,0.8086070215175538,0.2145069695405266,0.32437582244987473,0.4897791192207436,0.022055377896740228,0.20298345987054814,0.5377910698906845,0.1528382631629923,0.4762613439024462,0.3609025755390354,-0.045722873477225257,0.045722873477225257,0.6853058650409922,0.6820858600123617,2.2793624168182673,0.6820858600123617,0.053442398800266286,0.1674266495822298,0.0,0.0,-0.027833494947950038,0.1261299138112255,-0.031050728324759885,0.01812004530011324,-0.1507485802787816,-0.1068911570065656,-0.031973011142539476,-0.10610981399125233,-0.2841809109038811,-0.18322954493498778,0.03331698469941238,0.049556294350568575,0.04368573812631438,-0.027833494947950038,0.027833494947950038,-0.00042043304603744946,0.0031767718357399444,0.022999282070723215,0.0031767718357399444,-0.004895623177264392,-0.002437267418237604,-0.024469255538086883
mifal_controlled_degradation_v0,ablate_chlorophyll_memory,feature_family_ablation,core,evaluated,,observable_current_chla,validation,1,all,bloom_h,mifal_probability_bloom_calibrated,0.108695652173913,True,3049,3049,1.0,410,0.13447031813709412,2182,0.715644473597901,0.12527358301941482,799,1840,68,342,0.15673693858845097,0.8341463414634146,0.3027661993179235,0.3598394815237371,0.4474097331240188,0.1035423295265246,0.1541901095544381,0.5657561530143531,0.11544487233007195,0.4469779197684882,0.3329095114975811,-0.009196735117679294,0.009196735117679294,0.7369629386684159,0.678938639207963,1.927723734041811,0.678938639207963,0.050271828591708784,0.1685440583293586,0.0,0.0,-0.009196735117679294,0.4631026566087242,-0.1575487756972633,0.24390243902439024,-0.49715801439939367,-0.27448479250249647,-0.054664955672661664,-0.2028274154257601,-0.25598424510753326,-0.17543600218116617,0.021586689417107854,0.02808635546392796,0.03010273147559539,-0.009196735117679294,0.009196735117679294,0.0045916693998032665,0.00558677522956641,0.0039011178294900972,0.00558677522956641,-0.003966114835874057,-0.003562342821501613,-0.019816010386896902
mifal_controlled_degradation_v0,ablate_chlorophyll_memory,feature_family_ablation,core,evaluated,,observable_current_chla,validation,1,wqp,bloom_h,mifal_probability_bloom_calibrated,0.108695652173913,True,3049,3049,1.0,410,0.13447031813709412,2182,0.715644473597901,0.12527358301941482,799,1840,68,342,0.15673693858845097,0.8341463414634146,0.3027661993179235,0.3598394815237371,0.4474097331240188,0.1035423295265246,0.1541901095544381,0.5657561530143531,0.11544487233007195,0.4469779197684882,0.3329095114975811,-0.009196735117679294,0.009196735117679294,0.7369629386684159,0.678938639207963,1.927723734041811,0.678938639207963,0.050271828591708784,0.1685440583293586,0.0,0.0,-0.009196735117679294,0.4631026566087242,-0.1575487756972633,0.24390243902439024,-0.49715801439939367,-0.27448479250249647,-0.054664955672661664,-0.2028274154257601,-0.25598424510753326,-0.17543600218116617,0.021586689417107854,0.02808635546392796,0.03010273147559539,-0.009196735117679294,0.009196735117679294,0.0045916693998032665,0.00558677522956641,0.0039011178294900972,0.00558677522956641,-0.003966114835874057,-0.003562342821501613,-0.019816010386896902
mifal_controlled_degradation_v0,ablate_chlorophyll_memory,feature_family_ablation,core,evaluated,,observable_current_chla,validation,2,all,bloom_h,mifal_probability_bloom_calibrated,0.1,True,3158,3158,1.0,441,0.1396453451551615,2405,0.7615579480683977,0.12799005755809997,668,2049,85,356,0.14802494802494803,0.8072562358276644,0.2458594037541406,0.31759504719703674,0.42696090189493885,0.04320475043077035,0.15449259503458673,0.549062049062049,0.1197445084222363,0.4519034264767873,0.3391459677178843,-0.011655287597061526,0.011655287597061526,0.7317922735908803,0.6821757999047539,1.9539342939657918,0.6821757999047539,0.050674364259674747,0.1668910815103603,0.0,0.0,-0.011655287597061526,0.16434452184927173,-0.032780990469219506,0.0340136054421768,-0.1854987118145013,-0.12275353495351199,-0.04016238577629411,-0.1013914652329641,-0.18462771942191414,-0.14198082619135255,0.01489033894070628,0.023708693402747283,0.024311969212959306,-0.011655287597061526,0.011655287597061526,-0.0006333122229259525,0.005591393081341267,-0.003891775738134484,0.005591393081341267,-0.003677010349320199,-0.0035143671694959355,-0.01836406706655183
mifal_controlled_degradation_v0,ablate_chlorophyll_memory,feature_family_ablation,core,evaluated,,observable_current_chla,validation,2,wqp,bloom_h,mifal_probability_bloom_calibrated,0.1,True,3158,3158,1.0,441,0.1396453451551615,2405,0.7615579480683977,0.12799005755809997,668,2049,85,356,0.14802494802494803,0.8072562358276644,0.2458594037541406,0.31759504719703674,0.42696090189493885,0.04320475043077035,0.15449259503458673,0.549062049062049,0.1197445084222363,0.4519034264767873,0.3391459677178843,-0.011655287597061526,0.011655287597061526,0.7317922735908803,0.6821757999047539,1.9539342939657918,0.6821757999047539,0.050674364259674747,0.1668910815103603,0.0,0.0,-0.011655287597061526,0.16434452184927173,-0.032780990469219506,0.0340136054421768,-0.1854987118145013,-0.12275353495351199,-0.04016238577629411,-0.1013914652329641,-0.18462771942191414,-0.14198082619135255,0.01489033894070628,0.023708693402747283,0.024311969212959306,-0.011655287597061526,0.011655287597061526,-0.0006333122229259525,0.005591393081341267,-0.003891775738134484,0.005591393081341267,-0.003677010349320199,-0.0035143671694959355,-0.01836406706655183
