degradation_version,scenario_id,scenario_family,scenario_tier,scenario_status,seed,score_recomputed,fuzzy_state_rebuilt,labels_preserved,backtest_version,group_type,group_value,source_id,split,rollout_horizon_months,target,rows,rmse,mae,bias,simulation_90_coverage,simulation_90_mean_width,persistence_rmse,persistence_mae,rmse_relative_improvement,mae_relative_improvement
pipe_grud_raw_predictor_recomputed_degradation_v0,control_observed,control,core,evaluated,,True,False,True,pipe_grud_rollout_backtest_v0,source,wqp,wqp,test,1,delta_yN,512,0.1254673690699755,0.08187682563112342,0.024583056786732376,0.09765625,0.0,0.2195865998567144,0.1370800785296152,0.4286201018101924,0.40270806298499096
pipe_grud_raw_predictor_recomputed_degradation_v0,control_observed,control,core,evaluated,,True,False,True,pipe_grud_rollout_backtest_v0,source,wqp,wqp,test,1,delta_yT,512,0.18560199759036902,0.1122505021456907,0.008692484320639595,0.203125,0.0,0.32170534554278724,0.19321052521853097,0.42306834449014863,0.41902491068367187
pipe_grud_raw_predictor_recomputed_degradation_v0,control_observed,control,core,evaluated,,True,False,True,pipe_grud_rollout_backtest_v0,source,wqp,wqp,test,1,irc1,512,0.15097707392150295,0.1170786951492932,-0.03392694473847149,0.0,0.0,0.1863638418829758,0.14500966229940734,0.189880008932706,0.19261452448902294
pipe_grud_raw_predictor_recomputed_degradation_v0,control_observed,control,core,evaluated,,True,False,True,pipe_grud_rollout_backtest_v0,source,wqp,wqp,test,1,sigma_F,512,0.07394140917652837,0.0407432061974063,-0.0007347191622904055,0.0,0.0,0.07738349878030032,0.040497424697350556,0.04448092497787402,-0.006069064931721942
pipe_grud_raw_predictor_recomputed_degradation_v0,control_observed,control,core,evaluated,,True,False,True,pipe_grud_rollout_backtest_v0,source,wqp,wqp,test,1,sigma_N,512,0.1405498708183879,0.05803451827286147,-0.001315595808687783,0.0,0.0,0.1405498708183879,0.05803451827286147,0.0,0.0
pipe_grud_raw_predictor_recomputed_degradation_v0,control_observed,control,core,evaluated,,True,False,True,pipe_grud_rollout_backtest_v0,source,wqp,wqp,test,1,sigma_T,512,0.14787417902507272,0.12287371357694206,-0.01078029375513588,0.0,0.0,0.18142972577038752,0.1515855689135869,0.18495065570336464,0.18941021590922266
pipe_grud_raw_predictor_recomputed_degradation_v0,control_observed,control,core,evaluated,,True,False,True,pipe_grud_rollout_backtest_v0,source,wqp,wqp,test,1,yF,512,0.14590957954464176,0.09622354206179817,0.005481004264411062,0.0,0.0,0.16316457055932734,0.09736484355810278,0.10575206955490128,0.011721905511238567
pipe_grud_raw_predictor_recomputed_degradation_v0,control_observed,control,core,evaluated,,True,False,True,pipe_grud_rollout_backtest_v0,source,wqp,wqp,test,1,yN,512,0.11595789609501167,0.07677996839913029,0.005888658451614473,0.0,0.0,0.12826624526110522,0.07958211432006629,0.09595937840885618,0.035210749863546296
pipe_grud_raw_predictor_recomputed_degradation_v0,control_observed,control,core,evaluated,,True,False,True,pipe_grud_rollout_backtest_v0,source,wqp,wqp,test,1,yT,512,0.21363756722783933,0.16685932972832315,-0.050992331299567206,0.009765625,0.0,0.2691075954275519,0.2069364079709413,0.20612583643944754,0.19366857014472724
pipe_grud_raw_predictor_recomputed_degradation_v0,control_observed,control,core,evaluated,,True,False,True,pipe_grud_rollout_backtest_v0,overall,all,all,test,2,all,4608,0.19514479597514756,0.12867284847993943,-0.015238153026560872,0.029513888888888888,0.0,0.22297354828044896,0.13735439191979795,0.12480741558769697,0.06320543026340017
pipe_grud_raw_predictor_recomputed_degradation_v0,control_observed,control,core,evaluated,,True,False,True,pipe_grud_rollout_backtest_v0,overall,all,all,test,2,delta_yF,512,0.14925161059189596,0.09286505856211351,0.012466526010189834,0.064453125,0.0,0.21389145916115826,0.14245492409363245,0.3022086474269124,0.3481091710029246
pipe_grud_raw_predictor_recomputed_degradation_v0,control_observed,control,core,evaluated,,True,False,True,pipe_grud_rollout_backtest_v0,overall,all,all,test,2,delta_yN,512,0.12547855764544366,0.0795111048819995,0.009366733577972068,0.078125,0.0,0.18189401165680327,0.12151748602878851,0.31015564227482106,0.34568178226496016
pipe_grud_raw_predictor_recomputed_degradation_v0,control_observed,control,core,evaluated,,True,False,True,pipe_grud_rollout_backtest_v0,overall,all,all,test,2,delta_yT,512,0.19713711713463514,0.13535113204206733,0.035322356063247656,0.119140625,0.0,0.3506929546788197,0.2245525828694916,0.4378640502909957,0.39724081410039946
pipe_grud_raw_predictor_recomputed_degradation_v0,control_observed,control,core,evaluated,,True,False,True,pipe_grud_rollout_backtest_v0,overall,all,all,test,2,irc1,512,0.20221849917897491,0.16525159317383853,-0.06810648153989482,0.0,0.0,0.2483776311893781,0.19057985305303318,0.18584254866014357,0.13290103583061577
pipe_grud_raw_predictor_recomputed_degradation_v0,control_observed,control,core,evaluated,,True,False,True,pipe_grud_rollout_backtest_v0,overall,all,all,test,2,sigma_F,512,0.08082058188811139,0.04753157308051233,-0.0027108776506449394,0.0,0.0,0.08555023027571883,0.046336725948890045,0.055285045666905945,-0.02578617947543838
pipe_grud_raw_predictor_recomputed_degradation_v0,control_observed,control,core,evaluated,,True,False,True,pipe_grud_rollout_backtest_v0,overall,all,all,test,2,sigma_N,512,0.14897873389304847,0.06782740124999978,-0.012953217766292435,0.0,0.0,0.14897873389304847,0.06782740124999978,0.0,0.0
pipe_grud_raw_predictor_recomputed_degradation_v0,control_observed,control,core,evaluated,,True,False,True,pipe_grud_rollout_backtest_v0,overall,all,all,test,2,sigma_T,512,0.3344068967026933,0.29400607380304744,-0.07177582522218542,0.0,0.0,0.18288220384108964,0.15434546691182077,-0.8285371112066585,-0.904857199149336
pipe_grud_raw_predictor_recomputed_degradation_v0,control_observed,control,core,evaluated,,True,False,True,pipe_grud_rollout_backtest_v0,overall,all,all,test,2,yF,512,0.15567591128809435,0.10892700008432825,-0.007124262771153124,0.0,0.0,0.17670492059581455,0.11235662213950243,0.11900635951061508,0.03052443184804849
pipe_grud_raw_predictor_recomputed_degradation_v0,control_observed,control,core,evaluated,,True,False,True,pipe_grud_rollout_backtest_v0,overall,all,all,test,2,yN,512,0.1263296306277543,0.08939300263223937,0.00560797474901093,0.0,0.0,0.14221547227345555,0.09157313490067517,0.11170262554242728,0.023807553064558548
pipe_grud_raw_predictor_recomputed_degradation_v0,control_observed,control,core,evaluated,,True,False,True,pipe_grud_rollout_backtest_v0,overall,all,all,test,2,yT,512,0.29172024410223735,0.24264328998314744,-0.10534278422919244,0.00390625,0.0,0.36224993830750984,0.2752251831353807,0.19469898196476887,0.11838267407458324
pipe_grud_raw_predictor_recomputed_degradation_v0,control_observed,control,core,evaluated,,True,False,True,pipe_grud_rollout_backtest_v0,source,wqp,wqp,test,2,all,4608,0.19514479597514756,0.12867284847993943,-0.015238153026560872,0.029513888888888888,0.0,0.22297354828044896,0.13735439191979795,0.12480741558769697,0.06320543026340017
pipe_grud_raw_predictor_recomputed_degradation_v0,control_observed,control,core,evaluated,,True,False,True,pipe_grud_rollout_backtest_v0,source,wqp,wqp,test,2,delta_yF,512,0.14925161059189596,0.09286505856211351,0.012466526010189834,0.064453125,0.0,0.21389145916115826,0.14245492409363245,0.3022086474269124,0.3481091710029246
pipe_grud_raw_predictor_recomputed_degradation_v0,control_observed,control,core,evaluated,,True,False,True,pipe_grud_rollout_backtest_v0,source,wqp,wqp,test,2,delta_yN,512,0.12547855764544366,0.0795111048819995,0.009366733577972068,0.078125,0.0,0.18189401165680327,0.12151748602878851,0.31015564227482106,0.34568178226496016
pipe_grud_raw_predictor_recomputed_degradation_v0,control_observed,control,core,evaluated,,True,False,True,pipe_grud_rollout_backtest_v0,source,wqp,wqp,test,2,delta_yT,512,0.19713711713463514,0.13535113204206733,0.035322356063247656,0.119140625,0.0,0.3506929546788197,0.2245525828694916,0.4378640502909957,0.39724081410039946
pipe_grud_raw_predictor_recomputed_degradation_v0,control_observed,control,core,evaluated,,True,False,True,pipe_grud_rollout_backtest_v0,source,wqp,wqp,test,2,irc1,512,0.20221849917897491,0.16525159317383853,-0.06810648153989482,0.0,0.0,0.2483776311893781,0.19057985305303318,0.18584254866014357,0.13290103583061577
pipe_grud_raw_predictor_recomputed_degradation_v0,control_observed,control,core,evaluated,,True,False,True,pipe_grud_rollout_backtest_v0,source,wqp,wqp,test,2,sigma_F,512,0.08082058188811139,0.04753157308051233,-0.0027108776506449394,0.0,0.0,0.08555023027571883,0.046336725948890045,0.055285045666905945,-0.02578617947543838
pipe_grud_raw_predictor_recomputed_degradation_v0,control_observed,control,core,evaluated,,True,False,True,pipe_grud_rollout_backtest_v0,source,wqp,wqp,test,2,sigma_N,512,0.14897873389304847,0.06782740124999978,-0.012953217766292435,0.0,0.0,0.14897873389304847,0.06782740124999978,0.0,0.0
pipe_grud_raw_predictor_recomputed_degradation_v0,control_observed,control,core,evaluated,,True,False,True,pipe_grud_rollout_backtest_v0,source,wqp,wqp,test,2,sigma_T,512,0.3344068967026933,0.29400607380304744,-0.07177582522218542,0.0,0.0,0.18288220384108964,0.15434546691182077,-0.8285371112066585,-0.904857199149336
pipe_grud_raw_predictor_recomputed_degradation_v0,control_observed,control,core,evaluated,,True,False,True,pipe_grud_rollout_backtest_v0,source,wqp,wqp,test,2,yF,512,0.15567591128809435,0.10892700008432825,-0.007124262771153124,0.0,0.0,0.17670492059581455,0.11235662213950243,0.11900635951061508,0.03052443184804849
pipe_grud_raw_predictor_recomputed_degradation_v0,control_observed,control,core,evaluated,,True,False,True,pipe_grud_rollout_backtest_v0,source,wqp,wqp,test,2,yN,512,0.1263296306277543,0.08939300263223937,0.00560797474901093,0.0,0.0,0.14221547227345555,0.09157313490067517,0.11170262554242728,0.023807553064558548
pipe_grud_raw_predictor_recomputed_degradation_v0,control_observed,control,core,evaluated,,True,False,True,pipe_grud_rollout_backtest_v0,source,wqp,wqp,test,2,yT,512,0.29172024410223735,0.24264328998314744,-0.10534278422919244,0.00390625,0.0,0.36224993830750984,0.2752251831353807,0.19469898196476887,0.11838267407458324
pipe_grud_raw_predictor_recomputed_degradation_v0,control_observed,control,core,evaluated,,True,False,True,pipe_grud_rollout_backtest_v0,overall,all,all,test,3,all,4608,0.21603500564391642,0.14491626437307772,-0.014371804351662089,0.029947916666666668,0.0,0.239982250411819,0.14913822516170094,0.09978756648380521,0.028309045411031408
pipe_grud_raw_predictor_recomputed_degradation_v0,control_observed,control,core,evaluated,,True,False,True,pipe_grud_rollout_backtest_v0,overall,all,all,test,3,delta_yF,512,0.1624601552545538,0.10353914730521258,0.015200090244466143,0.068359375,0.0,0.23139746153984206,0.15616439089759027,0.29791729704614167,0.3369861931385392
pipe_grud_raw_predictor_recomputed_degradation_v0,control_observed,control,core,evaluated,,True,False,True,pipe_grud_rollout_backtest_v0,overall,all,all,test,3,delta_yN,512,0.11613645396902365,0.07651225433508374,0.0017106744617600973,0.078125,0.0,0.17819111898968934,0.12127263322626278,0.3482477991748643,0.3690888677882335
pipe_grud_raw_predictor_recomputed_degradation_v0,control_observed,control,core,evaluated,,True,False,True,pipe_grud_rollout_backtest_v0,overall,all,all,test,3,delta_yT,512,0.19836505574999214,0.1404927709822327,0.05827872336449984,0.09765625,0.0,0.3491324027489456,0.21954645739167714,0.4318343007176202,0.3600772581286083
pipe_grud_raw_predictor_recomputed_degradation_v0,control_observed,control,core,evaluated,,True,False,True,pipe_grud_rollout_backtest_v0,overall,all,all,test,3,irc1,512,0.22563691431389357,0.18464454128312632,-0.07405429799826237,0.0,0.0,0.290942710176123,0.2291131209626505,0.22446273296449454,0.19409006124434636
pipe_grud_raw_predictor_recomputed_degradation_v0,control_observed,control,core,evaluated,,True,False,True,pipe_grud_rollout_backtest_v0,overall,all,all,test,3,sigma_F,512,0.08712287289853574,0.05950323406623939,0.0064864486367215545,0.0,0.0,0.08440772383502322,0.04769311364046411,-0.03216706884336005,-0.2476273726812263
pipe_grud_raw_predictor_recomputed_degradation_v0,control_observed,control,core,evaluated,,True,False,True,pipe_grud_rollout_backtest_v0,overall,all,all,test,3,sigma_N,512,0.14310910186421646,0.06816423807322367,-0.013192224588076965,0.0,0.0,0.14310910186421646,0.06816423807322367,0.0,0.0
pipe_grud_raw_predictor_recomputed_degradation_v0,control_observed,control,core,evaluated,,True,False,True,pipe_grud_rollout_backtest_v0,overall,all,all,test,3,sigma_T,512,0.39281306945296496,0.3540800106347982,-0.06192831139454047,0.0,0.0,0.20789384567528377,0.16858103294146307,-0.8894886867719625,-1.1003549714738463
pipe_grud_raw_predictor_recomputed_degradation_v0,control_observed,control,core,evaluated,,True,False,True,pipe_grud_rollout_backtest_v0,overall,all,all,test,3,yF,512,0.17581656267529458,0.12790631381426934,-0.017874601523707914,0.0,0.0,0.19589631138211264,0.12711540343410688,0.10250192341626473,-0.006221986940964625
pipe_grud_raw_predictor_recomputed_degradation_v0,control_observed,control,core,evaluated,,True,False,True,pipe_grud_rollout_backtest_v0,overall,all,all,test,3,yN,512,0.1380860734328629,0.1004429618248468,-0.003302587195452008,0.0,0.0,0.15268858112673006,0.10150693448379172,0.09563588571005995,0.010481773135556706
pipe_grud_raw_predictor_recomputed_degradation_v0,control_observed,control,core,evaluated,,True,False,True,pipe_grud_rollout_backtest_v0,overall,all,all,test,3,yT,512,0.3293303731892549,0.2736054483217929,-0.1147244511706291,0.025390625,0.0,0.42263356741117264,0.33219982236672907,0.22076617054684805,0.17638291805060458
pipe_grud_raw_predictor_recomputed_degradation_v0,control_observed,control,core,evaluated,,True,False,True,pipe_grud_rollout_backtest_v0,source,wqp,wqp,test,3,all,4608,0.21603500564391642,0.14491626437307772,-0.014371804351662089,0.029947916666666668,0.0,0.239982250411819,0.14913822516170094,0.09978756648380521,0.028309045411031408
pipe_grud_raw_predictor_recomputed_degradation_v0,control_observed,control,core,evaluated,,True,False,True,pipe_grud_rollout_backtest_v0,source,wqp,wqp,test,3,delta_yF,512,0.1624601552545538,0.10353914730521258,0.015200090244466143,0.068359375,0.0,0.23139746153984206,0.15616439089759027,0.29791729704614167,0.3369861931385392
pipe_grud_raw_predictor_recomputed_degradation_v0,control_observed,control,core,evaluated,,True,False,True,pipe_grud_rollout_backtest_v0,source,wqp,wqp,test,3,delta_yN,512,0.11613645396902365,0.07651225433508374,0.0017106744617600973,0.078125,0.0,0.17819111898968934,0.12127263322626278,0.3482477991748643,0.3690888677882335
pipe_grud_raw_predictor_recomputed_degradation_v0,control_observed,control,core,evaluated,,True,False,True,pipe_grud_rollout_backtest_v0,source,wqp,wqp,test,3,delta_yT,512,0.19836505574999214,0.1404927709822327,0.05827872336449984,0.09765625,0.0,0.3491324027489456,0.21954645739167714,0.4318343007176202,0.3600772581286083
pipe_grud_raw_predictor_recomputed_degradation_v0,control_observed,control,core,evaluated,,True,False,True,pipe_grud_rollout_backtest_v0,source,wqp,wqp,test,3,irc1,512,0.22563691431389357,0.18464454128312632,-0.07405429799826237,0.0,0.0,0.290942710176123,0.2291131209626505,0.22446273296449454,0.19409006124434636
pipe_grud_raw_predictor_recomputed_degradation_v0,control_observed,control,core,evaluated,,True,False,True,pipe_grud_rollout_backtest_v0,source,wqp,wqp,test,3,sigma_F,512,0.08712287289853574,0.05950323406623939,0.0064864486367215545,0.0,0.0,0.08440772383502322,0.04769311364046411,-0.03216706884336005,-0.2476273726812263
pipe_grud_raw_predictor_recomputed_degradation_v0,control_observed,control,core,evaluated,,True,False,True,pipe_grud_rollout_backtest_v0,source,wqp,wqp,test,3,sigma_N,512,0.14310910186421646,0.06816423807322367,-0.013192224588076965,0.0,0.0,0.14310910186421646,0.06816423807322367,0.0,0.0
pipe_grud_raw_predictor_recomputed_degradation_v0,control_observed,control,core,evaluated,,True,False,True,pipe_grud_rollout_backtest_v0,source,wqp,wqp,test,3,sigma_T,512,0.39281306945296496,0.3540800106347982,-0.06192831139454047,0.0,0.0,0.20789384567528377,0.16858103294146307,-0.8894886867719625,-1.1003549714738463
pipe_grud_raw_predictor_recomputed_degradation_v0,control_observed,control,core,evaluated,,True,False,True,pipe_grud_rollout_backtest_v0,source,wqp,wqp,test,3,yF,512,0.17581656267529458,0.12790631381426934,-0.017874601523707914,0.0,0.0,0.19589631138211264,0.12711540343410688,0.10250192341626473,-0.006221986940964625
pipe_grud_raw_predictor_recomputed_degradation_v0,control_observed,control,core,evaluated,,True,False,True,pipe_grud_rollout_backtest_v0,source,wqp,wqp,test,3,yN,512,0.1380860734328629,0.1004429618248468,-0.003302587195452008,0.0,0.0,0.15268858112673006,0.10150693448379172,0.09563588571005995,0.010481773135556706
pipe_grud_raw_predictor_recomputed_degradation_v0,control_observed,control,core,evaluated,,True,False,True,pipe_grud_rollout_backtest_v0,source,wqp,wqp,test,3,yT,512,0.3293303731892549,0.2736054483217929,-0.1147244511706291,0.025390625,0.0,0.42263356741117264,0.33219982236672907,0.22076617054684805,0.17638291805060458
pipe_grud_raw_predictor_recomputed_degradation_v0,ablate_nutrients,feature_family_ablation,core,evaluated,,True,True,True,pipe_grud_rollout_backtest_v0,overall,all,all,test,1,all,4608,0.24345075755953,0.16278834819814073,0.051283886122680124,0.03884548611111111,0.0,0.2779554803947887,0.18728430013560432,0.12413758773977246,0.13079554409914315
pipe_grud_raw_predictor_recomputed_degradation_v0,ablate_nutrients,feature_family_ablation,core,evaluated,,True,True,True,pipe_grud_rollout_backtest_v0,overall,all,all,test,1,delta_yF,512,0.15298466205185252,0.09683335143322966,0.04355539115174466,0.083984375,0.0,0.26942784346323034,0.1680579339880879,0.432186888758842,0.4238096998140338
pipe_grud_raw_predictor_recomputed_degradation_v0,ablate_nutrients,feature_family_ablation,core,evaluated,,True,True,True,pipe_grud_rollout_backtest_v0,overall,all,all,test,1,delta_yN,512,0.1282370450174113,0.07964203340367863,0.0027871935447273807,0.115234375,0.0,0.12826624577102166,0.07958211446663814,0.00022765735002881548,-0.0007529196408272325
pipe_grud_raw_predictor_recomputed_degradation_v0,ablate_nutrients,feature_family_ablation,core,evaluated,,True,True,True,pipe_grud_rollout_backtest_v0,overall,all,all,test,1,delta_yT,512,0.1840919559485728,0.11599701244132571,0.022051548200400978,0.146484375,0.0,0.32170534554278724,0.19321052521853097,0.42776221004979126,0.39963409182741383
pipe_grud_raw_predictor_recomputed_degradation_v0,ablate_nutrients,feature_family_ablation,core,evaluated,,True,True,True,pipe_grud_rollout_backtest_v0,overall,all,all,test,1,irc1,512,0.16564626500186178,0.1302647293317175,-0.020287265814534463,0.0,0.0,0.20976678247027336,0.16941119720230025,0.21033128767498746,0.2310736746865467
pipe_grud_raw_predictor_recomputed_degradation_v0,ablate_nutrients,feature_family_ablation,core,evaluated,,True,True,True,pipe_grud_rollout_backtest_v0,overall,all,all,test,1,sigma_F,512,0.07390190867299834,0.04011932622793024,-0.0026523355682803807,0.0,0.0,0.07738349878030032,0.040497424697350556,0.04499137622591311,0.009336358354783275
pipe_grud_raw_predictor_recomputed_degradation_v0,ablate_nutrients,feature_family_ablation,core,evaluated,,True,True,True,pipe_grud_rollout_backtest_v0,overall,all,all,test,1,sigma_N,512,0.520630990467936,0.4937525460821184,0.4839869172636958,0.0,0.0,0.520630990467936,0.4937525460821184,0.0,0.0
pipe_grud_raw_predictor_recomputed_degradation_v0,ablate_nutrients,feature_family_ablation,core,evaluated,,True,True,True,pipe_grud_rollout_backtest_v0,overall,all,all,test,1,sigma_T,512,0.15456564314155982,0.12203704480454415,-0.07067306876580269,0.0,0.0,0.18142972577038752,0.1515855689135869,0.14806880468323114,0.19492966461660496
pipe_grud_raw_predictor_recomputed_degradation_v0,ablate_nutrients,feature_family_ablation,core,evaluated,,True,True,True,pipe_grud_rollout_backtest_v0,overall,all,all,test,1,yF,512,0.1447516109443559,0.09457696470376507,0.00566549735377503,0.0,0.0,0.16316457055932734,0.09736484355810278,0.11284900607927265,0.028633321355608504
pipe_grud_raw_predictor_recomputed_degradation_v0,ablate_nutrients,feature_family_ablation,core,evaluated,,True,True,True,pipe_grud_rollout_backtest_v0,overall,all,all,test,1,yN,512,0.30552938526297235,0.2541273508839105,0.007797806443296862,0.0,0.0,0.3062550656403988,0.2545713363250822,0.002369529385282121,0.0017440511865200168
pipe_grud_raw_predictor_recomputed_degradation_v0,ablate_nutrients,feature_family_ablation,core,evaluated,,True,True,True,pipe_grud_rollout_backtest_v0,overall,all,all,test,1,yT,512,0.2120510667571301,0.16800950380276428,-0.030963974519436496,0.00390625,0.0,0.2691075954275519,0.2069364079709413,0.21202124964095395,0.18811046615655597
pipe_grud_raw_predictor_recomputed_degradation_v0,ablate_nutrients,feature_family_ablation,core,evaluated,,True,True,True,pipe_grud_rollout_backtest_v0,source,wqp,wqp,test,1,all,4608,0.24345075755953,0.16278834819814073,0.051283886122680124,0.03884548611111111,0.0,0.2779554803947887,0.18728430013560432,0.12413758773977246,0.13079554409914315
pipe_grud_raw_predictor_recomputed_degradation_v0,ablate_nutrients,feature_family_ablation,core,evaluated,,True,True,True,pipe_grud_rollout_backtest_v0,source,wqp,wqp,test,1,delta_yF,512,0.15298466205185252,0.09683335143322966,0.04355539115174466,0.083984375,0.0,0.26942784346323034,0.1680579339880879,0.432186888758842,0.4238096998140338
pipe_grud_raw_predictor_recomputed_degradation_v0,ablate_nutrients,feature_family_ablation,core,evaluated,,True,True,True,pipe_grud_rollout_backtest_v0,source,wqp,wqp,test,1,delta_yN,512,0.1282370450174113,0.07964203340367863,0.0027871935447273807,0.115234375,0.0,0.12826624577102166,0.07958211446663814,0.00022765735002881548,-0.0007529196408272325
pipe_grud_raw_predictor_recomputed_degradation_v0,ablate_nutrients,feature_family_ablation,core,evaluated,,True,True,True,pipe_grud_rollout_backtest_v0,source,wqp,wqp,test,1,delta_yT,512,0.1840919559485728,0.11599701244132571,0.022051548200400978,0.146484375,0.0,0.32170534554278724,0.19321052521853097,0.42776221004979126,0.39963409182741383
pipe_grud_raw_predictor_recomputed_degradation_v0,ablate_nutrients,feature_family_ablation,core,evaluated,,True,True,True,pipe_grud_rollout_backtest_v0,source,wqp,wqp,test,1,irc1,512,0.16564626500186178,0.1302647293317175,-0.020287265814534463,0.0,0.0,0.20976678247027336,0.16941119720230025,0.21033128767498746,0.2310736746865467
pipe_grud_raw_predictor_recomputed_degradation_v0,ablate_nutrients,feature_family_ablation,core,evaluated,,True,True,True,pipe_grud_rollout_backtest_v0,source,wqp,wqp,test,1,sigma_F,512,0.07390190867299834,0.04011932622793024,-0.0026523355682803807,0.0,0.0,0.07738349878030032,0.040497424697350556,0.04499137622591311,0.009336358354783275
pipe_grud_raw_predictor_recomputed_degradation_v0,ablate_nutrients,feature_family_ablation,core,evaluated,,True,True,True,pipe_grud_rollout_backtest_v0,source,wqp,wqp,test,1,sigma_N,512,0.520630990467936,0.4937525460821184,0.4839869172636958,0.0,0.0,0.520630990467936,0.4937525460821184,0.0,0.0
pipe_grud_raw_predictor_recomputed_degradation_v0,ablate_nutrients,feature_family_ablation,core,evaluated,,True,True,True,pipe_grud_rollout_backtest_v0,source,wqp,wqp,test,1,sigma_T,512,0.15456564314155982,0.12203704480454415,-0.07067306876580269,0.0,0.0,0.18142972577038752,0.1515855689135869,0.14806880468323114,0.19492966461660496
pipe_grud_raw_predictor_recomputed_degradation_v0,ablate_nutrients,feature_family_ablation,core,evaluated,,True,True,True,pipe_grud_rollout_backtest_v0,source,wqp,wqp,test,1,yF,512,0.1447516109443559,0.09457696470376507,0.00566549735377503,0.0,0.0,0.16316457055932734,0.09736484355810278,0.11284900607927265,0.028633321355608504
