diagnostic_type,source_id,panel_rows,panel_sites,canonical_sequence_rows,canonical_sequence_sites,selected_origin_rows,selected_origin_sites,panel_rows_without_sequence_origin,source_in_canonical_sequences,source_in_selected_origins,rebuilt_state_rows,rebuilt_sequence_rows,rebuilt_discarded_rows,alignment_missing_rows,affected_sequence_rows,affected_sequence_cells,affected_selected_window_rows,affected_selected_window_cells,degradation_version,scenario_id,scenario_family,scenario_tier,scenario_status,seed,score_recomputed,fuzzy_state_rebuilt,labels_preserved,scope,input_column,rows,changed_rows,mean_before,mean_after,mean_delta,mean_abs_delta,max_abs_delta
input_change,,,,,,,,,,,,,,,,,,,pipe_grud_raw_predictor_recomputed_degradation_v0,ablate_nutrients,feature_family_ablation,core,evaluated,,True,True,True,selected_window,x_delta_yN,5490.0,1908.0,-0.0004128022798497091,0.0,0.0004128022798497091,0.03525158255063567,0.9168117812681393
input_change,,,,,,,,,,,,,,,,,,,pipe_grud_raw_predictor_recomputed_degradation_v0,ablate_nutrients,feature_family_ablation,core,evaluated,,True,True,True,selected_window,x_delta_yF,5490.0,0.0,-0.000769082487474237,-0.000769082487474237,0.0,0.0,0.0
input_change,,,,,,,,,,,,,,,,,,,pipe_grud_raw_predictor_recomputed_degradation_v0,ablate_nutrients,feature_family_ablation,core,evaluated,,True,True,True,selected_window,x_delta_yT,5490.0,0.0,0.0005972565934874638,0.0005972565934874638,0.0,0.0,0.0
input_change,,,,,,,,,,,,,,,,,,,pipe_grud_raw_predictor_recomputed_degradation_v0,ablate_nutrients,feature_family_ablation,core,evaluated,,True,True,True,selected_window,x_irc_basis,5490.0,2097.0,0.5255963472107015,0.5253074569774885,-0.00028889023321298016,0.017969231923911436,0.08333333333333348
input_change,,,,,,,,,,,,,,,,,,,pipe_grud_raw_predictor_recomputed_degradation_v0,ablate_light,feature_family_ablation,core,evaluated,,True,True,True,all_sequence_rows,x_yN,2069024.0,0.0,0.5012051772007029,0.5012051772007029,0.0,0.0,0.0
input_change,,,,,,,,,,,,,,,,,,,pipe_grud_raw_predictor_recomputed_degradation_v0,ablate_light,feature_family_ablation,core,evaluated,,True,True,True,all_sequence_rows,x_yF,2069024.0,813963.0,0.5751699572386074,0.5501353590432568,-0.02503459819535061,0.10891741650437205,0.5714285714285715
input_change,,,,,,,,,,,,,,,,,,,pipe_grud_raw_predictor_recomputed_degradation_v0,ablate_light,feature_family_ablation,core,evaluated,,True,True,True,all_sequence_rows,x_yT,2069024.0,0.0,0.5177914700273926,0.5177914700273926,0.0,0.0,0.0
input_change,,,,,,,,,,,,,,,,,,,pipe_grud_raw_predictor_recomputed_degradation_v0,ablate_light,feature_family_ablation,core,evaluated,,True,True,True,all_sequence_rows,x_sigma_N,2069024.0,0.0,0.6979935075289637,0.6979935075289637,0.0,0.0,0.0
input_change,,,,,,,,,,,,,,,,,,,pipe_grud_raw_predictor_recomputed_degradation_v0,ablate_light,feature_family_ablation,core,evaluated,,True,True,True,all_sequence_rows,x_sigma_F,2069024.0,872936.0,0.5928567513747159,0.6856814072534463,0.09282465587873026,0.09624336788500745,0.48285714285714276
input_change,,,,,,,,,,,,,,,,,,,pipe_grud_raw_predictor_recomputed_degradation_v0,ablate_light,feature_family_ablation,core,evaluated,,True,True,True,all_sequence_rows,x_sigma_T,2069024.0,0.0,0.6293833328140426,0.6293833328140426,0.0,0.0,0.0
input_change,,,,,,,,,,,,,,,,,,,pipe_grud_raw_predictor_recomputed_degradation_v0,ablate_light,feature_family_ablation,core,evaluated,,True,True,True,all_sequence_rows,x_delta_yN,2069024.0,0.0,0.0006174338894806864,0.0006174338894806864,0.0,0.0,0.0
input_change,,,,,,,,,,,,,,,,,,,pipe_grud_raw_predictor_recomputed_degradation_v0,ablate_light,feature_family_ablation,core,evaluated,,True,True,True,all_sequence_rows,x_delta_yF,2069024.0,622208.0,-0.0015392047241737994,-0.0017662691675824605,-0.00022706444340866118,0.04297479473163782,1.0
input_change,,,,,,,,,,,,,,,,,,,pipe_grud_raw_predictor_recomputed_degradation_v0,ablate_light,feature_family_ablation,core,evaluated,,True,True,True,all_sequence_rows,x_delta_yT,2069024.0,0.0,0.009968319150594457,0.009968319150594457,0.0,0.0,0.0
input_change,,,,,,,,,,,,,,,,,,,pipe_grud_raw_predictor_recomputed_degradation_v0,ablate_light,feature_family_ablation,core,evaluated,,True,True,True,all_sequence_rows,x_irc_basis,2069024.0,813958.0,0.4995335166786109,0.5037059497111693,0.004172433032558431,0.018152902750728676,0.09523809523809534
input_change,,,,,,,,,,,,,,,,,,,pipe_grud_raw_predictor_recomputed_degradation_v0,ablate_light,feature_family_ablation,core,evaluated,,True,True,True,selected_window,x_yN,5490.0,0.0,0.5017333413992779,0.5017333413992779,0.0,0.0,0.0
input_change,,,,,,,,,,,,,,,,,,,pipe_grud_raw_predictor_recomputed_degradation_v0,ablate_light,feature_family_ablation,core,evaluated,,True,True,True,selected_window,x_yF,5490.0,2227.0,0.5442821706359405,0.591562475005206,0.04728030436926544,0.08571959696144904,0.5037622857142858
input_change,,,,,,,,,,,,,,,,,,,pipe_grud_raw_predictor_recomputed_degradation_v0,ablate_light,feature_family_ablation,core,evaluated,,True,True,True,selected_window,x_yT,5490.0,0.0,0.5490317281252178,0.5490317281252178,0.0,0.0,0.0
input_change,,,,,,,,,,,,,,,,,,,pipe_grud_raw_predictor_recomputed_degradation_v0,ablate_light,feature_family_ablation,core,evaluated,,True,True,True,selected_window,x_sigma_N,5490.0,0.0,0.5776606622198925,0.5776606622198925,0.0,0.0,0.0
input_change,,,,,,,,,,,,,,,,,,,pipe_grud_raw_predictor_recomputed_degradation_v0,ablate_light,feature_family_ablation,core,evaluated,,True,True,True,selected_window,x_sigma_F,5490.0,2327.0,0.5753994966572941,0.6419733939118693,0.06657389725457523,0.06817822613931766,0.4649999999999999
input_change,,,,,,,,,,,,,,,,,,,pipe_grud_raw_predictor_recomputed_degradation_v0,ablate_light,feature_family_ablation,core,evaluated,,True,True,True,selected_window,x_sigma_T,5490.0,0.0,0.5986446041819041,0.5986446041819041,0.0,0.0,0.0
input_change,,,,,,,,,,,,,,,,,,,pipe_grud_raw_predictor_recomputed_degradation_v0,ablate_light,feature_family_ablation,core,evaluated,,True,True,True,selected_window,x_delta_yN,5490.0,0.0,-0.0004128022798497091,-0.0004128022798497091,0.0,0.0,0.0
input_change,,,,,,,,,,,,,,,,,,,pipe_grud_raw_predictor_recomputed_degradation_v0,ablate_light,feature_family_ablation,core,evaluated,,True,True,True,selected_window,x_delta_yF,5490.0,1958.0,-0.000769082487474237,-0.0004583679408360653,0.0003107145466381717,0.030846924824093815,0.7680960000000001
input_change,,,,,,,,,,,,,,,,,,,pipe_grud_raw_predictor_recomputed_degradation_v0,ablate_light,feature_family_ablation,core,evaluated,,True,True,True,selected_window,x_delta_yT,5490.0,0.0,0.0005972565934874638,0.0005972565934874638,0.0,0.0,0.0
input_change,,,,,,,,,,,,,,,,,,,pipe_grud_raw_predictor_recomputed_degradation_v0,ablate_light,feature_family_ablation,core,evaluated,,True,True,True,selected_window,x_irc_basis,5490.0,2227.0,0.5255963472107015,0.5177162964824905,-0.007880050728210906,0.014286599493574841,0.08396038095238095
input_change,,,,,,,,,,,,,,,,,,,pipe_grud_raw_predictor_recomputed_degradation_v0,random_dropout_mcar_25,random_value_dropout,core,evaluated,20260612,True,True,True,all_sequence_rows,x_yN,2069024.0,122630.0,0.5012051772007029,0.4998347904231547,-0.0013703867775481772,0.012510026505836791,0.8
input_change,,,,,,,,,,,,,,,,,,,pipe_grud_raw_predictor_recomputed_degradation_v0,random_dropout_mcar_25,random_value_dropout,core,evaluated,20260612,True,True,True,all_sequence_rows,x_yF,2069024.0,324021.0,0.5751699572386074,0.56537807081538,-0.009791886423227323,0.04005383793367615,0.8
input_change,,,,,,,,,,,,,,,,,,,pipe_grud_raw_predictor_recomputed_degradation_v0,random_dropout_mcar_25,random_value_dropout,core,evaluated,20260612,True,True,True,all_sequence_rows,x_yT,2069024.0,118441.0,0.5177914700273926,0.51323596069801,-0.004555509329382439,0.02326323230216909,0.5
input_change,,,,,,,,,,,,,,,,,,,pipe_grud_raw_predictor_recomputed_degradation_v0,random_dropout_mcar_25,random_value_dropout,core,evaluated,20260612,True,True,True,all_sequence_rows,x_sigma_N,2069024.0,181227.0,0.6979935075289637,0.7142416908066834,0.016248183277719704,0.016982367253781543,0.6749999999999999
input_change,,,,,,,,,,,,,,,,,,,pipe_grud_raw_predictor_recomputed_degradation_v0,random_dropout_mcar_25,random_value_dropout,core,evaluated,20260612,True,True,True,all_sequence_rows,x_sigma_F,2069024.0,467205.0,0.5928567513747159,0.6260344173896417,0.033177666014925854,0.034507465554892355,0.6091249999999999
input_change,,,,,,,,,,,,,,,,,,,pipe_grud_raw_predictor_recomputed_degradation_v0,random_dropout_mcar_25,random_value_dropout,core,evaluated,20260612,True,True,True,all_sequence_rows,x_sigma_T,2069024.0,207342.0,0.6293833328140426,0.6658616531516525,0.03647832033760985,0.0365124609704029,0.6749999999999999
input_change,,,,,,,,,,,,,,,,,,,pipe_grud_raw_predictor_recomputed_degradation_v0,random_dropout_mcar_25,random_value_dropout,core,evaluated,20260612,True,True,True,all_sequence_rows,x_delta_yN,2069024.0,189625.0,0.0006174338894806864,0.0005341864861843165,-8.324740329636992e-05,0.020007567636245113,1.0623023756258232
input_change,,,,,,,,,,,,,,,,,,,pipe_grud_raw_predictor_recomputed_degradation_v0,random_dropout_mcar_25,random_value_dropout,core,evaluated,20260612,True,True,True,all_sequence_rows,x_delta_yF,2069024.0,482511.0,-0.0015392047241737994,-0.001478403714034659,6.08010101391402e-05,0.06279666423209064,1.3529211999999995
input_change,,,,,,,,,,,,,,,,,,,pipe_grud_raw_predictor_recomputed_degradation_v0,random_dropout_mcar_25,random_value_dropout,core,evaluated,20260612,True,True,True,all_sequence_rows,x_delta_yT,2069024.0,190397.0,0.009968319150594457,0.007489578891367447,-0.0024787402592270115,0.03718927508213152,1.0
input_change,,,,,,,,,,,,,,,,,,,pipe_grud_raw_predictor_recomputed_degradation_v0,random_dropout_mcar_25,random_value_dropout,core,evaluated,20260612,True,True,True,all_sequence_rows,x_irc_basis,2069024.0,455651.0,0.4995335166786109,0.49790009373330246,-0.0016334229453084349,0.022850389213628836,0.5319444444444444
input_change,,,,,,,,,,,,,,,,,,,pipe_grud_raw_predictor_recomputed_degradation_v0,random_dropout_mcar_25,random_value_dropout,core,evaluated,20260612,True,True,True,selected_window,x_yN,5490.0,925.0,0.5017333413992779,0.4951723032136442,-0.006561038185633661,0.02290098566843244,0.7436234845661422
input_change,,,,,,,,,,,,,,,,,,,pipe_grud_raw_predictor_recomputed_degradation_v0,random_dropout_mcar_25,random_value_dropout,core,evaluated,20260612,True,True,True,selected_window,x_yF,5490.0,1093.0,0.5442821706359405,0.5471598670146005,0.0028776963786598937,0.0354243688291907,0.7791111111111111
input_change,,,,,,,,,,,,,,,,,,,pipe_grud_raw_predictor_recomputed_degradation_v0,random_dropout_mcar_25,random_value_dropout,core,evaluated,20260612,True,True,True,selected_window,x_yT,5490.0,394.0,0.5490317281252178,0.5355830552878061,-0.013448672837411671,0.028461617461527255,0.5
input_change,,,,,,,,,,,,,,,,,,,pipe_grud_raw_predictor_recomputed_degradation_v0,random_dropout_mcar_25,random_value_dropout,core,evaluated,20260612,True,True,True,selected_window,x_sigma_N,5490.0,1191.0,0.5776606622198925,0.6130284358315977,0.035367773611705275,0.037086257937835,0.5690166021370735
input_change,,,,,,,,,,,,,,,,,,,pipe_grud_raw_predictor_recomputed_degradation_v0,random_dropout_mcar_25,random_value_dropout,core,evaluated,20260612,True,True,True,selected_window,x_sigma_F,5490.0,1307.0,0.5753994966572941,0.6051627438579436,0.029763247200649535,0.030331481653065186,0.5499999999999999
input_change,,,,,,,,,,,,,,,,,,,pipe_grud_raw_predictor_recomputed_degradation_v0,random_dropout_mcar_25,random_value_dropout,core,evaluated,20260612,True,True,True,selected_window,x_sigma_T,5490.0,691.0,0.5986446041819041,0.6445192329515788,0.045874628769674644,0.045874628769674644,0.6749999999999999
input_change,,,,,,,,,,,,,,,,,,,pipe_grud_raw_predictor_recomputed_degradation_v0,random_dropout_mcar_25,random_value_dropout,core,evaluated,20260612,True,True,True,selected_window,x_delta_yN,5490.0,1388.0,-0.0004128022798497091,3.4019160466932345e-05,0.0004468214403166414,0.03788571559478688,0.7996141393750492
input_change,,,,,,,,,,,,,,,,,,,pipe_grud_raw_predictor_recomputed_degradation_v0,random_dropout_mcar_25,random_value_dropout,core,evaluated,20260612,True,True,True,selected_window,x_delta_yF,5490.0,1586.0,-0.000769082487474237,-0.0007753316780404445,-6.249190566207951e-06,0.057574968585635475,0.9813333333333333
input_change,,,,,,,,,,,,,,,,,,,pipe_grud_raw_predictor_recomputed_degradation_v0,random_dropout_mcar_25,random_value_dropout,core,evaluated,20260612,True,True,True,selected_window,x_delta_yT,5490.0,657.0,0.0005972565934874638,0.00037415618585017477,-0.0002231004076372887,0.047245173316946734,1.0
input_change,,,,,,,,,,,,,,,,,,,pipe_grud_raw_predictor_recomputed_degradation_v0,random_dropout_mcar_25,random_value_dropout,core,evaluated,20260612,True,True,True,selected_window,x_irc_basis,5490.0,1734.0,0.5255963472107015,0.5150574428917115,-0.010538904318990041,0.026221867896846336,0.5319047619047619
input_change,,,,,,,,,,,,,,,,,,,pipe_grud_raw_predictor_recomputed_degradation_v0,random_dropout_mcar_25,random_value_dropout,core,evaluated,20260613,True,True,True,all_sequence_rows,x_yN,2069024.0,122438.0,0.5012051772007029,0.49985068973463104,-0.0013544874660718605,0.012479394019446418,0.8
input_change,,,,,,,,,,,,,,,,,,,pipe_grud_raw_predictor_recomputed_degradation_v0,random_dropout_mcar_25,random_value_dropout,core,evaluated,20260613,True,True,True,all_sequence_rows,x_yF,2069024.0,323615.0,0.5751699572386074,0.5655689131336613,-0.009601044104946053,0.04001537595710042,0.8
input_change,,,,,,,,,,,,,,,,,,,pipe_grud_raw_predictor_recomputed_degradation_v0,random_dropout_mcar_25,random_value_dropout,core,evaluated,20260613,True,True,True,all_sequence_rows,x_yT,2069024.0,118199.0,0.5177914700273926,0.5133296335432365,-0.0044618364841561235,0.023240692244735888,0.5
input_change,,,,,,,,,,,,,,,,,,,pipe_grud_raw_predictor_recomputed_degradation_v0,random_dropout_mcar_25,random_value_dropout,core,evaluated,20260613,True,True,True,all_sequence_rows,x_sigma_N,2069024.0,180914.0,0.6979935075289637,0.7142626553397141,0.016269147810750503,0.016991833785593442,0.6749999999999999
