degradation_version,scenario_id,scenario_family,scenario_tier,scenario_status,seed,split,rollout_horizon_months,source_id,target_event,alert_policy,score_column,threshold,score_recomputed,rows,control_rows,rows_retained_rate,positive_rows,positive_rate,predicted_positive_rows,alert_rate,tn,fp,fn,tp,precision,recall,specificity,f1,f2,mcc,balanced_accuracy,pr_auc,roc_auc,brier,delta_positive_rate_vs_control,delta_alert_rate_vs_control,delta_precision_vs_control,delta_recall_vs_control,delta_specificity_vs_control,delta_f1_vs_control,delta_f2_vs_control,delta_mcc_vs_control,delta_balanced_accuracy_vs_control,delta_pr_auc_vs_control,delta_roc_auc_vs_control,delta_brier_vs_control
pipe_grud_raw_predictor_recomputed_degradation_v0,ablate_chlorophyll_memory,feature_family_ablation,core,evaluated,,test,1,aquamatch_chla,irc_alert,fbeta,alert_probability_irc,0.1171875,True,290,290,1.0,68,0.23448275862068965,44,0.15172413793103448,187,35,59,9,0.20454545454545456,0.1323529411764706,0.8423423423423423,0.16071428571428573,0.14240506329113922,-0.02988398622424577,0.4873476417594064,0.23052046837543794,0.4873476417594065,0.32413793103448274,0.0,-0.03793103448275861,-0.5772727272727273,-0.5,-0.10360360360360366,-0.538472706155633,-0.5150872914489218,-0.6548667270043519,-0.3018018018018019,-0.3500714549142542,-0.30180180180180183,0.196551724137931
pipe_grud_raw_predictor_recomputed_degradation_v0,ablate_chlorophyll_memory,feature_family_ablation,core,evaluated,,test,1,aquamatch_chla,irc_alert,fixed,alert_probability_irc,0.5,True,290,290,1.0,68,0.23448275862068965,44,0.15172413793103448,187,35,59,9,0.20454545454545456,0.1323529411764706,0.8423423423423423,0.16071428571428573,0.14240506329113922,-0.02988398622424577,0.4873476417594064,0.23052046837543794,0.4873476417594065,0.32413793103448274,0.0,-0.03793103448275861,-0.5772727272727273,-0.5,-0.10360360360360366,-0.538472706155633,-0.5150872914489218,-0.6548667270043519,-0.3018018018018019,-0.3500714549142542,-0.30180180180180183,0.196551724137931
pipe_grud_raw_predictor_recomputed_degradation_v0,ablate_chlorophyll_memory,feature_family_ablation,core,evaluated,,test,1,lakebed_us_cse,bloom_h,closest_pr,rollout_probability_bloom_calibrated,0.2926829268292683,True,1,1,1.0,0,0.0,0,0.0,1,0,0,0,0.0,0.0,1.0,0.0,0.0,,,,,0.014472270902820961,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0
pipe_grud_raw_predictor_recomputed_degradation_v0,ablate_chlorophyll_memory,feature_family_ablation,core,evaluated,,test,1,lakebed_us_cse,bloom_h,fbeta,rollout_probability_bloom_calibrated,0.1538461538461538,True,1,1,1.0,0,0.0,0,0.0,1,0,0,0,0.0,0.0,1.0,0.0,0.0,,,,,0.014472270902820961,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0
pipe_grud_raw_predictor_recomputed_degradation_v0,ablate_chlorophyll_memory,feature_family_ablation,core,evaluated,,test,1,lakebed_us_cse,bloom_h,fixed,probability_bloom_mean,0.3,True,1,1,1.0,0,0.0,0,0.0,1,0,0,0,0.0,0.0,1.0,0.0,0.0,,,,,0.01172822791327396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,-0.006968148596513644
pipe_grud_raw_predictor_recomputed_degradation_v0,ablate_chlorophyll_memory,feature_family_ablation,core,evaluated,,test,1,lakebed_us_cse,irc_alert,closest_pr,alert_probability_irc,0.359375,True,1,1,1.0,1,1.0,1,1.0,0,0,0,1,1.0,1.0,,1.0,1.0,,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,,0.0
pipe_grud_raw_predictor_recomputed_degradation_v0,ablate_chlorophyll_memory,feature_family_ablation,core,evaluated,,test,1,lakebed_us_cse,irc_alert,fbeta,alert_probability_irc,0.1171875,True,1,1,1.0,1,1.0,1,1.0,0,0,0,1,1.0,1.0,,1.0,1.0,,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,,0.0
pipe_grud_raw_predictor_recomputed_degradation_v0,ablate_chlorophyll_memory,feature_family_ablation,core,evaluated,,test,1,lakebed_us_cse,irc_alert,fixed,alert_probability_irc,0.5,True,1,1,1.0,1,1.0,1,1.0,0,0,0,1,1.0,1.0,,1.0,1.0,,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,,0.0
pipe_grud_raw_predictor_recomputed_degradation_v0,ablate_chlorophyll_memory,feature_family_ablation,core,evaluated,,test,1,wqp,bloom_h,closest_pr,rollout_probability_bloom_calibrated,0.2926829268292683,True,170,170,1.0,35,0.20588235294117646,29,0.17058823529411765,116,19,25,10,0.3448275862068966,0.2857142857142857,0.8592592592592593,0.3125,0.2958579881656805,0.15584077876620078,0.5724867724867725,0.3278000276702369,0.6730158730158731,0.17199996587774727,0.0,-0.07647058823529412,-0.32183908045977005,-0.5142857142857143,-0.03703703703703698,-0.4147727272727273,-0.4733727810650887,-0.496936999011577,-0.2756613756613756,-0.4523744017894535,-0.26190476190476186,0.09322259962884519
pipe_grud_raw_predictor_recomputed_degradation_v0,ablate_chlorophyll_memory,feature_family_ablation,core,evaluated,,test,1,wqp,bloom_h,fbeta,rollout_probability_bloom_calibrated,0.1538461538461538,True,170,170,1.0,35,0.20588235294117646,73,0.4294117647058823,83,52,14,21,0.2876712328767123,0.6,0.6148148148148148,0.3888888888888889,0.4929577464788733,0.17547604549224205,0.6074074074074074,0.3278000276702369,0.6730158730158731,0.17199996587774727,0.0,0.08235294117647057,-0.2716508010215927,-0.34285714285714286,-0.19259259259259265,-0.3132387706855792,-0.3361879821643428,-0.4618003576726787,-0.2677248677248678,-0.4523744017894535,-0.26190476190476186,0.09322259962884519
pipe_grud_raw_predictor_recomputed_degradation_v0,ablate_chlorophyll_memory,feature_family_ablation,core,evaluated,,test,1,wqp,bloom_h,fixed,probability_bloom_mean,0.3,True,170,170,1.0,35,0.20588235294117646,14,0.08235294117647059,126,9,30,5,0.35714285714285715,0.14285714285714285,0.9333333333333333,0.20408163265306123,0.16233766233766234,0.11206636293610517,0.5380952380952381,0.32767418989820657,0.6749206349206349,0.16685241305060375,0.0,-0.04705882352941178,-0.4610389610389611,-0.3714285714285714,-0.03703703703703698,-0.4274973147153598,-0.39321789321789313,-0.4717716632893548,-0.2042328042328042,-0.45733951877188467,-0.25936507936507947,0.06703688907796744
