degradation_version,scenario_id,scenario_family,scenario_tier,scenario_status,seed,score_recomputed,backtest_version,group_type,group_value,source_id,split,rollout_horizon_months,target,rows,rmse,mae,bias,simulation_90_coverage,simulation_90_mean_width,persistence_rmse,persistence_mae,rmse_relative_improvement,mae_relative_improvement
pipe_grud_state_recomputed_degradation_v0,control_observed,control,core,evaluated,,True,pipe_grud_rollout_backtest_v0,overall,all,all,test,2,yF,512,0.11600685795030952,0.04990783381576301,0.004629564188543562,0.001953125,0.0,0.11780344723869289,0.04891857337776936,0.015250736124411806,-0.020222593785680906
pipe_grud_state_recomputed_degradation_v0,control_observed,control,core,evaluated,,True,pipe_grud_rollout_backtest_v0,overall,all,all,test,2,yN,512,0.09274180688882556,0.043216830521292576,0.004934576407155002,0.0,0.0,0.09960884321729163,0.04074935019096599,0.06894002687578628,-0.060552630134298915
pipe_grud_state_recomputed_degradation_v0,control_observed,control,core,evaluated,,True,pipe_grud_rollout_backtest_v0,overall,all,all,test,2,yT,512,0.2348871117563331,0.165600634348882,-0.03872242918899157,0.048828125,0.0,0.2938897732059936,0.18208847148562254,0.20076459553529366,0.09054849547705933
pipe_grud_state_recomputed_degradation_v0,control_observed,control,core,evaluated,,True,pipe_grud_rollout_backtest_v0,source,aquamatch_chla,aquamatch_chla,test,2,all,2610,0.11490352988031048,0.03846046142171928,0.0020027623313483337,0.10689655172413794,0.0,0.15035319761562202,0.046362459167974865,0.23577594821720135,0.17043957305254284
pipe_grud_state_recomputed_degradation_v0,control_observed,control,core,evaluated,,True,pipe_grud_rollout_backtest_v0,source,aquamatch_chla,aquamatch_chla,test,2,delta_yF,290,0.00480307282723068,0.004313583505050889,0.004313583505050889,0.010344827586206896,0.0,0.0,0.0,,
pipe_grud_state_recomputed_degradation_v0,control_observed,control,core,evaluated,,True,pipe_grud_rollout_backtest_v0,source,aquamatch_chla,aquamatch_chla,test,2,delta_yN,290,0.0002510196607650608,0.00011074856437485794,0.00011074856437485794,0.7344827586206897,0.0,0.0,0.0,,
pipe_grud_state_recomputed_degradation_v0,control_observed,control,core,evaluated,,True,pipe_grud_rollout_backtest_v0,source,aquamatch_chla,aquamatch_chla,test,2,delta_yT,290,0.25104726422765006,0.14577488871116095,0.02604636039821814,0.15172413793103448,0.0,0.34547505223725805,0.2146391595129285,0.2733273716817007,0.320837404311675
pipe_grud_state_recomputed_degradation_v0,control_observed,control,core,evaluated,,True,pipe_grud_rollout_backtest_v0,source,aquamatch_chla,aquamatch_chla,test,2,irc1,290,0.15099107653412883,0.09922056995080772,-0.010158280208438689,0.0,0.0,0.18784542629731163,0.1074718285509093,0.1961950870438108,0.0767760138759802
pipe_grud_state_recomputed_degradation_v0,control_observed,control,core,evaluated,,True,pipe_grud_rollout_backtest_v0,source,aquamatch_chla,aquamatch_chla,test,2,sigma_F,290,2.3841857821338405e-08,2.3841857821338408e-08,-2.3841857821338408e-08,0.0,0.0,2.3841857821338405e-08,2.3841857821338408e-08,0.0,0.0
pipe_grud_state_recomputed_degradation_v0,control_observed,control,core,evaluated,,True,pipe_grud_rollout_backtest_v0,source,aquamatch_chla,aquamatch_chla,test,2,sigma_N,290,2.3841857821338405e-08,2.3841857821338408e-08,-2.3841857821338408e-08,0.0,0.0,2.3841857821338405e-08,2.3841857821338408e-08,0.0,0.0
pipe_grud_state_recomputed_degradation_v0,control_observed,control,core,evaluated,,True,pipe_grud_rollout_backtest_v0,source,aquamatch_chla,aquamatch_chla,test,2,sigma_T,290,0.06648375127892674,0.04088498881990278,-0.0028084694405629703,0.0,0.0,0.06861820733868973,0.04141518383276055,0.031106263811696813,0.012801947590013322
pipe_grud_state_recomputed_degradation_v0,control_observed,control,core,evaluated,,True,pipe_grud_rollout_backtest_v0,source,aquamatch_chla,aquamatch_chla,test,2,yF,290,0.0013250489377137039,0.0012839755107616555,0.0012839755107616555,0.0,0.0,0.0,0.0,,
pipe_grud_state_recomputed_degradation_v0,control_observed,control,core,evaluated,,True,pipe_grud_rollout_backtest_v0,source,aquamatch_chla,aquamatch_chla,test,2,yN,290,0.005349491834699866,0.00532685086644929,0.00532685086644929,0.0,0.0,0.0,0.0,,
pipe_grud_state_recomputed_degradation_v0,control_observed,control,core,evaluated,,True,pipe_grud_rollout_backtest_v0,source,aquamatch_chla,aquamatch_chla,test,2,yT,290,0.2265547775114467,0.14844906913405748,-0.016248140738441216,0.06551724137931035,0.0,0.2817681426323208,0.1612077414823691,0.19595318549876667,0.07914429065869032
pipe_grud_state_recomputed_degradation_v0,control_observed,control,core,evaluated,,True,pipe_grud_rollout_backtest_v0,source,lakebed_us_cse,lakebed_us_cse,test,2,all,9,0.04906322226824846,0.038263243661235964,0.018934448661974815,0.0,0.0,0.2889614968336917,0.16277297227837428,0.8302084436651219,0.7649287647349821
pipe_grud_state_recomputed_degradation_v0,control_observed,control,core,evaluated,,True,pipe_grud_rollout_backtest_v0,source,lakebed_us_cse,lakebed_us_cse,test,2,delta_yF,1,0.09247523644629752,0.09247523644629752,0.09247523644629752,0.0,0.0,0.5924752364462975,0.5924752364462975,0.8439171280795302,0.8439171280795302
pipe_grud_state_recomputed_degradation_v0,control_observed,control,core,evaluated,,True,pipe_grud_rollout_backtest_v0,source,lakebed_us_cse,lakebed_us_cse,test,2,delta_yN,1,0.0036883503198623657,0.0036883503198623657,0.0036883503198623657,0.0,0.0,0.0,0.0,,
pipe_grud_state_recomputed_degradation_v0,control_observed,control,core,evaluated,,True,pipe_grud_rollout_backtest_v0,source,lakebed_us_cse,lakebed_us_cse,test,2,delta_yT,1,0.04336851213313342,0.04336851213313342,0.04336851213313342,0.0,0.0,0.6155686316285253,0.6155686316285253,0.9295472350200833,0.9295472350200833
pipe_grud_state_recomputed_degradation_v0,control_observed,control,core,evaluated,,True,pipe_grud_rollout_backtest_v0,source,lakebed_us_cse,lakebed_us_cse,test,2,irc1,1,0.03770256449092957,0.03770256449092957,-0.03770256449092957,0.0,0.0,0.06176251579631897,0.06176251579631897,0.3895558818351012,0.3895558818351012
pipe_grud_state_recomputed_degradation_v0,control_observed,control,core,evaluated,,True,pipe_grud_rollout_backtest_v0,source,lakebed_us_cse,lakebed_us_cse,test,2,sigma_F,1,0.048461539653631314,0.048461539653631314,-0.048461539653631314,0.0,0.0,0.048461539653631314,0.048461539653631314,0.0,0.0
pipe_grud_state_recomputed_degradation_v0,control_observed,control,core,evaluated,,True,pipe_grud_rollout_backtest_v0,source,lakebed_us_cse,lakebed_us_cse,test,2,sigma_N,1,2.3841857821338408e-08,2.3841857821338408e-08,-2.3841857821338408e-08,0.0,0.0,2.3841857821338408e-08,2.3841857821338408e-08,0.0,0.0
pipe_grud_state_recomputed_degradation_v0,control_observed,control,core,evaluated,,True,pipe_grud_rollout_backtest_v0,source,lakebed_us_cse,lakebed_us_cse,test,2,sigma_T,1,0.029151127714846653,0.029151127714846653,0.029151127714846653,0.0,0.0,0.02494213082287125,0.02494213082287125,-0.16875049376759216,-0.16875049376759216
pipe_grud_state_recomputed_degradation_v0,control_observed,control,core,evaluated,,True,pipe_grud_rollout_backtest_v0,source,lakebed_us_cse,lakebed_us_cse,test,2,yF,1,0.0804249194952158,0.0804249194952158,0.0804249194952158,0.0,0.0,0.12115384615384617,0.12115384615384617,0.33617526765853634,0.33617526765853634
pipe_grud_state_recomputed_degradation_v0,control_observed,control,core,evaluated,,True,pipe_grud_rollout_backtest_v0,source,lakebed_us_cse,lakebed_us_cse,test,2,yN,1,0.008281469345092773,0.008281469345092773,0.008281469345092773,0.0,0.0,0.0,0.0,,
pipe_grud_state_recomputed_degradation_v0,control_observed,control,core,evaluated,,True,pipe_grud_rollout_backtest_v0,source,lakebed_us_cse,lakebed_us_cse,test,2,yT,1,0.03851801400118604,0.03851801400118604,-0.03851801400118604,0.0,0.0,0.06235534195833936,0.06235534195833936,0.3822820500780741,0.3822820500780741
pipe_grud_state_recomputed_degradation_v0,control_observed,control,core,evaluated,,True,pipe_grud_rollout_backtest_v0,source,wqp,wqp,test,2,all,1989,0.16593793815824154,0.10168748443792429,-0.0022999966105020898,0.038210155857214684,0.0,0.21123496949078868,0.12431148742499495,0.21443907437173848,0.1819944677334922
pipe_grud_state_recomputed_degradation_v0,control_observed,control,core,evaluated,,True,pipe_grud_rollout_backtest_v0,source,wqp,wqp,test,2,delta_yF,221,0.15681859490493563,0.10221878055069354,0.016697340240494525,0.058823529411764705,0.0,0.22359274166698556,0.1486527683123858,0.29864183543803036,0.31236544256016635
pipe_grud_state_recomputed_degradation_v0,control_observed,control,core,evaluated,,True,pipe_grud_rollout_backtest_v0,source,wqp,wqp,test,2,delta_yN,221,0.13977036217875194,0.08510906791449128,-0.001486572935594799,0.11764705882352941,0.0,0.20122540260273475,0.12909490734609744,0.3054039879115521,0.3407248228133598
pipe_grud_state_recomputed_degradation_v0,control_observed,control,core,evaluated,,True,pipe_grud_rollout_backtest_v0,source,wqp,wqp,test,2,delta_yT,221,0.22858196277087395,0.15359627173268822,0.020856035800788025,0.13574660633484162,0.0,0.3459787196002629,0.24528059210242603,0.3393178544767923,0.373793619722883
pipe_grud_state_recomputed_degradation_v0,control_observed,control,core,evaluated,,True,pipe_grud_rollout_backtest_v0,source,wqp,wqp,test,2,irc1,221,0.18157307264782865,0.1398503872240695,-0.04618834319521286,0.0,0.0,0.22276839156144648,0.15576058023488076,0.18492443485751375,0.10214518324738724
pipe_grud_state_recomputed_degradation_v0,control_observed,control,core,evaluated,,True,pipe_grud_rollout_backtest_v0,source,wqp,wqp,test,2,sigma_F,221,0.06875091074513955,0.04230038498939071,0.004294663648311494,0.0,0.0,0.06875091074513955,0.04230038498939071,0.0,0.0
pipe_grud_state_recomputed_degradation_v0,control_observed,control,core,evaluated,,True,pipe_grud_rollout_backtest_v0,source,wqp,wqp,test,2,sigma_N,221,0.158257509630957,0.07232014246137941,-0.0036242303917530133,0.0,0.0,0.158257509630957,0.07232014246137941,0.0,0.0
pipe_grud_state_recomputed_degradation_v0,control_observed,control,core,evaluated,,True,pipe_grud_rollout_backtest_v0,source,wqp,wqp,test,2,sigma_T,221,0.10086614254610059,0.06429086240086238,-0.0023041245452339876,0.0,0.0,0.10320423443209235,0.06393504387647861,0.022654999563319414,-0.005565312898997951
pipe_grud_state_recomputed_degradation_v0,control_observed,control,core,evaluated,,True,pipe_grud_rollout_backtest_v0,source,wqp,wqp,test,2,yF,221,0.17648284884961163,0.11357481038938717,0.00867673776886067,0.004524886877828055,0.0,0.17912153237192247,0.1127835100600184,0.014731246921402808,-0.007016099507345374
pipe_grud_state_recomputed_degradation_v0,control_observed,control,core,evaluated,,True,pipe_grud_rollout_backtest_v0,source,wqp,wqp,test,2,yN,221,0.14102671924350646,0.09309479188364893,0.004404682804741965,0.0,0.0,0.1516131043433776,0.09440573437907054,0.06982500058764579,0.013886259177411236
pipe_grud_state_recomputed_degradation_v0,control_observed,control,core,evaluated,,True,pipe_grud_rollout_backtest_v0,source,wqp,wqp,test,2,yT,221,0.24588659388523398,0.18868224761877705,-0.06821450188513369,0.027149321266968326,0.0,0.3096788045240521,0.21003030329770753,0.20599475878519002,0.10164274080331476
pipe_grud_state_recomputed_degradation_v0,control_observed,control,core,evaluated,,True,pipe_grud_rollout_backtest_v0,overall,all,all,test,3,all,4608,0.1443693116627984,0.07117609940000763,-0.0013946004995138127,0.0900607638888889,0.0,0.1897674630892867,0.08711544397343975,0.23923042805883005,0.1829680691094428
pipe_grud_state_recomputed_degradation_v0,control_observed,control,core,evaluated,,True,pipe_grud_rollout_backtest_v0,overall,all,all,test,3,delta_yF,512,0.1019301013583753,0.045724071859547466,0.0062057807339416194,0.03125,0.0,0.15134271686986972,0.06730335546083634,0.3264948359158987,0.3206271582379842
pipe_grud_state_recomputed_degradation_v0,control_observed,control,core,evaluated,,True,pipe_grud_rollout_backtest_v0,overall,all,all,test,3,delta_yN,512,0.10818337583484557,0.04456517142007465,-0.0029821376140910785,0.58984375,0.0,0.13949387741187147,0.061298650991068154,0.22445789132793337,0.27298283568151843
