scenario_id,seed,surface,source_id,site_id,origin_year_month,horizon_months,split,bloom_h,target_risk_chla_h,risk_conservative,mifal_probability_bloom_calibrated,mifal_bloom_probability_threshold,mifal_predicted_bloom_h,uncertainty,data_reliability,confidence,payload_variables
random_dropout_mcar_10,20260613,observable_no_current_chla,wqp,wqp:21SCSANT_WQX-SC-030,2023-05,3,test,0,0.323682506995679,0.5733857284683814,0.25719591457753027,0.135593220338983,1,0.6950130042040986,0.017818474076585832,0.15521069933709322,"DOb,Secchi,Turb,Tw"
random_dropout_mcar_10,20260614,observable_no_current_chla,wqp,wqp:21NC03WQ-NEU019P,2023-07,3,test,1,1.0,0.5733857284683814,0.25719591457753027,0.135593220338983,1,0.6950130042040986,0.016205780115668134,0.15496477399395397,"DOb,Secchi,Turb,Tw"
random_dropout_mcar_10,20260614,observable_no_current_chla,wqp,wqp:21NC03WQ-CPF055E,2024-05,3,test,1,1.0,0.5733857284683814,0.25719591457753027,0.135593220338983,1,0.6950130042040986,0.016766091120371286,0.15505021777897188,"DOb,Secchi,Turb,Tw"
random_dropout_mcar_10,20260614,observable_no_current_chla,wqp,wqp:21NC03WQ-CPF086C,2023-09,3,test,1,1.0,0.5733857284683814,0.25719591457753027,0.135593220338983,1,0.6950130042040986,0.013752687842784894,0.1545906933725956,"DOb,Secchi,Turb,Tw"
random_dropout_mcar_10,20260614,observable_no_current_chla,wqp,wqp:21SC60WQ_WQX-SV-338,2023-07,3,test,0,0.0,0.5733857284683814,0.25719591457753027,0.135593220338983,1,0.6950130042040986,0.005479154351892723,0.1533290333105936,"DOb,Turb,Tw"
random_dropout_mcar_10,20260614,observable_no_current_chla,wqp,wqp:21NC03WQ-NEU020D,2023-09,3,test,0,0.77254049891183,0.5733857284683814,0.25719591457753027,0.135593220338983,1,0.6950130042040986,0.016744273011441123,0.15504689065922359,"DOb,Secchi,Turb,Tw"
random_dropout_mcar_25,20260612,observable_no_current_chla,wqp,wqp:21FLMAIT_WQX-LAKE LILY,2024-05,3,test,0,0.0,0.5733857284683814,0.25719591457753027,0.135593220338983,1,0.6950130042040986,0.005478390266863165,0.15332891679259475,"DOb,Turb,Tw"
random_dropout_mcar_25,20260612,observable_no_current_chla,wqp,wqp:21FLHESD_WQX-BEAUDETTE POND WEST,2023-12,3,test,1,1.0,0.5733857284683814,0.25719591457753027,0.135593220338983,1,0.6950130042040986,0.005470069209782613,0.15332764788549433,"DOb,Turb,Tw"
random_dropout_mcar_25,20260612,observable_no_current_chla,wqp,wqp:21NC03WQ-CPF086F,2023-06,3,test,1,1.0,0.5733857284683814,0.25719591457753027,0.135593220338983,1,0.6950130042040986,0.001070951335378889,0.1526568110131611,"DOb,Tw"
random_dropout_mcar_25,20260612,observable_no_current_chla,wqp,wqp:21SC60WQ_WQX-CW-174,2024-04,3,test,0,0.0,0.5733857284683814,0.25719591457753027,0.135593220338983,1,0.6950130042040986,0.007802985844871202,0.15368340250348328,"DOb,Turb"
