scenario_id,seed,surface,source_id,site_id,origin_year_month,horizon_months,split,bloom_h,target_risk_chla_h,risk_conservative,mifal_probability_bloom_calibrated,mifal_bloom_probability_threshold,mifal_predicted_bloom_h,uncertainty,data_reliability,confidence,payload_variables
control_observed,,observable_no_current_chla,wqp,wqp:21SCSANT_WQX-SC-030,2023-05,3,test,0,0.323682506995679,0.5733857284683814,0.25719591457753027,0.135593220338983,1,0.6950130042040986,0.017818474076585832,0.15521069933709322,"DOb,Secchi,Turb,Tw"
control_observed,,observable_no_current_chla,wqp,wqp:21SCSANT_WQX-SC-022,2023-05,3,test,0,0.668156620237124,0.5733857284683814,0.25719591457753027,0.135593220338983,1,0.6950130042040986,0.017294901793977902,0.1551308579683159,"DOb,Secchi,Turb,Tw"
control_observed,,observable_no_current_chla,wqp,wqp:21SC60WQ_WQX-PD-327,2024-04,3,test,0,0.22839442238947819,0.5733857284683814,0.25719591457753027,0.135593220338983,1,0.6950130042040986,0.018091534330504498,0.1552523392503502,"DOb,Secchi,Turb,Tw"
control_observed,,observable_no_current_chla,wqp,wqp:21SC60WQ_WQX-CL-089,2024-06,3,test,0,0.6684938186636716,0.5733857284683814,0.25719591457753027,0.135593220338983,1,0.6950130042040986,0.017659070604183702,0.15518639134400955,"DOb,Secchi,Turb,Tw"
control_observed,,observable_no_current_chla,wqp,wqp:21SC60WQ_WQX-PD-327,2021-05,3,validation,0,0.6475461520495154,0.5733857284683814,0.25719591457753027,0.135593220338983,1,0.6950130042040986,0.018092375161145747,0.1552524674715558,"DOb,Secchi,Turb,Tw"
ablate_nutrients,,observable_no_current_chla,wqp,wqp:21FLSWFD_WQX-23144,2023-07,3,test,1,1.0,0.5733857284683814,0.25719591457753027,0.135593220338983,1,0.6950130042040986,0.025360260024363535,0.15636077265666745,"DOb,Secchi,Turb,Tw"
ablate_nutrients,,observable_no_current_chla,wqp,wqp:21FLHESD_WQX-BEAUDETTE POND WEST,2023-12,3,test,1,1.0,0.5733857284683814,0.25719591457753027,0.135593220338983,1,0.6950130042040986,0.005470069209782613,0.15332764788549433,"DOb,Turb,Tw"
ablate_nutrients,,observable_no_current_chla,wqp,wqp:21FLHESD_WQX-BEAUDETTE POND INLET,2023-03,3,test,0,0.7437949788459861,0.5733857284683814,0.25719591457753027,0.135593220338983,1,0.6950130042040986,0.006686202060400759,0.1535131002377937,"DOb,Turb,Tw"
ablate_nutrients,,observable_no_current_chla,wqp,wqp:21FLHESD_WQX-BEAUDETTE POND INLET,2023-02,3,test,1,1.0,0.5733857284683814,0.25719591457753027,0.135593220338983,1,0.6950130042040986,0.00587260839279431,0.15338903249355273,"DOb,Turb,Tw"
ablate_nutrients,,observable_no_current_chla,wqp,wqp:21FLCHCO_WQX-MC1991A01,2023-07,3,test,0,0.6225069207234714,0.5733857284683814,0.25719591457753027,0.135593220338983,1,0.6950130042040986,0.005478312778338701,0.1533289049760986,"DOb,Turb,Tw"
ablate_light,,observable_no_current_chla,wqp,wqp:21SCSANT_WQX-SC-030,2023-05,3,test,0,0.323682506995679,0.5733857284683814,0.25719591457753027,0.135593220338983,1,0.6950130042040986,0.0005967048457389268,0.15258449150709008,"DOb,Tw"
ablate_light,,observable_no_current_chla,wqp,wqp:21SCSANT_WQX-SC-022,2023-05,3,test,0,0.668156620237124,0.5733857284683814,0.25719591457753027,0.135593220338983,1,0.6950130042040986,0.0005962725762186816,0.15258442558879892,"DOb,Tw"
ablate_light,,observable_no_current_chla,wqp,wqp:21SC60WQ_WQX-PD-327,2024-04,3,test,0,0.22839442238947819,0.5733857284683814,0.25719591457753027,0.135593220338983,1,0.6950130042040986,0.0006026653621235667,0.15258540044708285,"DOb,Tw"
ablate_light,,observable_no_current_chla,wqp,wqp:21SC60WQ_WQX-CL-089,2024-06,3,test,0,0.6684938186636716,0.5733857284683814,0.25719591457753027,0.135593220338983,1,0.6950130042040986,0.0006009619552210133,0.15258514068860593,"DOb,Tw"
ablate_light,,observable_no_current_chla,wqp,wqp:21SC60WQ_WQX-PD-327,2021-05,3,validation,0,0.6475461520495154,0.5733857284683814,0.25719591457753027,0.135593220338983,1,0.6950130042040986,0.0006035061927648133,0.15258552866828845,"DOb,Tw"
random_dropout_mcar_25,20260612,observable_no_current_chla,wqp,wqp:21FLMAIT_WQX-LAKE LILY,2024-05,3,test,0,0.0,0.5733857284683814,0.25719591457753027,0.135593220338983,1,0.6950130042040986,0.005478390266863165,0.15332891679259475,"DOb,Turb,Tw"
random_dropout_mcar_25,20260612,observable_no_current_chla,wqp,wqp:21FLHESD_WQX-BEAUDETTE POND WEST,2023-12,3,test,1,1.0,0.5733857284683814,0.25719591457753027,0.135593220338983,1,0.6950130042040986,0.005470069209782613,0.15332764788549433,"DOb,Turb,Tw"
random_dropout_mcar_25,20260612,observable_no_current_chla,wqp,wqp:21NC03WQ-CPF086F,2023-06,3,test,1,1.0,0.5733857284683814,0.25719591457753027,0.135593220338983,1,0.6950130042040986,0.001070951335378889,0.1526568110131611,"DOb,Tw"
random_dropout_mcar_25,20260612,observable_no_current_chla,wqp,wqp:21SC60WQ_WQX-CW-174,2024-04,3,test,0,0.0,0.5733857284683814,0.25719591457753027,0.135593220338983,1,0.6950130042040986,0.007802985844871202,0.15368340250348328,"DOb,Turb"
random_dropout_mcar_25,20260612,observable_no_current_chla,wqp,wqp:21FLHESD_WQX-BEAUDETTE POND INLET,2023-02,3,test,1,1.0,0.5733857284683814,0.25719591457753027,0.135593220338983,1,0.6950130042040986,0.00587260839279431,0.15338903249355273,"DOb,Turb,Tw"
random_dropout_mcar_25,20260613,observable_no_current_chla,wqp,wqp:21FLCBA_WQX-WAL-DRAPER-1,2023-05,3,test,0,0.0,0.5733857284683814,0.25719591457753027,0.135593220338983,1,0.6950130042040986,0.018302375044901488,0.15528449108838788,"DOb,Secchi"
random_dropout_mcar_25,20260613,observable_no_current_chla,wqp,wqp:21NC03WQ-NEU019P,2023-07,3,test,1,1.0,0.5733857284683814,0.25719591457753027,0.135593220338983,1,0.6950130042040986,0.016205780115668134,0.15496477399395397,"DOb,Secchi,Turb,Tw"
random_dropout_mcar_25,20260613,observable_no_current_chla,wqp,wqp:21NC03WQ-CPF0880A,2023-08,3,test,0,0.6114254494800293,0.5733857284683814,0.25719591457753027,0.135593220338983,1,0.6950130042040986,0.016131037526736457,0.15495337623512584,"DOb,Secchi"
random_dropout_mcar_25,20260613,observable_no_current_chla,wqp,wqp:21NC03WQ-CPF0880A,2023-07,3,test,1,1.0,0.5733857284683814,0.25719591457753027,0.135593220338983,1,0.6950130042040986,0.015936250566903197,0.15492367249027594,"DOb,Secchi,Turb,Tw"
random_dropout_mcar_25,20260613,observable_no_current_chla,wqp,wqp:21FLSJWM_WQX-44192,2023-05,3,test,1,1.0,0.5733857284683814,0.25719591457753027,0.135593220338983,1,0.6950130042040986,0.015789169108660905,0.15490124352423265,"DOb,Secchi,Turb,Tw"
random_dropout_mcar_25,20260614,observable_no_current_chla,wqp,wqp:21NC03WQ-NEU019P,2023-07,3,test,1,1.0,0.5733857284683814,0.25719591457753027,0.135593220338983,1,0.6950130042040986,0.016205780115668134,0.15496477399395397,"DOb,Secchi,Turb,Tw"
random_dropout_mcar_25,20260614,observable_no_current_chla,wqp,wqp:21NC03WQ-CPF055E,2024-05,3,test,1,1.0,0.5733857284683814,0.25719591457753027,0.135593220338983,1,0.6950130042040986,0.016766091120371286,0.15505021777897188,"DOb,Secchi,Turb,Tw"
random_dropout_mcar_25,20260614,observable_no_current_chla,wqp,wqp:21NC03WQ-CPF086C,2023-09,3,test,1,1.0,0.5733857284683814,0.25719591457753027,0.135593220338983,1,0.6950130042040986,0.013752687842784894,0.1545906933725956,"DOb,Secchi,Turb,Tw"
random_dropout_mcar_25,20260614,observable_no_current_chla,wqp,wqp:21FLSJWM_WQX-442129,2023-03,3,test,1,1.0,0.5733857284683814,0.25719591457753027,0.135593220338983,1,0.6950130042040986,0.014769730721620489,0.15474578579870144,"DOb,Secchi,Turb,Tw"
random_dropout_mcar_25,20260614,observable_no_current_chla,wqp,wqp:21FLSJWM_WQX-44154,2023-05,3,test,0,0.1431886563822723,0.5733857284683814,0.25719591457753027,0.135593220338983,1,0.6950130042040986,0.011844194360128424,0.15429966052570984,"DOb,Secchi,Turb,Tw"
temporal_blocks_3m_rate_10,20260612,observable_no_current_chla,wqp,wqp:21SCSANT_WQX-SC-030,2023-05,3,test,0,0.323682506995679,0.5733857284683814,0.25719591457753027,0.135593220338983,1,0.6950130042040986,0.017818474076585832,0.15521069933709322,"DOb,Secchi,Turb,Tw"
temporal_blocks_3m_rate_10,20260612,observable_no_current_chla,wqp,wqp:21SCSANT_WQX-SC-022,2023-05,3,test,0,0.668156620237124,0.5733857284683814,0.25719591457753027,0.135593220338983,1,0.6950130042040986,0.017294901793977902,0.1551308579683159,"DOb,Secchi,Turb,Tw"
temporal_blocks_3m_rate_10,20260612,observable_no_current_chla,wqp,wqp:21SC60WQ_WQX-PD-327,2024-04,3,test,0,0.22839442238947819,0.5733857284683814,0.25719591457753027,0.135593220338983,1,0.6950130042040986,0.018091534330504498,0.1552523392503502,"DOb,Secchi,Turb,Tw"
temporal_blocks_3m_rate_10,20260612,observable_no_current_chla,wqp,wqp:21SC60WQ_WQX-CL-089,2024-06,3,test,0,0.6684938186636716,0.5733857284683814,0.25719591457753027,0.135593220338983,1,0.6950130042040986,0.017659070604183702,0.15518639134400955,"DOb,Secchi,Turb,Tw"
