diagnostic_type,source_id,panel_rows,panel_sites,canonical_sequence_rows,canonical_sequence_sites,selected_origin_rows,selected_origin_sites,panel_rows_without_sequence_origin,source_in_canonical_sequences,source_in_selected_origins,rebuilt_state_rows,rebuilt_sequence_rows,rebuilt_discarded_rows,alignment_missing_rows,affected_sequence_rows,affected_sequence_cells,affected_selected_window_rows,affected_selected_window_cells,degradation_version,scenario_id,scenario_family,scenario_tier,scenario_status,seed,score_recomputed,fuzzy_state_rebuilt,labels_preserved,scope,input_column,rows,changed_rows,mean_before,mean_after,mean_delta,mean_abs_delta,max_abs_delta
input_change,,,,,,,,,,,,,,,,,,,pipe_grud_raw_predictor_recomputed_degradation_v0,ablate_light,feature_family_ablation,core,evaluated,,True,True,True,selected_window,x_yF,4692.0,4383.0,0.601224973778041,0.6872936233878798,0.08606864960983886,0.21710066359507035,0.5714285714285714
input_change,,,,,,,,,,,,,,,,,,,pipe_grud_raw_predictor_recomputed_degradation_v0,ablate_light,feature_family_ablation,core,evaluated,,True,True,True,selected_window,x_yT,4692.0,0.0,0.6035954761680272,0.6035954761680272,0.0,0.0,0.0
input_change,,,,,,,,,,,,,,,,,,,pipe_grud_raw_predictor_recomputed_degradation_v0,ablate_light,feature_family_ablation,core,evaluated,,True,True,True,selected_window,x_sigma_N,4692.0,0.0,0.29675418947691284,0.29675418947691284,0.0,0.0,0.0
input_change,,,,,,,,,,,,,,,,,,,pipe_grud_raw_predictor_recomputed_degradation_v0,ablate_light,feature_family_ablation,core,evaluated,,True,True,True,selected_window,x_sigma_F,4692.0,4581.0,0.32662100956891954,0.5049435801592372,0.1783225705903177,0.18215549414335144,0.4649999999999999
input_change,,,,,,,,,,,,,,,,,,,pipe_grud_raw_predictor_recomputed_degradation_v0,ablate_light,feature_family_ablation,core,evaluated,,True,True,True,selected_window,x_sigma_T,4692.0,0.0,0.4142830427313478,0.4142830427313478,0.0,0.0,0.0
input_change,,,,,,,,,,,,,,,,,,,pipe_grud_raw_predictor_recomputed_degradation_v0,ablate_light,feature_family_ablation,core,evaluated,,True,True,True,selected_window,x_delta_yN,4692.0,0.0,0.00045734414298067314,0.00045734414298067314,0.0,0.0,0.0
input_change,,,,,,,,,,,,,,,,,,,pipe_grud_raw_predictor_recomputed_degradation_v0,ablate_light,feature_family_ablation,core,evaluated,,True,True,True,selected_window,x_delta_yF,4692.0,3763.0,0.0008335834959743475,0.0008461989152270486,1.2615419252700702e-05,0.07414367738893014,1.0
input_change,,,,,,,,,,,,,,,,,,,pipe_grud_raw_predictor_recomputed_degradation_v0,ablate_light,feature_family_ablation,core,evaluated,,True,True,True,selected_window,x_delta_yT,4692.0,0.0,0.0002535676523573852,0.0002535676523573852,0.0,0.0,0.0
input_change,,,,,,,,,,,,,,,,,,,pipe_grud_raw_predictor_recomputed_degradation_v0,ablate_light,feature_family_ablation,core,evaluated,,True,True,True,selected_window,x_irc_basis,4692.0,4383.0,0.5509884018091175,0.5366436268741445,-0.014344774934973145,0.03618344393251173,0.0952380952380952
input_change,,,,,,,,,,,,,,,,,,,pipe_grud_raw_predictor_recomputed_degradation_v0,random_dropout_mcar_25,random_value_dropout,core,evaluated,20260612,True,True,True,all_sequence_rows,x_yN,986674.0,121012.0,0.5028808041160826,0.49996160884138047,-0.0029191952747021736,0.026029200806318705,0.8
input_change,,,,,,,,,,,,,,,,,,,pipe_grud_raw_predictor_recomputed_degradation_v0,random_dropout_mcar_25,random_value_dropout,core,evaluated,20260612,True,True,True,all_sequence_rows,x_yF,986674.0,323413.0,0.6569116323523828,0.636354684289836,-0.020556948062546813,0.08370001719393275,0.8
input_change,,,,,,,,,,,,,,,,,,,pipe_grud_raw_predictor_recomputed_degradation_v0,random_dropout_mcar_25,random_value_dropout,core,evaluated,20260612,True,True,True,all_sequence_rows,x_yT,986674.0,117210.0,0.5387323346209835,0.5292089101275419,-0.009523424493441414,0.04822977461933879,0.5
input_change,,,,,,,,,,,,,,,,,,,pipe_grud_raw_predictor_recomputed_degradation_v0,random_dropout_mcar_25,random_value_dropout,core,evaluated,20260612,True,True,True,all_sequence_rows,x_sigma_N,986674.0,179043.0,0.6154957087155186,0.6493222156791542,0.03382650696363554,0.03536051961096394,0.6749999999999999
input_change,,,,,,,,,,,,,,,,,,,pipe_grud_raw_predictor_recomputed_degradation_v0,random_dropout_mcar_25,random_value_dropout,core,evaluated,20260612,True,True,True,all_sequence_rows,x_sigma_F,986674.0,467026.0,0.3948478545542281,0.46447660659297046,0.06962875203874233,0.07238857447106294,0.605
input_change,,,,,,,,,,,,,,,,,,,pipe_grud_raw_predictor_recomputed_degradation_v0,random_dropout_mcar_25,random_value_dropout,core,evaluated,20260612,True,True,True,all_sequence_rows,x_sigma_T,986674.0,205504.0,0.4723175727860856,0.5481026397982236,0.07578506701213805,0.07585108138713974,0.6749999999999999
input_change,,,,,,,,,,,,,,,,,,,pipe_grud_raw_predictor_recomputed_degradation_v0,random_dropout_mcar_25,random_value_dropout,core,evaluated,20260612,True,True,True,all_sequence_rows,x_delta_yN,986674.0,187179.0,0.001279835720440109,0.000960958523761736,-0.00031887719667837266,0.04151570553651149,1.2125000000000001
input_change,,,,,,,,,,,,,,,,,,,pipe_grud_raw_predictor_recomputed_degradation_v0,random_dropout_mcar_25,random_value_dropout,core,evaluated,20260612,True,True,True,all_sequence_rows,x_delta_yF,986674.0,480967.0,-0.0032078903125487297,-0.002831712272600536,0.00037617803994819375,0.13118369121718193,1.3901466666666664
input_change,,,,,,,,,,,,,,,,,,,pipe_grud_raw_predictor_recomputed_degradation_v0,random_dropout_mcar_25,random_value_dropout,core,evaluated,20260612,True,True,True,all_sequence_rows,x_delta_yT,986674.0,188351.0,0.0208852582632934,0.015649500270063767,-0.005235757993229637,0.07704160074350179,1.0
input_change,,,,,,,,,,,,,,,,,,,pipe_grud_raw_predictor_recomputed_degradation_v0,random_dropout_mcar_25,random_value_dropout,core,evaluated,20260612,True,True,True,all_sequence_rows,x_irc_basis,986674.0,453310.0,0.5001497517079388,0.49674042751028535,-0.0034093241976535012,0.047501567332752195,0.5200869914078432
input_change,,,,,,,,,,,,,,,,,,,pipe_grud_raw_predictor_recomputed_degradation_v0,random_dropout_mcar_25,random_value_dropout,core,evaluated,20260612,True,True,True,selected_window,x_yN,4692.0,1956.0,0.4927734799606373,0.4763238638117694,-0.016449616148868022,0.05371541156667255,0.8
input_change,,,,,,,,,,,,,,,,,,,pipe_grud_raw_predictor_recomputed_degradation_v0,random_dropout_mcar_25,random_value_dropout,core,evaluated,20260612,True,True,True,selected_window,x_yF,4692.0,2128.0,0.601224973778041,0.6091273719508863,0.007902398172845307,0.08624102926176258,0.7752177777777778
input_change,,,,,,,,,,,,,,,,,,,pipe_grud_raw_predictor_recomputed_degradation_v0,random_dropout_mcar_25,random_value_dropout,core,evaluated,20260612,True,True,True,selected_window,x_yT,4692.0,661.0,0.6035954761680272,0.5801661203161083,-0.023429355851918993,0.05673558119898832,0.5
input_change,,,,,,,,,,,,,,,,,,,pipe_grud_raw_predictor_recomputed_degradation_v0,random_dropout_mcar_25,random_value_dropout,core,evaluated,20260612,True,True,True,selected_window,x_sigma_N,4692.0,2440.0,0.29675418947691284,0.3783737878580682,0.08161959838115546,0.08501756270133062,0.5945278472547344
input_change,,,,,,,,,,,,,,,,,,,pipe_grud_raw_predictor_recomputed_degradation_v0,random_dropout_mcar_25,random_value_dropout,core,evaluated,20260612,True,True,True,selected_window,x_sigma_F,4692.0,2661.0,0.32662100956891954,0.4017046963840472,0.07508368681512773,0.07675294348810535,0.5173983999999999
input_change,,,,,,,,,,,,,,,,,,,pipe_grud_raw_predictor_recomputed_degradation_v0,random_dropout_mcar_25,random_value_dropout,core,evaluated,20260612,True,True,True,selected_window,x_sigma_T,4692.0,1157.0,0.4142830427313478,0.5043525949040377,0.09006955217268996,0.09006955217268996,0.6749999999999999
input_change,,,,,,,,,,,,,,,,,,,pipe_grud_raw_predictor_recomputed_degradation_v0,random_dropout_mcar_25,random_value_dropout,core,evaluated,20260612,True,True,True,selected_window,x_delta_yN,4692.0,2889.0,0.00045734414298067314,-0.00046709804091414614,-0.0009244421838948192,0.08881274700418988,1.108044299307213
input_change,,,,,,,,,,,,,,,,,,,pipe_grud_raw_predictor_recomputed_degradation_v0,random_dropout_mcar_25,random_value_dropout,core,evaluated,20260612,True,True,True,selected_window,x_delta_yF,4692.0,3045.0,0.0008335834959743475,-0.000261256671650352,-0.0010948401676246996,0.13592035539894642,1.0357733333333332
input_change,,,,,,,,,,,,,,,,,,,pipe_grud_raw_predictor_recomputed_degradation_v0,random_dropout_mcar_25,random_value_dropout,core,evaluated,20260612,True,True,True,selected_window,x_delta_yT,4692.0,1069.0,0.0002535676523573852,0.0010006975429609698,0.0007471298906035843,0.08835061311062886,0.9785714285714288
input_change,,,,,,,,,,,,,,,,,,,pipe_grud_raw_predictor_recomputed_degradation_v0,random_dropout_mcar_25,random_value_dropout,core,evaluated,20260612,True,True,True,selected_window,x_irc_basis,4692.0,3427.0,0.5509884018091175,0.5313101621875527,-0.01967823962156488,0.05582780371481046,0.49987407407407397
input_change,,,,,,,,,,,,,,,,,,,pipe_grud_raw_predictor_recomputed_degradation_v0,random_dropout_mcar_25,random_value_dropout,core,evaluated,20260613,True,True,True,all_sequence_rows,x_yN,986674.0,121064.0,0.5028808041160826,0.5001688646921821,-0.002711939423900468,0.026030147514730394,0.8
input_change,,,,,,,,,,,,,,,,,,,pipe_grud_raw_predictor_recomputed_degradation_v0,random_dropout_mcar_25,random_value_dropout,core,evaluated,20260613,True,True,True,all_sequence_rows,x_yF,986674.0,322339.0,0.6569116323523828,0.6365058279982888,-0.0204058043540939,0.08334688377517817,0.8
input_change,,,,,,,,,,,,,,,,,,,pipe_grud_raw_predictor_recomputed_degradation_v0,random_dropout_mcar_25,random_value_dropout,core,evaluated,20260613,True,True,True,all_sequence_rows,x_yT,986674.0,117124.0,0.5387323346209835,0.5291745299653624,-0.009557804655620922,0.04817809514613735,0.5
input_change,,,,,,,,,,,,,,,,,,,pipe_grud_raw_predictor_recomputed_degradation_v0,random_dropout_mcar_25,random_value_dropout,core,evaluated,20260613,True,True,True,all_sequence_rows,x_sigma_N,986674.0,179489.0,0.6154957087155186,0.6492813104331893,0.03378560171767058,0.03531445185043191,0.6749999999999999
input_change,,,,,,,,,,,,,,,,,,,pipe_grud_raw_predictor_recomputed_degradation_v0,random_dropout_mcar_25,random_value_dropout,core,evaluated,20260613,True,True,True,all_sequence_rows,x_sigma_F,986674.0,466075.0,0.3948478545542281,0.46440473871363214,0.06955688415940398,0.07231728305787097,0.605
input_change,,,,,,,,,,,,,,,,,,,pipe_grud_raw_predictor_recomputed_degradation_v0,random_dropout_mcar_25,random_value_dropout,core,evaluated,20260613,True,True,True,all_sequence_rows,x_sigma_T,986674.0,205334.0,0.4723175727860856,0.5479888114772469,0.0756712386911613,0.07574438538761047,0.6749999999999999
