degradation_version,scenario_id,scenario_family,scenario_tier,scenario_status,seed,score_recomputed,fuzzy_state_rebuilt,labels_preserved,backtest_version,group_type,group_value,source_id,split,rollout_horizon_months,target,rows,rmse,mae,bias,simulation_90_coverage,simulation_90_mean_width,persistence_rmse,persistence_mae,rmse_relative_improvement,mae_relative_improvement
pipe_grud_raw_predictor_recomputed_degradation_v0,control_observed,control,core,evaluated,,True,False,True,pipe_grud_rollout_backtest_v0,source,wqp,wqp,test,1,irc1,221,0.15030301461845355,0.1097519773904181,-0.024952184468883178,0.0,0.0,0.1729442377343756,0.112347725278864,0.13091631969083936,0.02310458784993517
pipe_grud_raw_predictor_recomputed_degradation_v0,control_observed,control,core,evaluated,,True,False,True,pipe_grud_rollout_backtest_v0,source,wqp,wqp,test,1,sigma_F,221,0.061947813106142904,0.03483752820974748,0.0015063700790351148,0.0,0.0,0.061947813106142904,0.03483752820974748,0.0,0.0
pipe_grud_raw_predictor_recomputed_degradation_v0,control_observed,control,core,evaluated,,True,False,True,pipe_grud_rollout_backtest_v0,source,wqp,wqp,test,1,sigma_N,221,0.1601904650626386,0.06948814310373903,4.5502685639365974e-05,0.0,0.0,0.1601904650626386,0.06948814310373903,0.0,0.0
pipe_grud_raw_predictor_recomputed_degradation_v0,control_observed,control,core,evaluated,,True,False,True,pipe_grud_rollout_backtest_v0,source,wqp,wqp,test,1,sigma_T,221,0.10368097361081957,0.055370463303555,-0.005466261677895868,0.0,0.0,0.1043710973982061,0.05419841054509004,0.0066122116619461106,-0.021625223815187018
pipe_grud_raw_predictor_recomputed_degradation_v0,control_observed,control,core,evaluated,,True,False,True,pipe_grud_rollout_backtest_v0,source,wqp,wqp,test,1,yF,221,0.14259232082608428,0.09129756040012581,0.0027695172872111945,0.02262443438914027,0.0,0.14448764064417302,0.09128847458165158,0.013117522091431407,-9.952864823147174e-05
pipe_grud_raw_predictor_recomputed_degradation_v0,control_observed,control,core,evaluated,,True,False,True,pipe_grud_rollout_backtest_v0,source,wqp,wqp,test,1,yN,221,0.12517020443551247,0.08179217861611905,0.012107274833147132,0.0,0.0,0.1346572096877428,0.08512660126574292,0.0704530063724757,0.03917016067885383
pipe_grud_raw_predictor_recomputed_degradation_v0,control_observed,control,core,evaluated,,True,False,True,pipe_grud_rollout_backtest_v0,source,wqp,wqp,test,1,yT,221,0.20687139089360718,0.14939868315728694,-0.03976271918877408,0.02262443438914027,0.0,0.24240219871840507,0.14691436669905694,0.14657791064871276,-0.016909962681314426
pipe_grud_raw_predictor_recomputed_degradation_v0,control_observed,control,core,evaluated,,True,False,True,pipe_grud_rollout_backtest_v0,overall,all,all,test,2,all,4608,0.13916989246119674,0.06575142796238496,0.00017858647232818319,0.07703993055555555,0.0,0.1795193781023526,0.08023579072639643,0.22476395622399434,0.18052246550922713
pipe_grud_raw_predictor_recomputed_degradation_v0,control_observed,control,core,evaluated,,True,False,True,pipe_grud_rollout_backtest_v0,overall,all,all,test,2,delta_yF,512,0.1031731864154864,0.04674563467698111,0.009831106730586613,0.03125,0.0,0.14921433388545977,0.06532175201852258,0.30855713570598103,0.2843787370595027
pipe_grud_raw_predictor_recomputed_degradation_v0,control_observed,control,core,evaluated,,True,False,True,pipe_grud_rollout_backtest_v0,overall,all,all,test,2,delta_yN,512,0.09182857609863972,0.03680646375603739,-0.0005717327827692957,0.466796875,0.0,0.13220380695982825,0.055722606491186585,0.30540142367804163,0.3394698117386358
