target,blend_weight,validation_rows,validation_mae,validation_rmse,selection_metric,selection_objective
delta_yF,0.0,116097,0.07630844416531644,0.18318770808991802,balanced,1.6767408615689228
delta_yF,0.1,116097,0.07202648660998563,0.17227390146338684,balanced,1.5795991973842405
delta_yF,0.2,116097,0.06788015335977185,0.16172536056842857,balanced,1.4856286128242884
delta_yF,0.35,116097,0.06203519305697223,0.1467590707015947,balanced,1.3526975217215558
delta_yF,0.5,116097,0.056802077618976175,0.13312732078736178,balanced,1.2325644407685072
delta_yF,0.65,116097,0.05244325091120339,0.12128095514091168,balanced,1.1301337579119437
delta_yF,0.8,116097,0.049355170865949635,0.11178900950522702,balanced,1.052275088760199
delta_yF,0.9,116097,0.04826910564738996,0.1070850956843616,balanced,1.0183202356568541
delta_yF,1.0,116097,0.04798494381770173,0.10389363130920834,balanced,1.0
delta_yN,0.0,116097,0.05068852121762608,0.13744380703626907,balanced,1.6940777540888372
delta_yN,0.1,116097,0.047516554883856386,0.1288329491351345,balanced,1.588002866207872
delta_yN,0.2,116097,0.04446414392310754,0.12054477504068671,balanced,1.48591413143928
delta_yN,0.35,116097,0.040167180391981645,0.10887808019180314,balanced,1.342206082295884
delta_yN,0.5,116097,0.036362163674319326,0.09841898158806894,balanced,1.2141328423872064
delta_yN,0.65,116097,0.03331449202623887,0.08959141931932868,balanced,1.1086762237927121
delta_yN,0.8,116097,0.03148548093987157,0.08291812143736636,balanced,1.0366044851809657
delta_yN,0.9,116097,0.03104235437558784,0.07994013477997855,balanced,1.0104513385398544
delta_yN,1.0,116097,0.031154285879072787,0.07830338442117445,balanced,1.0018028836042954
delta_yT,0.0,116097,0.2587389347026439,0.42239344775711674,balanced,1.7241730582048567
delta_yT,0.1,116097,0.24265054852771284,0.3938904144296285,balanced,1.6121135978910954
delta_yT,0.2,116097,0.22709121874305202,0.3664314831169637,balanced,1.5039705402353185
delta_yT,0.35,116097,0.20508137989815528,0.32777259187800245,balanced,1.3513923706956696
delta_yT,0.5,116097,0.18538025943806016,0.29321124648275565,balanced,1.2149107911344592
delta_yT,0.65,116097,0.16941412468807235,0.26435945829060264,balanced,1.1024779178027613
delta_yT,0.8,116097,0.16070765984528967,0.243257333926268,balanced,1.0295343468114675
