split,target,rows,rmse,mae,nll,interval_90_coverage,interval_90_mean_width
train,all,1065877,0.11068009375800504,0.0570841929290073,-2.728030156415366,0.9402268950565799,0.27024362685242187
train,yN,1065877,0.06536161026284278,0.01761693166430281,-3.8611777456230274,0.9775771500839215,0.11605261697521745
train,yF,1065877,0.10279570707471795,0.044222362662348094,-2.7694186150700486,0.9430318882948032,0.20529420683855615
train,yT,1065877,0.23528853012141646,0.15244882931502513,-1.1226873734935343,0.8961634409974134,0.6750706276057896
train,sigma_N,1065877,0.06161466718115295,0.011739601959070168,-3.782218233675528,0.9831284472786259,0.11697012876308234
train,sigma_F,1065877,0.0526721944225515,0.017786391700334907,-3.060005552444857,0.9561628593167879,0.10928500059562642
train,sigma_T,1065877,0.07892875956616692,0.0461216014138591,-2.1833514071780087,0.8760907684470159,0.20909974461405043
train,delta_yN,1065877,0.06522523128294021,0.01802017697791929,-3.8857910439643852,0.9787480168912548,0.11580795888372408
train,delta_yF,1065877,0.10326340378287509,0.04657321691966915,-2.75046504624321,0.9450452538144645,0.2076693412015995
train,delta_yT,1065877,0.23097074012738147,0.15922862374853705,-1.1371563900456942,0.9060942303849319,0.6769430161941506
validation,all,116097,0.11886732887693764,0.06316749743913845,-2.6298511624214735,0.9369349193634058,0.3050183318951282
validation,yN,116097,0.07904536346671753,0.03067018567693818,-3.401497298258676,0.9615924614761794,0.18138315900727056
validation,yF,116097,0.10251902085465772,0.04535871147426609,-3.2173914264075782,0.9550203708967502,0.23422125728754414
validation,yT,116097,0.23501270033728236,0.15534604716083486,-1.028680649243349,0.8892736246414636,0.6838540225127278
validation,sigma_N,116097,0.08736207556440194,0.023048421119338955,-3.023220685536327,0.9674151786867877,0.17564888029731762
validation,sigma_F,116097,0.057025204245074276,0.01908649869202013,-3.316543535860638,0.9620662032610662,0.12467667022636471
validation,sigma_T,116097,0.09587839130950229,0.05383947111495945,-2.019846397743004,0.8774300800192942,0.24220398096947623
validation,delta_yN,116097,0.0783033630229608,0.031154278301745615,-3.420938524071264,0.9633323858497636,0.18077145964881425
validation,delta_yF,116097,0.10389358894468727,0.047984938700092315,-3.1936826651799315,0.956217645589464,0.23588869538150253
validation,delta_yT,116097,0.2307662521471547,0.16201892471205045,-1.0468592794924954,0.9000663238498842,0.686516861725136
test,all,86069,0.12512203003195496,0.0675533368274471,-2.442571538591315,0.9339431799551008,0.33658066288185906
test,yN,86069,0.09834013873494954,0.04215713622317434,-2.9660926857584546,0.9438938526066296,0.22785351847007834
test,yF,86069,0.11204644716195639,0.05420839906474288,-2.969882014261223,0.9483437706956047,0.2783056680053304
test,yT,86069,0.22267253954403837,0.14797286195946363,-1.0713163457693928,0.901869430340773,0.6933695241538981
test,sigma_N,86069,0.10984919894003072,0.03437711780097214,-2.703811247778786,0.9483786264508708,0.21840596903468654
test,sigma_F,86069,0.06324966798985414,0.022740030884541906,-3.188081976834686,0.9578477732981677,0.14669053349465405
test,sigma_T,86069,0.08881360209137402,0.050380829524104144,-2.069211051449926,0.8977564512193705,0.2597865374027429
test,delta_yN,86069,0.0971505280183607,0.04304370736678021,-2.991034408571286,0.9472051493569114,0.22731016005461857
test,delta_yF,86069,0.11365264793112176,0.05693362363036958,-2.946981802641432,0.9496799079808061,0.28094840425644396
test,delta_yT,86069,0.22032349987590896,0.1561663249928751,-1.07673231425665,0.9105136576467717,0.6965556510642789
