target,blend_weight,validation_rows,validation_mae,validation_rmse,selection_metric,selection_objective
delta_yF,0.0,116097,0.07630844416531644,0.18318770808991802,balanced,1.6456535054176193
delta_yF,0.1,116097,0.07212553962809601,0.17271496067093536,balanced,1.5534242653747288
delta_yF,0.2,116097,0.06807829843111282,0.16259914429568206,balanced,1.464267248684175
delta_yF,0.35,116097,0.06238550227389716,0.14825387464955173,balanced,1.338313989604786
delta_yF,0.5,116097,0.057306627895082146,0.13518273638939732,balanced,1.2246643607650793
delta_yF,0.65,116097,0.05307452646869919,0.12379000452416844,balanced,1.1276146376281737
delta_yF,0.8,116097,0.050051393088495,0.11457743286400687,balanced,1.0532517538089645
delta_yF,0.9,116097,0.04890083194470034,0.10992330502407437,balanced,1.0195682745487389
delta_yF,1.0,116097,0.04849274523590053,0.10664698887071418,balanced,1.0
delta_yN,0.0,116097,0.05068852121762608,0.13744380703626907,balanced,1.6342874515338301
delta_yN,0.1,116097,0.04757774385640809,0.12845290302002949,balanced,1.5304641377742134
delta_yN,0.2,116097,0.044613066669976595,0.11982914961091022,balanced,1.4311673605909885
delta_yN,0.35,116097,0.04051750049756011,0.10777386473803705,balanced,1.2930928765392755
delta_yN,0.5,116097,0.03702895081121178,0.09712273207442132,balanced,1.1730558871101369
delta_yN,0.65,116097,0.0344476557493023,0.08838485647495654,balanced,1.0788018715711865
delta_yN,0.8,116097,0.03324116827740372,0.08217285996395467,balanced,1.0212496337485328
delta_yN,0.9,116097,0.03324515196667495,0.07973677760223151,balanced,1.0058566784834881
delta_yN,1.0,116097,0.03382426094269343,0.07882294263979996,balanced,1.00877064037617
delta_yT,0.0,116097,0.2587389347026439,0.42239344775711674,balanced,1.7034923368527206
delta_yT,0.1,116097,0.24307023613416173,0.3940888968714813,balanced,1.5944609645693526
delta_yT,0.2,116097,0.2279197223463916,0.3668291223148996,balanced,1.4892696057987318
delta_yT,0.35,116097,0.20649971349956658,0.32846520447648814,balanced,1.3409284842514717
delta_yT,0.5,116097,0.18734209439569188,0.29418111718587303,balanced,1.2083151428550476
delta_yT,0.65,116097,0.1718720941835932,0.26556172207632267,balanced,1.0992148167251952
delta_yT,0.8,116097,0.1637294087191099,0.24460350781348902,balanced,1.0290907089687806
delta_yT,0.9,116097,0.1630406007707826,0.2359288445134481,balanced,1.0082894720441318
delta_yT,1.0,116097,0.16515788330303136,0.23208118354747645,balanced,1.0064931143599791
sigma_F,0.0,116097,0.019086534769934268,0.057025212960078085,balanced,1.0091523524907533
sigma_F,0.1,116097,0.01923578391277662,0.056745920339146584,balanced,1.0105684768913128
sigma_F,0.2,116097,0.019415938049303,0.05651014996251392,balanced,1.0131827937464504
sigma_F,0.35,116097,0.019741316304231125,0.05623927169076859,balanced,1.0192880085866425
sigma_F,0.5,116097,0.020130332622527912,0.056068964543140726,balanced,1.0279582707046948
sigma_F,0.65,116097,0.020575344781753956,0.05600014679409119,balanced,1.0390015796414995
sigma_F,0.8,116097,0.02107600629798419,0.05603319314345695,balanced,1.0524122042638113
sigma_F,0.9,116097,0.021438128482225816,0.05611174816986398,balanced,1.0625999126463457
sigma_F,1.0,116097,0.02182096543707969,0.05623531815888667,balanced,1.0737321933298194
sigma_N,0.0,116097,0.023048422532226304,0.08736206888842987,balanced,1.0053508838028997
sigma_N,0.1,116097,0.023266689191498352,0.0871099239966883,balanced,1.0086272959929161
sigma_N,0.2,116097,0.023552983224269235,0.08689735296209576,balanced,1.013608374433546
sigma_N,0.35,116097,0.024101119985099652,0.0866533154303563,balanced,1.0240877075027228
sigma_N,0.5,116097,0.024769149289217047,0.08649971641624613,balanced,1.0376910712736431
sigma_N,0.65,116097,0.025530783487027333,0.08643703977621162,balanced,1.053850994603431
sigma_N,0.8,116097,0.026372481916443993,0.08646548202531858,balanced,1.0722748704523313
sigma_N,0.9,116097,0.026970864068238176,0.08653503229617177,balanced,1.0856581664087002
sigma_N,1.0,116097,0.027592690491853557,0.08664494975348049,balanced,1.0997835560039197
sigma_T,0.0,116097,0.05252129443615088,0.1037149311676473,balanced,1.0351466535547362
sigma_T,0.1,116097,0.05289949871718977,0.10236010939603747,balanced,1.031756550856034
sigma_T,0.2,116097,0.05335601122803149,0.10114463052382115,balanced,1.0298309177228577
sigma_T,0.35,116097,0.05420065421068756,0.09959368310429823,balanced,1.0298693212792684
sigma_T,0.5,116097,0.05523504950847692,0.09838295043474295,balanced,1.03346959169784
sigma_T,0.65,116097,0.05644699529483226,0.09752510782429874,balanced,1.0405809700809474
sigma_T,0.8,116097,0.057826981359299603,0.09702951391217177,balanced,1.0511612082759814
sigma_T,0.9,116097,0.05883563591965562,0.09690327920273453,balanced,1.0601122035480386
sigma_T,1.0,116097,0.05991386782173528,0.09694123867274466,balanced,1.0705727780236458
yF,0.0,116097,0.04507041243831936,0.11246492532188278,balanced,1.0499603786530356
yF,0.1,116097,0.04492443765600148,0.11068391263084863,balanced,1.039663151622157
yF,0.2,116097,0.04484654325766838,0.10906507464041008,balanced,1.0309144067978333
yF,0.35,116097,0.0448969360417385,0.10695680688845474,balanced,1.0212134730524598
yF,0.5,116097,0.045155056784023345,0.10525272399525748,balanced,1.0157960442062215
yF,0.65,116097,0.04560890052316869,0.10397270239049783,balanced,1.0146250312081389
yF,0.8,116097,0.04625190620411192,0.10313253405542482,balanced,1.017704157276806
yF,0.9,116097,0.04677820237930237,0.1028223406570695,balanced,1.0220619218722358
yF,1.0,116097,0.04738366720804712,0.10271436717853176,balanced,1.0282867280963166
yN,0.0,116097,0.030097595257953243,0.08502401936958448,balanced,1.0532360326190182
yN,0.1,116097,0.030063016313583924,0.08336901072588898,balanced,1.0419032753206574
yN,0.2,116097,0.03010758145228826,0.08188362467470363,balanced,1.032989377546564
yN,0.35,116097,0.030339775323093586,0.0799939632219374,balanced,1.0245682574414796
yN,0.5,116097,0.030771252959002744,0.07853599626834709,balanced,1.0222676099185795
yN,0.65,116097,0.0313879177868261,0.07753408002336003,balanced,1.0260113013007448
yN,0.8,116097,0.03217707941874822,0.07700601885456292,balanced,1.0357039978659497
