epoch,train_loss,validation_loss,validation_rmse_all,validation_mae_all,validation_selection_objective,validation_blend_selection_metric,epoch_seconds,best_validation_loss,best_validation_objective
1,-2.1169367843134834,-2.465891330994006,0.12356794089211062,0.0653552886030772,0.7984311377161124,balanced,5.406752385999425,-2.465891330994006,0.7984311377161124
2,-2.675102521314917,-2.5911741138322943,0.12250307761443804,0.06514005239207281,0.7937627956851381,balanced,5.65619352900103,-2.5911741138322943,0.7937627956851381
3,-2.8092504708012904,-2.6633322264150783,0.12209704363455086,0.06514397942620427,0.7925294789430009,balanced,5.926984278004966,-2.6633322264150783,0.7925294789430009
4,-2.8674632649350036,-2.7361433981074796,0.12192156430016378,0.06494930885489085,0.7907480490387334,balanced,6.104388013998687,-2.7361433981074796,0.7907480490387334
5,-2.9284879909532404,-2.805394110464449,0.12207022491288673,0.06468321373197686,0.7895170311982067,balanced,6.040204189004726,-2.805394110464449,0.7895170311982067
6,-2.9488128632804216,-2.8301957087246654,0.1213370207759751,0.06504663067767294,0.7895552997355773,balanced,5.993907322001178,-2.805394110464449,0.7895170311982067
7,-3.0040278370010607,-2.863781045442983,0.12131885751941386,0.06511088758855221,0.7899075285897355,balanced,6.053187710000202,-2.805394110464449,0.7895170311982067
8,-3.0127771644226287,-2.8812523840321806,0.12101812593080849,0.06494448866745654,0.7879176851948728,balanced,6.246441568000591,-2.8812523840321806,0.7879176851948728
9,-3.0496895444030265,-2.924759767968898,0.12106975932732102,0.0649774698397145,0.7882873742339138,balanced,6.184501412004465,-2.8812523840321806,0.7879176851948728
10,-3.0712799477657087,-2.962991961652734,0.12131457226402007,0.06456898415036388,0.786449074477447,balanced,6.262518278999778,-2.962991961652734,0.786449074477447
11,-3.054470953274998,-2.9687572054184583,0.12034183676855667,0.0644606271030104,0.7827457216035616,balanced,6.038045105997298,-2.9687572054184583,0.7827457216035616
12,-3.0908328354011014,-2.9631762618779187,0.1202375924427859,0.06479643920230975,0.7845576123952624,balanced,6.045538970000052,-2.9687572054184583,0.7827457216035616
13,-3.120359342240143,-2.9888490027060546,0.12026166887193919,0.0642102507326156,0.7809055060254062,balanced,5.969735696999123,-2.9888490027060546,0.7809055060254062
14,-3.098444519371004,-3.036902871678323,0.12027483488761466,0.06457081678464896,0.7832386210722277,balanced,6.057222681003623,-2.9888490027060546,0.7809055060254062
15,-3.130781890718822,-2.9787491641818873,0.12035632848723347,0.06455865616969185,0.7834138548416012,balanced,6.131679259000521,-2.9888490027060546,0.7809055060254062
16,-3.1552212084867457,-3.032151070135172,0.12015648688780702,0.0646203851734524,0.7831869985154326,balanced,6.100443811999867,-2.9888490027060546,0.7809055060254062
17,-3.166195138508095,-3.0413859551633293,0.12011080009923401,0.06417262208151632,0.7801987439875325,balanced,6.070816374995047,-3.0413859551633293,0.7801987439875325
18,-3.1845958219628656,-3.02285622775586,0.1201323222606382,0.0642117764385732,0.7805143658021494,balanced,6.080197901006613,-3.0413859551633293,0.7801987439875325
19,-3.1933750769476115,-3.0953939843888554,0.12022405401757043,0.06398961476856263,0.7793862365245033,balanced,6.137762816004397,-3.0953939843888554,0.7793862365245033
20,-3.1913881687238743,-2.925947906435046,0.12059809019188483,0.06575463789330106,0.7917665696168481,balanced,6.083350846005487,-3.0953939843888554,0.7793862365245033
