source_id,site_id,year_month,module,module_seed,rank_sha256
wqp,wqp:USGS-02207414,2003-08,ANFIS-N,314260,046c14813dab420e6bd47c938e0fb02ff2038155bb337cb4d397521c52194f0e
wqp,wqp:MNPCA-10-0048-00-201,2006-05,ANFIS-N,314260,04c2309329d5f89c4119320ac97a1e1281f62317f394af06eec83d03f545320e
wqp,wqp:21SC60WQ_WQX-SV-268,2013-09,ANFIS-N,314260,04cefee5ee6e813b0572c4b441a114e234412c238600471a59bda2816b17ce7a
wqp,wqp:21SC60WQ_WQX-CL-089,2018-01,ANFIS-N,314260,04d423077efe3bb4abc9ea70150c6ecd80a41ef6e1735779ad7e714952cbc99c
wqp,wqp:21SC60WQ_WQX-SV-268,2006-05,ANFIS-N,314260,04e2cd211f1b7ffb986d5dd867921c48ff515480674a5d5379b39aa8de62112d
wqp,wqp:KAWNATON_WQX-KN-KL-001,2011-05,ANFIS-N,314260,050393210fd5d20aef5ea5af0c57f0e78570c2be4f5e1f8bb472b46fe90d4783
wqp,wqp:21FLLCPC_WQX-GREENWSH,2011-09,ANFIS-N,314260,053c31e0d86e41f2f2dad8a4dd8234d818fe7c30c965fcb42aaf59bacd1be7aa
wqp,wqp:21SC60WQ_WQX-CL-089,2004-12,ANFIS-N,314260,053f7998462503a77d3ac075bbcd2d89627eef9bd5afa5af901730e0a69c9b83
wqp,wqp:USGS-295826095082200,2017-11,ANFIS-N,314260,05434024859d5a862d6d2c75a2e99c19739616e8b0c2c021b67bf7591ecb794d
wqp,wqp:21SC60WQ_WQX-CW-207,2015-10,ANFIS-N,314260,054c95e42650215fb137e113ca35d9756a3c1354fcb7746991c9c22f90b2ca9f
wqp,wqp:21FLORAN_WQX-BC6,2018-04,ANFIS-N,314260,05532205af80610440d0e37081ccdbb4d2625e3b0ad309435782d3771eada6f2
wqp,wqp:21SC60WQ_WQX-B-345,2013-06,ANFIS-N,314260,056aa40877ac47a1298397dbbc3b2d5df80dd9264a77391bf6d7253a3cd51d1b
wqp,wqp:USGS-07048910,2007-07,ANFIS-N,314260,0573a8d90a6cc4b0462a5960c32aae3dc39cc38d91998f1cb64f3c59b527e0ee
wqp,wqp:21SC60WQ_WQX-S-308,2010-11,ANFIS-N,314260,057423b778dcd1f18bdf874dd1b8076af1a11bed180990f9537efa4f523ead35
wqp,wqp:21SC60WQ_WQX-CW-231,2012-04,ANFIS-N,314260,057ce3813c9764b43fcc72bd245629649770739015686a4104b6cf83d65e0b66
wqp,wqp:USGS-01201700,1977-09,ANFIS-N,314260,05934f38e2d107d1856fbbe2115d0b8ca6a70c4356ccc95505b11c86935e057a
wqp,wqp:21SC60WQ_WQX-CW-231,2009-07,ANFIS-N,314260,0598bbe09e2b52dd3d19a6bebe242e286be1895fdde59c3dc0db1e207a32abfe
wqp,wqp:21SC60WQ_WQX-SV-363,2017-08,ANFIS-N,314260,05abe495ff70917221016613a3869ba74fab9af7dbc33a10c204ed672e3cc8e1
wqp,wqp:21SC60WQ_WQX-SV-200,2008-07,ANFIS-N,314260,05b6a5d423423d7a94cc27ec79c4dbf455f7e065b019ca9f4caa52616a2e3bc0
wqp,wqp:KAWNATON_WQX-KN-KL-010,2015-06,ANFIS-N,314260,05c43607b67062461961bc965fc1adfae0fdefe3863de5781eb9104d404caa1a
wqp,wqp:21SC60WQ_WQX-CW-207,2014-04,ANFIS-N,314260,05c53c1c438776e368b4ec906ceba3d87ba3e302790a33cd864cddcdb33dc251
wqp,wqp:21SC60WQ_WQX-S-308,2003-09,ANFIS-N,314260,05e66e19f62e56940e93cd8812783c8ba7cebd6d0d2dde6873c3e8520fbe0046
wqp,wqp:21FLLCPC_WQX-GRIFFINTISH,2012-04,ANFIS-N,314260,05fada33df10b2738be7ecd80e287e618a0b4d24ba5467b85ae179d6d120ad17
wqp,wqp:USGS-02207414,2004-03,ANFIS-N,314260,0613e5fc0e294bc4b6d8924018958a890f61409053fa976f67b488764556d5dc
wqp,wqp:21SC60WQ_WQX-SV-331,2017-04,ANFIS-N,314260,06173a3316149dae70fc97c21961cfd5236ea338d3307566048657d651aeda9c
wqp,wqp:USGS-07049187,2008-11,ANFIS-N,314260,0626584bc3e6fb16a054d90f76dfc4cd25b5d8deb1d384d60f89f90c08ef0aa0
wqp,wqp:21SC60WQ_WQX-B-327,2009-11,ANFIS-N,314260,06302907468127ca25cdea698fc84623768db529f7e82eef188fabdb42509cc7
wqp,wqp:MNPCA-82-0046-00-203,1996-06,ANFIS-N,314260,0634da657c1ff1621e473b38e00118a55babdf6028bbd2d6d14aa9fbc341d6fc
wqp,wqp:KAWNATON_WQX-KN-KL-004,2009-02,ANFIS-N,314260,063a31bb25f5105c30a3e71948dd49b051b8c36a2f3205699f53191e9e0c9bba
wqp,wqp:21SC60WQ_WQX-S-308,2010-03,ANFIS-N,314260,063f63f21fef3082085f4981d99990764150421c446377e872ba0f3a5b98c06b
wqp,wqp:21SC60WQ_WQX-CW-197,2017-01,ANFIS-N,314260,0646d96ca5e02b6c70b79cdb7a6ebf8428a9a349bbaad5c1273177c87690be51
wqp,wqp:KAWNATON_WQX-KN-KL-003,2012-06,ANFIS-N,314260,0649c90e34c0f6d3e0a043d6ff430835f12c1f1e110209560d9694a34f251fa1
wqp,wqp:21SC60WQ_WQX-B-345,2006-10,ANFIS-N,314260,064cd5500bf0c8941fd8fd4af014d0e6b1778ef28b130e66058075d0197d66a1
wqp,wqp:21SC60WQ_WQX-SV-331,2009-03,ANFIS-N,314260,064d6722ba3de4a581cad5efc27edd2e57c4722a0db0b2c669b95db03aa18acd
wqp,wqp:USGS-07049690,1982-08,ANFIS-N,314260,06574fda4feb757be4974e47f4aa064b32f960bd66ccaaffc98a3c4562798b06
wqp,wqp:USGS-423556088365001,2013-11,ANFIS-N,314260,0674aaaf95b148e6ef6e5080f527b08fd49de048b6d9dd1439feea22f914128a
wqp,wqp:USGS-07049200,2018-07,ANFIS-N,314260,067f5140fb7fc411bb81206f7cfc95f2503e5f6a240b0643b2b0b4158b1a861e
wqp,wqp:21SC60WQ_WQX-SV-363,2017-05,ANFIS-N,314260,0684304373bbc7e36b4a572080d61a08b8a3ca151fe2c93b18b63c1c3c60a408
wqp,wqp:KAWNATON_WQX-KN-KL-001,2018-07,ANFIS-N,314260,069442252846e1cb363fec015404d2ff837a17392f085a822c30bf38c100ca4c
wqp,wqp:21FLSWFD_WQX-23389,2018-04,ANFIS-N,314260,06b86f025acd56fd685640cb51a7129db2fe702dadb5fbecb4bb9629f031ba4a
wqp,wqp:21SC60WQ_WQX-B-327,2004-06,ANFIS-N,314260,06c530d9c77c5c9474270d60975118ac09aeb6c00ea5cfde78fbea61416c4630
wqp,wqp:21SC60WQ_WQX-CL-089,2011-03,ANFIS-N,314260,06c9d37f82cc131edd54f184ba8f869f7d9cce941020ea6aadb804ab6cd0f9b6
wqp,wqp:21SC60WQ_WQX-B-345,2010-07,ANFIS-N,314260,06cf8c40b71512d35c621201126938ddf50974e98f8e421c1bb70033a0213929
wqp,wqp:USGS-02207414,2004-08,ANFIS-N,314260,06e02d8d5b35172261fba6c78bf59b24da974b7e5e361d487eef71255616ddc7
wqp,wqp:21SC60WQ_WQX-S-222,2010-12,ANFIS-N,314260,06ffbf083de689a571207c7c82f82c84456116ba6283753d28791d738b6f494b
wqp,wqp:21FLCBA_WQX-WAL-FULLER-3,2018-11,ANFIS-N,314260,070c10b42e0d11d2d6987583db78abca952ccd80b0fc4c26ea6779280ca966f3
wqp,wqp:21SC60WQ_WQX-B-345,2011-02,ANFIS-N,314260,07196bdf1d21cf11e136576982960aedde2ef22b8dfe37c7a8be9fa54f4c364b
wqp,wqp:21SC60WQ_WQX-S-311,2015-03,ANFIS-N,314260,07285fb646792f51b7684dd6d2d5f326ca69d0cadcc61e811881331badaae87e
wqp,wqp:CPNWATER-WW#3,2018-04,ANFIS-N,314260,0736984f47b536f7f65d9359f767e2e1a07f35d891033e10bebed652b3cf3956
wqp,wqp:KAWNATON_WQX-KN-KL-005,2017-10,ANFIS-N,314260,073b62fef76b3bf24e11b73dc4bd03ae20dbd0b40c99c39d161f7ff477f28341
wqp,wqp:21SC60WQ_WQX-CW-033,2015-11,ANFIS-N,314260,07473e64369e43fabac9a0cb6c4a04861e0ae49d0e0fb266eef891063d859dae
wqp,wqp:21SC60WQ_WQX-CW-174,2002-11,ANFIS-N,314260,076ddef98cc4717c0e8c9830c09ca0ea0379b4b2538a9d66d0582f0119d87061
wqp,wqp:USGS-01201700,1984-01,ANFIS-N,314260,077666792ce1790b31ed935df7aed7852280d56fa07f59e64ff6071d0ec2ae4c
wqp,wqp:USGS-295826095082200,2015-11,ANFIS-N,314260,0778983f9d109d7d07d1c889380fa65f87d88b1dac9aeb3cfb0ddfd655c37489
wqp,wqp:21SC60WQ_WQX-CW-016F,2014-12,ANFIS-N,314260,07a78cb783d5a844750098b5bf9348e2ddcebdc34fde959ec0669c57a5b20764
wqp,wqp:21SC60WQ_WQX-CSTL-075,2008-10,ANFIS-N,314260,07b1122f55b21c7561d6b38507498a034ef8409333f052df97e8440595f3ef9d
wqp,wqp:USGS-07049187,2017-12,ANFIS-N,314260,07b5ea0e14e04efdcc13c00b68631b62bfd36f415f869f5e34d63258fb26042f
wqp,wqp:21SC60WQ_WQX-CW-207,2007-09,ANFIS-N,314260,07cb88ebd3dfd6f2e322bb705840e31c6880fdafdbd1c9902bece2447502bc5a
wqp,wqp:USGS-07144790,2017-08,ANFIS-N,314260,07eaa8702af18ba92640ebfff5407976dcdd90d1df6698d2c0de202b12e58002
wqp,wqp:USGS-07049690,1979-06,ANFIS-N,314260,07f905b23e382c9d5d18ad14205114ff082162590b93606d4cce08e29729f92e
wqp,wqp:21SC60WQ_WQX-CW-016F,2016-11,ANFIS-N,314260,07fe2249d9cfe8a333fd315320f4c5affa1895821d0f335e6b9bebeb905c1388
wqp,wqp:21SC60WQ_WQX-B-345,2005-11,ANFIS-N,314260,07fe43ef772e8d843ccf5ad4b7158a346b97d25e2b1612abbc0084ec5b3ab51a
wqp,wqp:21SC60WQ_WQX-S-024,2006-06,ANFIS-N,314260,07fee1bf6212d348c60e00b0406fcc9a4e7ad54a9d860a8b7251fca8acc6fa5e
wqp,wqp:USGS-423556088365001,1985-04,ANFIS-N,314260,08022ed61615d0ac5554ed03b2d26a07b0f6c6cbcb40e05db3764761b319f2fe
wqp,wqp:USGS-295554095093401,2016-12,ANFIS-N,314260,0804cf927534ba9ea8d9df78c740fab3e576f8a15c51e3bd4d8d4be58ef8b626
wqp,wqp:21FLLCPC_WQX-YALEMARSHPK,2016-10,ANFIS-N,314260,0806c4a0d94d3bbecd84673485970bd8ef509617696533365cc23a76330696e2
wqp,wqp:KAWNATON_WQX-KN-KL-010,2016-05,ANFIS-N,314260,0813d1abd6d12732ca7270ba842ea36b544df7c6fbf3ae10155247c63ce382f6
wqp,wqp:21SC60WQ_WQX-CW-231,2007-06,ANFIS-N,314260,082d88ead23a4dced432199dc895445a472ba539f1cf08d757892957ecca7349
wqp,wqp:21SC60WQ_WQX-B-345,2017-08,ANFIS-N,314260,0835c72ca367aac050484a6210f84311661eedd0917032ea39095b23b53843f2
wqp,wqp:21SC60WQ_WQX-SV-340,2017-08,ANFIS-N,314260,083d1c4ec7855563ad3385961c9f42f0dc744c2881eeff60d7cd363df183f308
wqp,wqp:21SC60WQ_WQX-S-308,2010-01,ANFIS-N,314260,084ac6e1bcfab92d024726b6a4944cd766e2b8517bd0425329b3d89fcce9abdd
wqp,wqp:21SC60WQ_WQX-S-024,2008-09,ANFIS-N,314260,085c06efd2b44a9a7d4085bf3414feeca7df5fbdf0110623766c3f48bfb20af2
wqp,wqp:21SC60WQ_WQX-CW-033,2007-08,ANFIS-N,314260,086535128ec89baad5c9d874fc6fe54da2bf6b851e956a17d0a807eeb46df815
wqp,wqp:21SC60WQ_WQX-PD-327,2018-01,ANFIS-N,314260,088f5e2983450142e69d073311376b03bec84c8df2547ca7e14f3b039d3862a2
wqp,wqp:USGS-07049200,1977-09,ANFIS-N,314260,08924552d4b81b525209cf06733e9fa0ea69a6a43515f005c26333183fadf7a4
