profile,epoch,training_loss,probabilistic_validation_loss,best_probabilistic_validation_loss,best_epoch,epochs_without_improvement,batch_order_sha256
v2_primary,1,0.026504645617470336,-0.19598387475088824,-0.19598387475088824,1,0,c8829d183d2c7ff6367d163cfc53a00401c544e99b3c2746a6137356afdd7351
v2_primary,2,-0.7335269867296179,-1.0736664298951157,-1.0736664298951157,2,0,86e9d1a381232274417e6272935af0a77d322f36ff0312dc3cee55a518ac1bd5
v2_primary,3,-1.154991002597705,-1.2546415385298841,-1.2546415385298841,3,0,8c2795a4d1f1968216a2084ca005a985d0aef34d2c88766aaf0d4876ba0690d7
v2_primary,4,-1.2781147216782887,-1.2907230037403858,-1.2907230037403858,4,0,baa816d57d9f28be59761d6befd31fa62eb9d48dae2fb6fb3806883f1142c21f
v2_primary,5,-1.3275408469586114,-1.3222255800652691,-1.3222255800652691,5,0,e88f4901a2ccd416d3bb14bccbbfc386bc5358b7f1879180ddaf8d490cb10f70
v2_primary,6,-1.3605892190229034,-1.3535635790486975,-1.3535635790486975,6,0,bcd64261df9c3ef7de7e3a28d66c7c383815fd0ce9ae98ec1e2f5dc02773413d
v2_primary,7,-1.3995361860489661,-1.400830897759265,-1.400830897759265,7,0,b759536fa26b9db219aaf8cee6e79e25e0cde0277ab6f561fe7015eb93d609a4
v2_primary,8,-1.4445418970882402,-1.4549900528014175,-1.4549900528014175,8,0,756904d79725c2160c8bee8faa4caecf5f63cb3ef95a9199de58b7e9fc6eac25
v2_primary,9,-1.4986268497173547,-1.5053179273455162,-1.5053179273455162,9,0,7d7089ed224e352540beefb5291b46482c0111be90ac43be63a1d19732bf92f1
v2_primary,10,-1.5549544568368707,-1.566233238835973,-1.566233238835973,10,0,74033c99e243ef8d0ceb81dc0742a247030071cef1742e667559790891c74794
v2_primary,11,-1.6052403739858538,-1.6067038530439843,-1.6067038530439843,11,0,48af42a1c7ff6f114ecc184d5c2f0c5a96383ab947625aacf24e6a3180f503a3
v2_primary,12,-1.6433312973853746,-1.6416240470615897,-1.6416240470615897,12,0,69cf00fb438124236730030a511d52bb5ef940fc0be61c0b59f11bea3b376876
v2_primary,13,-1.667323095772266,-1.649531544662836,-1.649531544662836,13,0,c9ae063617e8b022f3f039d64eb8d69b611ddc42a68cd380a771200156434e6b
v2_primary,14,-1.6774936931023843,-1.6708131803302315,-1.6708131803302315,14,0,587527eac95ee2a38829257e29df5996ef6a421f51fa4e35ef88d6c356c968ab
v2_primary,15,-1.688471136646003,-1.6754122822303472,-1.6754122822303472,15,0,bd61216fb4cdf04e59a59902b147a7f9e6fed8525f0ac2f852879e44db50c3df
v2_primary,16,-1.6951942412044445,-1.6769043498151883,-1.6769043498151883,16,0,0715b8900b1d59b420fa2ff8137aecbb21891529fb8ab277ef37752f6c6d4a74
v2_primary,17,-1.7005109397963185,-1.687818817266329,-1.687818817266329,17,0,8008d26ae652823699ddaebe7c20e509ef0dc2ff1713308d17ccfce3fa38fab3
v2_primary,18,-1.7046255030483102,-1.6882463590366634,-1.6882463590366634,18,0,7fb76b69347dbaa7664dfb693c49dc1c668341504350b4e1a2401dd9b83ba01e
v2_primary,19,-1.7090778198596694,-1.6975044462624498,-1.6975044462624498,19,0,9f0b1beea5f6659fd83a6f65d18afa0e47fa3f0c02fca0520396961a2bce7a6f
v2_primary,20,-1.717965779616206,-1.6912800036077424,-1.6975044462624498,19,1,b0e572d3aa2c0c494eba20c348691d9ee16047de7d9cc69d3187d26aee631607
v2_primary,21,-1.724225416483718,-1.707726548037191,-1.707726548037191,21,0,da4450ba16a830e4525810b81873d668d3d6fac820f0dd4f62f58241f73eed20
v2_primary,22,-1.727397703780795,-1.7058462411399902,-1.707726548037191,21,1,a48296b9aee66ac3079919e007b54acaa89920bdd4bf87a64133503fad783ebd
v2_primary,23,-1.7318019097637234,-1.7040444837780448,-1.707726548037191,21,2,ffadcbd5973e9383a852964e53f7575488241238c3f146c1a959011cee86e0c4
v2_primary,24,-1.738381115852739,-1.7295344880246741,-1.7295344880246741,24,0,b80632ea364315ada7c01ebf3eae59a1726b6861afea0f32a73195198de5a92f
v2_primary,25,-1.7498776797835904,-1.7429184716517532,-1.7429184716517532,25,0,f2284bcad2dd991baadca1f53801b7089692d8f6f3a1b3059ec512c6e5303b79
v2_primary,26,-1.757829854786509,-1.7509131422193032,-1.7509131422193032,26,0,52c1cff4a0d18ab9765f3473ac338b41ed53c01aecfaed415a3cd5ec0d2f0b83
v2_primary,27,-1.7652278757981608,-1.7667090667514351,-1.7667090667514351,27,0,c2a41c8bc67abc02617b59bed7037d8565dcd925d1575a12710d08b846feba5c
v2_primary,28,-1.7692201100162646,-1.7627060967167532,-1.7667090667514351,27,1,0848fb20cdd14271e320e488c5d43f6c32b3b5bbbeb6d13418d28c6e37dc5fe6
v2_primary,29,-1.7694836976721398,-1.7775566728096308,-1.7775566728096308,29,0,1058c7bc764d5ace6dcca71581ea9ffa14c60c42e25f77fca40d020ebfc63479
v2_primary,30,-1.7937758515887683,-1.768057277822119,-1.7775566728096308,29,1,8e0be6bae10c5e463742e6b47df30272ddbbe567d6cc0701255bd4a3d23d9ba0
v2_primary,31,-1.8028597911912372,-1.791266191662766,-1.791266191662766,31,0,1cfcecbd6c5b1c10dba03724f4edb1294e8fb895867829722f99a7d98509b58a
v2_primary,32,-1.8193951992579214,-1.8101342156177431,-1.8101342156177431,32,0,1f11df326442b1bff4716fa8e627e346a78024dc94d465d642f182eefd02ffd1
v2_primary,33,-1.8301975435275528,-1.8167001544021246,-1.8167001544021246,33,0,87a0dfdea1acba7a0130cb367614db85e955c5dba101bbd7f53e544363d8b418
v2_primary,34,-1.8349821815329144,-1.8085497354897928,-1.8167001544021246,33,1,36b73800e4735daf730038324f9019c468e8a3520e66d6877ed2f8da1e0a1727
v2_primary,35,-1.8371421701613593,-1.8298099472766787,-1.8298099472766787,35,0,c2eed0ca90f8530c1a7640c01073a01c091b4d5872c4a7758183d5a00f89bfb0
v2_primary,36,-1.846372588679528,-1.8385142566650872,-1.8385142566650872,36,0,a48a26593e5280faf1fe587ff01dbfe9ab196aff5ef260dc40c4d3c8e9286db8
v2_primary,37,-1.8538071991505312,-1.8324526698570551,-1.8385142566650872,36,1,8843cf217860c00b7063dd724b48231419a7551a6a06316f29f0bad6673d4d6d
v2_primary,38,-1.8531464534397297,-1.8380393559538473,-1.8385142566650872,36,2,d362cc439cc4242e607707b72a4522ac8d6947c279935a965d9e5ceb117263c1
v2_primary,39,-1.837782166763539,-1.8356740953415398,-1.8385142566650872,36,3,516145abc5b26473e25e4a98638d2625dcfc92927541526ec5f40e3b05556992
v2_primary,40,-1.857293812721263,-1.8149616934183075,-1.8385142566650872,36,4,cbed7477259d97ca6aa097329648471ba2e10fd3a8eacdf7ee5304e50646cd00
v2_primary,41,-1.8557516319408989,-1.8184963549215962,-1.8385142566650872,36,5,7f29da12d6ce6f7fd7103d75f52837d414e13797b8b9897d30245b94cd1d657f
v2_primary,42,-1.8568989741604764,-1.84187641012387,-1.84187641012387,42,0,2eec97b8641ba0b19f93b6df1b2dac691a78a979b2b5a770e5a936274075e9a7
v2_primary,43,-1.8615294702888998,-1.8410948317820632,-1.84187641012387,42,1,ee24061025edc157042cfcd57638039027a082b37ad59130bc4cc2023ca74925
v2_primary,44,-1.8662417874442956,-1.8482436382864404,-1.8482436382864404,44,0,8562070ba64d134fe15375f5060ed727d5c10e7bbfd6d60d9de952d3b4b6ab1c
v2_primary,45,-1.8460133739059772,-1.8548504470840215,-1.8548504470840215,45,0,1f1a6b75e97f6bc1aecbe6498579e4ba6ac0192ea4b614d2703ff6d4914ff83f
v2_primary,46,-1.8649133466441317,-1.8508544005746916,-1.8548504470840215,45,1,7680ae61b3f94b80e8f4e11de35b070f5cd745c8201d7a118024062c3b889c6e
v2_primary,47,-1.874306902841425,-1.8449830717927829,-1.8548504470840215,45,2,328a9ff4774f783575fcf5cd7167550e48bcd442193adfad6178925d8b0c6106
v2_primary,48,-1.8781678358573108,-1.8463243264851608,-1.8548504470840215,45,3,bc306224917d001256e6904bbf90711cde089260869ef871a7ed288340ea767c
v2_primary,49,-1.8816837227771068,-1.834042728416563,-1.8548504470840215,45,4,f066c9bb3979d0f668b8d4c98eb9dd7913ab548110331fc5a34d7096c2b4afb2
v2_primary,50,-1.8769306506952634,-1.865059968054764,-1.865059968054764,50,0,5a55924e62d85f38e0c8faae8149248b6a1dc64b3a333555dd36d90143813ab3
v2_primary,51,-1.8877467659364113,-1.8298469547211655,-1.865059968054764,50,1,d4a7fd82df8ef91e58df8c4423c52a021e10f2336eec91e1cedd32a421bd2776
v2_primary,52,-1.8806581212922917,-1.8638529927711787,-1.865059968054764,50,2,3710ac6ee0b909a1513f4df5a7b95e69612b1817d18f318f3180af99ae3b8de2
v2_primary,53,-1.8786558065662826,-1.8592789529815434,-1.865059968054764,50,3,28b84b41436d7aa50b3c0c2fe35c79ffeb26b12e7519b5aad076213257c7aa2e
v2_primary,54,-1.8905705185813146,-1.8568368521262342,-1.865059968054764,50,4,d25beda48af3d4b8c5532444404e7c6350f28d0ef0b434b490b2cfba743e60a9
v2_primary,55,-1.8907492458933388,-1.8697893018797627,-1.8697893018797627,55,0,6534e566b7333f81e4bdfb6755814cb017d415423c8630dfc5e89c6709cef8dc
v2_primary,56,-1.8836580568264885,-1.8681096899227834,-1.8697893018797627,55,1,c60546fecfa5682d1a745e812acd051502e3a742e8ab94c9feef10b8afed9e93
v2_primary,57,-1.8979559178478362,-1.8602130704038724,-1.8697893018797627,55,2,647f0d3f0bf87071749aaaf97cfcf4712d96b94d1aaa11317718180764bf9abf
v2_primary,58,-1.899509786398918,-1.8618004106161163,-1.8697893018797627,55,3,9d3c8939f63fb3060b9e649e093bb142e9caca56063251c4f0fec89bd3e9b9da
v2_primary,59,-1.900224071731307,-1.8693198885504656,-1.8697893018797627,55,4,f7cae6bbb5bc20559251cd97480c30af76bed87b6d47f182ddfe4a5a915516aa
v2_primary,60,-1.9046685152129799,-1.8638374242256945,-1.8697893018797627,55,5,fe8b97c3d3b8ed4c0b5164293c28dbebd1f5696e4f4fbfe3265a811bc4c9f7e0
