epoch,train_loss,validation_loss,validation_rmse_all,validation_mae_all,validation_selection_objective,validation_blend_selection_metric,epoch_seconds,best_validation_loss,best_validation_objective
1,-1.6746324990214678,-1.6726212405640175,0.14446290271057793,0.07448070477936307,0.9376916324965624,balanced,2.197104712999135,-1.6726212405640175,0.9376916324965624
2,-2.272801683835944,-1.8823191380376116,0.12462746308178543,0.06743371392331701,0.8293913036896023,balanced,2.0014404870016733,-1.8823191380376116,0.8293913036896023
3,-2.5167505181376697,-2.2818621691304055,0.1204297498381002,0.06529746635604619,0.8023243076614301,balanced,2.025673320000351,-2.2818621691304055,0.8023243076614301
4,-2.9450967724982298,-2.7499583856491796,0.11951632320981423,0.06418659092288131,0.7922796251429715,balanced,2.2751497569988715,-2.7499583856491796,0.7922796251429715
5,-3.144697561945542,-2.96659105823207,0.11974514784335162,0.06397849320375859,0.791667780926462,balanced,2.347178267002164,-2.96659105823207,0.791667780926462
6,-3.256519870089678,-3.0401094363739314,0.11980666705779831,0.06423583433120417,0.7935181802814715,balanced,2.2305151249966,-2.96659105823207,0.791667780926462
7,-3.3072548642092743,-3.0869475659235146,0.11965484221353101,0.06439237136724911,0.7940428912820945,balanced,2.2803883259985014,-2.96659105823207,0.791667780926462
8,-3.3490013679113186,-3.1426281714205153,0.11952378701832621,0.06453774629196435,0.7945617579826538,balanced,2.346907903003739,-2.96659105823207,0.791667780926462
9,-3.388817423087315,-3.161542547986707,0.1192543508578559,0.06429378069472053,0.7921372409998066,balanced,2.344810545000655,-2.96659105823207,0.791667780926462
10,-3.346337061691396,-3.240465242099421,0.11926423492735422,0.06392078224055338,0.7897697055972746,balanced,2.32010437399731,-3.240465242099421,0.7897697055972746
11,-3.449098895258325,-3.2751276366560726,0.118774229909196,0.06422552762027453,0.79017387921986,balanced,2.3048146209985134,-3.240465242099421,0.7897697055972746
12,-3.4316036863529344,-3.2734682044906487,0.11841926097465476,0.0640937391764828,0.7881992542667839,balanced,2.3639344929979416,-3.2734682044906487,0.7881992542667839
13,-3.393431663069168,-3.2781991232254866,0.1181115893806968,0.06434305589890382,0.7888258549801059,balanced,2.361943012998381,-3.2734682044906487,0.7881992542667839
14,-3.259069490106876,-3.2105223591300573,0.11816616631241053,0.06428022430412322,0.7885950404200902,balanced,2.3032824649999384,-3.2734682044906487,0.7881992542667839
15,-3.522452477753409,-3.32440430155572,0.11819271023830485,0.06372766156450697,0.7851255433647428,balanced,2.2763678729970707,-3.32440430155572,0.7851255433647428
16,-3.4576914192353554,-3.2386817653954107,0.11793380536286513,0.06333648190269243,0.7817876648988327,balanced,2.2912089849996846,-3.2386817653954107,0.7817876648988327
17,-3.49808409605276,-3.2974609394570464,0.11804565322612587,0.06379184057694048,0.7850713971676229,balanced,2.344806212000549,-3.2386817653954107,0.7817876648988327
18,-3.52564515277397,-3.2650336062011687,0.11786620967637984,0.06284293737152574,0.7783988443223993,balanced,2.3235660869977437,-3.2650336062011687,0.7783988443223993
19,-3.535552044594636,-3.312105021767334,0.117952280474033,0.06400136571970522,0.7861224849243962,balanced,2.3092589150037384,-3.2650336062011687,0.7783988443223993
20,-3.5302609768588016,-3.208731831671799,0.11820373171444615,0.06502995421559093,0.793536155257557,balanced,2.330114219999814,-3.2650336062011687,0.7783988443223993
