split,target,rows,rmse,mae,nll,interval_90_coverage,interval_90_mean_width
train,all,378557,0.0996592626696038,0.05259036189011209,-3.024708118238184,0.9473805940863742,0.28217648723060385
train,yN,378557,0.03914442276069484,0.0073776536293601045,-4.4078541781228875,0.986028524106013,0.06020706849454211
train,yF,378557,0.08936964170627044,0.028497078745369494,-3.4440346893080065,0.9575202677536012,0.18764969163616424
train,yT,378557,0.24553188173488605,0.160296243062336,-0.9187030772233596,0.887290421257565,0.7875964844224664
train,sigma_N,378557,0.04122226286682951,0.005243056400966277,-4.339247784442386,0.9916551536492523,0.07137925067523192
train,sigma_F,378557,0.045884957322062866,0.012699038479860513,-3.5960435943869142,0.9813106084420576,0.12772863668890805
train,sigma_T,378557,0.07196341188734515,0.042937229599788934,-2.1202667480351374,0.8714962343847822,0.2505388604897027
train,delta_yN,378557,0.04013804546293028,0.009663566950644102,-4.355855325229826,0.9870481856100931,0.06298525828805947
train,delta_yF,378557,0.08439539408711685,0.037764598448486994,-3.0993864899326162,0.9680497256687897,0.20913967959411753
train,delta_yT,378557,0.2392833461982983,0.16883479169419632,-0.9409811774625213,0.8960262259052137,0.7823634547862426
validation,all,22087,0.11786620967637984,0.06284293737152574,-2.77101792159502,0.9409607461402635,0.3619102629860673
validation,yN,22087,0.06488367018907902,0.023855568603029956,-3.8490318139099076,0.9480237243627473,0.11260468329300395
validation,yF,22087,0.09140364067327081,0.034011689524310114,-3.4371408136184463,0.9886358491420293,0.34998463796350576
validation,yT,22087,0.2591993875525368,0.1712958361394712,-0.855586354662457,0.8772581156336307,0.8203466942782378
validation,sigma_N,22087,0.08526779586403486,0.01969647179767351,-3.559725455842282,0.9742382396885045,0.1298762639392392
validation,sigma_F,22087,0.04892513176679256,0.014611799342271648,-3.612298022185703,0.99289174627609,0.22734006024283498
validation,sigma_T,22087,0.09735746827883504,0.05141038817364552,-1.912943523056549,0.8610494861230588,0.2995551789757373
validation,delta_yN,22087,0.06678875499255604,0.026745268999221406,-3.8108227394260483,0.9506044279440394,0.12009193972053343
validation,delta_yF,22087,0.09270200272075949,0.045400427191654824,-3.020046369364615,0.990854348711912,0.3843606891943826
validation,delta_yT,22087,0.25426803504955403,0.17855898657245353,-0.8815662022891718,0.8850907773803595,0.8130322192671311
test,all,17420,0.11347151021489271,0.060973855794913184,-2.5216825491799004,0.9481821660926139,0.41643481300199253
test,yN,17420,0.08160640314269726,0.03544544106099143,-3.2595464642915606,0.9188863375430539,0.147798825952681
test,yF,17420,0.09907833185221333,0.04070764973024003,-3.0412163262526013,0.9893800229621125,0.4731988335312713
test,yT,17420,0.21966882024889683,0.14440970875228723,-1.0022438058075758,0.9186567164179105,0.8298112310854083
test,sigma_N,17420,0.09624982392778761,0.027819940608623518,-3.118643452133021,0.9575774971297359,0.1715564651138884
test,sigma_F,17420,0.05149793990389392,0.0174741983687426,-3.2709467751013563,0.9921354764638347,0.302092621164946
test,sigma_T,17420,0.07651730907793822,0.042616839140619395,-2.016935006458094,0.9126865671641791,0.33166158262268136
test,delta_yN,17420,0.08363410714183943,0.03911051985590658,-3.252012723622722,0.9229047072330654,0.15836062688641378
test,delta_yF,17420,0.09806521320716394,0.05092537263504537,-2.7089039010924942,0.9942594718714122,0.5157975758531748
test,delta_yT,17420,0.2149256434316039,0.15025503200176252,-1.02469448785968,0.9271526980482204,0.8176355548074681
