target,blend_weight,validation_rows,validation_mae,validation_rmse,selection_metric,selection_objective
delta_yF,0.0,116097,0.07630844416531644,0.18318770808991802,balanced,1.6778053514466604
delta_yF,0.1,116097,0.07205754919836688,0.17239311119893647,balanced,1.5815107210938049
delta_yF,0.2,116097,0.06793682939147003,0.16195572827911617,balanced,1.48829277785417
delta_yF,0.35,116097,0.06211632074968402,0.14713509788794563,balanced,1.356249147558586
delta_yF,0.5,116097,0.05688453199339824,0.13361219676953096,balanced,1.2365953776670875
delta_yF,0.65,116097,0.05248918687510635,0.12181997082502988,balanced,1.1340022461080324
delta_yF,0.8,116097,0.04931626577449689,0.11230491523233405,balanced,1.055132867735745
delta_yF,0.9,116097,0.04814003743939473,0.10753154774156878,balanced,1.0199174524372747
delta_yF,1.0,116097,0.04775401857290126,0.10422234039394691,balanced,1.0
delta_yN,0.0,116097,0.05068852121762608,0.13744380703626907,balanced,1.6600707500628578
delta_yN,0.1,116097,0.04766637855587845,0.12877122466090826,balanced,1.5580336461955346
delta_yN,0.2,116097,0.04476462211062789,0.12042420115455009,balanced,1.4599336528792937
delta_yN,0.35,116097,0.040695758063340345,0.10867750517622385,balanced,1.322105351530264
delta_yN,0.5,116097,0.03712413260424093,0.098154251562783,balanced,1.199762367725316
delta_yN,0.65,116097,0.03431910202328791,0.08928807531832107,balanced,1.099825963651048
delta_yN,0.8,116097,0.032753465559593124,0.08261421638915588,balanced,1.0329982260091977
delta_yN,0.9,116097,0.03249729359917061,0.07966297153841786,balanced,1.0101571848334605
delta_yN,1.0,116097,0.03279465104506443,0.07807688875774985,balanced,1.004575110924028
delta_yT,0.0,116097,0.2587389347026439,0.42239344775711674,balanced,1.7265055205427873
delta_yT,0.1,116097,0.24270539011155542,0.3940131803545696,balanced,1.6147380258951558
delta_yT,0.2,116097,0.2271907822201108,0.3666654086606797,balanced,1.506834905076276
delta_yT,0.35,116097,0.20522678480093526,0.32814220098790053,balanced,1.3544948873708909
delta_yT,0.5,116097,0.18552654834831003,0.29366098165481486,balanced,1.2180110773253179
delta_yT,0.65,116097,0.16946942207594493,0.26480546089589724,balanced,1.105139720163352
delta_yT,0.8,116097,0.16044838989113763,0.2435832020783922,balanced,1.0308681739366978
delta_yT,0.9,116097,0.15949410422166177,0.234731176384744,balanced,1.008693077879467
delta_yT,1.0,116097,0.16147221643012888,0.23071984521908775,balanced,1.006201207932169
sigma_F,0.0,116097,0.019086534769934268,0.057025212960078085,balanced,1.0164301864736536
sigma_F,0.1,116097,0.019177967940257667,0.05670208533186749,balanced,1.0158991139051294
sigma_F,0.2,116097,0.01928610329036673,0.05640939048199514,balanced,1.016081184133765
sigma_F,0.35,116097,0.019482289650101844,0.05602844001098575,balanced,1.0177706225916956
sigma_F,0.5,116097,0.019722463613382136,0.05571845200933677,balanced,1.0212550297551308
sigma_F,0.65,116097,0.020004139217240778,0.05548061520412226,balanced,1.0264800474662412
sigma_F,0.8,116097,0.02032788223372831,0.0553158600567097,balanced,1.0334689233794434
sigma_F,0.9,116097,0.020565894980448553,0.055246959757409266,balanced,1.0390800461885985
sigma_F,1.0,116097,0.020822185820555356,0.05521096021658227,balanced,1.045467945636605
sigma_N,0.0,116097,0.023048422532226304,0.08736206888842987,balanced,1.0049568292499687
sigma_N,0.1,116097,0.02342792819802841,0.08718702765330126,balanced,1.0121778732035724
sigma_N,0.2,116097,0.023827342599666554,0.08703172483484871,balanced,1.0199448954620138
sigma_N,0.35,116097,0.02446238919045881,0.08683600711589996,balanced,1.0325899948525126
sigma_N,0.5,116097,0.025138102843853715,0.08668523717612554,balanced,1.0463771037401641
sigma_N,0.65,116097,0.025854018424193225,0.08657964900425684,balanced,1.0612974841895988
sigma_N,0.8,116097,0.02660514480424034,0.08651941063364287,balanced,1.07724383262932
sigma_N,0.9,116097,0.027121926378347237,0.08650449288723558,balanced,1.0883683870430907
sigma_N,1.0,116097,0.027651103578700237,0.08650978488975265,balanced,1.099878658752211
sigma_T,0.0,116097,0.05252129443615088,0.1037149311676473,balanced,1.0546179324267162
sigma_T,0.1,116097,0.05255567300824553,0.10175041630918627,balanced,1.0444399271596976
sigma_T,0.2,116097,0.05268610682525644,0.09997231872336225,balanced,1.0361732334119405
sigma_T,0.35,116097,0.053072463433434504,0.09767668560982343,balanced,1.0275753784663886
sigma_T,0.5,116097,0.053684522289576216,0.09585488392613788,balanced,1.0236600214721845
sigma_T,0.65,116097,0.05450704937943444,0.09453431003017251,balanced,1.0244286380448009
sigma_T,0.8,116097,0.05553601255252335,0.0937361500961349,balanced,1.0299561358648321
sigma_T,0.9,116097,0.05633183732010556,0.09350124211981872,balanced,1.03627617069289
sigma_T,1.0,116097,0.057217036445493016,0.09350644715076115,balanced,1.0447310544926232
yF,0.0,116097,0.04507041243831936,0.11246492532188278,balanced,1.0577486225978228
yF,0.1,116097,0.04488707287179691,0.11073203582793624,balanced,1.0471671923638128
yF,0.2,116097,0.044762915094737656,0.10912799841011715,balanced,1.0378820132233593
yF,0.35,116097,0.044704333567281096,0.10697609944816854,balanced,1.026633207570883
yF,0.5,116097,0.04480438615955074,0.10514563499941246,balanced,1.0187410524477838
yF,0.65,116097,0.04506409103965248,0.10365363539232662,balanced,1.0143007743494497
yF,0.8,116097,0.04547142176233531,0.10251488127104746,balanced,1.0132506260317702
yF,0.9,116097,0.04581931776150929,0.10195795555577664,balanced,1.0144000103711717
yF,1.0,116097,0.04622863321818465,0.10156604056702018,balanced,1.0170486788334452
yN,0.0,116097,0.030097595257953243,0.08502401936958448,balanced,1.0523826701795977
yN,0.1,116097,0.030134713885299435,0.08351679230463402,balanced,1.0432071795855933
yN,0.2,116097,0.03023815915483054,0.08214896767515563,balanced,1.0360392159679943
yN,0.35,116097,0.030532476305371196,0.08037397695968071,balanced,1.0293968649060785
yN,0.5,116097,0.030996755435374213,0.07895068604231144,balanced,1.0278629456597907
yN,0.65,116097,0.03161784329471828,0.07789837486600032,balanced,1.0313442058657563
yN,0.8,116097,0.0323775159140757,0.07723220923466463,balanced,1.0396364265428657
yN,0.9,116097,0.03296358760715879,0.07700781361212147,balanced,1.0479147647267446
yN,1.0,116097,0.03360740262201126,0.07696115750874333,balanced,1.0583071061654097
yT,0.0,116097,0.15226048572281725,0.2634839714097204,balanced,1.0735561683512556
yT,0.1,116097,0.15199946786272672,0.2577143018976188,balanced,1.0601593127305644
yT,0.2,116097,0.15196238252705208,0.25241130088253944,balanced,1.048513373910637
yT,0.35,116097,0.1523706901473603,0.24539725990912892,balanced,1.0346146562538148
yT,0.5,116097,0.1533585352428475,0.2395987091686609,balanced,1.0252641577877226
yT,0.65,116097,0.15491994228576778,0.2351056071868641,balanced,1.0206377055987281
yT,0.8,116097,0.15705464867622146,0.23199380550208876,balanced,1.0208992681474927
yT,0.9,116097,0.1587997665608335,0.23071528449290943,balanced,1.0238628627606272
yT,1.0,116097,0.16080960091603425,0.23008673342180164,balanced,1.0291098962843885
