split,target,rows,rmse,mae,nll,interval_90_coverage,interval_90_mean_width
train,all,1065877,0.1106311598322296,0.057208526860374045,-2.687725954618623,0.9353140913799414,0.2604421298151443
train,yN,1065877,0.06530931135297333,0.018160029177820378,-3.844966470426814,0.9774992799356774,0.1143284405975343
train,yF,1065877,0.1027576019699462,0.044307435892365875,-2.564452597959874,0.9297920867041882,0.1817764138525437
train,yT,1065877,0.23539214662524147,0.15204885835217674,-1.1153836258693288,0.8907378618733681,0.6599923262980512
train,sigma_N,1065877,0.06161466718115295,0.011739601959070168,-3.7641059430176558,0.9826724847238472,0.11258096529340333
train,sigma_F,1065877,0.052336593004872214,0.017872039013197612,-3.052116008039456,0.9532469506331406,0.10508266014911459
train,sigma_T,1065877,0.07890812849842022,0.04589851895282717,-2.1681082202884174,0.8683375286266615,0.2031678470860247
train,delta_yN,1065877,0.0650149391806701,0.019990773194220122,-3.8202599680765514,0.97836335712282,0.11366825554829983
train,delta_yF,1065877,0.10352077535602776,0.04627617099774529,-2.728479284550411,0.937013370210634,0.19357740318498023
train,delta_yT,1065877,0.2308262753207621,0.15858331420394295,-1.1316614733391017,0.9001639025891355,0.6598048563263469
validation,all,116097,0.11883434629357237,0.0632577784682265,-2.610746042940264,0.9320501151814623,0.29363232449586574
validation,yN,116097,0.07895063859405692,0.030996746284464295,-3.3674027099493715,0.9614374187102165,0.17920611764891456
validation,yF,116097,0.1025148910379049,0.045471414407312005,-3.2531872527234222,0.9445463707072534,0.20868973643401664
validation,yT,116097,0.23510563548781935,0.15491998762959427,-1.020817550527354,0.8827704419580179,0.6665936828206895
validation,sigma_N,116097,0.08736207556440194,0.023048421119338955,-2.979927220574507,0.9667433267009483,0.1698327271970381
validation,sigma_F,116097,0.056702063963378055,0.019177958148619768,-3.294463956501958,0.9596630403886406,0.11982814827229181
validation,sigma_T,116097,0.09585487734890465,0.05368453106262091,-2.001392818564517,0.8690233167093034,0.23469079543685048
validation,delta_yN,116097,0.07807689741229074,0.03279466336264919,-3.3452698866867188,0.9627122147859117,0.17764231122755708
validation,delta_yF,116097,0.10422230210072121,0.04775401545962042,-3.190615652389879,0.9479659250454362,0.21795876987635726
validation,delta_yT,116097,0.23071973513267344,0.1614722687398186,-1.0436373385446445,0.8935889816274323,0.6682486315490764
test,all,86069,0.1250179331829282,0.0675663483259335,-2.4286781433662576,0.9288929683032089,0.32367463044601275
test,yN,86069,0.09820698266465018,0.042427026273554144,-2.9468240322956074,0.9438009039259199,0.22481823460604702
test,yF,86069,0.11202585297319033,0.05431120301394355,-3.0131944465502025,0.9363069165437033,0.24790257438838106
test,yT,86069,0.22266094608889334,0.14750511775439887,-1.0665471466627867,0.8962576537429272,0.6756601954449961
test,sigma_N,86069,0.10984919894003072,0.03437711780097214,-2.645323804891624,0.9471238192612904,0.21104528495401118
test,sigma_F,86069,0.06286851332855374,0.02283918326618124,-3.169003187186945,0.9549082712707246,0.14033513934029254
test,sigma_T,86069,0.08877768964438743,0.05020806236738226,-2.0562979903799135,0.8906226399749039,0.25269167880506477
test,delta_yN,86069,0.09686879242140731,0.044390995408926104,-2.940971091785605,0.9460781466033067,0.22298105634306328
test,delta_yF,86069,0.11394320382672163,0.05663418226622454,-2.943553498233147,0.9400364823571785,0.2589163297829531
test,delta_yT,86069,0.21996021875851912,0.15540424678181858,-1.0763880923104896,0.9049018810489259,0.6787211803493055
