epoch,train_loss,validation_loss,validation_rmse_all,validation_mae_all,validation_selection_objective,validation_blend_selection_metric,epoch_seconds,best_validation_loss,best_validation_objective
1,-2.161938044911234,-2.4966410562115344,0.12183430506767665,0.06462849655615101,0.7884380582689742,balanced,7.224061119006365,-2.4966410562115344,0.7884380582689742
2,-2.6038359254515435,-2.5944590163682486,0.12107481653878557,0.06468487460159039,0.786442859593146,balanced,6.828428446999169,-2.5944590163682486,0.786442859593146
3,-2.6764677616751342,-2.559980386833256,0.12205768379327135,0.06456943989078884,0.7887548447113775,balanced,6.933586134000507,-2.5944590163682486,0.786442859593146
4,-2.6783126180485617,-2.60119528780797,0.12082061236077789,0.06703735660416663,0.8006110959468714,balanced,6.8288442000048235,-2.5944590163682486,0.786442859593146
5,-2.7497197562038775,-2.8015735222204743,0.12093594757291415,0.0642034636820346,0.7829519197298896,balanced,6.846445092000067,-2.8015735222204743,0.7829519197298896
6,-2.82541221372142,-2.827196931978019,0.12050754090226065,0.06457910462963565,0.7840124580134404,balanced,6.794131485003163,-2.8015735222204743,0.7829519197298896
7,-2.8262072156012827,-2.728099483214042,0.12135759771089141,0.064895676478888,0.7886593690592623,balanced,6.8131097459991,-2.8015735222204743,0.7829519197298896
8,-2.8890048659994845,-2.85425738084624,0.12012062824855788,0.0645009964572198,0.7823168551616795,balanced,6.6356116739989375,-2.85425738084624,0.7823168551616795
9,-2.951396191456019,-2.732231641879097,0.12006333470443235,0.06612831987019845,0.7924850829396726,balanced,6.677272367000114,-2.85425738084624,0.7823168551616795
10,-2.9975819195240017,-2.859797789206327,0.11995524838965582,0.06487616298334178,0.7841894868377027,balanced,6.689695713001129,-2.85425738084624,0.7823168551616795
11,-3.013325863132711,-2.8372201569291033,0.11989126599731012,0.06462446120681704,0.7823910031624193,balanced,6.7215152960052365,-2.85425738084624,0.7823168551616795
12,-3.06883350182625,-2.928255266053478,0.1194827967501724,0.06414571109640646,0.7780814990412008,balanced,6.805097379001381,-2.928255266053478,0.7780814990412008
13,-3.01645286653678,-2.9801426399597846,0.1192919712846124,0.06399053473403836,0.7765035982134731,balanced,6.5778282190003665,-2.9801426399597846,0.7765035982134731
14,-3.0887018424750274,-2.897363217611952,0.11947780790350368,0.06574692670024779,0.7882458354673616,balanced,6.664052492000337,-2.9801426399597846,0.7765035982134731
15,-3.152875882696017,-2.958649880030932,0.11990561373082705,0.06436010129222387,0.7807547867536813,balanced,6.705430850000994,-2.9801426399597846,0.7765035982134731
16,-3.1810039239158545,-3.0070809085074397,0.11944457781536058,0.0644304967693098,0.7797735971856695,balanced,6.787985754999681,-2.9801426399597846,0.7765035982134731
17,-3.19929133115937,-3.0715515890424325,0.11878880899706866,0.06339341442635554,0.77114810056528,balanced,6.795371685002465,-3.0715515890424325,0.77114810056528
18,-3.219882866260709,-3.0998615120406363,0.11887092096111315,0.06357883937239019,0.7725814092730785,balanced,6.758923266999773,-3.0715515890424325,0.77114810056528
19,-3.246414789167379,-3.133957298134431,0.11869367692585797,0.06329854225827895,0.7702501362247174,balanced,6.624717521997809,-3.133957298134431,0.7702501362247174
20,-3.2306082351819034,-3.0419106530271636,0.11888710560508249,0.06345666100829203,0.7718548106625085,balanced,6.654715255004703,-3.133957298134431,0.7702501362247174
