split,target,pipe_rows,pipe_rmse,pipe_mae,persistence_rows,persistence_rmse,persistence_mae,rmse_delta_pipe_minus_persistence,mae_delta_pipe_minus_persistence,rmse_relative_improvement,mae_relative_improvement
test,all,86069,0.12490923117449843,0.06771214080544377,86069,0.167902689074222,0.08269412878788995,-0.042993457899723586,-0.014981987982446182,0.2560617589675301,0.1811735391864991
test,delta_yF,86069,0.11363062765238467,0.05691109715359692,86069,0.1998840485683782,0.09061972432367518,-0.08625342091599351,-0.03370862717007826,0.4315172798117862,0.3719789198395475
test,delta_yN,86069,0.09644918599380314,0.04274784562135355,86069,0.17209032977634847,0.07098757668855157,-0.07564114378254533,-0.028239731067198022,0.4395432554568862,0.39781229877864455
test,delta_yT,86069,0.22022054829235715,0.15743490765665366,86069,0.39178240837476,0.23788992189663127,-0.17156186008240287,-0.08045501423997761,0.43790087664756794,0.3382027014786158
test,sigma_F,86069,0.06285759022146058,0.02284461523069393,86069,0.06324967600955532,0.02274006348393401,-0.0003920857880947426,0.0001045517467599226,0.006199016545721262,-0.0045976893087299004
test,sigma_N,86069,0.10984919894003072,0.03437711780097214,86069,0.10984920936117999,0.03437712150682019,-1.0421149276851338e-08,-3.7058480450991027e-09,9.486776771043475e-08,1.0779983554946238e-07
test,sigma_T,86069,0.08869424789869003,0.05028932967622152,86069,0.09677893737847257,0.049173828610767696,-0.00808468947978254,0.0011155010654538208,0.0835376963085037,-0.022684852836729438
test,yF,86069,0.11217303593366569,0.05424190907595285,86069,0.12263346409163409,0.05337020457092232,-0.010460428157968396,0.0008717045050305322,0.08529831751431373,-0.01633316776727258
test,yN,86069,0.09822231552142234,0.04237851210794743,86069,0.10615523995787639,0.04200492737061441,-0.007932924436454047,0.0003735847373330173,0.07472946638905364,-0.008893831288811316
test,yT,86069,0.22208633011667142,0.14818393292560195,86069,0.2487008881497929,0.14308379063909296,-0.026614558033121488,0.005100142286508985,0.10701432645102377,-0.035644444864990445
train,all,1065877,0.1104471081798169,0.05719066281036229,1065877,0.15143881305576917,0.07063071227071374,-0.04099170487595227,-0.013440049460351454,0.27068163074453433,0.19028619460665167
train,delta_yF,1065877,0.10338670053770414,0.04684656067193515,1065877,0.18170790965075762,0.07289106460829617,-0.07832120911305347,-0.02604450393636102,0.4310280673174148,0.3573072238184423
train,delta_yN,1065877,0.06460515947547499,0.01793077543171403,1065877,0.11414040978745794,0.02754407639291164,-0.049535250311982956,-0.009613300961197613,0.43398521526445427,0.34901518657098834
train,delta_yT,1065877,0.23033912579771915,0.1595554038059899,1065877,0.4199778336563172,0.2518023223929966,-0.18963870785859804,-0.0922469185870067,0.45154456416808453,0.3663465757993834
train,sigma_F,1065877,0.05231294955962817,0.017879249346103514,1065877,0.05267219681650523,0.017786418065164098,-0.00035924725687706133,9.283128093941564e-05,0.006820434282028816,-0.005219222926128785
train,sigma_N,1065877,0.06161466718115295,0.011739601959070168,1065877,0.06161467386810135,0.011739605745561526,-6.6869483977827215e-09,-3.786491358306887e-09,1.0852850429911362e-07,3.2253990810027606e-07
train,sigma_T,1065877,0.0788196846215156,0.0459686959604602,1065877,0.08694041226795612,0.04550959566278583,-0.00812072764644052,0.0004591002976743683,0.093405672167874,-0.010087988939215831
train,yF,1065877,0.10286757655417406,0.04424990931769765,1065877,0.11263152915539157,0.043241497721902306,-0.009763952601217513,0.0010084115957953443,0.08668933711933113,-0.02332045948733576
train,yN,1065877,0.06533849536802869,0.018144638796264875,1065877,0.07048837768329252,0.01645082854549157,-0.005149882315263837,0.0016938102507733054,0.07306002045333618,-0.10296200255746404
train,yT,1065877,0.23473961452295425,0.15240113000402514,1065877,0.2627759746161429,0.14871100130131396,-0.028036360093188634,0.0036901287027111818,0.10669301154393397,-0.024814093580301764
validation,all,116097,0.11869367692585797,0.06329854225827895,116097,0.1613444552450462,0.07864673809319261,-0.04265077831918823,-0.015348195834913661,0.2643461050732188,0.19515362247734655
validation,delta_yF,116097,0.10393475022518954,0.04806071788618591,116097,0.18318770714608407,0.0763084442263274,-0.07925295692089453,-0.028247726340141492,0.4326325065998769,0.37017824995042503
validation,delta_yN,116097,0.07782159041598465,0.03099118707999354,116097,0.13744380675797635,0.050688520414806454,-0.059622216341991705,-0.019697333334812914,0.4337934007239771,0.3885955473472292
validation,delta_yT,116097,0.23048950107399413,0.16287390766432783,116097,0.42239344757066555,0.25873893367779643,-0.19190394649667142,-0.09586502601346861,0.45432510281676725,0.3705087002207709
validation,sigma_F,116097,0.056698508346616466,0.019189737322669383,116097,0.057025215153939886,0.019086534553545677,-0.00032670680732341945,0.00010320276912370585,0.005729163957408536,-0.00540709833071997
validation,sigma_N,116097,0.08736207556440194,0.023048421119338955,116097,0.08736207230820506,0.023048423112491032,3.2561968815736364e-09,-1.9931520774119083e-09,-3.727243179495656e-08,8.647672197286784e-08
validation,sigma_T,116097,0.09587358096186019,0.05368262678619663,116097,0.10371493167839342,0.05252129362050796,-0.007841350716533232,0.0011613331656886716,0.07560483904909898,-0.02211166339656201
validation,yF,116097,0.10262679498318378,0.04540588242390117,116097,0.11246492569309516,0.04507041165520777,-0.00983813070991138,0.000335470768693405,0.0874773237014231,-0.007443259477188339
validation,yN,116097,0.07896062591760603,0.030968529913749238,116097,0.08502401917671491,0.030097595159375327,-0.006063393259108887,0.0008709347543739109,0.07131388656782574,-0.028937021372041974
validation,yT,116097,0.23447566484388505,0.15546587012814783,116097,0.26348397172034166,0.15226048641867543,-0.029008306876456613,0.0032053837094724036,0.11009514805418844,-0.021051973396817213
