model_id,model_seed,seed_slot,horizon_months,metric,legacy_value,heldout_value,delta_name,delta,estimable,not_estimable_reason
B0,1729,1729,3,prediction_availability_rate,,0.18248663101604279,location_transfer_gap,,False,legacy_evaluation_surface_not_frozen_before_e0_u
B0,1729,1729,3,recall,,1,location_transfer_gap,,False,legacy_evaluation_surface_not_frozen_before_e0_u
B0,1729,1729,3,rmse,,,error_increase,,False,legacy_evaluation_surface_not_frozen_before_e0_u
B0,1729,314159,1,brier,,0.20415952398462375,error_increase,,False,legacy_evaluation_surface_not_frozen_before_e0_u
B0,1729,314159,1,coverage,,,location_transfer_gap,,False,legacy_evaluation_surface_not_frozen_before_e0_u
B0,1729,314159,1,mae,,,error_increase,,False,legacy_evaluation_surface_not_frozen_before_e0_u
B0,1729,314159,1,pr_auc,,0.28536880290205563,location_transfer_gap,,False,legacy_evaluation_surface_not_frozen_before_e0_u
B0,1729,314159,1,prediction_availability_rate,,0.18426916221033868,location_transfer_gap,,False,legacy_evaluation_surface_not_frozen_before_e0_u
B0,1729,314159,1,recall,,1,location_transfer_gap,,False,legacy_evaluation_surface_not_frozen_before_e0_u
B0,1729,314159,1,rmse,,,error_increase,,False,legacy_evaluation_surface_not_frozen_before_e0_u
B0,1729,314159,2,brier,,0.21166089303234994,error_increase,,False,legacy_evaluation_surface_not_frozen_before_e0_u
B0,1729,314159,2,coverage,,,location_transfer_gap,,False,legacy_evaluation_surface_not_frozen_before_e0_u
B0,1729,314159,2,mae,,,error_increase,,False,legacy_evaluation_surface_not_frozen_before_e0_u
B0,1729,314159,2,pr_auc,,0.30419580419580422,location_transfer_gap,,False,legacy_evaluation_surface_not_frozen_before_e0_u
B0,1729,314159,2,prediction_availability_rate,,0.19117647058823528,location_transfer_gap,,False,legacy_evaluation_surface_not_frozen_before_e0_u
B0,1729,314159,2,recall,,1,location_transfer_gap,,False,legacy_evaluation_surface_not_frozen_before_e0_u
B0,1729,314159,2,rmse,,,error_increase,,False,legacy_evaluation_surface_not_frozen_before_e0_u
B0,1729,314159,3,brier,,0.20377149224324381,error_increase,,False,legacy_evaluation_surface_not_frozen_before_e0_u
B0,1729,314159,3,coverage,,,location_transfer_gap,,False,legacy_evaluation_surface_not_frozen_before_e0_u
B0,1729,314159,3,mae,,,error_increase,,False,legacy_evaluation_surface_not_frozen_before_e0_u
B0,1729,314159,3,pr_auc,,0.28327228327228327,location_transfer_gap,,False,legacy_evaluation_surface_not_frozen_before_e0_u
B0,1729,314159,3,prediction_availability_rate,,0.18248663101604279,location_transfer_gap,,False,legacy_evaluation_surface_not_frozen_before_e0_u
B0,1729,314159,3,recall,,1,location_transfer_gap,,False,legacy_evaluation_surface_not_frozen_before_e0_u
B0,1729,314159,3,rmse,,,error_increase,,False,legacy_evaluation_surface_not_frozen_before_e0_u
B0,1729,20260612,1,brier,,0.20415952398462375,error_increase,,False,legacy_evaluation_surface_not_frozen_before_e0_u
B0,1729,20260612,1,coverage,,,location_transfer_gap,,False,legacy_evaluation_surface_not_frozen_before_e0_u
B0,1729,20260612,1,mae,,,error_increase,,False,legacy_evaluation_surface_not_frozen_before_e0_u
B0,1729,20260612,1,pr_auc,,0.28536880290205563,location_transfer_gap,,False,legacy_evaluation_surface_not_frozen_before_e0_u
B0,1729,20260612,1,prediction_availability_rate,,0.18426916221033868,location_transfer_gap,,False,legacy_evaluation_surface_not_frozen_before_e0_u
B0,1729,20260612,1,recall,,1,location_transfer_gap,,False,legacy_evaluation_surface_not_frozen_before_e0_u
B0,1729,20260612,1,rmse,,,error_increase,,False,legacy_evaluation_surface_not_frozen_before_e0_u
B0,1729,20260612,2,brier,,0.21166089303234994,error_increase,,False,legacy_evaluation_surface_not_frozen_before_e0_u
B0,1729,20260612,2,coverage,,,location_transfer_gap,,False,legacy_evaluation_surface_not_frozen_before_e0_u
B0,1729,20260612,2,mae,,,error_increase,,False,legacy_evaluation_surface_not_frozen_before_e0_u
B0,1729,20260612,2,pr_auc,,0.30419580419580422,location_transfer_gap,,False,legacy_evaluation_surface_not_frozen_before_e0_u
B0,1729,20260612,2,prediction_availability_rate,,0.19117647058823528,location_transfer_gap,,False,legacy_evaluation_surface_not_frozen_before_e0_u
B0,1729,20260612,2,recall,,1,location_transfer_gap,,False,legacy_evaluation_surface_not_frozen_before_e0_u
B0,1729,20260612,2,rmse,,,error_increase,,False,legacy_evaluation_surface_not_frozen_before_e0_u
B0,1729,20260612,3,brier,,0.20377149224324381,error_increase,,False,legacy_evaluation_surface_not_frozen_before_e0_u
B0,1729,20260612,3,coverage,,,location_transfer_gap,,False,legacy_evaluation_surface_not_frozen_before_e0_u
B0,1729,20260612,3,mae,,,error_increase,,False,legacy_evaluation_surface_not_frozen_before_e0_u
B0,1729,20260612,3,pr_auc,,0.28327228327228327,location_transfer_gap,,False,legacy_evaluation_surface_not_frozen_before_e0_u
B0,1729,20260612,3,prediction_availability_rate,,0.18248663101604279,location_transfer_gap,,False,legacy_evaluation_surface_not_frozen_before_e0_u
B0,1729,20260612,3,recall,,1,location_transfer_gap,,False,legacy_evaluation_surface_not_frozen_before_e0_u
B0,1729,20260612,3,rmse,,,error_increase,,False,legacy_evaluation_surface_not_frozen_before_e0_u
B0,1729,20260613,1,brier,,0.20415952398462375,error_increase,,False,legacy_evaluation_surface_not_frozen_before_e0_u
B0,1729,20260613,1,coverage,,,location_transfer_gap,,False,legacy_evaluation_surface_not_frozen_before_e0_u
B0,1729,20260613,1,mae,,,error_increase,,False,legacy_evaluation_surface_not_frozen_before_e0_u
B0,1729,20260613,1,pr_auc,,0.28536880290205563,location_transfer_gap,,False,legacy_evaluation_surface_not_frozen_before_e0_u
B0,1729,20260613,1,prediction_availability_rate,,0.18426916221033868,location_transfer_gap,,False,legacy_evaluation_surface_not_frozen_before_e0_u
B0,1729,20260613,1,recall,,1,location_transfer_gap,,False,legacy_evaluation_surface_not_frozen_before_e0_u
B0,1729,20260613,1,rmse,,,error_increase,,False,legacy_evaluation_surface_not_frozen_before_e0_u
B0,1729,20260613,2,brier,,0.21166089303234994,error_increase,,False,legacy_evaluation_surface_not_frozen_before_e0_u
B0,1729,20260613,2,coverage,,,location_transfer_gap,,False,legacy_evaluation_surface_not_frozen_before_e0_u
B0,1729,20260613,2,mae,,,error_increase,,False,legacy_evaluation_surface_not_frozen_before_e0_u
B0,1729,20260613,2,pr_auc,,0.30419580419580422,location_transfer_gap,,False,legacy_evaluation_surface_not_frozen_before_e0_u
B0,1729,20260613,2,prediction_availability_rate,,0.19117647058823528,location_transfer_gap,,False,legacy_evaluation_surface_not_frozen_before_e0_u
B0,1729,20260613,2,recall,,1,location_transfer_gap,,False,legacy_evaluation_surface_not_frozen_before_e0_u
B0,1729,20260613,2,rmse,,,error_increase,,False,legacy_evaluation_surface_not_frozen_before_e0_u
B0,1729,20260613,3,brier,,0.20377149224324381,error_increase,,False,legacy_evaluation_surface_not_frozen_before_e0_u
B0,1729,20260613,3,coverage,,,location_transfer_gap,,False,legacy_evaluation_surface_not_frozen_before_e0_u
B0,1729,20260613,3,mae,,,error_increase,,False,legacy_evaluation_surface_not_frozen_before_e0_u
B0,1729,20260613,3,pr_auc,,0.28327228327228327,location_transfer_gap,,False,legacy_evaluation_surface_not_frozen_before_e0_u
B0,1729,20260613,3,prediction_availability_rate,,0.18248663101604279,location_transfer_gap,,False,legacy_evaluation_surface_not_frozen_before_e0_u
B0,1729,20260613,3,recall,,1,location_transfer_gap,,False,legacy_evaluation_surface_not_frozen_before_e0_u
B0,1729,20260613,3,rmse,,,error_increase,,False,legacy_evaluation_surface_not_frozen_before_e0_u
B0,1729,20260614,1,brier,,0.20415952398462375,error_increase,,False,legacy_evaluation_surface_not_frozen_before_e0_u
B0,1729,20260614,1,coverage,,,location_transfer_gap,,False,legacy_evaluation_surface_not_frozen_before_e0_u
B0,1729,20260614,1,mae,,,error_increase,,False,legacy_evaluation_surface_not_frozen_before_e0_u
B0,1729,20260614,1,pr_auc,,0.28536880290205563,location_transfer_gap,,False,legacy_evaluation_surface_not_frozen_before_e0_u
B0,1729,20260614,1,prediction_availability_rate,,0.18426916221033868,location_transfer_gap,,False,legacy_evaluation_surface_not_frozen_before_e0_u
B0,1729,20260614,1,recall,,1,location_transfer_gap,,False,legacy_evaluation_surface_not_frozen_before_e0_u
B0,1729,20260614,1,rmse,,,error_increase,,False,legacy_evaluation_surface_not_frozen_before_e0_u
B0,1729,20260614,2,brier,,0.21166089303234994,error_increase,,False,legacy_evaluation_surface_not_frozen_before_e0_u
B0,1729,20260614,2,coverage,,,location_transfer_gap,,False,legacy_evaluation_surface_not_frozen_before_e0_u
B0,1729,20260614,2,mae,,,error_increase,,False,legacy_evaluation_surface_not_frozen_before_e0_u
B0,1729,20260614,2,pr_auc,,0.30419580419580422,location_transfer_gap,,False,legacy_evaluation_surface_not_frozen_before_e0_u
B0,1729,20260614,2,prediction_availability_rate,,0.19117647058823528,location_transfer_gap,,False,legacy_evaluation_surface_not_frozen_before_e0_u
B0,1729,20260614,2,recall,,1,location_transfer_gap,,False,legacy_evaluation_surface_not_frozen_before_e0_u
B0,1729,20260614,2,rmse,,,error_increase,,False,legacy_evaluation_surface_not_frozen_before_e0_u
B0,1729,20260614,3,brier,,0.20377149224324381,error_increase,,False,legacy_evaluation_surface_not_frozen_before_e0_u
B0,1729,20260614,3,coverage,,,location_transfer_gap,,False,legacy_evaluation_surface_not_frozen_before_e0_u
B0,1729,20260614,3,mae,,,error_increase,,False,legacy_evaluation_surface_not_frozen_before_e0_u
B0,1729,20260614,3,pr_auc,,0.28327228327228327,location_transfer_gap,,False,legacy_evaluation_surface_not_frozen_before_e0_u
B0,1729,20260614,3,prediction_availability_rate,,0.18248663101604279,location_transfer_gap,,False,legacy_evaluation_surface_not_frozen_before_e0_u
B0,1729,20260614,3,recall,,1,location_transfer_gap,,False,legacy_evaluation_surface_not_frozen_before_e0_u
B0,1729,20260614,3,rmse,,,error_increase,,False,legacy_evaluation_surface_not_frozen_before_e0_u
B1,1729,1729,1,brier,,0.21453463927834832,error_increase,,False,legacy_evaluation_surface_not_frozen_before_e0_u
B1,1729,1729,1,coverage,,,location_transfer_gap,,False,legacy_evaluation_surface_not_frozen_before_e0_u
B1,1729,1729,1,mae,,0.38058678182991168,error_increase,,False,legacy_evaluation_surface_not_frozen_before_e0_u
B1,1729,1729,1,pr_auc,,0.43868970717409678,location_transfer_gap,,False,legacy_evaluation_surface_not_frozen_before_e0_u
B1,1729,1729,1,prediction_availability_rate,,0.18426916221033868,location_transfer_gap,,False,legacy_evaluation_surface_not_frozen_before_e0_u
B1,1729,1729,1,recall,,0.52542372881355937,location_transfer_gap,,False,legacy_evaluation_surface_not_frozen_before_e0_u
B1,1729,1729,1,rmse,,0.41566050428140122,error_increase,,False,legacy_evaluation_surface_not_frozen_before_e0_u
B1,1729,1729,2,brier,,0.22501210612533432,error_increase,,False,legacy_evaluation_surface_not_frozen_before_e0_u
B1,1729,1729,2,coverage,,,location_transfer_gap,,False,legacy_evaluation_surface_not_frozen_before_e0_u
B1,1729,1729,2,mae,,0.38036771960274596,error_increase,,False,legacy_evaluation_surface_not_frozen_before_e0_u
B1,1729,1729,2,pr_auc,,0.46410121209054289,location_transfer_gap,,False,legacy_evaluation_surface_not_frozen_before_e0_u
B1,1729,1729,2,prediction_availability_rate,,0.19117647058823528,location_transfer_gap,,False,legacy_evaluation_surface_not_frozen_before_e0_u
B1,1729,1729,2,recall,,0.51724137931034486,location_transfer_gap,,False,legacy_evaluation_surface_not_frozen_before_e0_u
B1,1729,1729,2,rmse,,0.41749063635379841,error_increase,,False,legacy_evaluation_surface_not_frozen_before_e0_u
B1,1729,1729,3,brier,,0.21813788376015281,error_increase,,False,legacy_evaluation_surface_not_frozen_before_e0_u
B1,1729,1729,3,coverage,,,location_transfer_gap,,False,legacy_evaluation_surface_not_frozen_before_e0_u
B1,1729,1729,3,mae,,0.38732405767126626,error_increase,,False,legacy_evaluation_surface_not_frozen_before_e0_u
B1,1729,1729,3,pr_auc,,0.36931160689823944,location_transfer_gap,,False,legacy_evaluation_surface_not_frozen_before_e0_u
B1,1729,1729,3,prediction_availability_rate,,0.18248663101604279,location_transfer_gap,,False,legacy_evaluation_surface_not_frozen_before_e0_u
B1,1729,1729,3,recall,,0.25862068965517243,location_transfer_gap,,False,legacy_evaluation_surface_not_frozen_before_e0_u
B1,1729,1729,3,rmse,,0.42728779068165884,error_increase,,False,legacy_evaluation_surface_not_frozen_before_e0_u
B1,314159,314159,1,brier,,0.21505458248196829,error_increase,,False,legacy_evaluation_surface_not_frozen_before_e0_u
B1,314159,314159,1,coverage,,,location_transfer_gap,,False,legacy_evaluation_surface_not_frozen_before_e0_u
B1,314159,314159,1,mae,,0.38046046837064412,error_increase,,False,legacy_evaluation_surface_not_frozen_before_e0_u
B1,314159,314159,1,pr_auc,,0.42813988559616917,location_transfer_gap,,False,legacy_evaluation_surface_not_frozen_before_e0_u
B1,314159,314159,1,prediction_availability_rate,,0.18426916221033868,location_transfer_gap,,False,legacy_evaluation_surface_not_frozen_before_e0_u
B1,314159,314159,1,recall,,0.52542372881355937,location_transfer_gap,,False,legacy_evaluation_surface_not_frozen_before_e0_u
B1,314159,314159,1,rmse,,0.41542648601427762,error_increase,,False,legacy_evaluation_surface_not_frozen_before_e0_u
B1,314159,314159,2,brier,,0.22497260159913471,error_increase,,False,legacy_evaluation_surface_not_frozen_before_e0_u
B1,314159,314159,2,coverage,,,location_transfer_gap,,False,legacy_evaluation_surface_not_frozen_before_e0_u
B1,314159,314159,2,mae,,0.38019217120948989,error_increase,,False,legacy_evaluation_surface_not_frozen_before_e0_u
B1,314159,314159,2,pr_auc,,0.46476510298182239,location_transfer_gap,,False,legacy_evaluation_surface_not_frozen_before_e0_u
B1,314159,314159,2,prediction_availability_rate,,0.19117647058823528,location_transfer_gap,,False,legacy_evaluation_surface_not_frozen_before_e0_u
B1,314159,314159,2,recall,,0.51724137931034486,location_transfer_gap,,False,legacy_evaluation_surface_not_frozen_before_e0_u
B1,314159,314159,2,rmse,,0.4172139317635416,error_increase,,False,legacy_evaluation_surface_not_frozen_before_e0_u
B1,314159,314159,3,brier,,0.21795197638958991,error_increase,,False,legacy_evaluation_surface_not_frozen_before_e0_u
B1,314159,314159,3,coverage,,,location_transfer_gap,,False,legacy_evaluation_surface_not_frozen_before_e0_u
B1,314159,314159,3,mae,,0.3870733674000772,error_increase,,False,legacy_evaluation_surface_not_frozen_before_e0_u
B1,314159,314159,3,pr_auc,,0.37007182420837259,location_transfer_gap,,False,legacy_evaluation_surface_not_frozen_before_e0_u
B1,314159,314159,3,prediction_availability_rate,,0.18248663101604279,location_transfer_gap,,False,legacy_evaluation_surface_not_frozen_before_e0_u
B1,314159,314159,3,recall,,0.25862068965517243,location_transfer_gap,,False,legacy_evaluation_surface_not_frozen_before_e0_u
B1,314159,314159,3,rmse,,0.42691414094703034,error_increase,,False,legacy_evaluation_surface_not_frozen_before_e0_u
B1,20260612,20260612,1,brier,,0.21474226562783555,error_increase,,False,legacy_evaluation_surface_not_frozen_before_e0_u
B1,20260612,20260612,1,coverage,,,location_transfer_gap,,False,legacy_evaluation_surface_not_frozen_before_e0_u
B1,20260612,20260612,1,mae,,0.38063689956471269,error_increase,,False,legacy_evaluation_surface_not_frozen_before_e0_u
B1,20260612,20260612,1,pr_auc,,0.42921021802479586,location_transfer_gap,,False,legacy_evaluation_surface_not_frozen_before_e0_u
B1,20260612,20260612,1,prediction_availability_rate,,0.18426916221033868,location_transfer_gap,,False,legacy_evaluation_surface_not_frozen_before_e0_u
B1,20260612,20260612,1,recall,,0.52118644067796616,location_transfer_gap,,False,legacy_evaluation_surface_not_frozen_before_e0_u
B1,20260612,20260612,1,rmse,,0.41566200541390202,error_increase,,False,legacy_evaluation_surface_not_frozen_before_e0_u
B1,20260612,20260612,2,brier,,0.2249960655832359,error_increase,,False,legacy_evaluation_surface_not_frozen_before_e0_u
B1,20260612,20260612,2,coverage,,,location_transfer_gap,,False,legacy_evaluation_surface_not_frozen_before_e0_u
B1,20260612,20260612,2,mae,,0.38043987220463005,error_increase,,False,legacy_evaluation_surface_not_frozen_before_e0_u
B1,20260612,20260612,2,pr_auc,,0.4629119805056226,location_transfer_gap,,False,legacy_evaluation_surface_not_frozen_before_e0_u
B1,20260612,20260612,2,prediction_availability_rate,,0.19117647058823528,location_transfer_gap,,False,legacy_evaluation_surface_not_frozen_before_e0_u
B1,20260612,20260612,2,recall,,0.52490421455938696,location_transfer_gap,,False,legacy_evaluation_surface_not_frozen_before_e0_u
B1,20260612,20260612,2,rmse,,0.41752167195442835,error_increase,,False,legacy_evaluation_surface_not_frozen_before_e0_u
B1,20260612,20260612,3,brier,,0.21796925706958425,error_increase,,False,legacy_evaluation_surface_not_frozen_before_e0_u
B1,20260612,20260612,3,coverage,,,location_transfer_gap,,False,legacy_evaluation_surface_not_frozen_before_e0_u
B1,20260612,20260612,3,mae,,0.38731875096865265,error_increase,,False,legacy_evaluation_surface_not_frozen_before_e0_u
B1,20260612,20260612,3,pr_auc,,0.36864671233885449,location_transfer_gap,,False,legacy_evaluation_surface_not_frozen_before_e0_u
B1,20260612,20260612,3,prediction_availability_rate,,0.18248663101604279,location_transfer_gap,,False,legacy_evaluation_surface_not_frozen_before_e0_u
B1,20260612,20260612,3,recall,,0.25431034482758619,location_transfer_gap,,False,legacy_evaluation_surface_not_frozen_before_e0_u
B1,20260612,20260612,3,rmse,,0.42726434374811151,error_increase,,False,legacy_evaluation_surface_not_frozen_before_e0_u
B1,20260613,20260613,1,brier,,0.21487495626821074,error_increase,,False,legacy_evaluation_surface_not_frozen_before_e0_u
B1,20260613,20260613,1,coverage,,,location_transfer_gap,,False,legacy_evaluation_surface_not_frozen_before_e0_u
B1,20260613,20260613,1,mae,,0.38125490020242608,error_increase,,False,legacy_evaluation_surface_not_frozen_before_e0_u
B1,20260613,20260613,1,pr_auc,,0.42747125981093109,location_transfer_gap,,False,legacy_evaluation_surface_not_frozen_before_e0_u
B1,20260613,20260613,1,prediction_availability_rate,,0.18426916221033868,location_transfer_gap,,False,legacy_evaluation_surface_not_frozen_before_e0_u
B1,20260613,20260613,1,recall,,0.52542372881355937,location_transfer_gap,,False,legacy_evaluation_surface_not_frozen_before_e0_u
B1,20260613,20260613,1,rmse,,0.41631505576060529,error_increase,,False,legacy_evaluation_surface_not_frozen_before_e0_u
B1,20260613,20260613,2,brier,,0.22509975101213453,error_increase,,False,legacy_evaluation_surface_not_frozen_before_e0_u
B1,20260613,20260613,2,coverage,,,location_transfer_gap,,False,legacy_evaluation_surface_not_frozen_before_e0_u
B1,20260613,20260613,2,mae,,0.38111213334016275,error_increase,,False,legacy_evaluation_surface_not_frozen_before_e0_u
B1,20260613,20260613,2,pr_auc,,0.45754286430825297,location_transfer_gap,,False,legacy_evaluation_surface_not_frozen_before_e0_u
B1,20260613,20260613,2,prediction_availability_rate,,0.19117647058823528,location_transfer_gap,,False,legacy_evaluation_surface_not_frozen_before_e0_u
B1,20260613,20260613,2,recall,,0.52873563218390807,location_transfer_gap,,False,legacy_evaluation_surface_not_frozen_before_e0_u
B1,20260613,20260613,2,rmse,,0.41814775071955279,error_increase,,False,legacy_evaluation_surface_not_frozen_before_e0_u
B1,20260613,20260613,3,brier,,0.2180689420294982,error_increase,,False,legacy_evaluation_surface_not_frozen_before_e0_u
B1,20260613,20260613,3,coverage,,,location_transfer_gap,,False,legacy_evaluation_surface_not_frozen_before_e0_u
B1,20260613,20260613,3,mae,,0.38802449703624264,error_increase,,False,legacy_evaluation_surface_not_frozen_before_e0_u
B1,20260613,20260613,3,pr_auc,,0.36465451410177208,location_transfer_gap,,False,legacy_evaluation_surface_not_frozen_before_e0_u
B1,20260613,20260613,3,prediction_availability_rate,,0.18248663101604279,location_transfer_gap,,False,legacy_evaluation_surface_not_frozen_before_e0_u
B1,20260613,20260613,3,recall,,0.25862068965517243,location_transfer_gap,,False,legacy_evaluation_surface_not_frozen_before_e0_u
B1,20260613,20260613,3,rmse,,0.42797007709666435,error_increase,,False,legacy_evaluation_surface_not_frozen_before_e0_u
B1,20260614,20260614,1,brier,,0.21578909675765892,error_increase,,False,legacy_evaluation_surface_not_frozen_before_e0_u
B1,20260614,20260614,1,coverage,,,location_transfer_gap,,False,legacy_evaluation_surface_not_frozen_before_e0_u
B1,20260614,20260614,1,mae,,0.38090510529351584,error_increase,,False,legacy_evaluation_surface_not_frozen_before_e0_u
B1,20260614,20260614,1,pr_auc,,0.42665992555737536,location_transfer_gap,,False,legacy_evaluation_surface_not_frozen_before_e0_u
B1,20260614,20260614,1,prediction_availability_rate,,0.18426916221033868,location_transfer_gap,,False,legacy_evaluation_surface_not_frozen_before_e0_u
B1,20260614,20260614,1,recall,,0.52542372881355937,location_transfer_gap,,False,legacy_evaluation_surface_not_frozen_before_e0_u
B1,20260614,20260614,1,rmse,,0.41601049878654156,error_increase,,False,legacy_evaluation_surface_not_frozen_before_e0_u
B1,20260614,20260614,2,brier,,0.22945539438130597,error_increase,,False,legacy_evaluation_surface_not_frozen_before_e0_u
B1,20260614,20260614,2,coverage,,,location_transfer_gap,,False,legacy_evaluation_surface_not_frozen_before_e0_u
B1,20260614,20260614,2,mae,,0.38072202779604442,error_increase,,False,legacy_evaluation_surface_not_frozen_before_e0_u
B1,20260614,20260614,2,pr_auc,,0.42777407696046499,location_transfer_gap,,False,legacy_evaluation_surface_not_frozen_before_e0_u
B1,20260614,20260614,2,prediction_availability_rate,,0.19117647058823528,location_transfer_gap,,False,legacy_evaluation_surface_not_frozen_before_e0_u
B1,20260614,20260614,2,recall,,0.53639846743295017,location_transfer_gap,,False,legacy_evaluation_surface_not_frozen_before_e0_u
B1,20260614,20260614,2,rmse,,0.41780209142642988,error_increase,,False,legacy_evaluation_surface_not_frozen_before_e0_u
B1,20260614,20260614,3,brier,,0.21800497796830412,error_increase,,False,legacy_evaluation_surface_not_frozen_before_e0_u
B1,20260614,20260614,3,coverage,,,location_transfer_gap,,False,legacy_evaluation_surface_not_frozen_before_e0_u
B1,20260614,20260614,3,mae,,0.38756060794529468,error_increase,,False,legacy_evaluation_surface_not_frozen_before_e0_u
B1,20260614,20260614,3,pr_auc,,0.36837715006057431,location_transfer_gap,,False,legacy_evaluation_surface_not_frozen_before_e0_u
B1,20260614,20260614,3,prediction_availability_rate,,0.18248663101604279,location_transfer_gap,,False,legacy_evaluation_surface_not_frozen_before_e0_u
B1,20260614,20260614,3,recall,,0.25862068965517243,location_transfer_gap,,False,legacy_evaluation_surface_not_frozen_before_e0_u
B1,20260614,20260614,3,rmse,,0.42754306536527548,error_increase,,False,legacy_evaluation_surface_not_frozen_before_e0_u
B2,1729,1729,1,brier,,0.15540223753016166,error_increase,,False,legacy_evaluation_surface_not_frozen_before_e0_u
B2,1729,1729,1,coverage,,,location_transfer_gap,,False,legacy_evaluation_surface_not_frozen_before_e0_u
B2,1729,1729,1,mae,,,error_increase,,False,legacy_evaluation_surface_not_frozen_before_e0_u
B2,1729,1729,1,pr_auc,,0.58499378888818254,location_transfer_gap,,False,legacy_evaluation_surface_not_frozen_before_e0_u
B2,1729,1729,1,prediction_availability_rate,,0.18426916221033868,location_transfer_gap,,False,legacy_evaluation_surface_not_frozen_before_e0_u
B2,1729,1729,1,recall,,0.81779661016949157,location_transfer_gap,,False,legacy_evaluation_surface_not_frozen_before_e0_u
B2,1729,1729,1,rmse,,,error_increase,,False,legacy_evaluation_surface_not_frozen_before_e0_u
B2,1729,1729,2,brier,,0.15969369866313354,error_increase,,False,legacy_evaluation_surface_not_frozen_before_e0_u
B2,1729,1729,2,coverage,,,location_transfer_gap,,False,legacy_evaluation_surface_not_frozen_before_e0_u
B2,1729,1729,2,mae,,,error_increase,,False,legacy_evaluation_surface_not_frozen_before_e0_u
B2,1729,1729,2,pr_auc,,0.62871813141577304,location_transfer_gap,,False,legacy_evaluation_surface_not_frozen_before_e0_u
B2,1729,1729,2,prediction_availability_rate,,0.19117647058823528,location_transfer_gap,,False,legacy_evaluation_surface_not_frozen_before_e0_u
B2,1729,1729,2,recall,,0.93869731800766287,location_transfer_gap,,False,legacy_evaluation_surface_not_frozen_before_e0_u
B2,1729,1729,2,rmse,,,error_increase,,False,legacy_evaluation_surface_not_frozen_before_e0_u
B2,1729,1729,3,brier,,0.16586962510058517,error_increase,,False,legacy_evaluation_surface_not_frozen_before_e0_u
B2,1729,1729,3,coverage,,,location_transfer_gap,,False,legacy_evaluation_surface_not_frozen_before_e0_u
B2,1729,1729,3,mae,,,error_increase,,False,legacy_evaluation_surface_not_frozen_before_e0_u
B2,1729,1729,3,pr_auc,,0.60237634747263535,location_transfer_gap,,False,legacy_evaluation_surface_not_frozen_before_e0_u
B2,1729,1729,3,prediction_availability_rate,,0.18248663101604279,location_transfer_gap,,False,legacy_evaluation_surface_not_frozen_before_e0_u
B2,1729,1729,3,recall,,0.92241379310344829,location_transfer_gap,,False,legacy_evaluation_surface_not_frozen_before_e0_u
B2,1729,1729,3,rmse,,,error_increase,,False,legacy_evaluation_surface_not_frozen_before_e0_u
B2,314159,314159,1,brier,,0.15540223753016166,error_increase,,False,legacy_evaluation_surface_not_frozen_before_e0_u
B2,314159,314159,1,coverage,,,location_transfer_gap,,False,legacy_evaluation_surface_not_frozen_before_e0_u
B2,314159,314159,1,mae,,,error_increase,,False,legacy_evaluation_surface_not_frozen_before_e0_u
B2,314159,314159,1,pr_auc,,0.58499378888818254,location_transfer_gap,,False,legacy_evaluation_surface_not_frozen_before_e0_u
B2,314159,314159,1,prediction_availability_rate,,0.18426916221033868,location_transfer_gap,,False,legacy_evaluation_surface_not_frozen_before_e0_u
B2,314159,314159,1,recall,,0.81779661016949157,location_transfer_gap,,False,legacy_evaluation_surface_not_frozen_before_e0_u
B2,314159,314159,1,rmse,,,error_increase,,False,legacy_evaluation_surface_not_frozen_before_e0_u
B2,314159,314159,2,brier,,0.15969369866313354,error_increase,,False,legacy_evaluation_surface_not_frozen_before_e0_u
B2,314159,314159,2,coverage,,,location_transfer_gap,,False,legacy_evaluation_surface_not_frozen_before_e0_u
B2,314159,314159,2,mae,,,error_increase,,False,legacy_evaluation_surface_not_frozen_before_e0_u
B2,314159,314159,2,pr_auc,,0.62871813141577304,location_transfer_gap,,False,legacy_evaluation_surface_not_frozen_before_e0_u
B2,314159,314159,2,prediction_availability_rate,,0.19117647058823528,location_transfer_gap,,False,legacy_evaluation_surface_not_frozen_before_e0_u
B2,314159,314159,2,recall,,0.93869731800766287,location_transfer_gap,,False,legacy_evaluation_surface_not_frozen_before_e0_u
B2,314159,314159,2,rmse,,,error_increase,,False,legacy_evaluation_surface_not_frozen_before_e0_u
B2,314159,314159,3,brier,,0.16586962510058517,error_increase,,False,legacy_evaluation_surface_not_frozen_before_e0_u
B2,314159,314159,3,coverage,,,location_transfer_gap,,False,legacy_evaluation_surface_not_frozen_before_e0_u
B2,314159,314159,3,mae,,,error_increase,,False,legacy_evaluation_surface_not_frozen_before_e0_u
B2,314159,314159,3,pr_auc,,0.60237634747263535,location_transfer_gap,,False,legacy_evaluation_surface_not_frozen_before_e0_u
B2,314159,314159,3,prediction_availability_rate,,0.18248663101604279,location_transfer_gap,,False,legacy_evaluation_surface_not_frozen_before_e0_u
B2,314159,314159,3,recall,,0.92241379310344829,location_transfer_gap,,False,legacy_evaluation_surface_not_frozen_before_e0_u
B2,314159,314159,3,rmse,,,error_increase,,False,legacy_evaluation_surface_not_frozen_before_e0_u
B2,20260612,20260612,1,brier,,0.15540223753016166,error_increase,,False,legacy_evaluation_surface_not_frozen_before_e0_u
B2,20260612,20260612,1,coverage,,,location_transfer_gap,,False,legacy_evaluation_surface_not_frozen_before_e0_u
