evaluation_cohort,model_id,base_seed,aggregation_level,horizon_months,estimand,endpoint,attempted,input_eligible,prediction_successful,target_available,metric_evaluable,shared_success,metric,estimate,status
fresh_primary,M0,-1,family,1,observation_weighted,bloom_30_ugL,2286,2286,2286,966,966,966,reliability_bias,0.3897393916100098,estimated
fresh_primary,M0,-1,family,1,observation_weighted,bloom_30_ugL,2286,2286,2286,966,966,966,f2,0.48181238034460755,estimated
fresh_primary,M0,-1,family,1,observation_weighted,bloom_30_ugL,2286,2286,2286,966,966,966,recall,0.9263803680981595,estimated
fresh_primary,M0,-1,family,1,observation_weighted,bloom_30_ugL,2286,2286,2286,966,966,966,precision,0.1650273224043716,estimated
fresh_primary,M0,-1,family,1,observation_weighted,bloom_30_ugL,2286,2286,2286,966,966,966,macro_f1,0.1857416588095745,estimated
fresh_primary,M0,-1,family,1,observation_weighted,bloom_30_ugL,2286,2286,2286,966,966,966,risk_mae,0.43968920230881,estimated
fresh_primary,M0,-1,family,1,observation_weighted,bloom_30_ugL,2286,2286,2286,966,966,966,risk_rmse,0.4668305696463664,estimated
fresh_primary,M0,-1,family,1,observation_weighted,bloom_30_ugL,2286,2286,2286,966,966,966,risk_nll,,not_estimable
fresh_primary,M0,-1,family,1,site_weighted,bloom_30_ugL,2286,2286,2286,966,966,966,brier,0.28870746723783675,estimated
fresh_primary,M0,-1,family,1,site_weighted,bloom_30_ugL,2286,2286,2286,966,966,966,pr_auc,0.19086551531155646,estimated
fresh_primary,M0,-1,family,1,site_weighted,bloom_30_ugL,2286,2286,2286,966,966,966,ece10,0.3652847018153455,estimated
fresh_primary,M0,-1,family,1,site_weighted,bloom_30_ugL,2286,2286,2286,966,966,966,reliability_bias,0.3652847018153456,estimated
fresh_primary,M0,-1,family,1,site_weighted,bloom_30_ugL,2286,2286,2286,966,966,966,f2,0.542372418443863,estimated
fresh_primary,M0,-1,family,1,site_weighted,bloom_30_ugL,2286,2286,2286,966,966,966,recall,0.9719180645075558,estimated
fresh_primary,M0,-1,family,1,site_weighted,bloom_30_ugL,2286,2286,2286,966,966,966,precision,0.19595607005216092,estimated
fresh_primary,M0,-1,family,1,site_weighted,bloom_30_ugL,2286,2286,2286,966,966,966,macro_f1,0.21222537046463663,estimated
fresh_primary,M0,-1,family,1,site_weighted,bloom_30_ugL,2286,2286,2286,966,966,966,risk_mae,0.4267623462496987,estimated
fresh_primary,M0,-1,family,1,site_weighted,bloom_30_ugL,2286,2286,2286,966,966,966,risk_rmse,0.45525306864232373,estimated
fresh_primary,M0,-1,family,1,site_weighted,bloom_30_ugL,2286,2286,2286,966,966,966,risk_nll,,not_estimable
fresh_primary,M0,-1,family,2,observation_weighted,bloom_30_ugL,2286,2286,2286,933,933,933,brier,0.2966359482063271,estimated
fresh_primary,M0,-1,family,2,observation_weighted,bloom_30_ugL,2286,2286,2286,933,933,933,pr_auc,0.16364317109614926,estimated
fresh_primary,M0,-1,family,2,observation_weighted,bloom_30_ugL,2286,2286,2286,933,933,933,ece10,0.39215483376204685,estimated
fresh_primary,M0,-1,family,2,observation_weighted,bloom_30_ugL,2286,2286,2286,933,933,933,reliability_bias,0.3921548337620468,estimated
fresh_primary,M0,-1,family,2,observation_weighted,bloom_30_ugL,2286,2286,2286,933,933,933,f2,0.47619047619047616,estimated
fresh_primary,M0,-1,family,2,observation_weighted,bloom_30_ugL,2286,2286,2286,933,933,933,recall,0.9113924050632911,estimated
fresh_primary,M0,-1,family,2,observation_weighted,bloom_30_ugL,2286,2286,2286,933,933,933,precision,0.16363636363636364,estimated
fresh_primary,M0,-1,family,2,observation_weighted,bloom_30_ugL,2286,2286,2286,933,933,933,macro_f1,0.18582977297478426,estimated
fresh_primary,M0,-1,family,2,observation_weighted,bloom_30_ugL,2286,2286,2286,933,933,933,risk_mae,0.4384562634990718,estimated
fresh_primary,M0,-1,family,2,observation_weighted,bloom_30_ugL,2286,2286,2286,933,933,933,risk_rmse,0.46670620066051344,estimated
fresh_primary,M0,-1,family,2,observation_weighted,bloom_30_ugL,2286,2286,2286,933,933,933,risk_nll,,not_estimable
fresh_primary,M0,-1,family,2,site_weighted,bloom_30_ugL,2286,2286,2286,933,933,933,brier,0.2947716901588021,estimated
fresh_primary,M0,-1,family,2,site_weighted,bloom_30_ugL,2286,2286,2286,933,933,933,pr_auc,0.17163986316771696,estimated
fresh_primary,M0,-1,family,2,site_weighted,bloom_30_ugL,2286,2286,2286,933,933,933,ece10,0.38962027225121176,estimated
fresh_primary,M0,-1,family,2,site_weighted,bloom_30_ugL,2286,2286,2286,933,933,933,reliability_bias,0.3896202722512118,estimated
fresh_primary,M0,-1,family,2,site_weighted,bloom_30_ugL,2286,2286,2286,933,933,933,f2,0.5035322396040208,estimated
fresh_primary,M0,-1,family,2,site_weighted,bloom_30_ugL,2286,2286,2286,933,933,933,recall,0.9610364234813065,estimated
fresh_primary,M0,-1,family,2,site_weighted,bloom_30_ugL,2286,2286,2286,933,933,933,precision,0.17338000929785594,estimated
fresh_primary,M0,-1,family,2,site_weighted,bloom_30_ugL,2286,2286,2286,933,933,933,macro_f1,0.2036674685086164,estimated
fresh_primary,M0,-1,family,2,site_weighted,bloom_30_ugL,2286,2286,2286,933,933,933,risk_mae,0.4259059853858991,estimated
fresh_primary,M0,-1,family,2,site_weighted,bloom_30_ugL,2286,2286,2286,933,933,933,risk_rmse,0.45586449223796344,estimated
fresh_primary,M0,-1,family,2,site_weighted,bloom_30_ugL,2286,2286,2286,933,933,933,risk_nll,,not_estimable
fresh_primary,M0,-1,family,3,observation_weighted,bloom_30_ugL,2286,2286,2286,885,885,885,brier,0.29559880882208817,estimated
fresh_primary,M0,-1,family,3,observation_weighted,bloom_30_ugL,2286,2286,2286,885,885,885,pr_auc,0.1483741577839412,estimated
fresh_primary,M0,-1,family,3,observation_weighted,bloom_30_ugL,2286,2286,2286,885,885,885,ece10,0.39151744062938554,estimated
fresh_primary,M0,-1,family,3,observation_weighted,bloom_30_ugL,2286,2286,2286,885,885,885,reliability_bias,0.39151744062938554,estimated
fresh_primary,M0,-1,family,3,observation_weighted,bloom_30_ugL,2286,2286,2286,885,885,885,f2,0.47735191637630664,estimated
fresh_primary,M0,-1,family,3,observation_weighted,bloom_30_ugL,2286,2286,2286,885,885,885,recall,0.9133333333333333,estimated
fresh_primary,M0,-1,family,3,observation_weighted,bloom_30_ugL,2286,2286,2286,885,885,885,precision,0.16407185628742516,estimated
fresh_primary,M0,-1,family,3,observation_weighted,bloom_30_ugL,2286,2286,2286,885,885,885,macro_f1,0.18622005237802708,estimated
fresh_primary,M0,-1,family,3,observation_weighted,bloom_30_ugL,2286,2286,2286,885,885,885,risk_mae,0.4356609842178964,estimated
fresh_primary,M0,-1,family,3,observation_weighted,bloom_30_ugL,2286,2286,2286,885,885,885,risk_rmse,0.46395858207761764,estimated
fresh_primary,M0,-1,family,3,observation_weighted,bloom_30_ugL,2286,2286,2286,885,885,885,risk_nll,,not_estimable
fresh_primary,M0,-1,family,3,site_weighted,bloom_30_ugL,2286,2286,2286,885,885,885,brier,0.29312092152754465,estimated
fresh_primary,M0,-1,family,3,site_weighted,bloom_30_ugL,2286,2286,2286,885,885,885,pr_auc,0.15970692983150603,estimated
fresh_primary,M0,-1,family,3,site_weighted,bloom_30_ugL,2286,2286,2286,885,885,885,ece10,0.38488507813695516,estimated
fresh_primary,M0,-1,family,3,site_weighted,bloom_30_ugL,2286,2286,2286,885,885,885,reliability_bias,0.3848850781369552,estimated
fresh_primary,M0,-1,family,3,site_weighted,bloom_30_ugL,2286,2286,2286,885,885,885,f2,0.4957698394090591,estimated
fresh_primary,M0,-1,family,3,site_weighted,bloom_30_ugL,2286,2286,2286,885,885,885,recall,0.9321877961557462,estimated
fresh_primary,M0,-1,family,3,site_weighted,bloom_30_ugL,2286,2286,2286,885,885,885,precision,0.17258208384234608,estimated
fresh_primary,M0,-1,family,3,site_weighted,bloom_30_ugL,2286,2286,2286,885,885,885,macro_f1,0.19827687950908351,estimated
fresh_primary,M0,-1,family,3,site_weighted,bloom_30_ugL,2286,2286,2286,885,885,885,risk_mae,0.42848814361259663,estimated
fresh_primary,M0,-1,family,3,site_weighted,bloom_30_ugL,2286,2286,2286,885,885,885,risk_rmse,0.4574923035229791,estimated
fresh_primary,M0,-1,family,3,site_weighted,bloom_30_ugL,2286,2286,2286,885,885,885,risk_nll,,not_estimable
fresh_primary,P0,-1,family,1,observation_weighted,bloom_30_ugL,2286,2286,2286,966,966,966,brier,0.12036032950815904,estimated
fresh_primary,P0,-1,family,1,observation_weighted,bloom_30_ugL,2286,2286,2286,966,966,966,pr_auc,0.4624266550439486,estimated
fresh_primary,P0,-1,family,1,observation_weighted,bloom_30_ugL,2286,2286,2286,966,966,966,ece10,0.07094773853957155,estimated
fresh_primary,P0,-1,family,1,observation_weighted,bloom_30_ugL,2286,2286,2286,966,966,966,reliability_bias,-0.07094773853957155,estimated
fresh_primary,P0,-1,family,1,observation_weighted,bloom_30_ugL,2286,2286,2286,966,966,966,f2,0.42539267015706805,estimated
fresh_primary,P0,-1,family,1,observation_weighted,bloom_30_ugL,2286,2286,2286,966,966,966,recall,0.3987730061349693,estimated
fresh_primary,P0,-1,family,1,observation_weighted,bloom_30_ugL,2286,2286,2286,966,966,966,precision,0.5803571428571429,estimated
fresh_primary,P0,-1,family,1,observation_weighted,bloom_30_ugL,2286,2286,2286,966,966,966,macro_f1,0.6926098644867504,estimated
fresh_primary,P0,-1,family,1,observation_weighted,bloom_30_ugL,2286,2286,2286,966,966,966,risk_mae,0.4353868575096652,estimated
fresh_primary,P0,-1,family,1,observation_weighted,bloom_30_ugL,2286,2286,2286,966,966,966,risk_rmse,0.4908724288169572,estimated
fresh_primary,P0,-1,family,1,observation_weighted,bloom_30_ugL,2286,2286,2286,966,966,966,risk_nll,9.652371703895138,estimated
fresh_primary,P0,-1,family,1,site_weighted,bloom_30_ugL,2286,2286,2286,966,966,966,brier,0.1499438733362284,estimated
fresh_primary,P0,-1,family,1,site_weighted,bloom_30_ugL,2286,2286,2286,966,966,966,pr_auc,0.4026564965233269,estimated
fresh_primary,P0,-1,family,1,site_weighted,bloom_30_ugL,2286,2286,2286,966,966,966,ece10,0.0982497521218722,estimated
fresh_primary,P0,-1,family,1,site_weighted,bloom_30_ugL,2286,2286,2286,966,966,966,reliability_bias,-0.09459648327108505,estimated
fresh_primary,P0,-1,family,1,site_weighted,bloom_30_ugL,2286,2286,2286,966,966,966,f2,0.3375292989584237,estimated
fresh_primary,P0,-1,family,1,site_weighted,bloom_30_ugL,2286,2286,2286,966,966,966,recall,0.315284180588361,estimated
fresh_primary,P0,-1,family,1,site_weighted,bloom_30_ugL,2286,2286,2286,966,966,966,precision,0.4702426213276058,estimated
fresh_primary,P0,-1,family,1,site_weighted,bloom_30_ugL,2286,2286,2286,966,966,966,macro_f1,0.6292707323686204,estimated
fresh_primary,P0,-1,family,1,site_weighted,bloom_30_ugL,2286,2286,2286,966,966,966,risk_mae,0.40908691451098894,estimated
fresh_primary,P0,-1,family,1,site_weighted,bloom_30_ugL,2286,2286,2286,966,966,966,risk_rmse,0.46643288778346903,estimated
fresh_primary,P0,-1,family,1,site_weighted,bloom_30_ugL,2286,2286,2286,966,966,966,risk_nll,8.781352297718337,estimated
fresh_primary,P0,-1,family,2,observation_weighted,bloom_30_ugL,2286,2286,2286,933,933,933,brier,0.11619064986084549,estimated
fresh_primary,P0,-1,family,2,observation_weighted,bloom_30_ugL,2286,2286,2286,933,933,933,pr_auc,0.5225399645911196,estimated
fresh_primary,P0,-1,family,2,observation_weighted,bloom_30_ugL,2286,2286,2286,933,933,933,ece10,0.07241857156703768,estimated
fresh_primary,P0,-1,family,2,observation_weighted,bloom_30_ugL,2286,2286,2286,933,933,933,reliability_bias,-0.06947176801101619,estimated
fresh_primary,P0,-1,family,2,observation_weighted,bloom_30_ugL,2286,2286,2286,933,933,933,f2,0.44534412955465585,estimated
fresh_primary,P0,-1,family,2,observation_weighted,bloom_30_ugL,2286,2286,2286,933,933,933,recall,0.4177215189873418,estimated
fresh_primary,P0,-1,family,2,observation_weighted,bloom_30_ugL,2286,2286,2286,933,933,933,precision,0.6055045871559633,estimated
fresh_primary,P0,-1,family,2,observation_weighted,bloom_30_ugL,2286,2286,2286,933,933,933,macro_f1,0.7049771275586567,estimated
fresh_primary,P0,-1,family,2,observation_weighted,bloom_30_ugL,2286,2286,2286,933,933,933,risk_mae,0.43466721717154083,estimated
fresh_primary,P0,-1,family,2,observation_weighted,bloom_30_ugL,2286,2286,2286,933,933,933,risk_rmse,0.4923396236533134,estimated
fresh_primary,P0,-1,family,2,observation_weighted,bloom_30_ugL,2286,2286,2286,933,933,933,risk_nll,10.112272291523587,estimated
fresh_primary,P0,-1,family,2,site_weighted,bloom_30_ugL,2286,2286,2286,933,933,933,brier,0.12509836669274488,estimated
fresh_primary,P0,-1,family,2,site_weighted,bloom_30_ugL,2286,2286,2286,933,933,933,pr_auc,0.478813523054061,estimated
fresh_primary,P0,-1,family,2,site_weighted,bloom_30_ugL,2286,2286,2286,933,933,933,ece10,0.07425406269232897,estimated
fresh_primary,P0,-1,family,2,site_weighted,bloom_30_ugL,2286,2286,2286,933,933,933,reliability_bias,-0.07425406269232895,estimated
fresh_primary,P0,-1,family,2,site_weighted,bloom_30_ugL,2286,2286,2286,933,933,933,f2,0.38817176867284303,estimated
fresh_primary,P0,-1,family,2,site_weighted,bloom_30_ugL,2286,2286,2286,933,933,933,recall,0.36404842176537294,estimated
fresh_primary,P0,-1,family,2,site_weighted,bloom_30_ugL,2286,2286,2286,933,933,933,precision,0.5281654303976246,estimated
fresh_primary,P0,-1,family,2,site_weighted,bloom_30_ugL,2286,2286,2286,933,933,933,macro_f1,0.6677656966864929,estimated
fresh_primary,P0,-1,family,2,site_weighted,bloom_30_ugL,2286,2286,2286,933,933,933,risk_mae,0.4089263108871409,estimated
fresh_primary,P0,-1,family,2,site_weighted,bloom_30_ugL,2286,2286,2286,933,933,933,risk_rmse,0.4714995127066199,estimated
fresh_primary,P0,-1,family,2,site_weighted,bloom_30_ugL,2286,2286,2286,933,933,933,risk_nll,9.519140404720513,estimated
fresh_primary,P0,-1,family,3,observation_weighted,bloom_30_ugL,2286,2286,2286,885,885,885,brier,0.11494654422834516,estimated
fresh_primary,P0,-1,family,3,observation_weighted,bloom_30_ugL,2286,2286,2286,885,885,885,pr_auc,0.521035415495489,estimated
fresh_primary,P0,-1,family,3,observation_weighted,bloom_30_ugL,2286,2286,2286,885,885,885,ece10,0.06171884209417582,estimated
fresh_primary,P0,-1,family,3,observation_weighted,bloom_30_ugL,2286,2286,2286,885,885,885,reliability_bias,-0.061524892052183706,estimated
fresh_primary,P0,-1,family,3,observation_weighted,bloom_30_ugL,2286,2286,2286,885,885,885,f2,0.5131761442441054,estimated
fresh_primary,P0,-1,family,3,observation_weighted,bloom_30_ugL,2286,2286,2286,885,885,885,recall,0.49333333333333335,estimated
fresh_primary,P0,-1,family,3,observation_weighted,bloom_30_ugL,2286,2286,2286,885,885,885,precision,0.6115702479338843,estimated
fresh_primary,P0,-1,family,3,observation_weighted,bloom_30_ugL,2286,2286,2286,885,885,885,macro_f1,0.7320353790595945,estimated
fresh_primary,P0,-1,family,3,observation_weighted,bloom_30_ugL,2286,2286,2286,885,885,885,risk_mae,0.4345579075300736,estimated
fresh_primary,P0,-1,family,3,observation_weighted,bloom_30_ugL,2286,2286,2286,885,885,885,risk_rmse,0.49247887073189156,estimated
fresh_primary,P0,-1,family,3,observation_weighted,bloom_30_ugL,2286,2286,2286,885,885,885,risk_nll,10.393732497362038,estimated
fresh_primary,P0,-1,family,3,site_weighted,bloom_30_ugL,2286,2286,2286,885,885,885,brier,0.12474638927760125,estimated
fresh_primary,P0,-1,family,3,site_weighted,bloom_30_ugL,2286,2286,2286,885,885,885,pr_auc,0.4556178634225234,estimated
fresh_primary,P0,-1,family,3,site_weighted,bloom_30_ugL,2286,2286,2286,885,885,885,ece10,0.06639713355295472,estimated
fresh_primary,P0,-1,family,3,site_weighted,bloom_30_ugL,2286,2286,2286,885,885,885,reliability_bias,-0.06456419649433896,estimated
fresh_primary,P0,-1,family,3,site_weighted,bloom_30_ugL,2286,2286,2286,885,885,885,f2,0.4789999824645961,estimated
fresh_primary,P0,-1,family,3,site_weighted,bloom_30_ugL,2286,2286,2286,885,885,885,recall,0.4647413525087688,estimated
fresh_primary,P0,-1,family,3,site_weighted,bloom_30_ugL,2286,2286,2286,885,885,885,precision,0.546007772879333,estimated
fresh_primary,P0,-1,family,3,site_weighted,bloom_30_ugL,2286,2286,2286,885,885,885,macro_f1,0.703156039783381,estimated
fresh_primary,P0,-1,family,3,site_weighted,bloom_30_ugL,2286,2286,2286,885,885,885,risk_mae,0.4252267977303974,estimated
fresh_primary,P0,-1,family,3,site_weighted,bloom_30_ugL,2286,2286,2286,885,885,885,risk_rmse,0.4877203571984462,estimated
fresh_primary,P0,-1,family,3,site_weighted,bloom_30_ugL,2286,2286,2286,885,885,885,risk_nll,10.627960441575192,estimated
fresh_primary,P0,1729,seed,1,observation_weighted,bloom_30_ugL,2286,2286,2286,966,966,966,brier,0.12053042652292559,estimated
fresh_primary,P0,1729,seed,1,observation_weighted,bloom_30_ugL,2286,2286,2286,966,966,966,pr_auc,0.3920788173810593,estimated
fresh_primary,P0,1729,seed,1,observation_weighted,bloom_30_ugL,2286,2286,2286,966,966,966,ece10,0.0681669252461761,estimated
fresh_primary,P0,1729,seed,1,observation_weighted,bloom_30_ugL,2286,2286,2286,966,966,966,reliability_bias,-0.06816692524617612,estimated
fresh_primary,P0,1729,seed,1,observation_weighted,bloom_30_ugL,2286,2286,2286,966,966,966,f2,0.4557124518613607,estimated
fresh_primary,P0,1729,seed,1,observation_weighted,bloom_30_ugL,2286,2286,2286,966,966,966,recall,0.43558282208588955,estimated
fresh_primary,P0,1729,seed,1,observation_weighted,bloom_30_ugL,2286,2286,2286,966,966,966,precision,0.5590551181102362,estimated
fresh_primary,P0,1729,seed,1,observation_weighted,bloom_30_ugL,2286,2286,2286,966,966,966,macro_f1,0.699760594733084,estimated
fresh_primary,P0,1729,seed,1,observation_weighted,bloom_30_ugL,2286,2286,2286,966,966,966,risk_mae,0.42901235747303945,estimated
fresh_primary,P0,1729,seed,1,observation_weighted,bloom_30_ugL,2286,2286,2286,966,966,966,risk_rmse,0.4821214701908408,estimated
fresh_primary,P0,1729,seed,1,observation_weighted,bloom_30_ugL,2286,2286,2286,966,966,966,risk_nll,9.591202051156504,estimated
fresh_primary,P0,1729,seed,1,site_weighted,bloom_30_ugL,2286,2286,2286,966,966,966,brier,0.15120161740597146,estimated
fresh_primary,P0,1729,seed,1,site_weighted,bloom_30_ugL,2286,2286,2286,966,966,966,pr_auc,0.32709771157484574,estimated
fresh_primary,P0,1729,seed,1,site_weighted,bloom_30_ugL,2286,2286,2286,966,966,966,ece10,0.1011268192272913,estimated
fresh_primary,P0,1729,seed,1,site_weighted,bloom_30_ugL,2286,2286,2286,966,966,966,reliability_bias,-0.09242447180397143,estimated
fresh_primary,P0,1729,seed,1,site_weighted,bloom_30_ugL,2286,2286,2286,966,966,966,f2,0.3592483944752474,estimated
fresh_primary,P0,1729,seed,1,site_weighted,bloom_30_ugL,2286,2286,2286,966,966,966,recall,0.34091830031107095,estimated
fresh_primary,P0,1729,seed,1,site_weighted,bloom_30_ugL,2286,2286,2286,966,966,966,precision,0.4576805020063425,estimated
fresh_primary,P0,1729,seed,1,site_weighted,bloom_30_ugL,2286,2286,2286,966,966,966,macro_f1,0.6340675404487891,estimated
fresh_primary,P0,1729,seed,1,site_weighted,bloom_30_ugL,2286,2286,2286,966,966,966,risk_mae,0.4037527509229361,estimated
fresh_primary,P0,1729,seed,1,site_weighted,bloom_30_ugL,2286,2286,2286,966,966,966,risk_rmse,0.45811060620573407,estimated
fresh_primary,P0,1729,seed,1,site_weighted,bloom_30_ugL,2286,2286,2286,966,966,966,risk_nll,8.696085754671053,estimated
fresh_primary,P0,1729,seed,2,observation_weighted,bloom_30_ugL,2286,2286,2286,933,933,933,brier,0.11966628344425938,estimated
fresh_primary,P0,1729,seed,2,observation_weighted,bloom_30_ugL,2286,2286,2286,933,933,933,pr_auc,0.39758866006020466,estimated
fresh_primary,P0,1729,seed,2,observation_weighted,bloom_30_ugL,2286,2286,2286,933,933,933,ece10,0.07410300584719991,estimated
fresh_primary,P0,1729,seed,2,observation_weighted,bloom_30_ugL,2286,2286,2286,933,933,933,reliability_bias,-0.07410300584719992,estimated
fresh_primary,P0,1729,seed,2,observation_weighted,bloom_30_ugL,2286,2286,2286,933,933,933,f2,0.4612299465240642,estimated
fresh_primary,P0,1729,seed,2,observation_weighted,bloom_30_ugL,2286,2286,2286,933,933,933,recall,0.43670886075949367,estimated
fresh_primary,P0,1729,seed,2,observation_weighted,bloom_30_ugL,2286,2286,2286,933,933,933,precision,0.5948275862068966,estimated
fresh_primary,P0,1729,seed,2,observation_weighted,bloom_30_ugL,2286,2286,2286,933,933,933,macro_f1,0.7091112496790521,estimated
fresh_primary,P0,1729,seed,2,observation_weighted,bloom_30_ugL,2286,2286,2286,933,933,933,risk_mae,0.42845624372332275,estimated
fresh_primary,P0,1729,seed,2,observation_weighted,bloom_30_ugL,2286,2286,2286,933,933,933,risk_rmse,0.48332522897904623,estimated
fresh_primary,P0,1729,seed,2,observation_weighted,bloom_30_ugL,2286,2286,2286,933,933,933,risk_nll,10.008119071274,estimated
fresh_primary,P0,1729,seed,2,site_weighted,bloom_30_ugL,2286,2286,2286,933,933,933,brier,0.12815809945158668,estimated
fresh_primary,P0,1729,seed,2,site_weighted,bloom_30_ugL,2286,2286,2286,933,933,933,pr_auc,0.3460896270905377,estimated
fresh_primary,P0,1729,seed,2,site_weighted,bloom_30_ugL,2286,2286,2286,933,933,933,ece10,0.07879361697824348,estimated
fresh_primary,P0,1729,seed,2,site_weighted,bloom_30_ugL,2286,2286,2286,933,933,933,reliability_bias,-0.07879361697824348,estimated
fresh_primary,P0,1729,seed,2,site_weighted,bloom_30_ugL,2286,2286,2286,933,933,933,f2,0.39755931559929886,estimated
fresh_primary,P0,1729,seed,2,site_weighted,bloom_30_ugL,2286,2286,2286,933,933,933,recall,0.37493530343971393,estimated
fresh_primary,P0,1729,seed,2,site_weighted,bloom_30_ugL,2286,2286,2286,933,933,933,precision,0.5240451875519041,estimated
fresh_primary,P0,1729,seed,2,site_weighted,bloom_30_ugL,2286,2286,2286,933,933,933,macro_f1,0.6704767047445234,estimated
fresh_primary,P0,1729,seed,2,site_weighted,bloom_30_ugL,2286,2286,2286,933,933,933,risk_mae,0.4037760442203706,estimated
fresh_primary,P0,1729,seed,2,site_weighted,bloom_30_ugL,2286,2286,2286,933,933,933,risk_rmse,0.4627364340171196,estimated
fresh_primary,P0,1729,seed,2,site_weighted,bloom_30_ugL,2286,2286,2286,933,933,933,risk_nll,9.398685119141833,estimated
fresh_primary,P0,1729,seed,3,observation_weighted,bloom_30_ugL,2286,2286,2286,885,885,885,brier,0.11666014096697934,estimated
fresh_primary,P0,1729,seed,3,observation_weighted,bloom_30_ugL,2286,2286,2286,885,885,885,pr_auc,0.4658079117373025,estimated
fresh_primary,P0,1729,seed,3,observation_weighted,bloom_30_ugL,2286,2286,2286,885,885,885,ece10,0.06789151483988819,estimated
fresh_primary,P0,1729,seed,3,observation_weighted,bloom_30_ugL,2286,2286,2286,885,885,885,reliability_bias,-0.06789151483988817,estimated
fresh_primary,P0,1729,seed,3,observation_weighted,bloom_30_ugL,2286,2286,2286,885,885,885,f2,0.5048409405255878,estimated
fresh_primary,P0,1729,seed,3,observation_weighted,bloom_30_ugL,2286,2286,2286,885,885,885,recall,0.4866666666666667,estimated
fresh_primary,P0,1729,seed,3,observation_weighted,bloom_30_ugL,2286,2286,2286,885,885,885,precision,0.5934959349593496,estimated
fresh_primary,P0,1729,seed,3,observation_weighted,bloom_30_ugL,2286,2286,2286,885,885,885,macro_f1,0.7249810977265887,estimated
fresh_primary,P0,1729,seed,3,observation_weighted,bloom_30_ugL,2286,2286,2286,885,885,885,risk_mae,0.42765216258506755,estimated
fresh_primary,P0,1729,seed,3,observation_weighted,bloom_30_ugL,2286,2286,2286,885,885,885,risk_rmse,0.48291803527164157,estimated
fresh_primary,P0,1729,seed,3,observation_weighted,bloom_30_ugL,2286,2286,2286,885,885,885,risk_nll,10.289051152814187,estimated
fresh_primary,P0,1729,seed,3,site_weighted,bloom_30_ugL,2286,2286,2286,885,885,885,brier,0.12433639555894825,estimated
fresh_primary,P0,1729,seed,3,site_weighted,bloom_30_ugL,2286,2286,2286,885,885,885,pr_auc,0.4366763433199876,estimated
fresh_primary,P0,1729,seed,3,site_weighted,bloom_30_ugL,2286,2286,2286,885,885,885,ece10,0.07197732005933098,estimated
fresh_primary,P0,1729,seed,3,site_weighted,bloom_30_ugL,2286,2286,2286,885,885,885,reliability_bias,-0.07197732005933102,estimated
fresh_primary,P0,1729,seed,3,site_weighted,bloom_30_ugL,2286,2286,2286,885,885,885,f2,0.4696954678938756,estimated
fresh_primary,P0,1729,seed,3,site_weighted,bloom_30_ugL,2286,2286,2286,885,885,885,recall,0.45488786536299414,estimated
fresh_primary,P0,1729,seed,3,site_weighted,bloom_30_ugL,2286,2286,2286,885,885,885,precision,0.5400094600305312,estimated
fresh_primary,P0,1729,seed,3,site_weighted,bloom_30_ugL,2286,2286,2286,885,885,885,macro_f1,0.6984829153729174,estimated
fresh_primary,P0,1729,seed,3,site_weighted,bloom_30_ugL,2286,2286,2286,885,885,885,risk_mae,0.4174550311677396,estimated
fresh_primary,P0,1729,seed,3,site_weighted,bloom_30_ugL,2286,2286,2286,885,885,885,risk_rmse,0.477136088464847,estimated
fresh_primary,P0,1729,seed,3,site_weighted,bloom_30_ugL,2286,2286,2286,885,885,885,risk_nll,10.471179598872519,estimated
fresh_primary,P0,314159,seed,1,observation_weighted,bloom_30_ugL,2286,2286,2286,966,966,966,brier,0.1211175640249308,estimated
fresh_primary,P0,314159,seed,1,observation_weighted,bloom_30_ugL,2286,2286,2286,966,966,966,pr_auc,0.4273800009389529,estimated
fresh_primary,P0,314159,seed,1,observation_weighted,bloom_30_ugL,2286,2286,2286,966,966,966,ece10,0.07493126039673903,estimated
fresh_primary,P0,314159,seed,1,observation_weighted,bloom_30_ugL,2286,2286,2286,966,966,966,reliability_bias,-0.07493126039673904,estimated
fresh_primary,P0,314159,seed,1,observation_weighted,bloom_30_ugL,2286,2286,2286,966,966,966,f2,0.4231770833333333,estimated
fresh_primary,P0,314159,seed,1,observation_weighted,bloom_30_ugL,2286,2286,2286,966,966,966,recall,0.3987730061349693,estimated
fresh_primary,P0,314159,seed,1,observation_weighted,bloom_30_ugL,2286,2286,2286,966,966,966,precision,0.5603448275862069,estimated
fresh_primary,P0,314159,seed,1,observation_weighted,bloom_30_ugL,2286,2286,2286,966,966,966,macro_f1,0.6879053399163463,estimated
fresh_primary,P0,314159,seed,1,observation_weighted,bloom_30_ugL,2286,2286,2286,966,966,966,risk_mae,0.43824560989208344,estimated
fresh_primary,P0,314159,seed,1,observation_weighted,bloom_30_ugL,2286,2286,2286,966,966,966,risk_rmse,0.49396358107921634,estimated
fresh_primary,P0,314159,seed,1,observation_weighted,bloom_30_ugL,2286,2286,2286,966,966,966,risk_nll,9.540557564327282,estimated
fresh_primary,P0,314159,seed,1,site_weighted,bloom_30_ugL,2286,2286,2286,966,966,966,brier,0.15032217968946252,estimated
fresh_primary,P0,314159,seed,1,site_weighted,bloom_30_ugL,2286,2286,2286,966,966,966,pr_auc,0.36923302518083173,estimated
fresh_primary,P0,314159,seed,1,site_weighted,bloom_30_ugL,2286,2286,2286,966,966,966,ece10,0.10597039193754797,estimated
