evaluation_cohort,model_id,horizon_months,chlorophyll_cutoff_ugL,primary_endpoint,metric,estimate,rows,interpretation,inference_performed
fresh_primary,M0,1,30.0,True,precision,0.1650273224043716,966,primary_calibrated_endpoint,False
fresh_primary,M0,1,30.0,True,macro_f1,0.1857416588095745,966,primary_calibrated_endpoint,False
fresh_primary,M0,1,33.0,False,brier,0.2959512806095889,966,predeclared_endpoint_sensitivity_without_recalibration,False
fresh_primary,M0,1,33.0,False,f2,0.4469646430953969,966,predeclared_endpoint_sensitivity_without_recalibration,False
fresh_primary,M0,1,33.0,False,recall,0.9178082191780822,966,predeclared_endpoint_sensitivity_without_recalibration,False
fresh_primary,M0,1,33.0,False,precision,0.146448087431694,966,predeclared_endpoint_sensitivity_without_recalibration,False
fresh_primary,M0,1,33.0,False,macro_f1,0.17107206662258923,966,predeclared_endpoint_sensitivity_without_recalibration,False
fresh_primary,M0,1,50.0,False,brier,0.3039835491508175,966,predeclared_endpoint_sensitivity_without_recalibration,False
fresh_primary,M0,1,50.0,False,f2,0.2757201646090535,966,predeclared_endpoint_sensitivity_without_recalibration,False
fresh_primary,M0,1,50.0,False,recall,0.8933333333333333,966,predeclared_endpoint_sensitivity_without_recalibration,False
fresh_primary,M0,1,50.0,False,precision,0.073224043715847,966,predeclared_endpoint_sensitivity_without_recalibration,False
fresh_primary,M0,1,50.0,False,macro_f1,0.11332432606317958,966,predeclared_endpoint_sensitivity_without_recalibration,False
fresh_primary,M0,2,25.0,False,brier,0.2936248162169133,933,predeclared_endpoint_sensitivity_without_recalibration,False
fresh_primary,M0,2,25.0,False,f2,0.5165036674816625,933,predeclared_endpoint_sensitivity_without_recalibration,False
fresh_primary,M0,2,25.0,False,recall,0.8941798941798942,933,predeclared_endpoint_sensitivity_without_recalibration,False
fresh_primary,M0,2,25.0,False,precision,0.19204545454545455,933,predeclared_endpoint_sensitivity_without_recalibration,False
fresh_primary,M0,2,25.0,False,macro_f1,0.19949694422372014,933,predeclared_endpoint_sensitivity_without_recalibration,False
fresh_primary,M0,2,30.0,True,brier,0.2966359482063271,933,primary_calibrated_endpoint,False
fresh_primary,M0,2,30.0,True,f2,0.47619047619047616,933,primary_calibrated_endpoint,False
fresh_primary,M0,2,30.0,True,recall,0.9113924050632911,933,primary_calibrated_endpoint,False
fresh_primary,M0,2,30.0,True,precision,0.16363636363636364,933,primary_calibrated_endpoint,False
fresh_primary,M0,2,30.0,True,macro_f1,0.18582977297478426,933,primary_calibrated_endpoint,False
fresh_primary,M0,2,33.0,False,brier,0.2990848715213256,933,predeclared_endpoint_sensitivity_without_recalibration,False
fresh_primary,M0,2,33.0,False,f2,0.44321329639889195,933,predeclared_endpoint_sensitivity_without_recalibration,False
fresh_primary,M0,2,33.0,False,recall,0.9078014184397163,933,predeclared_endpoint_sensitivity_without_recalibration,False
fresh_primary,M0,2,33.0,False,precision,0.14545454545454545,933,predeclared_endpoint_sensitivity_without_recalibration,False
fresh_primary,M0,2,33.0,False,macro_f1,0.1727045650800642,933,predeclared_endpoint_sensitivity_without_recalibration,False
fresh_primary,M0,2,50.0,False,brier,0.3073779460712503,933,predeclared_endpoint_sensitivity_without_recalibration,False
fresh_primary,M0,2,50.0,False,f2,0.2681660899653979,933,predeclared_endpoint_sensitivity_without_recalibration,False
fresh_primary,M0,2,50.0,False,recall,0.8985507246376812,933,predeclared_endpoint_sensitivity_without_recalibration,False
fresh_primary,M0,2,50.0,False,precision,0.07045454545454545,933,predeclared_endpoint_sensitivity_without_recalibration,False
fresh_primary,M0,2,50.0,False,macro_f1,0.11549550522676111,933,predeclared_endpoint_sensitivity_without_recalibration,False
fresh_primary,M0,3,25.0,False,brier,0.29301173074867204,885,predeclared_endpoint_sensitivity_without_recalibration,False
fresh_primary,M0,3,25.0,False,f2,0.5195638229634381,885,predeclared_endpoint_sensitivity_without_recalibration,False
fresh_primary,M0,3,25.0,False,recall,0.8950276243093923,885,predeclared_endpoint_sensitivity_without_recalibration,False
fresh_primary,M0,3,25.0,False,precision,0.19401197604790418,885,predeclared_endpoint_sensitivity_without_recalibration,False
fresh_primary,M0,3,25.0,False,macro_f1,0.20056287725307545,885,predeclared_endpoint_sensitivity_without_recalibration,False
fresh_primary,M0,3,30.0,True,brier,0.29559880882208817,885,primary_calibrated_endpoint,False
fresh_primary,M0,3,30.0,True,f2,0.47735191637630664,885,primary_calibrated_endpoint,False
fresh_primary,M0,3,30.0,True,recall,0.9133333333333333,885,primary_calibrated_endpoint,False
fresh_primary,M0,3,30.0,True,precision,0.16407185628742516,885,primary_calibrated_endpoint,False
fresh_primary,M0,3,30.0,True,macro_f1,0.18622005237802708,885,primary_calibrated_endpoint,False
fresh_primary,M0,3,33.0,False,brier,0.2981179991570975,885,predeclared_endpoint_sensitivity_without_recalibration,False
fresh_primary,M0,3,33.0,False,f2,0.4402054292002935,885,predeclared_endpoint_sensitivity_without_recalibration,False
fresh_primary,M0,3,33.0,False,recall,0.9090909090909091,885,predeclared_endpoint_sensitivity_without_recalibration,False
fresh_primary,M0,3,33.0,False,precision,0.1437125748502994,885,predeclared_endpoint_sensitivity_without_recalibration,False
fresh_primary,M0,3,33.0,False,macro_f1,0.17141768008025746,885,predeclared_endpoint_sensitivity_without_recalibration,False
fresh_primary,M0,3,50.0,False,brier,0.30566398769934383,885,predeclared_endpoint_sensitivity_without_recalibration,False
fresh_primary,M0,3,50.0,False,f2,0.28662420382165604,885,predeclared_endpoint_sensitivity_without_recalibration,False
fresh_primary,M0,3,50.0,False,recall,0.9545454545454546,885,predeclared_endpoint_sensitivity_without_recalibration,False
fresh_primary,M0,3,50.0,False,precision,0.07544910179640718,885,predeclared_endpoint_sensitivity_without_recalibration,False
fresh_primary,M0,3,50.0,False,macro_f1,0.12400746389703807,885,predeclared_endpoint_sensitivity_without_recalibration,False
fresh_primary,P0,1,25.0,False,brier,0.14495378434419853,966,predeclared_endpoint_sensitivity_without_recalibration,False
fresh_primary,P0,1,25.0,False,f2,0.39414414414414417,966,predeclared_endpoint_sensitivity_without_recalibration,False
fresh_primary,P0,1,25.0,False,recall,0.36082474226804123,966,predeclared_endpoint_sensitivity_without_recalibration,False
fresh_primary,P0,1,25.0,False,precision,0.625,966,predeclared_endpoint_sensitivity_without_recalibration,False
fresh_primary,P0,1,25.0,False,macro_f1,0.677712659479536,966,predeclared_endpoint_sensitivity_without_recalibration,False
fresh_primary,P0,1,30.0,True,brier,0.12036032950815904,966,primary_calibrated_endpoint,False
fresh_primary,P0,1,30.0,True,f2,0.42539267015706805,966,primary_calibrated_endpoint,False
fresh_primary,P0,1,30.0,True,recall,0.3987730061349693,966,primary_calibrated_endpoint,False
fresh_primary,P0,1,30.0,True,precision,0.5803571428571429,966,primary_calibrated_endpoint,False
fresh_primary,P0,1,30.0,True,macro_f1,0.6926098644867504,966,primary_calibrated_endpoint,False
fresh_primary,P0,1,33.0,False,brier,0.11035986628552051,966,predeclared_endpoint_sensitivity_without_recalibration,False
fresh_primary,P0,1,33.0,False,f2,0.4238505747126437,966,predeclared_endpoint_sensitivity_without_recalibration,False
fresh_primary,P0,1,33.0,False,recall,0.4041095890410959,966,predeclared_endpoint_sensitivity_without_recalibration,False
fresh_primary,P0,1,33.0,False,precision,0.5267857142857143,966,predeclared_endpoint_sensitivity_without_recalibration,False
fresh_primary,P0,1,33.0,False,macro_f1,0.6868661609846906,966,predeclared_endpoint_sensitivity_without_recalibration,False
fresh_primary,P0,1,50.0,False,brier,0.06709146783175966,966,predeclared_endpoint_sensitivity_without_recalibration,False
fresh_primary,P0,1,50.0,False,f2,0.3640776699029126,966,predeclared_endpoint_sensitivity_without_recalibration,False
fresh_primary,P0,1,50.0,False,recall,0.4,966,predeclared_endpoint_sensitivity_without_recalibration,False
fresh_primary,P0,1,50.0,False,precision,0.26785714285714285,966,predeclared_endpoint_sensitivity_without_recalibration,False
fresh_primary,P0,1,50.0,False,macro_f1,0.6240381226728774,966,predeclared_endpoint_sensitivity_without_recalibration,False
fresh_primary,P0,2,25.0,False,brier,0.1418523667856915,933,predeclared_endpoint_sensitivity_without_recalibration,False
fresh_primary,P0,2,25.0,False,f2,0.41040462427745666,933,predeclared_endpoint_sensitivity_without_recalibration,False
fresh_primary,P0,2,25.0,False,recall,0.37566137566137564,933,predeclared_endpoint_sensitivity_without_recalibration,False
fresh_primary,P0,2,25.0,False,precision,0.6513761467889908,933,predeclared_endpoint_sensitivity_without_recalibration,False
fresh_primary,P0,2,25.0,False,macro_f1,0.6885101355978633,933,predeclared_endpoint_sensitivity_without_recalibration,False
fresh_primary,P0,2,30.0,True,brier,0.11619064986084549,933,primary_calibrated_endpoint,False
fresh_primary,P0,2,30.0,True,f2,0.44534412955465585,933,primary_calibrated_endpoint,False
fresh_primary,P0,2,30.0,True,recall,0.4177215189873418,933,primary_calibrated_endpoint,False
fresh_primary,P0,2,30.0,True,precision,0.6055045871559633,933,primary_calibrated_endpoint,False
fresh_primary,P0,2,30.0,True,macro_f1,0.7049771275586567,933,primary_calibrated_endpoint,False
fresh_primary,P0,2,33.0,False,brier,0.10682597672543608,933,predeclared_endpoint_sensitivity_without_recalibration,False
fresh_primary,P0,2,33.0,False,f2,0.43833580980683506,933,predeclared_endpoint_sensitivity_without_recalibration,False
fresh_primary,P0,2,33.0,False,recall,0.41843971631205673,933,predeclared_endpoint_sensitivity_without_recalibration,False
fresh_primary,P0,2,33.0,False,precision,0.5412844036697247,933,predeclared_endpoint_sensitivity_without_recalibration,False
fresh_primary,P0,2,33.0,False,macro_f1,0.6951584158415842,933,predeclared_endpoint_sensitivity_without_recalibration,False
fresh_primary,P0,2,50.0,False,brier,0.064046896772267,933,predeclared_endpoint_sensitivity_without_recalibration,False
fresh_primary,P0,2,50.0,False,f2,0.4025974025974026,933,predeclared_endpoint_sensitivity_without_recalibration,False
fresh_primary,P0,2,50.0,False,recall,0.4492753623188406,933,predeclared_endpoint_sensitivity_without_recalibration,False
fresh_primary,P0,2,50.0,False,precision,0.28440366972477066,933,predeclared_endpoint_sensitivity_without_recalibration,False
fresh_primary,P0,2,50.0,False,macro_f1,0.6397971137973268,933,predeclared_endpoint_sensitivity_without_recalibration,False
fresh_primary,P0,3,25.0,False,brier,0.14131226173738323,885,predeclared_endpoint_sensitivity_without_recalibration,False
fresh_primary,P0,3,25.0,False,f2,0.47337278106508873,885,predeclared_endpoint_sensitivity_without_recalibration,False
fresh_primary,P0,3,25.0,False,recall,0.4419889502762431,885,predeclared_endpoint_sensitivity_without_recalibration,False
fresh_primary,P0,3,25.0,False,precision,0.6611570247933884,885,predeclared_endpoint_sensitivity_without_recalibration,False
fresh_primary,P0,3,25.0,False,macro_f1,0.7165355396358518,885,predeclared_endpoint_sensitivity_without_recalibration,False
fresh_primary,P0,3,30.0,True,brier,0.11494654422834516,885,primary_calibrated_endpoint,False
fresh_primary,P0,3,30.0,True,f2,0.5131761442441054,885,primary_calibrated_endpoint,False
fresh_primary,P0,3,30.0,True,recall,0.49333333333333335,885,primary_calibrated_endpoint,False
fresh_primary,P0,3,30.0,True,precision,0.6115702479338843,885,primary_calibrated_endpoint,False
fresh_primary,P0,3,30.0,True,macro_f1,0.7320353790595945,885,primary_calibrated_endpoint,False
fresh_primary,P0,3,33.0,False,brier,0.10433843393632834,885,predeclared_endpoint_sensitivity_without_recalibration,False
fresh_primary,P0,3,33.0,False,f2,0.4930662557781202,885,predeclared_endpoint_sensitivity_without_recalibration,False
fresh_primary,P0,3,33.0,False,recall,0.48484848484848486,885,predeclared_endpoint_sensitivity_without_recalibration,False
fresh_primary,P0,3,33.0,False,precision,0.5289256198347108,885,predeclared_endpoint_sensitivity_without_recalibration,False
fresh_primary,P0,3,33.0,False,macro_f1,0.7117646905557828,885,predeclared_endpoint_sensitivity_without_recalibration,False
fresh_primary,P0,3,50.0,False,brier,0.06248650675628229,885,predeclared_endpoint_sensitivity_without_recalibration,False
fresh_primary,P0,3,50.0,False,f2,0.44155844155844154,885,predeclared_endpoint_sensitivity_without_recalibration,False
fresh_primary,P0,3,50.0,False,recall,0.5151515151515151,885,predeclared_endpoint_sensitivity_without_recalibration,False
fresh_primary,P0,3,50.0,False,precision,0.2809917355371901,885,predeclared_endpoint_sensitivity_without_recalibration,False
fresh_primary,P0,3,50.0,False,macro_f1,0.6442313214265204,885,predeclared_endpoint_sensitivity_without_recalibration,False
fresh_primary,P1,1,25.0,False,brier,0.1472183981619181,966,predeclared_endpoint_sensitivity_without_recalibration,False
fresh_primary,P1,1,25.0,False,f2,0.4207650273224044,966,predeclared_endpoint_sensitivity_without_recalibration,False
fresh_primary,P1,1,25.0,False,recall,0.39690721649484534,966,predeclared_endpoint_sensitivity_without_recalibration,False
fresh_primary,P1,1,25.0,False,precision,0.5539568345323741,966,predeclared_endpoint_sensitivity_without_recalibration,False
fresh_primary,P1,1,25.0,False,macro_f1,0.6752587484294801,966,predeclared_endpoint_sensitivity_without_recalibration,False
fresh_primary,P1,1,30.0,True,brier,0.12241620257650711,966,primary_calibrated_endpoint,False
fresh_primary,P1,1,30.0,True,f2,0.4424778761061947,966,primary_calibrated_endpoint,False
fresh_primary,P1,1,30.0,True,recall,0.4294478527607362,966,primary_calibrated_endpoint,False
fresh_primary,P1,1,30.0,True,precision,0.5035971223021583,966,primary_calibrated_endpoint,False
fresh_primary,P1,1,30.0,True,macro_f1,0.6820948279364564,966,primary_calibrated_endpoint,False
fresh_primary,P1,1,33.0,False,brier,0.11230720681827042,966,predeclared_endpoint_sensitivity_without_recalibration,False
fresh_primary,P1,1,33.0,False,f2,0.4426002766251729,966,predeclared_endpoint_sensitivity_without_recalibration,False
fresh_primary,P1,1,33.0,False,recall,0.4383561643835616,966,predeclared_endpoint_sensitivity_without_recalibration,False
fresh_primary,P1,1,33.0,False,precision,0.460431654676259,966,predeclared_endpoint_sensitivity_without_recalibration,False
fresh_primary,P1,1,33.0,False,macro_f1,0.6768989869938964,966,predeclared_endpoint_sensitivity_without_recalibration,False
fresh_primary,P1,1,50.0,False,brier,0.06743606758465717,966,predeclared_endpoint_sensitivity_without_recalibration,False
fresh_primary,P1,1,50.0,False,f2,0.39863325740318906,966,predeclared_endpoint_sensitivity_without_recalibration,False
fresh_primary,P1,1,50.0,False,recall,0.4666666666666667,966,predeclared_endpoint_sensitivity_without_recalibration,False
fresh_primary,P1,1,50.0,False,precision,0.2517985611510791,966,predeclared_endpoint_sensitivity_without_recalibration,False
fresh_primary,P1,1,50.0,False,macro_f1,0.6216422051287631,966,predeclared_endpoint_sensitivity_without_recalibration,False
fresh_primary,P1,2,25.0,False,brier,0.14337138603228353,933,predeclared_endpoint_sensitivity_without_recalibration,False
fresh_primary,P1,2,25.0,False,f2,0.39080459770114945,933,predeclared_endpoint_sensitivity_without_recalibration,False
fresh_primary,P1,2,25.0,False,recall,0.35978835978835977,933,predeclared_endpoint_sensitivity_without_recalibration,False
fresh_primary,P1,2,25.0,False,precision,0.5964912280701754,933,predeclared_endpoint_sensitivity_without_recalibration,False
fresh_primary,P1,2,25.0,False,macro_f1,0.670999537573719,933,predeclared_endpoint_sensitivity_without_recalibration,False
fresh_primary,P1,2,30.0,True,brier,0.11829775247467474,933,primary_calibrated_endpoint,False
fresh_primary,P1,2,30.0,True,f2,0.4289544235924933,933,primary_calibrated_endpoint,False
fresh_primary,P1,2,30.0,True,recall,0.4050632911392405,933,primary_calibrated_endpoint,False
fresh_primary,P1,2,30.0,True,precision,0.5614035087719298,933,primary_calibrated_endpoint,False
fresh_primary,P1,2,30.0,True,macro_f1,0.6901247324525795,933,primary_calibrated_endpoint,False
fresh_primary,P1,2,33.0,False,brier,0.1091978319205856,933,predeclared_endpoint_sensitivity_without_recalibration,False
fresh_primary,P1,2,33.0,False,f2,0.42035398230088494,933,predeclared_endpoint_sensitivity_without_recalibration,False
fresh_primary,P1,2,33.0,False,recall,0.40425531914893614,933,predeclared_endpoint_sensitivity_without_recalibration,False
fresh_primary,P1,2,33.0,False,precision,0.5,933,predeclared_endpoint_sensitivity_without_recalibration,False
fresh_primary,P1,2,33.0,False,macro_f1,0.6797677730310001,933,predeclared_endpoint_sensitivity_without_recalibration,False
fresh_primary,P1,2,50.0,False,brier,0.06606124796652121,933,predeclared_endpoint_sensitivity_without_recalibration,False
fresh_primary,P1,2,50.0,False,f2,0.3717948717948718,933,predeclared_endpoint_sensitivity_without_recalibration,False
fresh_primary,P1,2,50.0,False,recall,0.42028985507246375,933,predeclared_endpoint_sensitivity_without_recalibration,False
fresh_primary,P1,2,50.0,False,precision,0.2543859649122807,933,predeclared_endpoint_sensitivity_without_recalibration,False
fresh_primary,P1,2,50.0,False,macro_f1,0.62133387880736,933,predeclared_endpoint_sensitivity_without_recalibration,False
fresh_primary,P1,3,25.0,False,brier,0.14469262163480054,885,predeclared_endpoint_sensitivity_without_recalibration,False
fresh_primary,P1,3,25.0,False,f2,0.4725787631271879,885,predeclared_endpoint_sensitivity_without_recalibration,False
fresh_primary,P1,3,25.0,False,recall,0.44751381215469616,885,predeclared_endpoint_sensitivity_without_recalibration,False
fresh_primary,P1,3,25.0,False,precision,0.6090225563909775,885,predeclared_endpoint_sensitivity_without_recalibration,False
fresh_primary,P1,3,25.0,False,macro_f1,0.7057639812416883,885,predeclared_endpoint_sensitivity_without_recalibration,False
fresh_primary,P1,3,30.0,True,brier,0.11807220983370761,885,primary_calibrated_endpoint,False
fresh_primary,P1,3,30.0,True,f2,0.504774897680764,885,primary_calibrated_endpoint,False
fresh_primary,P1,3,30.0,True,recall,0.49333333333333335,885,primary_calibrated_endpoint,False
fresh_primary,P1,3,30.0,True,precision,0.556390977443609,885,primary_calibrated_endpoint,False
fresh_primary,P1,3,30.0,True,macro_f1,0.716090689390501,885,primary_calibrated_endpoint,False
fresh_primary,P1,3,33.0,False,brier,0.10695550805372696,885,predeclared_endpoint_sensitivity_without_recalibration,False
fresh_primary,P1,3,33.0,False,f2,0.491679273827534,885,predeclared_endpoint_sensitivity_without_recalibration,False
fresh_primary,P1,3,33.0,False,recall,0.49242424242424243,885,predeclared_endpoint_sensitivity_without_recalibration,False
fresh_primary,P1,3,33.0,False,precision,0.48872180451127817,885,predeclared_endpoint_sensitivity_without_recalibration,False
fresh_primary,P1,3,33.0,False,macro_f1,0.700432520529054,885,predeclared_endpoint_sensitivity_without_recalibration,False
fresh_primary,P1,3,50.0,False,brier,0.06437129903382165,885,predeclared_endpoint_sensitivity_without_recalibration,False
fresh_primary,P1,3,50.0,False,f2,0.4282115869017632,885,predeclared_endpoint_sensitivity_without_recalibration,False
fresh_primary,P1,3,50.0,False,recall,0.5151515151515151,885,predeclared_endpoint_sensitivity_without_recalibration,False
fresh_primary,P1,3,50.0,False,precision,0.2556390977443609,885,predeclared_endpoint_sensitivity_without_recalibration,False
fresh_primary,P1,3,50.0,False,macro_f1,0.6291610823052244,885,predeclared_endpoint_sensitivity_without_recalibration,False
legacy_posthoc,A0,1,25.0,False,brier,0.3102049914119767,635,predeclared_endpoint_sensitivity_without_recalibration,False
legacy_posthoc,A0,1,25.0,False,f2,0.6456043956043956,635,predeclared_endpoint_sensitivity_without_recalibration,False
legacy_posthoc,A0,1,25.0,False,recall,0.734375,635,predeclared_endpoint_sensitivity_without_recalibration,False
legacy_posthoc,A0,1,25.0,False,precision,0.4351851851851852,635,predeclared_endpoint_sensitivity_without_recalibration,False
legacy_posthoc,A0,1,25.0,False,macro_f1,0.5052145768400863,635,predeclared_endpoint_sensitivity_without_recalibration,False
legacy_posthoc,A0,1,30.0,True,brier,0.32468772588313616,635,primary_calibrated_endpoint,False
legacy_posthoc,A0,1,30.0,True,f2,0.6230283911671924,635,primary_calibrated_endpoint,False
legacy_posthoc,A0,1,30.0,True,recall,0.7559808612440191,635,primary_calibrated_endpoint,False
legacy_posthoc,A0,1,30.0,True,precision,0.36574074074074076,635,primary_calibrated_endpoint,False
legacy_posthoc,A0,1,30.0,True,macro_f1,0.48814327771839017,635,primary_calibrated_endpoint,False
legacy_posthoc,A0,1,33.0,False,brier,0.32942410189358845,635,predeclared_endpoint_sensitivity_without_recalibration,False
legacy_posthoc,A0,1,33.0,False,f2,0.6056701030927835,635,predeclared_endpoint_sensitivity_without_recalibration,False
legacy_posthoc,A0,1,33.0,False,recall,0.7704918032786885,635,predeclared_endpoint_sensitivity_without_recalibration,False
legacy_posthoc,A0,1,33.0,False,precision,0.3263888888888889,635,predeclared_endpoint_sensitivity_without_recalibration,False
legacy_posthoc,A0,1,33.0,False,macro_f1,0.4750698194004841,635,predeclared_endpoint_sensitivity_without_recalibration,False
legacy_posthoc,A0,1,50.0,False,brier,0.3732184411582462,635,predeclared_endpoint_sensitivity_without_recalibration,False
legacy_posthoc,A0,1,50.0,False,f2,0.4444444444444444,635,predeclared_endpoint_sensitivity_without_recalibration,False
legacy_posthoc,A0,1,50.0,False,recall,0.8888888888888888,635,predeclared_endpoint_sensitivity_without_recalibration,False
legacy_posthoc,A0,1,50.0,False,precision,0.14814814814814814,635,predeclared_endpoint_sensitivity_without_recalibration,False
legacy_posthoc,A0,1,50.0,False,macro_f1,0.38155331758464917,635,predeclared_endpoint_sensitivity_without_recalibration,False
legacy_posthoc,A0,2,25.0,False,brier,0.311845161196868,625,predeclared_endpoint_sensitivity_without_recalibration,False
legacy_posthoc,A0,2,25.0,False,f2,0.6311360448807855,625,predeclared_endpoint_sensitivity_without_recalibration,False
legacy_posthoc,A0,2,25.0,False,recall,0.7114624505928854,625,predeclared_endpoint_sensitivity_without_recalibration,False
legacy_posthoc,A0,2,25.0,False,precision,0.43478260869565216,625,predeclared_endpoint_sensitivity_without_recalibration,False
legacy_posthoc,A0,2,25.0,False,macro_f1,0.506571757003145,625,predeclared_endpoint_sensitivity_without_recalibration,False
legacy_posthoc,A0,2,30.0,True,brier,0.3253304451638515,625,primary_calibrated_endpoint,False
legacy_posthoc,A0,2,30.0,True,f2,0.5979133226324238,625,primary_calibrated_endpoint,False
legacy_posthoc,A0,2,30.0,True,recall,0.7163461538461539,625,primary_calibrated_endpoint,False
legacy_posthoc,A0,2,30.0,True,precision,0.35990338164251207,625,primary_calibrated_endpoint,False
legacy_posthoc,A0,2,30.0,True,macro_f1,0.48158805578880537,625,primary_calibrated_endpoint,False
legacy_posthoc,A0,2,33.0,False,brier,0.33278459919408704,625,predeclared_endpoint_sensitivity_without_recalibration,False
legacy_posthoc,A0,2,33.0,False,f2,0.5711775043936731,625,predeclared_endpoint_sensitivity_without_recalibration,False
legacy_posthoc,A0,2,33.0,False,recall,0.7182320441988951,625,predeclared_endpoint_sensitivity_without_recalibration,False
legacy_posthoc,A0,2,33.0,False,precision,0.3140096618357488,625,predeclared_endpoint_sensitivity_without_recalibration,False
legacy_posthoc,A0,2,33.0,False,macro_f1,0.4627622041182885,625,predeclared_endpoint_sensitivity_without_recalibration,False
legacy_posthoc,A0,2,50.0,False,brier,0.3671731110698483,625,predeclared_endpoint_sensitivity_without_recalibration,False
legacy_posthoc,A0,2,50.0,False,f2,0.4297994269340974,625,predeclared_endpoint_sensitivity_without_recalibration,False
legacy_posthoc,A0,2,50.0,False,recall,0.8450704225352113,625,predeclared_endpoint_sensitivity_without_recalibration,False
legacy_posthoc,A0,2,50.0,False,precision,0.14492753623188406,625,predeclared_endpoint_sensitivity_without_recalibration,False
legacy_posthoc,A0,2,50.0,False,macro_f1,0.3851492487029176,625,predeclared_endpoint_sensitivity_without_recalibration,False
legacy_posthoc,A0,3,25.0,False,brier,0.32954659172216016,609,predeclared_endpoint_sensitivity_without_recalibration,False
legacy_posthoc,A0,3,25.0,False,f2,0.5741279069767442,609,predeclared_endpoint_sensitivity_without_recalibration,False
legacy_posthoc,A0,3,25.0,False,recall,0.6396761133603239,609,predeclared_endpoint_sensitivity_without_recalibration,False
legacy_posthoc,A0,3,25.0,False,precision,0.4072164948453608,609,predeclared_endpoint_sensitivity_without_recalibration,False
legacy_posthoc,A0,3,25.0,False,macro_f1,0.4752339919774179,609,predeclared_endpoint_sensitivity_without_recalibration,False
legacy_posthoc,A0,3,30.0,True,brier,0.3422484852051546,609,primary_calibrated_endpoint,False
legacy_posthoc,A0,3,30.0,True,f2,0.5416666666666666,609,primary_calibrated_endpoint,False
legacy_posthoc,A0,3,30.0,True,recall,0.6403940886699507,609,primary_calibrated_endpoint,False
legacy_posthoc,A0,3,30.0,True,precision,0.33505154639175255,609,primary_calibrated_endpoint,False
legacy_posthoc,A0,3,30.0,True,macro_f1,0.45601081614974215,609,primary_calibrated_endpoint,False
legacy_posthoc,A0,3,33.0,False,brier,0.35066932223420616,609,predeclared_endpoint_sensitivity_without_recalibration,False
legacy_posthoc,A0,3,33.0,False,f2,0.5109489051094891,609,predeclared_endpoint_sensitivity_without_recalibration,False
legacy_posthoc,A0,3,33.0,False,recall,0.632768361581921,609,predeclared_endpoint_sensitivity_without_recalibration,False
legacy_posthoc,A0,3,33.0,False,precision,0.28865979381443296,609,predeclared_endpoint_sensitivity_without_recalibration,False
legacy_posthoc,A0,3,33.0,False,macro_f1,0.43712748512650934,609,predeclared_endpoint_sensitivity_without_recalibration,False
legacy_posthoc,A0,3,50.0,False,brier,0.36233222350601935,609,predeclared_endpoint_sensitivity_without_recalibration,False
legacy_posthoc,A0,3,50.0,False,f2,0.3939393939393939,609,predeclared_endpoint_sensitivity_without_recalibration,False
legacy_posthoc,A0,3,50.0,False,recall,0.7647058823529411,609,predeclared_endpoint_sensitivity_without_recalibration,False
legacy_posthoc,A0,3,50.0,False,precision,0.13402061855670103,609,predeclared_endpoint_sensitivity_without_recalibration,False
legacy_posthoc,A0,3,50.0,False,macro_f1,0.3830639591103744,609,predeclared_endpoint_sensitivity_without_recalibration,False
legacy_posthoc,A1,1,25.0,False,brier,0.28855136032401646,635,predeclared_endpoint_sensitivity_without_recalibration,False
legacy_posthoc,A1,1,25.0,False,f2,0.6493506493506493,635,predeclared_endpoint_sensitivity_without_recalibration,False
legacy_posthoc,A1,1,25.0,False,recall,0.7421875,635,predeclared_endpoint_sensitivity_without_recalibration,False
legacy_posthoc,A1,1,25.0,False,precision,0.4328018223234624,635,predeclared_endpoint_sensitivity_without_recalibration,False
legacy_posthoc,A1,1,25.0,False,macro_f1,0.4994682514857679,635,predeclared_endpoint_sensitivity_without_recalibration,False
legacy_posthoc,A1,1,30.0,True,brier,0.30005716237211216,635,primary_calibrated_endpoint,False
legacy_posthoc,A1,1,30.0,True,f2,0.6235294117647059,635,primary_calibrated_endpoint,False
legacy_posthoc,A1,1,30.0,True,recall,0.7607655502392344,635,primary_calibrated_endpoint,False
legacy_posthoc,A1,1,30.0,True,precision,0.3621867881548975,635,primary_calibrated_endpoint,False
legacy_posthoc,A1,1,30.0,True,macro_f1,0.4800970584732643,635,primary_calibrated_endpoint,False
legacy_posthoc,A1,1,33.0,False,brier,0.3045581097563094,635,predeclared_endpoint_sensitivity_without_recalibration,False
legacy_posthoc,A1,1,33.0,False,f2,0.6063193851409052,635,predeclared_endpoint_sensitivity_without_recalibration,False
legacy_posthoc,A1,1,33.0,False,recall,0.7759562841530054,635,predeclared_endpoint_sensitivity_without_recalibration,False
legacy_posthoc,A1,1,33.0,False,precision,0.3234624145785877,635,predeclared_endpoint_sensitivity_without_recalibration,False
legacy_posthoc,A1,1,33.0,False,macro_f1,0.46749335079988885,635,predeclared_endpoint_sensitivity_without_recalibration,False
legacy_posthoc,A1,1,50.0,False,brier,0.3388898587926321,635,predeclared_endpoint_sensitivity_without_recalibration,False
legacy_posthoc,A1,1,50.0,False,f2,0.4470426409903714,635,predeclared_endpoint_sensitivity_without_recalibration,False
legacy_posthoc,A1,1,50.0,False,recall,0.9027777777777778,635,predeclared_endpoint_sensitivity_without_recalibration,False
