policy_version,policy_name,target_event,rollout_horizon_months,calibration_split,selection_objective,fbeta_beta,min_recall,min_precision,score_column,selected_threshold,constraint_satisfied,calibration_rows,calibration_positive_rows,calibration_positive_rate,calibration_predicted_positive_rows,calibration_predicted_positive_rate,calibration_tn,calibration_fp,calibration_fn,calibration_tp,calibration_precision,calibration_recall,calibration_specificity,calibration_f1,calibration_macro_f1,calibration_fbeta,calibration_balanced_accuracy,calibration_mcc,calibration_gmean_pr,calibration_pr_distance
pipe_grud_rollout_alert_policy_2b_v0,balanced_accuracy,bloom_h,1,validation,balanced_accuracy,2.0,,,rollout_probability_bloom_calibrated,0.1332116788321168,True,14212,1841,0.12953841823810863,8482,0.596819589079651,5196,7175,534,1307,0.1540910162697477,0.7099402498642042,0.42001455015762673,0.25322096289838225,0.4136664452080995,0.4124069165720056,0.5649774000109155,0.08896008269110871,0.3307497764056294,0.8942576068473718
pipe_grud_rollout_alert_policy_2b_v0,closest_pr,bloom_h,1,validation,closest_pr,2.0,,,rollout_probability_bloom_calibrated,0.09090909090909091,True,14212,1841,0.12953841823810863,11775,0.8285251899802983,2275,10096,162,1679,0.14259023354564757,0.9120043454644216,0.1838978255597769,0.24662162162162163,0.27694398206958987,0.4386331574272428,0.5479510855120993,0.08543769320508707,0.3606146317253604,0.861913419566288
pipe_grud_rollout_alert_policy_2b_v0,f1,bloom_h,1,validation,f1,2.0,,,rollout_probability_bloom_calibrated,0.1332116788321168,True,14212,1841,0.12953841823810863,8482,0.596819589079651,5196,7175,534,1307,0.1540910162697477,0.7099402498642042,0.42001455015762673,0.25322096289838225,0.4136664452080995,0.4124069165720056,0.5649774000109155,0.08896008269110871,0.3307497764056294,0.8942576068473718
pipe_grud_rollout_alert_policy_2b_v0,fbeta,bloom_h,1,validation,fbeta,2.0,,,rollout_probability_bloom_calibrated,0.09090909090909091,True,14212,1841,0.12953841823810863,11775,0.8285251899802983,2275,10096,162,1679,0.14259023354564757,0.9120043454644216,0.1838978255597769,0.24662162162162163,0.27694398206958987,0.4386331574272428,0.5479510855120993,0.08543769320508707,0.3606146317253604,0.861913419566288
pipe_grud_rollout_alert_policy_2b_v0,gmean_pr,bloom_h,1,validation,gmean_pr,2.0,,,rollout_probability_bloom_calibrated,0.07142857142857142,True,14212,1841,0.12953841823810863,13407,0.9433577258654658,763,11608,42,1799,0.13418363541433578,0.9771863117870723,0.06167650149543287,0.2359653725078699,0.17589100440815475,0.4330557026623658,0.5194314066412525,0.05645465904465918,0.362108287384749,0.86611687522771
pipe_grud_rollout_alert_policy_2b_v0,mcc,bloom_h,1,validation,mcc,2.0,,,rollout_probability_bloom_calibrated,0.26785714285714285,True,14212,1841,0.12953841823810863,482,0.03391500140726147,12056,315,1674,167,0.34647302904564314,0.09071156979902227,0.9745372241532616,0.14377959535083942,0.5337878092458577,0.1064236553657915,0.532624396976142,0.12104392523393158,0.17728257770506534,1.1197780811670388
pipe_grud_rollout_alert_policy_2b_v0,balanced_accuracy,bloom_h,2,validation,balanced_accuracy,2.0,,,rollout_probability_bloom_calibrated,0.13620900802830319,True,14325,1892,0.13207678883071552,8619,0.601675392670157,5145,7288,561,1331,0.1544262675484395,0.7034883720930233,0.41381806482747524,0.2532584911045571,0.41027222476833236,0.41113239018965836,0.5586532184602493,0.08112898685702567,0.3296014010377586,0.8960547318641361
pipe_grud_rollout_alert_policy_2b_v0,closest_pr,bloom_h,2,validation,closest_pr,2.0,,,rollout_probability_bloom_calibrated,0.08968609865470852,True,14325,1892,0.13207678883071552,12191,0.8510296684118673,1987,10446,147,1745,0.14313838077270116,0.9223044397463002,0.1598166170674817,0.2478165163672513,0.2603124594604843,0.4415709297029201,0.5410605284068909,0.07808833975415273,0.3633416630181002,0.8603769142579111
pipe_grud_rollout_alert_policy_2b_v0,f1,bloom_h,2,validation,f1,2.0,,,rollout_probability_bloom_calibrated,0.12866449511400652,True,14325,1892,0.13207678883071552,9233,0.6445375218150087,4610,7823,482,1410,0.15271309433553557,0.7452431289640592,0.3707874205742781,0.25348314606741573,0.38979435477407876,0.4196178798881019,0.5580152747691687,0.08207393702832753,0.33735498255753993,0.8847576865167581
pipe_grud_rollout_alert_policy_2b_v0,fbeta,bloom_h,2,validation,fbeta,2.0,,,rollout_probability_bloom_calibrated,0.08968609865470852,True,14325,1892,0.13207678883071552,12191,0.8510296684118673,1987,10446,147,1745,0.14313838077270116,0.9223044397463002,0.1598166170674817,0.2478165163672513,0.2603124594604843,0.4415709297029201,0.5410605284068909,0.07808833975415273,0.3633416630181002,0.8603769142579111
pipe_grud_rollout_alert_policy_2b_v0,gmean_pr,bloom_h,2,validation,gmean_pr,2.0,,,rollout_probability_bloom_calibrated,0.07692307692307693,True,14325,1892,0.13207678883071552,13262,0.9257940663176265,1007,11426,56,1836,0.1384406575177198,0.9704016913319239,0.08099412852891498,0.24231226078923057,0.19577083104666032,0.44071051368218916,0.5256979099304194,0.06639038499044093,0.36652837298672925,0.8620676078443672
pipe_grud_rollout_alert_policy_2b_v0,mcc,bloom_h,2,validation,mcc,2.0,,,rollout_probability_bloom_calibrated,0.3956043956043956,True,14325,1892,0.13207678883071552,215,0.0150087260034904,12330,103,1780,112,0.5209302325581395,0.05919661733615222,0.9917155955923751,0.10631229235880399,0.5176854005967625,0.07195168957985354,0.5254561064642637,0.14177112000129857,0.17560554557182118,1.055755107450841
pipe_grud_rollout_alert_policy_2b_v0,balanced_accuracy,bloom_h,3,validation,balanced_accuracy,2.0,,,rollout_probability_bloom_calibrated,0.13333333333333333,True,14352,1898,0.1322463768115942,7036,0.49024526198439244,6575,5879,741,1157,0.1644400227401933,0.6095890410958904,0.5279428296129758,0.2590105216028655,0.4620798687933396,0.39547443259502324,0.5687659353544331,0.09319789884340753,0.31660833182337583,0.9222695877187077
pipe_grud_rollout_alert_policy_2b_v0,closest_pr,bloom_h,3,validation,closest_pr,2.0,,,rollout_probability_bloom_calibrated,0.09055425448868072,True,14352,1898,0.1322463768115942,12480,0.8695652173913043,1737,10717,135,1763,0.14126602564102564,0.928872497365648,0.13947326160269793,0.2452357768813465,0.24386596885390793,0.4391689916301315,0.534172879484173,0.0687470220740148,0.3622404257259247,0.8616746255689322
pipe_grud_rollout_alert_policy_2b_v0,f1,bloom_h,3,validation,f1,2.0,,,rollout_probability_bloom_calibrated,0.13079299691040167,True,14352,1898,0.1322463768115942,8007,0.5579013377926422,5731,6723,614,1284,0.16035968527538405,0.6765015806111696,0.4601734382527702,0.25926299848561335,0.4344881405535147,0.41156484390024994,0.5683375094319699,0.09322683700993309,0.3293684571344181,0.8998039150047769
pipe_grud_rollout_alert_policy_2b_v0,fbeta,bloom_h,3,validation,fbeta,2.0,,,rollout_probability_bloom_calibrated,0.09019607843137255,True,14352,1898,0.1322463768115942,12990,0.9051003344481605,1273,11181,89,1809,0.13926096997690532,0.9531085353003161,0.1022161554520636,0.24301450832885546,0.21364680251416718,0.43946166553298993,0.5276623453761898,0.06394821117446695,0.36432241094831036,0.8620153637069234
pipe_grud_rollout_alert_policy_2b_v0,gmean_pr,bloom_h,3,validation,gmean_pr,2.0,,,rollout_probability_bloom_calibrated,0.076163610719323,True,14352,1898,0.1322463768115942,13860,0.9657190635451505,471,11983,21,1877,0.13542568542568542,0.9889357218124342,0.03781917456238959,0.23822820154841984,0.15549599479552925,0.4374883460749581,0.5133774481874118,0.04981287881424275,0.3659607874737318,0.8646451085118435
pipe_grud_rollout_alert_policy_2b_v0,mcc,bloom_h,3,validation,mcc,2.0,,,rollout_probability_bloom_calibrated,0.2903225806451613,True,14352,1898,0.1322463768115942,513,0.03574414715719063,12145,309,1694,204,0.39766081871345027,0.10748155953635406,0.975188694395375,0.16922438822065533,0.5465222081825142,0.1258482418260333,0.5413351269658645,0.15084842119534414,0.20673946154961564,1.0767551513137097
pipe_grud_rollout_alert_policy_2b_v0,balanced_accuracy,irc_alert,1,validation,balanced_accuracy,2.0,,,alert_probability_irc,0.4296875,True,16260,5860,0.36039360393603936,3532,0.21722017220172202,9168,1232,3560,2300,0.6511891279728199,0.3924914675767918,0.8815384615384615,0.489778534923339,0.6412918963098189,0.42636808542191906,0.6370149645576266,0.3190605027997702,0.5055553149835371,0.700525261080114
pipe_grud_rollout_alert_policy_2b_v0,closest_pr,irc_alert,1,validation,closest_pr,2.0,,,alert_probability_irc,0.2890625,True,16260,5860,0.36039360393603936,11438,0.7034440344403444,3832,6568,990,4870,0.4257737366672495,0.8310580204778157,0.36846153846153845,0.5630708752456931,0.5332763389498731,0.6981478295773839,0.5997597794696771,0.20973084403295722,0.5948467691482632,0.5985626065383365
pipe_grud_rollout_alert_policy_2b_v0,f1,irc_alert,1,validation,f1,2.0,,,alert_probability_irc,0.3046875,True,16260,5860,0.36039360393603936,10416,0.640590405904059,4577,5823,1267,4593,0.4409562211981567,0.7837883959044368,0.44009615384615386,0.5643892848365691,0.5639602173998162,0.6783140359168242,0.6119422748752954,0.2240185657607537,0.5878914604559121,0.5993975344982834
pipe_grud_rollout_alert_policy_2b_v0,fbeta,irc_alert,1,validation,fbeta,2.0,,,alert_probability_irc,0.1875,True,16260,5860,0.36039360393603936,15239,0.9372078720787208,939,9461,82,5778,0.3791587374499639,0.9860068259385666,0.09028846153846154,0.5477036826389876,0.3560688100612852,0.746916931668347,0.5381476437385141,0.15099830973229506,0.6114352813175841,0.6209989389725529
pipe_grud_rollout_alert_policy_2b_v0,fixed,irc_alert,1,validation,fixed,2.0,,,alert_probability_irc,0.5,True,16260,5860,0.36039360393603936,2824,0.17367773677736778,9572,828,3864,1996,0.7067988668555241,0.34061433447098977,0.9203846153846154,0.45969599263012434,0.6314254421952434,0.37998781602193116,0.6304994749278026,0.3307782108557809,0.4906585631973053,0.7216345060917891
pipe_grud_rollout_alert_policy_2b_v0,gmean_pr,irc_alert,1,validation,gmean_pr,2.0,,,alert_probability_irc,0.1875,True,16260,5860,0.36039360393603936,15239,0.9372078720787208,939,9461,82,5778,0.3791587374499639,0.9860068259385666,0.09028846153846154,0.5477036826389876,0.3560688100612852,0.746916931668347,0.5381476437385141,0.15099830973229506,0.6114352813175841,0.6209989389725529
pipe_grud_rollout_alert_policy_2b_v0,mcc,irc_alert,1,validation,mcc,2.0,,,alert_probability_irc,0.5078125,True,16260,5860,0.36039360393603936,2786,0.17134071340713408,9594,806,3880,1980,0.7106963388370423,0.3378839590443686,0.9225,0.4580152671755725,0.630867397347525,0.3774879890185312,0.6301919795221843,0.33177287492875857,0.4900335627736103,0.7225609040441165
pipe_grud_rollout_alert_policy_2b_v0,balanced_accuracy,irc_alert,2,validation,balanced_accuracy,2.0,,,alert_probability_irc,0.359375,True,16260,5873,0.3611931119311193,3670,0.22570725707257072,8943,1444,3647,2226,0.6065395095367847,0.37902264600715135,0.8609800712428998,0.46651996227601383,0.6224752833967875,0.4097636403799426,0.6200013586250256,0.275768926020294,0.4794707601225668,0.7351353832645479
pipe_grud_rollout_alert_policy_2b_v0,closest_pr,irc_alert,2,validation,closest_pr,2.0,,,alert_probability_irc,0.2109375,True,16260,5873,0.3611931119311193,11978,0.7366543665436655,3329,7058,953,4920,0.4107530472532977,0.8377319938702537,0.3204967748146722,0.5512296229903086,0.5025559799456281,0.6935438398646743,0.5791143843424629,0.17256194565989916,0.5866012012123634,0.611181541879823
pipe_grud_rollout_alert_policy_2b_v0,f1,irc_alert,2,validation,f1,2.0,,,alert_probability_irc,0.234375,True,16260,5873,0.3611931119311193,10500,0.6457564575645757,4411,5976,1349,4524,0.4308571428571429,0.7703047846075259,0.4246654471936074,0.5526171135405851,0.5494862368347008,0.6654506942810073,0.5974851159005666,0.19581117929325978,0.5761000942763206,0.6137454552262932
pipe_grud_rollout_alert_policy_2b_v0,fbeta,irc_alert,2,validation,fbeta,2.0,,,alert_probability_irc,0.1015625,True,16260,5873,0.3611931119311193,16030,0.9858548585485855,218,10169,12,5861,0.3656269494697442,0.9979567512344628,0.020987773178010975,0.5351778295210702,0.2881220220413112,0.7414857547694954,0.5094722622062369,0.07705983844222246,0.6040528806789958,0.6343763410662321
pipe_grud_rollout_alert_policy_2b_v0,fixed,irc_alert,2,validation,fixed,2.0,,,alert_probability_irc,0.5,True,16260,5873,0.3611931119311193,1914,0.11771217712177122,9887,500,4459,1414,0.7387669801462905,0.24076281287246723,0.9518629055550207,0.36316938487222294,0.5813340152032647,0.2782807210895064,0.596312859213744,0.2871130665630894,0.4217435431601995,0.8029220366755522
pipe_grud_rollout_alert_policy_2b_v0,gmean_pr,irc_alert,2,validation,gmean_pr,2.0,,,alert_probability_irc,0.140625,True,16260,5873,0.3611931119311193,15428,0.9488314883148832,713,9674,119,5754,0.37295825771324864,0.9797377830750894,0.06864349667854049,0.5402563259940848,0.3336810643251465,0.7392086330935252,0.5241906398768149,0.10547169849890041,0.6044843228666282,0.6273690333485682
pipe_grud_rollout_alert_policy_2b_v0,mcc,irc_alert,2,validation,mcc,2.0,,,alert_probability_irc,0.4140625,True,16260,5873,0.3611931119311193,2797,0.17201722017220172,9466,921,3997,1876,0.6707186271004648,0.31942789034564956,0.9113314720323481,0.43275663206459053,0.6132755906654189,0.356803225683746,0.6153796811889989,0.29370899039024584,0.4628674065758269,0.7560453815598479
pipe_grud_rollout_alert_policy_2b_v0,balanced_accuracy,irc_alert,3,validation,balanced_accuracy,2.0,,,alert_probability_irc,0.2890625,True,16260,5817,0.3577490774907749,4332,0.26642066420664207,8536,1907,3392,2425,0.5597876269621422,0.41688155406566957,0.8173896389926266,0.47787959404867475,0.6205052165406755,0.43931159420289856,0.6171355965291481,0.25401129052227656,0.48307880917580226,0.7306257970839043
pipe_grud_rollout_alert_policy_2b_v0,closest_pr,irc_alert,3,validation,closest_pr,2.0,,,alert_probability_irc,0.171875,True,16260,5817,0.3577490774907749,11580,0.7121771217712177,3617,6826,1063,4754,0.41053540587219345,0.8172597558879148,0.3463564109930097,0.5465310110938667,0.5124376274804121,0.682105142332415,0.5818080834404622,0.17322524277747406,0.5792357599341177,0.6171405873448967
