policy_version,policy_name,target_event,split,rollout_horizon_months,score_column,threshold,rows,positive_rows,positive_rate,predicted_positive_rows,predicted_positive_rate,tn,fp,fn,tp,precision,recall,specificity,f1,macro_f1,fbeta,balanced_accuracy,mcc,gmean_pr,pr_distance,pr_auc,roc_auc,brier
pipe_grud_rollout_alert_policy_2b_v0,balanced_accuracy,bloom_h,test,1,rollout_probability_bloom_calibrated,0.16037735849056603,461,60,0.1301518438177874,145,0.31453362255965295,285,116,31,29,0.2,0.48333333333333334,0.7107231920199502,0.28292682926829266,0.5389529543831003,0.3766233766233766,0.5970282626766418,0.14062046185505242,0.3109126351029605,0.9523363084774435,0.18889126459190003,0.5996674979218619,0.1128450752153758
pipe_grud_rollout_alert_policy_2b_v0,closest_pr,bloom_h,test,1,rollout_probability_bloom_calibrated,0.1076923076923077,461,60,0.1301518438177874,428,0.928416485900217,29,372,4,56,0.1308411214953271,0.9333333333333333,0.07231920199501247,0.22950819672131148,0.1815743748583516,0.4191616766467066,0.5028262676641729,0.0073775513740992026,0.3494544034095225,0.8717118793087227,0.18889126459190003,0.5996674979218619,0.1128450752153758
pipe_grud_rollout_alert_policy_2b_v0,f1,bloom_h,test,1,rollout_probability_bloom_calibrated,0.11715481171548116,461,60,0.1301518438177874,373,0.8091106290672451,78,323,10,50,0.13404825737265416,0.8333333333333334,0.19451371571072318,0.23094688221709006,0.27498264356253277,0.4078303425774878,0.5139235245220283,0.023841371729759014,0.3342257936543475,0.8818447699777523,0.18889126459190003,0.5996674979218619,0.1128450752153758
pipe_grud_rollout_alert_policy_2b_v0,fbeta,bloom_h,test,1,rollout_probability_bloom_calibrated,0.1,461,60,0.1301518438177874,454,0.9848156182212582,5,396,2,58,0.1277533039647577,0.9666666666666667,0.012468827930174564,0.22568093385214008,0.12509536888685435,0.41786743515850144,0.4895677472984206,-0.05740886479631252,0.35141835538182375,0.8728833884634919,0.18889126459190003,0.5996674979218619,0.1128450752153758
pipe_grud_rollout_alert_policy_2b_v0,gmean_pr,bloom_h,test,1,rollout_probability_bloom_calibrated,0.1,461,60,0.1301518438177874,454,0.9848156182212582,5,396,2,58,0.1277533039647577,0.9666666666666667,0.012468827930174564,0.22568093385214008,0.12509536888685435,0.41786743515850144,0.4895677472984206,-0.05740886479631252,0.35141835538182375,0.8728833884634919,0.18889126459190003,0.5996674979218619,0.1128450752153758
pipe_grud_rollout_alert_policy_2b_v0,mcc,bloom_h,test,1,rollout_probability_bloom_calibrated,0.16037735849056603,461,60,0.1301518438177874,145,0.31453362255965295,285,116,31,29,0.2,0.48333333333333334,0.7107231920199502,0.28292682926829266,0.5389529543831003,0.3766233766233766,0.5970282626766418,0.14062046185505242,0.3109126351029605,0.9523363084774435,0.18889126459190003,0.5996674979218619,0.1128450752153758
pipe_grud_rollout_alert_policy_2b_v0,balanced_accuracy,bloom_h,test,2,rollout_probability_bloom_calibrated,0.1792452830188679,460,62,0.13478260869565217,219,0.47608695652173916,216,182,25,37,0.1689497716894977,0.5967741935483871,0.542713567839196,0.26334519572953735,0.4697007668788532,0.39614561027837253,0.5697438806937916,0.09537683496881326,0.31752931163938886,0.923707493183579,0.21090485052522573,0.5927621980872103,0.11468942218952585
pipe_grud_rollout_alert_policy_2b_v0,closest_pr,bloom_h,test,2,rollout_probability_bloom_calibrated,0.10843373493975904,460,62,0.13478260869565217,453,0.9847826086956522,7,391,0,62,0.1368653421633554,1.0,0.017587939698492462,0.2407766990291262,0.13767230013184706,0.442225392296719,0.5087939698492462,0.04906301442820888,0.3699531621210385,0.8631346578366446,0.21090485052522573,0.5927621980872103,0.11468942218952585
pipe_grud_rollout_alert_policy_2b_v0,f1,bloom_h,test,2,rollout_probability_bloom_calibrated,0.1792452830188679,460,62,0.13478260869565217,219,0.47608695652173916,216,182,25,37,0.1689497716894977,0.5967741935483871,0.542713567839196,0.26334519572953735,0.4697007668788532,0.39614561027837253,0.5697438806937916,0.09537683496881326,0.31752931163938886,0.923707493183579,0.21090485052522573,0.5927621980872103,0.11468942218952585
pipe_grud_rollout_alert_policy_2b_v0,fbeta,bloom_h,test,2,rollout_probability_bloom_calibrated,0.10843373493975904,460,62,0.13478260869565217,453,0.9847826086956522,7,391,0,62,0.1368653421633554,1.0,0.017587939698492462,0.2407766990291262,0.13767230013184706,0.442225392296719,0.5087939698492462,0.04906301442820888,0.3699531621210385,0.8631346578366446,0.21090485052522573,0.5927621980872103,0.11468942218952585
pipe_grud_rollout_alert_policy_2b_v0,gmean_pr,bloom_h,test,2,rollout_probability_bloom_calibrated,0.10843373493975904,460,62,0.13478260869565217,453,0.9847826086956522,7,391,0,62,0.1368653421633554,1.0,0.017587939698492462,0.2407766990291262,0.13767230013184706,0.442225392296719,0.5087939698492462,0.04906301442820888,0.3699531621210385,0.8631346578366446,0.21090485052522573,0.5927621980872103,0.11468942218952585
pipe_grud_rollout_alert_policy_2b_v0,mcc,bloom_h,test,2,rollout_probability_bloom_calibrated,0.1792452830188679,460,62,0.13478260869565217,219,0.47608695652173916,216,182,25,37,0.1689497716894977,0.5967741935483871,0.542713567839196,0.26334519572953735,0.4697007668788532,0.39614561027837253,0.5697438806937916,0.09537683496881326,0.31752931163938886,0.923707493183579,0.21090485052522573,0.5927621980872103,0.11468942218952585
