policy_version,policy_name,target_event,split,rollout_horizon_months,score_column,threshold,rows,positive_rows,positive_rate,predicted_positive_rows,predicted_positive_rate,tn,fp,fn,tp,precision,recall,specificity,f1,macro_f1,fbeta,balanced_accuracy,mcc,gmean_pr,pr_distance,pr_auc,roc_auc,brier
pipe_grud_rollout_alert_policy_2b_v0,balanced_accuracy,bloom_h,test,1,rollout_probability_bloom_calibrated,0.13815789473684212,461,60,0.1301518438177874,291,0.631236442516269,156,245,14,46,0.15807560137457044,0.7666666666666667,0.38902743142144636,0.2621082621082621,0.40425903473188934,0.43314500941619594,0.5778470490440566,0.10857979224688087,0.3481254003763165,0.8736596233346461,0.20518382862252377,0.6349334995843724,0.11109548358094624
pipe_grud_rollout_alert_policy_2b_v0,closest_pr,bloom_h,test,1,rollout_probability_bloom_calibrated,0.09411764705882353,461,60,0.1301518438177874,349,0.7570498915401301,103,298,9,51,0.14613180515759314,0.85,0.256857855361596,0.24938875305623473,0.32547410362363394,0.43293718166383705,0.553428927680798,0.08383638440772202,0.3524372772337713,0.8669434203934132,0.20518382862252377,0.6349334995843724,0.11109548358094624
pipe_grud_rollout_alert_policy_2b_v0,f1,bloom_h,test,1,rollout_probability_bloom_calibrated,0.13815789473684212,461,60,0.1301518438177874,291,0.631236442516269,156,245,14,46,0.15807560137457044,0.7666666666666667,0.38902743142144636,0.2621082621082621,0.40425903473188934,0.43314500941619594,0.5778470490440566,0.10857979224688087,0.3481254003763165,0.8736596233346461,0.20518382862252377,0.6349334995843724,0.11109548358094624
pipe_grud_rollout_alert_policy_2b_v0,fbeta,bloom_h,test,1,rollout_probability_bloom_calibrated,0.09411764705882353,461,60,0.1301518438177874,349,0.7570498915401301,103,298,9,51,0.14613180515759314,0.85,0.256857855361596,0.24938875305623473,0.32547410362363394,0.43293718166383705,0.553428927680798,0.08383638440772202,0.3524372772337713,0.8669434203934132,0.20518382862252377,0.6349334995843724,0.11109548358094624
pipe_grud_rollout_alert_policy_2b_v0,gmean_pr,bloom_h,test,1,rollout_probability_bloom_calibrated,0.08108108108108109,461,60,0.1301518438177874,453,0.982646420824295,7,394,1,59,0.13024282560706402,0.9833333333333333,0.017456359102244388,0.2300194931773879,0.13212466101412182,0.4256854256854256,0.5003948462177888,0.0020347529881908602,0.3578716415796958,0.869916846707639,0.20518382862252377,0.6349334995843724,0.11109548358094624
pipe_grud_rollout_alert_policy_2b_v0,mcc,bloom_h,test,1,rollout_probability_bloom_calibrated,0.13815789473684212,461,60,0.1301518438177874,291,0.631236442516269,156,245,14,46,0.15807560137457044,0.7666666666666667,0.38902743142144636,0.2621082621082621,0.40425903473188934,0.43314500941619594,0.5778470490440566,0.10857979224688087,0.3481254003763165,0.8736596233346461,0.20518382862252377,0.6349334995843724,0.11109548358094624
pipe_grud_rollout_alert_policy_2b_v0,balanced_accuracy,bloom_h,test,2,rollout_probability_bloom_calibrated,0.1590909090909091,460,62,0.13478260869565217,156,0.3391304347826087,274,124,30,32,0.20512820512820512,0.5161290322580645,0.6884422110552764,0.29357798165137616,0.5371023811390784,0.39603960396039595,0.6022856216566704,0.14756483428970146,0.3253807339128337,0.9305655719540811,0.25390645021203323,0.6402982655211543,0.11239566890083817
pipe_grud_rollout_alert_policy_2b_v0,closest_pr,bloom_h,test,2,rollout_probability_bloom_calibrated,0.13545816733067728,460,62,0.13478260869565217,412,0.8956521739130435,44,354,4,58,0.1407766990291262,0.9354838709677419,0.11055276381909548,0.24472573839662448,0.22101757771849162,0.4393939393939394,0.5230183173934186,0.05142469491853074,0.36289713604522666,0.8616420439118507,0.25390645021203323,0.6402982655211543,0.11239566890083817
pipe_grud_rollout_alert_policy_2b_v0,f1,bloom_h,test,2,rollout_probability_bloom_calibrated,0.13545816733067728,460,62,0.13478260869565217,412,0.8956521739130435,44,354,4,58,0.1407766990291262,0.9354838709677419,0.11055276381909548,0.24472573839662448,0.22101757771849162,0.4393939393939394,0.5230183173934186,0.05142469491853074,0.36289713604522666,0.8616420439118507,0.25390645021203323,0.6402982655211543,0.11239566890083817
pipe_grud_rollout_alert_policy_2b_v0,fbeta,bloom_h,test,2,rollout_probability_bloom_calibrated,0.13545816733067728,460,62,0.13478260869565217,412,0.8956521739130435,44,354,4,58,0.1407766990291262,0.9354838709677419,0.11055276381909548,0.24472573839662448,0.22101757771849162,0.4393939393939394,0.5230183173934186,0.05142469491853074,0.36289713604522666,0.8616420439118507,0.25390645021203323,0.6402982655211543,0.11239566890083817
pipe_grud_rollout_alert_policy_2b_v0,gmean_pr,bloom_h,test,2,rollout_probability_bloom_calibrated,0.13545816733067728,460,62,0.13478260869565217,412,0.8956521739130435,44,354,4,58,0.1407766990291262,0.9354838709677419,0.11055276381909548,0.24472573839662448,0.22101757771849162,0.4393939393939394,0.5230183173934186,0.05142469491853074,0.36289713604522666,0.8616420439118507,0.25390645021203323,0.6402982655211543,0.11239566890083817
pipe_grud_rollout_alert_policy_2b_v0,mcc,bloom_h,test,2,rollout_probability_bloom_calibrated,0.13545816733067728,460,62,0.13478260869565217,412,0.8956521739130435,44,354,4,58,0.1407766990291262,0.9354838709677419,0.11055276381909548,0.24472573839662448,0.22101757771849162,0.4393939393939394,0.5230183173934186,0.05142469491853074,0.36289713604522666,0.8616420439118507,0.25390645021203323,0.6402982655211543,0.11239566890083817
pipe_grud_rollout_alert_policy_2b_v0,balanced_accuracy,bloom_h,test,3,rollout_probability_bloom_calibrated,0.17703349282296652,467,62,0.13276231263383298,315,0.6745182012847966,141,264,11,51,0.1619047619047619,0.8225806451612904,0.34814814814814815,0.27055702917771884,0.38842034582763857,0.45293072824156305,0.5853643966547193,0.12363830891364858,0.36493797212992807,0.8566686965153436,0.19112029171110745,0.6324970131421744,0.11298731384544061
pipe_grud_rollout_alert_policy_2b_v0,closest_pr,bloom_h,test,3,rollout_probability_bloom_calibrated,0.17703349282296652,467,62,0.13276231263383298,315,0.6745182012847966,141,264,11,51,0.1619047619047619,0.8225806451612904,0.34814814814814815,0.27055702917771884,0.38842034582763857,0.45293072824156305,0.5853643966547193,0.12363830891364858,0.36493797212992807,0.8566686965153436,0.19112029171110745,0.6324970131421744,0.11298731384544061
pipe_grud_rollout_alert_policy_2b_v0,f1,bloom_h,test,3,rollout_probability_bloom_calibrated,0.17703349282296652,467,62,0.13276231263383298,315,0.6745182012847966,141,264,11,51,0.1619047619047619,0.8225806451612904,0.34814814814814815,0.27055702917771884,0.38842034582763857,0.45293072824156305,0.5853643966547193,0.12363830891364858,0.36493797212992807,0.8566686965153436,0.19112029171110745,0.6324970131421744,0.11298731384544061
pipe_grud_rollout_alert_policy_2b_v0,fbeta,bloom_h,test,3,rollout_probability_bloom_calibrated,0.17703349282296652,467,62,0.13276231263383298,315,0.6745182012847966,141,264,11,51,0.1619047619047619,0.8225806451612904,0.34814814814814815,0.27055702917771884,0.38842034582763857,0.45293072824156305,0.5853643966547193,0.12363830891364858,0.36493797212992807,0.8566686965153436,0.19112029171110745,0.6324970131421744,0.11298731384544061
pipe_grud_rollout_alert_policy_2b_v0,gmean_pr,bloom_h,test,3,rollout_probability_bloom_calibrated,0.17703349282296652,467,62,0.13276231263383298,315,0.6745182012847966,141,264,11,51,0.1619047619047619,0.8225806451612904,0.34814814814814815,0.27055702917771884,0.38842034582763857,0.45293072824156305,0.5853643966547193,0.12363830891364858,0.36493797212992807,0.8566686965153436,0.19112029171110745,0.6324970131421744,0.11298731384544061
pipe_grud_rollout_alert_policy_2b_v0,mcc,bloom_h,test,3,rollout_probability_bloom_calibrated,0.17703349282296652,467,62,0.13276231263383298,315,0.6745182012847966,141,264,11,51,0.1619047619047619,0.8225806451612904,0.34814814814814815,0.27055702917771884,0.38842034582763857,0.45293072824156305,0.5853643966547193,0.12363830891364858,0.36493797212992807,0.8566686965153436,0.19112029171110745,0.6324970131421744,0.11298731384544061
pipe_grud_rollout_alert_policy_2b_v0,balanced_accuracy,bloom_h,validation,1,rollout_probability_bloom_calibrated,0.13815789473684212,445,57,0.12808988764044943,284,0.6382022471910113,147,241,14,43,0.15140845070422534,0.7543859649122807,0.3788659793814433,0.25219941348973607,0.3938592695863981,0.41992187500000006,0.5666259721468621,0.09267332328172916,0.33796510201554913,0.8834216840038932,0.1582248423260199,0.5846219931271477,0.11031979723338821
pipe_grud_rollout_alert_policy_2b_v0,closest_pr,bloom_h,validation,1,rollout_probability_bloom_calibrated,0.09411764705882353,445,57,0.12808988764044943,369,0.8292134831460675,70,318,6,51,0.13821138211382114,0.8947368421052632,0.18041237113402062,0.23943661971830985,0.2705803788246722,0.42713567839195976,0.5375746066196418,0.06673562768427142,0.3516572416082515,0.8681935005101932,0.1582248423260199,0.5846219931271477,0.11031979723338821
pipe_grud_rollout_alert_policy_2b_v0,f1,bloom_h,validation,1,rollout_probability_bloom_calibrated,0.13815789473684212,445,57,0.12808988764044943,284,0.6382022471910113,147,241,14,43,0.15140845070422534,0.7543859649122807,0.3788659793814433,0.25219941348973607,0.3938592695863981,0.41992187500000006,0.5666259721468621,0.09267332328172916,0.33796510201554913,0.8834216840038932,0.1582248423260199,0.5846219931271477,0.11031979723338821
pipe_grud_rollout_alert_policy_2b_v0,fbeta,bloom_h,validation,1,rollout_probability_bloom_calibrated,0.09411764705882353,445,57,0.12808988764044943,369,0.8292134831460675,70,318,6,51,0.13821138211382114,0.8947368421052632,0.18041237113402062,0.23943661971830985,0.2705803788246722,0.42713567839195976,0.5375746066196418,0.06673562768427142,0.3516572416082515,0.8681935005101932,0.1582248423260199,0.5846219931271477,0.11031979723338821
pipe_grud_rollout_alert_policy_2b_v0,gmean_pr,bloom_h,validation,1,rollout_probability_bloom_calibrated,0.08108108108108109,445,57,0.12808988764044943,443,0.9955056179775281,2,386,0,57,0.12866817155756208,1.0,0.005154639175257732,0.228,0.11912820512820513,0.4247391952309985,0.5025773195876289,0.025753407497249605,0.358703459082237,0.871331828442438,0.1582248423260199,0.5846219931271477,0.11031979723338821
pipe_grud_rollout_alert_policy_2b_v0,mcc,bloom_h,validation,1,rollout_probability_bloom_calibrated,0.13815789473684212,445,57,0.12808988764044943,284,0.6382022471910113,147,241,14,43,0.15140845070422534,0.7543859649122807,0.3788659793814433,0.25219941348973607,0.3938592695863981,0.41992187500000006,0.5666259721468621,0.09267332328172916,0.33796510201554913,0.8834216840038932,0.1582248423260199,0.5846219931271477,0.11031979723338821
pipe_grud_rollout_alert_policy_2b_v0,balanced_accuracy,bloom_h,validation,2,rollout_probability_bloom_calibrated,0.1590909090909091,451,66,0.14634146341463414,169,0.37472283813747226,247,138,35,31,0.1834319526627219,0.4696969696969697,0.6415584415584416,0.26382978723404255,0.502229736195732,0.3579676674364896,0.5556277056277057,0.08123731659579182,0.2935258631045627,0.9736553188273516,0.17409099470637937,0.5767414403778041,0.12320619909927083
pipe_grud_rollout_alert_policy_2b_v0,closest_pr,bloom_h,validation,2,rollout_probability_bloom_calibrated,0.13545816733067728,451,66,0.14634146341463414,420,0.9312638580931264,30,355,1,65,0.15476190476190477,0.9848484848484849,0.07792207792207792,0.2674897119341564,0.2058602405824628,0.47514619883040937,0.5313852813852814,0.08769056388108391,0.3904062338347422,0.8453738853626305,0.17409099470637937,0.5767414403778041,0.12320619909927083
