policy_version,policy_name,target_event,split,rollout_horizon_months,score_column,threshold,rows,positive_rows,positive_rate,predicted_positive_rows,predicted_positive_rate,tn,fp,fn,tp,precision,recall,specificity,f1,macro_f1,fbeta,balanced_accuracy,mcc,gmean_pr,pr_distance,pr_auc,roc_auc,brier
pipe_grud_rollout_alert_policy_2b_v0,balanced_accuracy,bloom_h,test,1,rollout_probability_bloom_calibrated,0.1332116788321168,11852,1473,0.12428282146473169,6427,0.5422713466081674,5068,5311,357,1116,0.17364244593122763,0.7576374745417516,0.48829366991039597,0.28253164556962024,0.46194413207359775,0.452958844062018,0.6229655722260737,0.16285032851007947,0.36270928332286717,0.8611657220959414,0.2913429849316014,0.6933937639890774,0.10079502993622337
pipe_grud_rollout_alert_policy_2b_v0,closest_pr,bloom_h,test,1,rollout_probability_bloom_calibrated,0.09090909090909091,11852,1473,0.12428282146473169,9026,0.7615592305096186,2650,7729,176,1297,0.1436959893640594,0.8805159538357095,0.25532324886790636,0.2470711496332984,0.324217134831795,0.43470974661482775,0.567919601351808,0.10516482655555287,0.3557057929486962,0.8645999051115998,0.2913429849316014,0.6933937639890774,0.10079502993622337
pipe_grud_rollout_alert_policy_2b_v0,f1,bloom_h,test,1,rollout_probability_bloom_calibrated,0.1332116788321168,11852,1473,0.12428282146473169,6427,0.5422713466081674,5068,5311,357,1116,0.17364244593122763,0.7576374745417516,0.48829366991039597,0.28253164556962024,0.46194413207359775,0.452958844062018,0.6229655722260737,0.16285032851007947,0.36270928332286717,0.8611657220959414,0.2913429849316014,0.6933937639890774,0.10079502993622337
pipe_grud_rollout_alert_policy_2b_v0,fbeta,bloom_h,test,1,rollout_probability_bloom_calibrated,0.09090909090909091,11852,1473,0.12428282146473169,9026,0.7615592305096186,2650,7729,176,1297,0.1436959893640594,0.8805159538357095,0.25532324886790636,0.2470711496332984,0.324217134831795,0.43470974661482775,0.567919601351808,0.10516482655555287,0.3557057929486962,0.8645999051115998,0.2913429849316014,0.6933937639890774,0.10079502993622337
pipe_grud_rollout_alert_policy_2b_v0,gmean_pr,bloom_h,test,1,rollout_probability_bloom_calibrated,0.07142857142857142,11852,1473,0.12428282146473169,10523,0.8878670266621668,1244,9135,85,1388,0.1319015489879312,0.9422946367956552,0.11985740437421717,0.2314104701567189,0.22195737037046742,0.4227840389887298,0.5310760205849362,0.06498337299141109,0.352548042394745,0.87001426976349,0.2913429849316014,0.6933937639890774,0.10079502993622337
pipe_grud_rollout_alert_policy_2b_v0,mcc,bloom_h,test,1,rollout_probability_bloom_calibrated,0.26785714285714285,11852,1473,0.12428282146473169,647,0.05458994262571718,10053,326,1152,321,0.49613601236476046,0.21792260692464357,0.9685904229694575,0.30283018867924527,0.6171767696546708,0.24545037467502678,0.5932565149470506,0.2708508705862678,0.32881492241643445,0.9303354055367506,0.2913429849316014,0.6933937639890774,0.10079502993622337
pipe_grud_rollout_alert_policy_2b_v0,balanced_accuracy,bloom_h,test,2,rollout_probability_bloom_calibrated,0.13620900802830319,11891,1544,0.1298461020940207,7048,0.5927171810613069,4561,5786,282,1262,0.17905788876276957,0.8173575129533679,0.4408040978061274,0.29376163873370575,0.44714415050576006,0.47716273442226254,0.6290808053797476,0.17661693852252439,0.3825628191994331,0.8410138096828258,0.2672474956629424,0.7003487719651412,0.10485594669308952
pipe_grud_rollout_alert_policy_2b_v0,closest_pr,bloom_h,test,2,rollout_probability_bloom_calibrated,0.08968609865470852,11891,1544,0.1298461020940207,9734,0.8186023042637288,2075,8272,82,1462,0.15019519211012944,0.9468911917098446,0.20054121967720112,0.25926582727433944,0.29557981063013195,0.45945945945945943,0.5737162056935229,0.12860359169087743,0.377118687479485,0.8514627161718475,0.2672474956629424,0.7003487719651412,0.10485594669308952
pipe_grud_rollout_alert_policy_2b_v0,f1,bloom_h,test,2,rollout_probability_bloom_calibrated,0.12866449511400652,11891,1544,0.1298461020940207,7486,0.6295517618366832,4161,6186,244,1300,0.17365749398877905,0.8419689119170984,0.4021455494346187,0.28792912513842744,0.4260280115930749,0.47577221490264976,0.6220572306758586,0.16991296270889666,0.3823796689940279,0.8413178721752976,0.2672474956629424,0.7003487719651412,0.10485594669308952
pipe_grud_rollout_alert_policy_2b_v0,fbeta,bloom_h,test,2,rollout_probability_bloom_calibrated,0.08968609865470852,11891,1544,0.1298461020940207,9734,0.8186023042637288,2075,8272,82,1462,0.15019519211012944,0.9468911917098446,0.20054121967720112,0.25926582727433944,0.29557981063013195,0.45945945945945943,0.5737162056935229,0.12860359169087743,0.377118687479485,0.8514627161718475,0.2672474956629424,0.7003487719651412,0.10485594669308952
