calibration_version,target_event,rollout_horizon_months,calibration_split,selection_objective,fbeta_beta,min_recall,min_precision,score_column,selected_threshold,constraint_satisfied,calibration_rows,calibration_positive_rows,calibration_positive_rate,calibration_predicted_positive_rows,calibration_predicted_positive_rate,calibration_precision,calibration_recall,calibration_macro_f1,calibration_fbeta,calibration_specificity,calibrator_path,calibrator_method,calibrator_training_rows,calibrator_positive_rows
pipe_grud_rollout_alert_calibration_v0,bloom_h,1,validation,fbeta,2.0,0.5,,rollout_probability_bloom_calibrated,0.09090909090909091,True,14212,1841,0.12953841823810863,11775,0.8285251899802983,0.14259023354564757,0.9120043454644216,0.27694398206958987,0.4386331574272428,0.1838978255597769,models/pipe_grud/no_current_chla/rollout_calibrators/rollout_bloom_h1_irc_mean_isotonic.joblib,isotonic,14212,1841
pipe_grud_rollout_alert_calibration_v0,bloom_h,2,validation,fbeta,2.0,0.5,,rollout_probability_bloom_calibrated,0.08968609865470852,True,14325,1892,0.13207678883071552,12191,0.8510296684118673,0.14313838077270116,0.9223044397463002,0.2603124594604843,0.4415709297029201,0.1598166170674817,models/pipe_grud/no_current_chla/rollout_calibrators/rollout_bloom_h2_irc_mean_isotonic.joblib,isotonic,14325,1892
pipe_grud_rollout_alert_calibration_v0,bloom_h,3,validation,fbeta,2.0,0.5,,rollout_probability_bloom_calibrated,0.09019607843137255,True,14352,1898,0.1322463768115942,12990,0.9051003344481605,0.13926096997690532,0.9531085353003161,0.21364680251416718,0.43946166553298993,0.1022161554520636,models/pipe_grud/no_current_chla/rollout_calibrators/rollout_bloom_h3_irc_mean_isotonic.joblib,isotonic,14352,1898
pipe_grud_rollout_alert_calibration_v0,irc_alert,1,validation,fbeta,2.0,0.5,,alert_probability_irc,0.1875,True,16260,5860,0.36039360393603936,15239,0.9372078720787208,0.3791587374499639,0.9860068259385666,0.3560688100612852,0.746916931668347,0.09028846153846154,,none,0,0
pipe_grud_rollout_alert_calibration_v0,irc_alert,2,validation,fbeta,2.0,0.5,,alert_probability_irc,0.1015625,True,16260,5873,0.3611931119311193,16030,0.9858548585485855,0.3656269494697442,0.9979567512344628,0.2881220220413112,0.7414857547694954,0.020987773178010975,,none,0,0
pipe_grud_rollout_alert_calibration_v0,irc_alert,3,validation,fbeta,2.0,0.5,,alert_probability_irc,0.0546875,True,16260,5817,0.3577490774907749,16170,0.9944649446494465,0.35955473098330243,0.999484270242393,0.27268873581689873,0.7371063441350982,0.008330939385234128,,none,0,0
