target,blend_weight,validation_rows,validation_mae,validation_rmse,selection_metric,selection_objective
delta_yF,0.0,20000,0.05827202453613282,0.15039517419052983,balanced,1.0153806504157252
delta_yF,0.1,20000,0.05889075338840485,0.14985880066101204,balanced,1.0188515524708506
delta_yF,0.2,20000,0.059513420534133915,0.14934137368797362,balanced,1.022421173717539
delta_yF,0.35,20000,0.06045566005706787,0.14860120615280442,balanced,1.0279695717732482
delta_yF,0.5,20000,0.06140864281654358,0.1479047667446917,balanced,1.0337600010236265
delta_yF,0.65,20000,0.06237122840881348,0.14725268107478662,balanced,1.0397848201663102
delta_yF,0.8,20000,0.06334478549957276,0.14664553698064814,balanced,1.0460577873913584
delta_yF,0.9,20000,0.06400001792907715,0.14626601882875845,balanced,1.0503794251982546
delta_yF,1.0,20000,0.0646613278388977,0.14590688850000041,balanced,1.0548230763700603
delta_yN,0.0,20000,0.04154604644775391,0.1197240246850731,balanced,1.0034767295318727
delta_yN,0.1,20000,0.042532091712951664,0.11953084577980212,balanced,1.0145312486884785
delta_yN,0.2,20000,0.04352113037109375,0.1193631594263847,balanced,1.0257289969513401
delta_yN,0.35,20000,0.04501396455764771,0.11915965837969562,balanced,1.0428392316139798
delta_yN,0.5,20000,0.04651855864524842,0.11901405133300898,balanced,1.0603344570593012
delta_yN,0.65,20000,0.04803451375961304,0.11892654769219461,balanced,1.0782107535160965
delta_yN,0.8,20000,0.04956281929016113,0.118897277334338,balanced,1.0964805743007182
delta_yN,0.9,20000,0.05058681774139404,0.11891014328346221,balanced,1.1088583366027223
delta_yN,1.0,20000,0.05161456251144409,0.11894890053509748,balanced,1.1213900662234324
delta_yT,0.0,20000,0.18797171020507814,0.3162748057169955,balanced,1.0017849657170497
delta_yT,0.1,20000,0.18935057983398437,0.31593168138226563,balanced,1.0049083410767627
delta_yT,0.2,20000,0.19075098571777344,0.3156501986576242,balanced,1.0081867996655935
delta_yT,0.35,20000,0.19289735565185548,0.31534387135656916,balanced,1.01341008668354
delta_yT,0.5,20000,0.19509944763183595,0.3151769819045886,balanced,1.0190028176904626
delta_yT,0.65,20000,0.19735501556396484,0.31514974274392565,balanced,1.0249593551834195
delta_yT,0.8,20000,0.19966410827636719,0.31526220822272955,balanced,1.0312799152699037
delta_yT,0.9,20000,0.20123714294433595,0.31541471641135804,balanced,1.0357061092113893
delta_yT,1.0,20000,0.20283362579345704,0.31562917151385494,balanced,1.0402929564364776
sigma_F,0.0,20000,0.014671034049987793,0.04895546383936918,balanced,1.0
sigma_F,0.1,20000,0.019555481243133548,0.04940802286201669,balanced,1.1710878260040705
sigma_F,0.2,20000,0.024865521907806398,0.05095341363642035,balanced,1.3678416903439619
sigma_F,0.35,20000,0.03342378330230713,0.05510207116938658,balanced,1.7018855004118025
sigma_F,0.5,20000,0.042497647285461425,0.06103307906621654,balanced,2.071705232957779
sigma_F,0.65,20000,0.0519472412109375,0.06828356086434514,balanced,2.467806395736119
sigma_F,0.8,20000,0.06167404403686524,0.07647916516960668,balanced,2.8830079294327113
sigma_F,0.9,20000,0.06826891136169434,0.0823300389668106,balanced,3.167523131430813
sigma_F,1.0,20000,0.07493546752929688,0.08841940489138364,balanced,3.456917350765473
sigma_N,0.0,20000,0.019703083610534668,0.0854188140661237,balanced,1.0
sigma_N,0.1,20000,0.0207612872004509,0.08544229383848384,balanced,1.0269911948727235
sigma_N,0.2,20000,0.021868630778789522,0.08553310383139212,balanced,1.0556235205925044
sigma_N,0.35,20000,0.023624305200576783,0.08579505469291755,balanced,1.1017101435955055
sigma_N,0.5,20000,0.025491062116622925,0.08620660039922928,balanced,1.1514913331308194
sigma_N,0.65,20000,0.02745151753425598,0.08676561499560721,balanced,1.2045134958625598
sigma_N,0.8,20000,0.029496209526062012,0.08746927434587608,balanced,1.2605199878200086
sigma_N,0.9,20000,0.03089430513381958,0.08801705247143701,balanced,1.2992055199160781
sigma_N,1.0,20000,0.032315309715270996,0.08862642696439725,balanced,1.3388329620837747
sigma_T,0.0,20000,0.4024360504150391,0.4332048104255987,balanced,2.1290386524972664
sigma_T,0.1,20000,0.35534267578125,0.37264555269958255,balanced,1.8599243650205044
sigma_T,0.2,20000,0.30912004547119143,0.3190559277432033,balanced,1.6076292215063157
sigma_T,0.35,20000,0.24037664337158204,0.2611424106839732,balanced,1.276516686960838
