split,target,rows,rmse,mae,nll,interval_90_coverage,interval_90_mean_width
train,all,602390,0.10283529341336323,0.054693088217155114,-2.864034867646629,0.9435039315615023,0.3023050155573086
train,yN,602390,0.04918205952855033,0.011205677718671663,-4.245469957435053,0.9841946247447667,0.07555021269767613
train,yF,602390,0.08605090569462598,0.032578954469631424,-3.022615932476695,0.9497684224505719,0.2450056415572363
train,yT,602390,0.24392440267381638,0.16394168228288478,-0.9151650930203381,0.891050648251133,0.7984742417171892
train,sigma_N,602390,0.04877699783270577,0.007204622552796948,-4.065343571635371,0.9905542920699215,0.10267877383849466
train,sigma_F,602390,0.048275041851537526,0.014045961244851284,-3.1543502240469183,0.9755009213300354,0.1501222964371202
train,sigma_T,602390,0.07226298814599517,0.04512019525571427,-2.153006762837973,0.8689520078354555,0.23824284592362527
train,delta_yN,602390,0.049059310133582765,0.01063877166086353,-4.296849262448615,0.9844685336741977,0.07555149098443495
train,delta_yF,602390,0.0886416679502292,0.03635661417385281,-2.9887089257134303,0.9473530437092249,0.23809791716543943
train,delta_yT,602390,0.23934426690922583,0.17114531459512933,-0.9348040792052672,0.8996928899882136,0.797021719694561
validation,all,54637,0.1122463789179761,0.06051713438882532,-2.702906724777709,0.9500135235991889,0.3983000558057985
validation,yN,54637,0.06672551166607583,0.025256376257577578,-3.701738780192881,0.961527902337244,0.1459017845639888
validation,yF,54637,0.08387271847311749,0.03382498101713167,-3.155209072259727,0.9907571792009078,0.4416709432255103
validation,yT,54637,0.24423681217715823,0.1640211054693041,-0.8990908309830677,0.8985302999798671,0.8429212793785575
validation,sigma_N,54637,0.08036204981273466,0.018734543944512655,-3.4805436405846772,0.9778172300821787,0.19044898126507465
validation,sigma_F,54637,0.04591173252270488,0.014179817611778398,-3.2306041071355036,0.9923678093599575,0.2531470627561919
validation,sigma_T,54637,0.09387259139384106,0.05293884038562985,-2.0011851211604545,0.8677453008034848,0.2984139339303823
validation,delta_yN,54637,0.06534373417408719,0.024900370090831687,-3.7923165517593675,0.9651335175796621,0.14502350925375948
validation,delta_yF,54637,0.08857270058336751,0.03871912050075263,-3.147951086546205,0.9903179164302579,0.42930556276583476
validation,delta_yT,54637,0.24131955945869804,0.17207905422190933,-0.9175213323774983,0.9059245566191408,0.8378674451128871
test,all,40606,0.11435640660445613,0.06139935721398689,-2.519749670629877,0.9523359985114406,0.44038637235543854
test,yN,40606,0.08380545429953029,0.034285493116158486,-3.258217892423437,0.941732748854849,0.17310119622893821
test,yF,40606,0.09331649508753645,0.041253806217394454,-2.8977846285512765,0.9912328227355564,0.5455865849181771
test,yT,40606,0.22401500703968888,0.14925215234076783,-0.9656655796759177,0.9167118159877851,0.8500260813086044
test,sigma_N,40606,0.09499312990680671,0.026488755962704575,-3.207430263238018,0.9672215928680491,0.22699018114923533
test,sigma_F,40606,0.05466339859813437,0.01801815088386049,-3.040690292556057,0.98980446239472,0.30180784698097024
test,sigma_T,40606,0.07609019616528172,0.04514580297157728,-2.048662807297567,0.9026991085061321,0.31923254479306473
test,delta_yN,40606,0.0825461528741073,0.03399366761277898,-3.383541162604799,0.9469043983647737,0.17164613620134456
test,delta_yF,40606,0.09800742926362749,0.046168344887361115,-2.8959074405087146,0.9908387922967049,0.5304407806388969
test,delta_yT,40606,0.22177039620539196,0.15798804093327878,-0.9798469688131064,0.9238782445943949,0.8446459989797152
