profile,epoch,training_loss,probabilistic_validation_loss,best_probabilistic_validation_loss,best_epoch,epochs_without_improvement,batch_order_sha256
v2_primary,57,-2.221904893939753,-2.133850219681507,-2.1339814156059207,55,2,fa65e42ad42002e73b106fa5f67dc3f3100b309f6840832f7e63d6acdaf753f6
v2_primary,58,-2.219272734558466,-2.117780302453229,-2.1339814156059207,55,3,97aa0cf3844c781a8da2c8906e61cdf1651d2897ea1096f0a321d17546dd6c98
v2_primary,59,-2.2323541906211872,-2.1278360246673342,-2.1339814156059207,55,4,d88dc41e30cd71d3a1cc710814cae7b2c3a9f597841b453787709c8ee511965e
v2_primary,60,-2.22185585513581,-2.12945157524169,-2.1339814156059207,55,5,78e90b2fd793728d5f281c7e2c01d28332e1755f30ad0b0dec384ed3c06031c4
legacy_diagnostic,1,0.08635351929909241,0.03448310121893883,0.03448310121893883,1,0,475344e7694753ebff83f0f2f07a447693b2bdf190c30d8a7f161783f706c4f1
legacy_diagnostic,2,0.0053982436873620705,-0.043903153389692307,-0.043903153389692307,2,0,a801d932b546dd3b97d5291cfc51e4b9a4b5b92d51044a8f6162b837dffbf2e7
legacy_diagnostic,3,-0.08220129085447743,-0.14261625707149506,-0.14261625707149506,3,0,223ab0f511c2443d83efc75df5b3af4b8b4a4c5fd1f27b8694ac25a7b45a8f53
legacy_diagnostic,4,-0.20558116627502176,-0.3107813894748688,-0.3107813894748688,4,0,c4ca8e9fab58504f6447cf9768d7e60588506689d2f00ab3fcb2e4d40c7cfb6e
legacy_diagnostic,5,-0.4340673078175124,-0.646689772605896,-0.646689772605896,5,0,7b6e6b8df495e6f06d53819ed0f66a43fa9ad7c5bcf07a57a7e9036f68ebc8ed
legacy_diagnostic,6,-0.8341551845332045,-1.0839682817459106,-1.0839682817459106,6,0,6362326c389cdc08d455f59bcc0479617a8e92e5e70fa7a97adee755a554eeef
legacy_diagnostic,7,-1.1537849090240715,-1.2208229303359985,-1.2208229303359985,7,0,7aa1373170bc2ef7e574d5c17328241a7f9d4645f999642ad0b480b1fd79365b
legacy_diagnostic,8,-1.2371243579240858,-1.2997372150421143,-1.2997372150421143,8,0,c04b2fb04919cf840863bc3fc3851b9dfe486619e4300d07678cf9011e747c76
legacy_diagnostic,9,-1.326305768736727,-1.3911465406417847,-1.3911465406417847,9,0,8a3d2fa53efeaf46e724cd9685a1d275e44e19b6e43458e40392b1c73d2bcdd9
legacy_diagnostic,10,-1.429972363778381,-1.4706966876983643,-1.4706966876983643,10,0,d24b7d20d1cf707f6d221e3235943467896d6beea90ce465a3970455a6eea81d
legacy_diagnostic,11,-1.502175869509429,-1.5150078535079956,-1.5150078535079956,11,0,eddd0fe07de8800473d2240055ef858f13b6db54da4c8c37442c0f9a6d4fe1ba
legacy_diagnostic,12,-1.5426214612348748,-1.5283176898956299,-1.5283176898956299,12,0,bc2faef16583f725db1ebda1c6eb03cbc5237f987b565df8a2176687f750e09d
legacy_diagnostic,13,-1.5566366566826713,-1.5405789613723755,-1.5405789613723755,13,0,a176c74487f0382e802a20dd06d5b858dc9afb39972ce391778db966d2be1694
legacy_diagnostic,14,-1.5773043654814791,-1.551104187965393,-1.551104187965393,14,0,01a9d0ba86d5bf5545d1d8d828acece91f0914da54ae7bae940ccd2ad6294654
legacy_diagnostic,15,-1.5961163616282914,-1.5652976036071777,-1.5652976036071777,15,0,3bccf8b8ff1f669d5cc16accb225f7d92b65a728b594227f12961b344def4146
legacy_diagnostic,16,-1.6164047603044065,-1.5810213088989258,-1.5810213088989258,16,0,499e6a67a6e7a4875336f31dc9f9c0cce4464c32f783d018c5f2a05dead9ff22
legacy_diagnostic,17,-1.636246371908305,-1.593970775604248,-1.593970775604248,17,0,361fc677a7f99354791ede946a71976b89900f84a3339937f2c7b558d17ac1fe
legacy_diagnostic,18,-1.6502986014575116,-1.5971087217330933,-1.5971087217330933,18,0,411a30d646991912ebebc52ca9d5226d5086ce5c8efe37d7710b494821d54008
legacy_diagnostic,19,-1.657992510431439,-1.5980604887008667,-1.5980604887008667,19,0,de02341cc691121513eb64e4511803617f2c35bc2bce2445d9d91aa32908f638
legacy_diagnostic,20,-1.666822198218349,-1.6050790548324585,-1.6050790548324585,20,0,fedcda72f80b885d7d008d30af36829d206ecc66af5a29ff5f844b18e31ff85e
