model_id,base_seed,horizon_months,time_role,rows,bloom_positive,brier,pr_auc,rmse,mae,prior_brier,prior_rmse,prior_mae,brier_ratio,rmse_ratio,mae_ratio,checkpoint_objective
A1,20260614,1,model_selection,658,136,0.1612285551599385,0.3384259991235774,0.3850392624704483,0.3177051661873978,0.17275044191851774,0.42116878641106636,0.3785976834087715,0.933303286344044,0.9142160456654659,0.8391629957343715,0.9119088341141731
A1,20260614,2,model_selection,658,136,0.1610732819086417,0.3402004246737531,0.3902766462557151,0.32089008102134553,0.17339375565616102,0.41791517106088927,0.3745057430548012,0.9289451128104592,0.9338657059636936,0.8568362087157362,0.9119088341141731
A1,20260614,3,model_selection,658,132,0.16801043044346314,0.32638808173065675,0.4068822844470365,0.32685637615794727,0.17244486927518093,0.4225695474376975,0.3784423143640759,0.9742848897137004,0.9628764943290812,0.8636887677510053,0.9119088341141731
