model_id,base_seed,horizon_months,time_role,rows,bloom_positive,brier,pr_auc,rmse,mae,prior_brier,prior_rmse,prior_mae,brier_ratio,rmse_ratio,mae_ratio,checkpoint_objective
A1,20260612,1,model_selection,658,136,0.16573190058809034,0.33212385099082786,0.39242823892998735,0.3154154992448636,0.17275044191851774,0.42116878641106636,0.3785976834087715,0.9593717894294136,0.931760024939199,0.8331152383315296,0.9270529952125869
A1,20260612,2,model_selection,658,136,0.16910455837509167,0.3271982473839443,0.3944567371921255,0.3191882250239931,0.17339375565616102,0.41791517106088927,0.3745057430548012,0.9752632540610354,0.9438679533714608,0.852291936621347,0.9270529952125869
A1,20260612,3,model_selection,658,132,0.1745798594916713,0.30257306445657567,0.40360052162832766,0.3331487342166548,0.17244486927518093,0.4225695474376975,0.3784423143640759,1.0123807117339247,0.9551102867577873,0.8803157616675842,0.9270529952125869
