target,blend_weight,validation_rows,validation_mae,validation_rmse,selection_metric,selection_objective
delta_yF,0.0,54637,0.059728542877844626,0.15583689077503293,balanced,1.636575825737431
delta_yF,0.1,54637,0.05674999771332508,0.14686151423799745,balanced,1.5481537267576968
delta_yF,0.2,54637,0.05385843633193756,0.13816389895499362,balanced,1.4624023561462935
delta_yF,0.35,54637,0.049757288540714595,0.12576389642927643,balanced,1.340417687808444
delta_yF,0.5,54637,0.04606287060094281,0.11436292960760262,balanced,1.2292260055626272
delta_yF,0.65,54637,0.042969495491700746,0.1042891633959322,balanced,1.1331403186618707
delta_yF,0.8,54637,0.040738361607966005,0.09596148394881424,balanced,1.0578324804175985
delta_yF,0.9,54637,0.039878692747739884,0.09161929918159376,balanced,1.022405992606978
delta_yF,1.0,54637,0.039539397708676316,0.08841591998980489,balanced,1.0
delta_yN,0.0,54637,0.041973516240568436,0.11787301021817533,balanced,1.633996220183184
delta_yN,0.1,54637,0.03965522004449769,0.10997263749001468,balanced,1.5330636293105744
delta_yN,0.2,54637,0.03744266043950906,0.10236805970962644,balanced,1.4362385036571608
delta_yN,0.35,54637,0.034374138633300313,0.09167618762826248,balanced,1.3008379828961334
delta_yN,0.5,54637,0.03173063570983955,0.08213866238576203,balanced,1.181681664679071
delta_yN,0.65,54637,0.029736089805040146,0.07420196000928161,balanced,1.0860853589201196
delta_yN,0.8,54637,0.028826435193909553,0.06842539823740262,balanced,1.025909276528367
delta_yN,0.9,54637,0.028921548292617102,0.0660636169772415,balanced,1.0094066682150982
delta_yN,1.0,54637,0.029512982937755398,0.0650543746718944,balanced,1.0119083011691798
delta_yT,0.0,54637,0.27486826987449553,0.4450254331990248,balanced,1.7385150005300152
delta_yT,0.1,54637,0.2579161291762851,0.4146608274884134,balanced,1.6252054119533672
delta_yT,0.2,54637,0.24146913351486288,0.3853770997058376,balanced,1.51563961690036
delta_yT,0.35,54637,0.2180838195397507,0.3440795864272743,balanced,1.3605615254235466
delta_yT,0.5,54637,0.19710724772311175,0.3070616859857888,balanced,1.2215108234658203
delta_yT,0.65,54637,0.1802437804263108,0.27605048062313825,balanced,1.1071133942152938
delta_yT,0.8,54637,0.1709490654454878,0.2532621475174157,balanced,1.0321761988955467
delta_yT,0.9,54637,0.16967926983306442,0.2438138898493227,balanced,1.0087205459094726
delta_yT,1.0,54637,0.17157482939871188,0.2396344042026461,balanced,1.0055857134684525
sigma_F,0.0,54637,0.014179847843378156,0.04591174202721033,balanced,1.0023278560619737
sigma_F,0.1,54637,0.014361139780510212,0.045805567427092055,balanced,1.0075587735095735
sigma_F,0.2,54637,0.014563273335824497,0.045735623644749604,balanced,1.0139210009864994
sigma_F,0.35,54637,0.014909462728740717,0.04569898072858024,balanced,1.025727176110119
sigma_F,0.5,54637,0.015303362685040402,0.04574440900492407,balanced,1.0401136424640787
sigma_F,0.65,54637,0.0157411473211551,0.04587166224178027,balanced,1.0569428003202233
sigma_F,0.8,54637,0.016222472700273355,0.0460800643645679,balanced,1.0761951249740467
sigma_F,0.9,54637,0.01656286763632601,0.046263557459624294,balanced,1.0902055239572643
sigma_F,1.0,54637,0.01691804107260926,0.046482216714561084,balanced,1.1051217908970228
sigma_N,0.0,54637,0.018734541780125603,0.080362056763173,balanced,1.000570987617534
