split,target,rows,rmse,mae,nll,interval_90_coverage,interval_90_mean_width
train,all,602390,0.10281431113616646,0.05519818350940181,-2.874097658089579,0.9466702081154512,0.2999057166362673
train,yN,602390,0.0470985077559875,0.009521199275730169,-4.353815792020858,0.9865286608343432,0.07593344243217641
train,yF,602390,0.0882832690739664,0.0332385584764223,-3.0853604396961347,0.971377346901509,0.2888938377315905
train,yT,602390,0.2428124561687795,0.16347710502684165,-0.9424974944368734,0.8871246202626205,0.7642746800237582
train,sigma_N,602390,0.04877699783270577,0.007204622552796948,-4.039607656012137,0.9904364282275602,0.10059561057779351
train,sigma_F,602390,0.048275041851537526,0.014045961244851284,-3.3157772499258873,0.9784259366855359,0.14601267186109462
train,sigma_T,602390,0.07238875228040574,0.04517466531917333,-2.1697123552271504,0.8590962665382892,0.2202200750380937
train,delta_yN,602390,0.05021457962182911,0.015586456628503484,-3.939279069987428,0.987445010707349,0.08034593765830497
train,delta_yF,602390,0.08924697630394943,0.03780371321571758,-3.0588471228142446,0.960568734540746,0.2550687365030933
train,delta_yT,602390,0.23823221933633718,0.17073136984457954,-0.9619817426855001,0.899028868341108,0.7678064579005007
validation,all,54637,0.11207839456693626,0.06097662058757625,-2.672736844214667,0.9523257540169155,0.4100730114753219
validation,yN,54637,0.0645809749932212,0.023995115190931494,-3.8236456940380372,0.9729670369895859,0.16017651201409416
validation,yF,54637,0.0860337706486837,0.03502225872363545,-2.9515622198305693,0.9960649376795944,0.5284822242907593
validation,yT,54637,0.2433887128504473,0.16403205335791507,-0.9306778386141146,0.8944488167359116,0.8020859436306612
validation,sigma_N,54637,0.08036204981273466,0.018734543944512655,-3.4877978058059615,0.9779636510057287,0.19616875958407343
validation,sigma_F,54637,0.04591173252270488,0.014179817611778398,-3.3342453570697286,0.9931914270549261,0.2663867617472942
validation,sigma_T,54637,0.09431437566785109,0.05279002090231519,-2.0236592628178363,0.8616322272452733,0.27858727498060354
validation,delta_yN,54637,0.06606361432274656,0.028921540979083445,-3.478104830482034,0.9767373757709977,0.16899148013251095
validation,delta_yF,54637,0.08841590297036823,0.039539394008272645,-3.0744404793047466,0.9932646375167011,0.4873298843165675
validation,delta_yT,54637,0.2396344173136687,0.17157484056974184,-0.9504981099689771,0.9046616761535223,0.8024482625813323
test,all,40606,0.11426667819220593,0.06180472082494068,-2.5111056377312746,0.9562516759975264,0.4572916333227467
test,yN,40606,0.08052735656965301,0.03302555333943882,-3.465294525728187,0.9589469536521696,0.19172741057091508
test,yF,40606,0.0956780869081818,0.04234523033500393,-2.6909973478220968,0.9962813377333399,0.6511266800721149
test,yT,40606,0.22365632127307167,0.14953227847079154,-1.0002069507556226,0.91264837708713,0.8065262415758678
test,sigma_N,40606,0.09499312990680671,0.026488755962704575,-3.223621945037564,0.968255922770034,0.23429316034200995
test,sigma_F,40606,0.05466339859813437,0.01801815088386049,-3.1350549730662496,0.9911835689306999,0.3225681479855699
test,sigma_T,40606,0.07645903276925525,0.045001425989941356,-2.0793661153158554,0.8981431315569127,0.2958269023909355
test,delta_yN,40606,0.08389711633703553,0.03769610627193213,-3.1752158774065102,0.9642663645766636,0.2023011644280075
test,delta_yF,40606,0.09767677430588854,0.04639781827804038,-2.81562691916681,0.9942373048317983,0.6035253846726969
test,delta_yT,40606,0.22084888706182643,0.1577371678927529,-1.0145660852825784,0.9223021228389893,0.8077296078666022
