target,blend_weight,validation_rows,validation_mae,validation_rmse,selection_metric,selection_objective
delta_yF,0.0,116097,0.07630844416531644,0.18318770808991802,balanced,1.6704025673942076
delta_yF,0.1,116097,0.07205115181156882,0.17240127221260013,balanced,1.574509308407879
delta_yF,0.2,116097,0.06792810899069093,0.16198013421517427,balanced,1.4817599245446953
delta_yF,0.35,116097,0.06210346066033889,0.14720242788261925,balanced,1.350466668655239
delta_yF,0.5,116097,0.05688181478718428,0.13375004857154907,balanced,1.231790213275258
delta_yF,0.65,116097,0.05251090446304987,0.1220619850888129,balanced,1.1304108455700466
delta_yF,0.8,116097,0.049377488505917624,0.11268855711007758,balanced,1.0529914740132478
delta_yF,0.9,116097,0.048232758980721,0.10802960165429462,balanced,1.0188204514661408
delta_yF,1.0,116097,0.04788367367130029,0.10484741706052929,balanced,1.0
delta_yN,0.0,116097,0.05068852121762608,0.13744380703626907,balanced,1.6942648389866357
delta_yN,0.1,116097,0.04748347606749459,0.1285184689311868,balanced,1.5856260626494607
delta_yN,0.2,116097,0.04440088224943719,0.1199381321469599,balanced,1.4811636605117617
delta_yN,0.35,116097,0.04006357793039028,0.10789380162085539,balanced,1.3343649774586757
delta_yN,0.5,116097,0.03624816140858531,0.0971668823390541,balanced,1.2043818558062698
delta_yN,0.65,116097,0.033233957913839526,0.08823915353088278,balanced,1.0987776731259586
delta_yN,0.8,116097,0.031564034305629256,0.08170254938598419,balanced,1.0300394723211794
delta_yN,0.9,116097,0.0312857936568109,0.07897593500959178,balanced,1.0080523977825606
delta_yN,1.0,116097,0.0315763544964234,0.07772420261599905,balanced,1.0046436546056623
delta_yT,0.0,116097,0.2587389347026439,0.42239344775711674,balanced,1.7068408443889145
delta_yT,0.1,116097,0.24314024213933513,0.39422174614471395,balanced,1.5980872303705222
delta_yT,0.2,116097,0.2280505629435273,0.36707097500736485,balanced,1.4931022100477924
delta_yT,0.35,116097,0.20669459259144396,0.3288101589958276,balanced,1.3448765241379692
delta_yT,0.5,116097,0.1875829404302595,0.29452774197695375,balanced,1.2121361888815039
delta_yT,0.65,116097,0.17209429207664007,0.2657677918436172,balanced,1.1024481058201414
delta_yT,0.8,116097,0.16371077805796286,0.24448700329627543,balanced,1.0307223048508973
delta_yT,0.9,116097,0.16303462011721273,0.23548781315784337,balanced,1.0091898986845513
delta_yT,1.0,116097,0.1651608247373425,0.2312377108876336,balanced,1.0065207151051756
sigma_F,0.0,116097,0.019086534769934268,0.057025212960078085,balanced,1.0130989474914651
sigma_F,0.1,116097,0.019263456270522374,0.05671528043336372,balanced,1.0149449705717632
sigma_F,0.2,116097,0.01946386900346686,0.05644139321666633,balanced,1.0177307081197928
sigma_F,0.35,116097,0.019808025994962068,0.05609928363653773,balanced,1.0236681908890364
sigma_F,0.5,116097,0.020208046012382002,0.055840961573622214,balanced,1.0318229878514886
sigma_F,0.65,116097,0.02065885389917095,0.055667592223147,balanced,1.0420726319192066
sigma_F,0.8,116097,0.02115752716972644,0.055579970854769685,balanced,1.0543477199028617
sigma_F,0.9,116097,0.021515316294415433,0.055569411357082016,balanced,1.0636255232748444
sigma_F,1.0,116097,0.021890560679141365,0.05559717321902413,balanced,1.0737053992336287
sigma_N,0.0,116097,0.023048422532226304,0.08736206888842987,balanced,1.0052938608261257
sigma_N,0.1,116097,0.023211048039200807,0.08718720539369497,balanced,1.0078103767800093
sigma_N,0.2,116097,0.023403546412816653,0.08703065206544594,balanced,1.011080842783442
sigma_N,0.35,116097,0.023747065515451735,0.0868303602256377,balanced,1.017374491347052
sigma_N,0.5,116097,0.024153315743316785,0.0866717693355962,balanced,1.025270189288569
sigma_N,0.65,116097,0.024617171799810968,0.08655510719490188,balanced,1.0346580687693816
sigma_N,0.8,116097,0.025130356268491458,0.08648054433817325,balanced,1.0453595503545139
sigma_N,0.9,116097,0.025495085638045888,0.0864542810481259,balanced,1.053119887472452
sigma_N,1.0,116097,0.02587590994308723,0.08644679429272902,balanced,1.0613379810897587
sigma_T,0.0,116097,0.05252129443615088,0.1037149311676473,balanced,1.0438151736687589
sigma_T,0.1,116097,0.0526901917454418,0.10198129089623194,balanced,1.036332959684576
sigma_T,0.2,116097,0.052947530315447175,0.10043168108770943,balanced,1.030657640687306
sigma_T,0.35,116097,0.05350920666021606,0.09847104393557524,balanced,1.0257244354025952
sigma_T,0.5,116097,0.05428169756039089,0.09697004626432698,balanced,1.0252082310278618
sigma_T,0.65,116097,0.05525961068212189,0.09595026184182141,balanced,1.0291708119499168
sigma_T,0.8,116097,0.056434107133592364,0.09542711762327818,balanced,1.037608921524108
sigma_T,0.9,116097,0.05732477357443257,0.09535862200014733,balanced,1.0457288723540619
sigma_T,1.0,116097,0.05829901861060367,0.09551513532941638,balanced,1.05582429099999
yF,0.0,116097,0.04507041243831936,0.11246492532188278,balanced,1.056715402524104
yF,0.1,116097,0.04489461906204941,0.11075408720381556,balanced,1.0463395438957104
yF,0.2,116097,0.04477727121846486,0.10917065970277233,balanced,1.0372433899668907
yF,0.35,116097,0.04472868070286817,0.10704665800286028,balanced,1.0262582922959225
yF,0.5,116097,0.044842903601332314,0.10524005248669925,balanced,1.018653575797877
yF,0.65,116097,0.04512089112049815,0.10376742159041183,balanced,1.0145213757582439
