split,target,pipe_rows,pipe_rmse,pipe_mae,persistence_rows,persistence_rmse,persistence_mae,rmse_delta_pipe_minus_persistence,mae_delta_pipe_minus_persistence,rmse_relative_improvement,mae_relative_improvement
test,all,86069,0.12530733441363562,0.06809151940721381,86069,0.167902689074222,0.08269412878788995,-0.04259535466058639,-0.014602609380676146,0.2536907234508731,0.17658580596612572
test,delta_yF,86069,0.11469277747071639,0.056909642032673416,86069,0.1998840485683782,0.09061972432367518,-0.0851912710976618,-0.03371008229100177,0.426203449989251,0.3719949772810633
test,delta_yN,86069,0.09598746179714455,0.04296918254070421,86069,0.17209032977634847,0.07098757668855157,-0.07610286797920392,-0.02801839414784736,0.442226289403411,0.3946943318092726
test,delta_yT,86069,0.22052074095306493,0.1587397561716351,86069,0.39178240837476,0.23788992189663127,-0.1712616674216951,-0.07915016572499617,0.43713465372818505,0.3327176077656151
test,sigma_F,86069,0.06324966798985414,0.022740030884541906,86069,0.06324967600955532,0.02274006348393401,-8.019701180916883e-09,-3.2599392102428126e-08,1.2679434404858173e-07,1.4335664509230501e-06
test,sigma_N,86069,0.10984919894003072,0.03437711780097214,86069,0.10984920936117999,0.03437712150682019,-1.0421149276851338e-08,-3.7058480450991027e-09,9.486776771043475e-08,1.0779983554946238e-07
test,sigma_T,86069,0.09018580544721022,0.05090934947512393,86069,0.09677893737847257,0.049173828610767696,-0.006593131931262347,0.0017355208643562367,0.06812569046381076,-0.03529358834541116
test,yF,86069,0.11241330075068179,0.05419177403436882,86069,0.12263346409163409,0.05337020457092232,-0.010220163340952299,0.0008215694634464976,0.08333910663500133,-0.015393785166304443
test,yN,86069,0.09775642230402595,0.04215268612622641,86069,0.10615523995787639,0.04200492737061441,-0.008398817653850435,0.00014775875561200136,0.07911825791344056,-0.00351765292457974
test,yT,86069,0.22311063406999188,0.1498341355986784,86069,0.2487008881497929,0.14308379063909296,-0.025590254079801034,0.00675034495958543,0.10289570845596653,-0.04717756588244259
train,all,1065877,0.11077470933478083,0.057708774801766914,1065877,0.15143881305576917,0.07063071227071374,-0.040664103720988345,-0.012921937468946827,0.268518373199434,0.18295068892154961
train,delta_yF,1065877,0.10379780923523149,0.04624175001011897,1065877,0.18170790965075762,0.07289106460829617,-0.07791010041552612,-0.026649314598177196,0.42876559729991526,0.3656046833913862
train,delta_yN,1065877,0.06446604508593887,0.018697202773868733,1065877,0.11414040978745794,0.02754407639291164,-0.04967436470151908,-0.008846873619042909,0.435204015773364,0.321189699478165
train,delta_yT,1065877,0.23121266382632003,0.1618259708948463,1065877,0.4199778336563172,0.2518023223929966,-0.18876516982999716,-0.08997635149815031,0.44946460194485033,0.35732931548471225
train,sigma_F,1065877,0.0526721944225515,0.017786391700334907,1065877,0.05267219681650523,0.017786418065164098,-2.3939537296957525e-09,-2.636482919135541e-08,4.54500452683908e-08,1.482301219658876e-06
train,sigma_N,1065877,0.06161466718115295,0.011739601959070168,1065877,0.06161467386810135,0.011739605745561526,-6.6869483977827215e-09,-3.786491358306887e-09,1.0852850429911362e-07,3.2253990810027606e-07
train,sigma_T,1065877,0.07978529438950747,0.04674877423511094,1065877,0.08694041226795612,0.04550959566278583,-0.00715511787844865,0.0012391785723251045,0.08229910224483525,-0.027228951483267236
train,yF,1065877,0.10287097308657055,0.04445897802055883,1065877,0.11263152915539157,0.043241497721902306,-0.009760556068821022,0.001217480298656523,0.08665918097724587,-0.028155368402974064
train,yN,1065877,0.06497254193791575,0.017657080575657937,1065877,0.07048837768329252,0.01645082854549157,-0.005515835745376771,0.0012062520301663673,0.07825170512732851,-0.07332469770934101
train,yT,1065877,0.23558019484783888,0.15422322304633543,1065877,0.2627759746161429,0.14871100130131396,-0.027195779768304007,0.005512221745021473,0.10349416383301775,-0.03706667090387461
validation,all,116097,0.11909668904954798,0.06385156338299253,116097,0.1613444552450462,0.07864673809319261,-0.04224776619549822,-0.014795174710200087,0.2618482682366326,0.18812191158733774
validation,delta_yF,116097,0.10484738415597068,0.04788369634526716,116097,0.18318770714608407,0.0763084442263274,-0.07834032299011338,-0.028424747881060246,0.4276505460469597,0.37249806583336603
validation,delta_yN,116097,0.07772422376813835,0.03157636572559203,116097,0.13744380675797635,0.050688520414806454,-0.059719582989837997,-0.01911215468921442,0.43450181131113247,0.3770509482780569
validation,delta_yT,116097,0.23123772246841906,0.1651606680711361,116097,0.42239344757066555,0.25873893367779643,-0.1911557251022465,-0.09357826560666033,0.4525537178705087,0.36167060085047686
validation,sigma_F,116097,0.057025204245074276,0.01908649869202013,116097,0.057025215153939886,0.019086534553545677,-1.0908865609449148e-08,-3.5861525547742357e-08,1.9129898203804413e-07,1.8788913957709738e-06
validation,sigma_N,116097,0.08736207556440194,0.023048421119338955,116097,0.08736207230820506,0.023048423112491032,3.2561968815736364e-09,-1.9931520774119083e-09,-3.727243179495656e-08,8.647672197286784e-08
validation,sigma_T,116097,0.09697004533250238,0.05428172640957906,116097,0.10371493167839342,0.05252129362050796,-0.0067448863458910435,0.0017604327890710994,0.06503293437830208,-0.0335184582807706
validation,yF,116097,0.1026431494604694,0.04554882048492667,116097,0.11246492569309516,0.04507041165520777,-0.009821776232625756,0.0004784088297189043,0.08733190523264418,-0.010614698471777225
validation,yN,116097,0.0786875381355423,0.03070560692703769,116097,0.08502401917671491,0.030097595159375327,-0.006336481041172612,0.0006080117676623628,0.0745257763927014,-0.02020134048726377
validation,yT,116097,0.23537285831541346,0.15737226667203497,116097,0.26348397172034166,0.15226048641867543,-0.028111113404928195,0.005111780253359538,0.10669003211612793,-0.0335725989952739
