score_name,horizon_months,split,source_id,rows,threshold,bloom_positive,bloom_rate,pr_auc,roc_auc,brier,recall,macro_f1
gate_full_irc1_w0p25,1,test,aquamatch_chla,66226,0.35,7782,0.11750671941533537,0.6671102088125604,0.9132129138295113,0.05971856431647127,0.6752762785916216,0.8033686159717747
gate_full_irc1_w0p25,1,test,lakebed_us_cse,163,0.35,22,0.13496932515337423,0.4699251720859723,0.8586395873629915,0.11081492041353742,0.8636363636363636,0.7089285714285714
gate_full_irc1_w0p25,1,test,wqp,55151,0.35,8933,0.1619734909611793,0.7491408422294233,0.9256419333125314,0.07009884430389583,0.713534087092802,0.8221253323954963
gate_trophic_irc1_w0p25,1,test,all,121540,0.39999999999999997,16737,0.13770775053480336,0.7116685904616087,0.9198531138986404,0.06442039966346569,0.6623050725936548,0.8129120204188268
gate_trophic_irc1_w0p25,1,test,aquamatch_chla,66226,0.39999999999999997,7782,0.11750671941533537,0.6674541437459053,0.9132533756731869,0.05962603416895721,0.6462349010537137,0.8046139106251025
gate_trophic_irc1_w0p25,1,test,lakebed_us_cse,163,0.39999999999999997,22,0.13496932515337423,0.4228669749382554,0.8455834945196647,0.10565282294051855,0.8636363636363636,0.7340326340326341
gate_trophic_irc1_w0p25,1,test,wqp,55151,0.39999999999999997,8933,0.1619734909611793,0.748762492764073,0.9253881181429318,0.07005566945449683,0.6758087988357775,0.8195736512266378
gate_exogenous_no_chla_w0p25,1,test,all,121540,0.35,16737,0.13770775053480336,0.6991955257377905,0.9078730349264137,0.06525453043159869,0.6844117822787835,0.8124615104486849
gate_exogenous_no_chla_w0p25,1,test,aquamatch_chla,66226,0.35,7782,0.11750671941533537,0.661795876086547,0.909478631406111,0.059787864341948854,0.670136211770753,0.8031936960470701
gate_exogenous_no_chla_w0p25,1,test,lakebed_us_cse,163,0.35,22,0.13496932515337423,0.4605395791286186,0.8560606060606061,0.11074445778543635,0.8636363636363636,0.7089285714285714
gate_exogenous_no_chla_w0p25,1,test,wqp,55151,0.35,8933,0.1619734909611793,0.7343797364746724,0.9177287706995371,0.07168452390940466,0.6964065823351617,0.8202540901146065
blend_irc1_w0p5,1,test,all,121540,0.39999999999999997,16737,0.13770775053480336,0.7091699110391358,0.9202628220076036,0.06476755817319835,0.6786162394694389,0.8134308168536049
blend_irc1_w0p5,1,test,aquamatch_chla,66226,0.39999999999999997,7782,0.11750671941533537,0.6678723669944212,0.9132587735172963,0.05986188381195881,0.6639681315857107,0.804631380945373
blend_irc1_w0p5,1,test,lakebed_us_cse,163,0.39999999999999997,22,0.13496932515337423,0.4169746313743779,0.8491295938104448,0.09344871839661409,0.8181818181818182,0.74791215589236
blend_irc1_w0p5,1,test,wqp,55151,0.39999999999999997,8933,0.1619734909611793,0.7467698219409085,0.9256964353374697,0.07057358455768879,0.6910332475092354,0.8205863323959093
gate_full_irc1_w0p5,1,test,all,121540,0.39999999999999997,16737,0.13770775053480336,0.711815977367023,0.9188760553447571,0.0645010139293111,0.6617075939535162,0.8128796968769332
gate_full_irc1_w0p5,1,test,aquamatch_chla,66226,0.39999999999999997,7782,0.11750671941533537,0.6672739198553648,0.9132333486821195,0.05966462092547407,0.6466204060652788,0.804731688695077
gate_full_irc1_w0p5,1,test,lakebed_us_cse,163,0.39999999999999997,22,0.13496932515337423,0.4886144269181784,0.8657317859445518,0.09477488091868587,0.8636363636363636,0.7405835543766579
gate_full_irc1_w0p5,1,test,wqp,55151,0.39999999999999997,8933,0.1619734909611793,0.7490472695942998,0.9255796442459889,0.07021913912654856,0.6743535206537558,0.8194049090638023
gate_trophic_irc1_w0p5,1,test,all,121540,0.39999999999999997,16737,0.13770775053480336,0.7111302413937028,0.9197241055339617,0.06468930706210596,0.6578239827926151,0.8128027864198057
gate_trophic_irc1_w0p5,1,test,aquamatch_chla,66226,0.39999999999999997,7782,0.11750671941533537,0.6678949730036446,0.9133090306340911,0.059602413706288916,0.6484194294525829,0.8045514265099811
gate_trophic_irc1_w0p5,1,test,lakebed_us_cse,163,0.39999999999999997,22,0.13496932515337423,0.41849217642486836,0.8459058671824629,0.09297342874215984,0.8181818181818182,0.7548872180451127
gate_trophic_irc1_w0p5,1,test,wqp,55151,0.39999999999999997,8933,0.1619734909611793,0.747062466905602,0.9250224251054571,0.07071411690324193,0.6656218515616255,0.8195980464281125
gate_exogenous_no_chla_w0p5,1,test,all,121540,0.34872979214780603,16737,0.13770775053480336,0.6927238983998688,0.9067552972694364,0.06670622325880961,0.6753301069486766,0.81040823538275
gate_exogenous_no_chla_w0p5,1,test,aquamatch_chla,66226,0.34872979214780603,7782,0.11750671941533537,0.661795876086547,0.909478631406111,0.059787864341948854,0.6795168337188383,0.8029470320093286
gate_exogenous_no_chla_w0p5,1,test,lakebed_us_cse,163,0.34872979214780603,22,0.13496932515337423,0.46289963428624015,0.8596067053513862,0.09531104876402914,0.8636363636363636,0.7212722298221614
gate_exogenous_no_chla_w0p5,1,test,wqp,55151,0.34872979214780603,8933,0.1619734909611793,0.72639415210291,0.9156665780033868,0.07492933165341117,0.671219075338632,0.8170000107212199
blend_irc1_w0p75,1,test,all,121540,0.35,16737,0.13770775053480336,0.6987586112893442,0.9181147972756766,0.06658899368364225,0.6832168249985063,0.8093224624518026
blend_irc1_w0p75,1,test,aquamatch_chla,66226,0.35,7782,0.11750671941533537,0.6674487707236836,0.9131120895771766,0.06058423095352565,0.6863274222564894,0.8041750497185647
blend_irc1_w0p75,1,test,lakebed_us_cse,163,0.35,22,0.13496932515337423,0.40563945473295115,0.8462282398452611,0.0963614069047051,0.13636363636363635,0.5358861070201276
blend_irc1_w0p75,1,test,wqp,55151,0.35,8933,0.1619734909611793,0.7313529248327394,0.921256437394702,0.07371159369469676,0.6818538005149446,0.8137267992000197
gate_full_irc1_w0p75,1,test,all,121540,0.36429088153226086,16737,0.13770775053480336,0.7087272072976755,0.9182597164743652,0.0650765944591881,0.6817828762621736,0.8122897445809867
gate_full_irc1_w0p75,1,test,aquamatch_chla,66226,0.36429088153226086,7782,0.11750671941533537,0.6674541437459053,0.9132533756731869,0.05962603416895721,0.6693652017476227,0.8040926629342651
gate_full_irc1_w0p75,1,test,lakebed_us_cse,163,0.36429088153226086,22,0.13496932515337423,0.4917274939276655,0.8670212765957447,0.08537662003846438,0.8181818181818182,0.7922173767192218
gate_full_irc1_w0p75,1,test,wqp,55151,0.36429088153226086,8933,0.1619734909611793,0.7433200907976987,0.9242032343839406,0.07156169720639866,0.6922646367401769,0.8187617478976896
gate_trophic_irc1_w0p75,1,test,all,121540,0.3,16737,0.13770775053480336,0.7041107594814315,0.9183094548622912,0.06587227341878475,0.7147636971978252,0.8114763385914144
gate_trophic_irc1_w0p75,1,test,aquamatch_chla,66226,0.3,7782,0.11750671941533537,0.6679960231180585,0.913293435152108,0.05971700295394391,0.708686712927268,0.8020312772004736
gate_trophic_irc1_w0p75,1,test,lakebed_us_cse,163,0.3,22,0.13496932515337423,0.4065964284474869,0.8413926499032882,0.09545855592794289,0.5,0.7035191775405298
gate_trophic_irc1_w0p75,1,test,wqp,55151,0.3,8933,0.1619734909611793,0.7362695293008875,0.9222335657902101,0.07317615508467577,0.7205865890518303,0.8196484437413789
gate_exogenous_no_chla_w0p75,1,test,all,121540,0.33211146026358923,16737,0.13770775053480336,0.6770840336840783,0.903028345027363,0.06942062970449668,0.6624245683216825,0.8044679778159369
gate_exogenous_no_chla_w0p75,1,test,aquamatch_chla,66226,0.33211146026358923,7782,0.11750671941533537,0.661795876086547,0.909478631406111,0.059787864341948854,0.6795168337188383,0.8029470320093286
gate_exogenous_no_chla_w0p75,1,test,lakebed_us_cse,163,0.33211146026358923,22,0.13496932515337423,0.4621547048343263,0.8599290780141844,0.08719651145879741,0.8636363636363636,0.7609970674486803
gate_exogenous_no_chla_w0p75,1,test,wqp,55151,0.33211146026358923,8933,0.1619734909611793,0.7037399350078278,0.9078321819822952,0.08093523597045996,0.6470390686219635,0.8051521686454544
meta_logistic,1,test,all,121540,0.7999999999999999,16737,0.13770775053480336,0.730649205589074,0.9280186255738141,0.10595242034529495,0.6978550516819024,0.8189438787867236
meta_logistic,1,test,aquamatch_chla,66226,0.7999999999999999,7782,0.11750671941533537,0.7020958854356166,0.9238675600096468,0.1006296975628212,0.6876124389617065,0.8102214840723144
meta_logistic,1,test,lakebed_us_cse,163,0.7999999999999999,22,0.13496932515337423,0.5935752868651205,0.8958736299161831,0.1541031199040162,0.8181818181818182,0.74791215589236
meta_logistic,1,test,wqp,55151,0.7999999999999999,8933,0.1619734909611793,0.7593101331137673,0.9323178282653548,0.11220170095605513,0.7064815851337737,0.8262290126958202
source_selector,1,test,all,121540,0.39128930088277497,16737,0.13770775053480336,0.7111892962081217,0.9200315684765907,0.06432544402539134,0.6805281711178826,0.8141720167406103
source_selector,1,test,aquamatch_chla,66226,0.39128930088277497,7782,0.11750671941533537,0.6679960231180585,0.913293435152108,0.05971700295394391,0.6670521716782318,0.8051192318695024
source_selector,1,test,lakebed_us_cse,163,0.39128930088277497,22,0.13496932515337423,0.4235744142376338,0.8500967117988394,0.10582716226938542,0.8636363636363636,0.7340326340326341
source_selector,1,test,wqp,55151,0.39128930088277497,8933,0.1619734909611793,0.7500551371812012,0.9266046417540144,0.06973665757227003,0.6918168588380164,0.82169614708915
baseline_calibrated,1,validation,all,163110,0.35,20506,0.1257188400465943,0.6481876919581916,0.9055419767419012,0.06495764375187414,0.6599044182190579,0.7936585357259713
baseline_calibrated,1,validation,aquamatch_chla,110443,0.35,12376,0.11205780357288375,0.6178576100972422,0.8992303811868946,0.0612370085218282,0.6364738202973497,0.7852378518583369
baseline_calibrated,1,validation,lakebed_us_cse,445,0.35,55,0.12359550561797752,0.26195866411732815,0.7645920745920747,0.16808909163817706,0.6545454545454545,0.5961261759822911
baseline_calibrated,1,validation,wqp,52222,0.35,8075,0.1546283175673088,0.7057145422111033,0.9153547986774555,0.07194750669091439,0.6958513931888545,0.8072084507525183
irc1_calibrated,1,validation,all,163110,0.3,20506,0.1257188400465943,0.5737453737744695,0.8972595537263357,0.06991779072964222,0.6436165024870769,0.7791621781698577
irc1_calibrated,1,validation,aquamatch_chla,110443,0.3,12376,0.11205780357288375,0.5355520148622352,0.8976617812226302,0.06327314904680094,0.6646735617323852,0.7835910981666656
irc1_calibrated,1,validation,lakebed_us_cse,445,0.3,55,0.12359550561797752,0.24418049230600608,0.7607925407925409,0.11459449956465845,0.05454545454545454,0.4895556628833615
irc1_calibrated,1,validation,wqp,52222,0.3,8075,0.1546283175673088,0.6274567168097257,0.8928097214758377,0.08358967280896619,0.6153560371517028,0.7717727578020281
irc1_no_chla_calibrated,1,validation,all,163110,0.2,20506,0.1257188400465943,0.22002883417693314,0.6234353239755731,0.10419991211505297,0.29844923437042814,0.5861917646184325
irc1_no_chla_calibrated,1,validation,aquamatch_chla,110443,0.2,12376,0.11205780357288375,0.11205780357288375,0.5,0.09950287813635157,0.0,0.4703227662941825
irc1_no_chla_calibrated,1,validation,lakebed_us_cse,445,0.2,55,0.12359550561797752,0.13607344658604487,0.54995337995338,0.12798576187887958,0.2,0.48941866394696587
irc1_no_chla_calibrated,1,validation,wqp,52222,0.2,8075,0.1546283175673088,0.35787470275349326,0.74007165337925,0.11393086498098717,0.7565325077399381,0.5718096664082065
