model_version,source_id,horizon_months,split,decile,rows,bloom_positive,bloom_rate,base_bloom_rate,lift,capture_rate,cumulative_capture_rate,mean_pred_probability,min_pred_probability,max_pred_probability
current_refined_fuzzy_v0,aquamatch_chla,2,validation,5,10673,456,0.042724632249601796,0.1125487183330835,0.3796101180216014,0.037958877882294184,0.9181719803546158,0.04599850305126332,0.035397656198002975,0.056523447942258484
current_refined_fuzzy_v0,aquamatch_chla,2,validation,6,10674,237,0.022203485103991005,0.1125487183330835,0.19727888005157612,0.019728627320402897,0.9379006076750187,0.01942709676439987,0.019409815939903787,0.035397656198002975
current_refined_fuzzy_v0,aquamatch_chla,2,validation,7,10674,181,0.016957091999250516,0.1125487183330835,0.15066446113643578,0.01506701073836677,0.9529676184133855,0.01940981593990379,0.019409815939903787,0.019409815939903787
current_refined_fuzzy_v0,aquamatch_chla,2,validation,8,10673,181,0.016958680783284923,0.1125487183330835,0.15067857754804792,0.01506701073836677,0.9680346291517523,0.01940981593990379,0.019409815939903787,0.019409815939903787
current_refined_fuzzy_v0,aquamatch_chla,2,validation,9,10674,148,0.013865467491099868,0.1125487183330835,0.12319524999001379,0.01231998668109548,0.9803546158328478,0.01940981593990379,0.019409815939903787,0.019409815939903787
current_refined_fuzzy_v0,aquamatch_chla,2,validation,10,10673,236,0.0221118710765483,0.1125487183330835,0.19646488564275863,0.019645384167152252,1.0,0.01940981593990379,0.019409815939903787,0.019409815939903787
current_refined_fuzzy_v0,lakebed_us_cse,2,validation,1,43,16,0.37209302325581395,0.12790697674418605,2.9090909090909087,0.2909090909090909,0.2909090909090909,0.5167958991970398,0.4697647413180292,0.6069394241342375
current_refined_fuzzy_v0,lakebed_us_cse,2,validation,2,43,11,0.2558139534883721,0.12790697674418605,2.0,0.2,0.4909090909090909,0.2950142093819999,0.21176030922331135,0.4697647413180292
current_refined_fuzzy_v0,lakebed_us_cse,2,validation,3,43,6,0.13953488372093023,0.12790697674418605,1.0909090909090908,0.10909090909090909,0.6,0.16080470283949022,0.12332487349300603,0.2111390379360964
current_refined_fuzzy_v0,lakebed_us_cse,2,validation,4,43,4,0.09302325581395349,0.12790697674418605,0.7272727272727272,0.07272727272727272,0.6727272727272727,0.09768733833681326,0.08345287732041337,0.11929609410812195
current_refined_fuzzy_v0,lakebed_us_cse,2,validation,5,43,8,0.18604651162790697,0.12790697674418605,1.4545454545454544,0.14545454545454545,0.8181818181818182,0.06955679388904726,0.06408094804330308,0.08342231210679676
current_refined_fuzzy_v0,lakebed_us_cse,2,validation,6,43,5,0.11627906976744186,0.12790697674418605,0.9090909090909091,0.09090909090909091,0.9090909090909091,0.054385665822471625,0.0417600828170465,0.06408094804330308
current_refined_fuzzy_v0,lakebed_us_cse,2,validation,7,43,1,0.023255813953488372,0.12790697674418605,0.1818181818181818,0.01818181818181818,0.9272727272727272,0.03534027387168847,0.032345489208653155,0.0415499061100679
current_refined_fuzzy_v0,lakebed_us_cse,2,validation,8,43,4,0.09302325581395349,0.12790697674418605,0.7272727272727272,0.07272727272727272,1.0,0.02686346148084523,0.01952782484842547,0.032345489208653155
current_refined_fuzzy_v0,lakebed_us_cse,2,validation,9,43,0,0.0,0.12790697674418605,0.0,0.0,1.0,0.018912275364584917,0.01786808807870965,0.01952782484842547
current_refined_fuzzy_v0,lakebed_us_cse,2,validation,10,43,0,0.0,0.12790697674418605,0.0,0.0,1.0,0.016429483481821727,0.014938630923336802,0.01786808807870965
current_refined_fuzzy_v0,wqp,2,validation,1,4705,3241,0.6888416578108395,0.16214665249734325,4.248263206186918,0.42482632061869186,0.42482632061869186,0.5977634429156521,0.5458772073731487,0.6679537742550374
current_refined_fuzzy_v0,wqp,2,validation,2,4705,1899,0.4036131774707758,0.16214665249734325,2.489186000786473,0.24891860007864727,0.6737449206973392,0.35390401706299623,0.21937223033616698,0.5458772073731487
current_refined_fuzzy_v0,wqp,2,validation,3,4705,839,0.1783209351753454,0.16214665249734325,1.0997509503211431,0.1099750950321143,0.7837200157294534,0.15609005074615667,0.11471051018051809,0.21933002293977286
current_refined_fuzzy_v0,wqp,2,validation,4,4705,572,0.12157279489904357,0.16214665249734325,0.7497706121378949,0.07497706121378948,0.8586970769432429,0.09559518167308655,0.08184993825956977,0.11466513851558428
current_refined_fuzzy_v0,wqp,2,validation,5,4705,335,0.07120085015940489,0.16214665249734325,0.43911390745838247,0.04391139074583825,0.9026084676890811,0.07551539801817406,0.07203441542592141,0.08184993825956977
current_refined_fuzzy_v0,wqp,2,validation,6,4705,296,0.06291179596174283,0.16214665249734325,0.38799318390352605,0.038799318390352604,0.9414077860794338,0.061338616070116446,0.0419957963499292,0.07203441542592141
current_refined_fuzzy_v0,wqp,2,validation,7,4705,208,0.044208289054197665,0.16214665249734325,0.27264385895923454,0.02726438589592345,0.9686721719753572,0.03302147857846488,0.026096517642404442,0.0419957963499292
current_refined_fuzzy_v0,wqp,2,validation,8,4705,121,0.0257173219978746,0.16214665249734325,0.15860532179840084,0.015860532179840084,0.9845327041551972,0.023580589709617288,0.01957601181940516,0.026096517642404442
current_refined_fuzzy_v0,wqp,2,validation,9,4705,86,0.018278427205100957,0.16214665249734325,0.1127277493773758,0.01127277493773758,0.9958054790929348,0.019537671865349625,0.01912440691988917,0.01957601181940516
current_refined_fuzzy_v0,wqp,2,validation,10,4705,32,0.006801275239107333,0.16214665249734325,0.04194520907065146,0.004194520907065146,1.0,0.01781331523584954,0.014938630923336802,0.01912440691988917
current_refined_fuzzy_v0,all,3,test,1,9967,6767,0.6789405036620849,0.1468746864653356,4.622583509802582,0.4622583509802582,0.4622583509802582,0.601582735920204,0.43952227026503954,0.8690706389107444
current_refined_fuzzy_v0,all,3,test,2,9967,3447,0.34584127621149796,0.1468746864653356,2.3546690347701347,0.23546690347701346,0.6977252544572716,0.31667175451503243,0.1313551317582135,0.43952227026503954
current_refined_fuzzy_v0,all,3,test,3,9967,1436,0.1440754489816394,0.1468746864653356,0.9809413211284923,0.09809413211284924,0.7958193865701209,0.09640714935066104,0.07963826237616946,0.13132243668313084
current_refined_fuzzy_v0,all,3,test,4,9967,948,0.09511387579010736,0.1468746864653356,0.6475852175695062,0.06475852175695061,0.8605779083270715,0.07062187811356482,0.06518427961739062,0.07963826226588383
current_refined_fuzzy_v0,all,3,test,5,9967,614,0.06160329085983746,0.1468746864653356,0.4194275565270852,0.04194275565270852,0.90252066397978,0.061874102861424134,0.059165821346813904,0.06518427961739062
current_refined_fuzzy_v0,all,3,test,6,9967,550,0.05518210093307916,0.1468746864653356,0.3757087232734476,0.03757087232734476,0.9400915363071248,0.057638174499699796,0.0543873645196831,0.059165821346813904
current_refined_fuzzy_v0,all,3,test,7,9967,202,0.02026688070633089,0.1468746864653356,0.1379875674567935,0.01379875674567935,0.9538902930528042,0.05023529178637901,0.05022151230279426,0.05415459059976999
current_refined_fuzzy_v0,all,3,test,8,9967,242,0.02428012441055483,0.1468746864653356,0.16531183824031695,0.016531183824031695,0.9704214768768359,0.050221512302794265,0.05022151230279426,0.05022151230279426
current_refined_fuzzy_v0,all,3,test,9,9967,333,0.03341025383766429,0.1468746864653356,0.22747455427283284,0.022747455427283285,0.9931689323041192,0.050221512302794265,0.05022151230279426,0.05022151230279426
current_refined_fuzzy_v0,all,3,test,10,9967,100,0.010033109260559848,0.1468746864653356,0.06831067695880867,0.0068310676958808665,1.0,0.04854800426422946,0.044246183926487395,0.05022151230279426
current_refined_fuzzy_v0,aquamatch_chla,3,test,1,5584,3296,0.5902578796561605,0.11980799197578407,4.926698711180011,0.49274928987890565,0.49274928987890565,0.5194149777389918,0.3863292269225598,0.7582997234150064
current_refined_fuzzy_v0,aquamatch_chla,3,test,2,5583,1393,0.2495074332795988,0.11980799197578407,2.082560847276615,0.20825235461204963,0.7010016444909553,0.22688332551131282,0.09684376135658582,0.3863292269225598
current_refined_fuzzy_v0,aquamatch_chla,3,test,3,5583,680,0.12179831631739209,0.11980799197578407,1.0166126174788934,0.1016594408730752,0.8026610853640305,0.08048039010627848,0.06750647659789516,0.09684376130528
current_refined_fuzzy_v0,aquamatch_chla,3,test,4,5583,464,0.08310943936951459,0.11980799197578407,0.693688609573833,0.06936761847809837,0.8720287038421288,0.06288934853011117,0.059165821346813904,0.06750647659789516
current_refined_fuzzy_v0,aquamatch_chla,3,test,5,5583,291,0.05212251477700161,0.11980799197578407,0.4350503995387617,0.043504260726566005,0.9155329645686948,0.056898959585933086,0.05022151230279426,0.059165821346813904
current_refined_fuzzy_v0,aquamatch_chla,3,test,6,5583,127,0.022747626723983522,0.11980799197578407,0.1898673564997345,0.018986395574824337,0.9345193601435192,0.05022151230279425,0.05022151230279426,0.05022151230279426
current_refined_fuzzy_v0,aquamatch_chla,3,test,7,5583,148,0.026509045316138277,0.11980799197578407,0.2212627461571709,0.02212587830766931,0.9566452384511885,0.05022151230279425,0.05022151230279426,0.05022151230279426
current_refined_fuzzy_v0,aquamatch_chla,3,test,8,5583,90,0.016120365394948953,0.11980799197578407,0.13455166996044177,0.013454925997907012,0.9701001644490955,0.05022151230279425,0.05022151230279426,0.05022151230279426
current_refined_fuzzy_v0,aquamatch_chla,3,test,9,5583,132,0.023643202579258463,0.11980799197578407,0.19734244927531458,0.01973389146359695,0.9898340559126925,0.05022151230279425,0.05022151230279426,0.05022151230279426
current_refined_fuzzy_v0,aquamatch_chla,3,test,10,5583,68,0.012179831631739208,0.11980799197578407,0.10166126174788932,0.01016594408730752,1.0,0.05022151230279425,0.05022151230279426,0.05022151230279426
current_refined_fuzzy_v0,lakebed_us_cse,3,test,1,15,8,0.5333333333333333,0.11888111888111888,4.486274509803922,0.47058823529411764,0.47058823529411764,0.5092251429948986,0.3871637917383121,0.644550246872332
current_refined_fuzzy_v0,lakebed_us_cse,3,test,2,14,3,0.21428571428571427,0.11888111888111888,1.8025210084033612,0.17647058823529413,0.6470588235294118,0.23838088620747588,0.09684376306487802,0.3871637917383121
current_refined_fuzzy_v0,lakebed_us_cse,3,test,3,14,2,0.14285714285714285,0.11888111888111888,1.2016806722689075,0.11764705882352941,0.7647058823529411,0.0839648392416085,0.07348575712648636,0.09684376111097377
current_refined_fuzzy_v0,lakebed_us_cse,3,test,4,15,1,0.06666666666666667,0.11888111888111888,0.5607843137254902,0.058823529411764705,0.8235294117647058,0.0661225853098412,0.06518427961739062,0.07124319567172421
current_refined_fuzzy_v0,lakebed_us_cse,3,test,5,14,2,0.14285714285714285,0.11888111888111888,1.2016806722689075,0.11764705882352941,0.9411764705882353,0.06233837598511897,0.05974059350919999,0.06518427961739062
current_refined_fuzzy_v0,lakebed_us_cse,3,test,6,14,0,0.0,0.11888111888111888,0.0,0.0,0.9411764705882353,0.05874743789644331,0.058432742433547055,0.05917106784448936
current_refined_fuzzy_v0,lakebed_us_cse,3,test,7,15,0,0.0,0.11888111888111888,0.0,0.0,0.9411764705882353,0.05568664109390024,0.050221520585279796,0.058432742433547055
current_refined_fuzzy_v0,lakebed_us_cse,3,test,8,14,0,0.0,0.11888111888111888,0.0,0.0,0.9411764705882353,0.05022151230279453,0.05022151230279426,0.05022151230279786
current_refined_fuzzy_v0,lakebed_us_cse,3,test,9,14,0,0.0,0.11888111888111888,0.0,0.0,0.9411764705882353,0.05022151230279426,0.05022151230279426,0.05022151230279426
current_refined_fuzzy_v0,lakebed_us_cse,3,test,10,14,1,0.07142857142857142,0.11888111888111888,0.6008403361344538,0.058823529411764705,1.0,0.04690615314162318,0.044246183926487395,0.05022151230279426
current_refined_fuzzy_v0,wqp,3,test,1,4370,3287,0.7521739130434782,0.1815497986085683,4.1430721422346934,0.414345140552124,0.414345140552124,0.6785467938447848,0.5385572364121746,0.8690706389107444
current_refined_fuzzy_v0,wqp,3,test,2,4370,2004,0.4585812356979405,0.1815497986085683,2.5259253340548606,0.252615656120005,0.666960796672129,0.40930659168667205,0.3004765478848591,0.5385572364121746
current_refined_fuzzy_v0,wqp,3,test,3,4369,915,0.2094300755321584,0.1815497986085683,1.15356820628428,0.11534098071347536,0.7823017773856045,0.15813243652503706,0.09684376111097376,0.3004765478848591
current_refined_fuzzy_v0,wqp,3,test,4,4370,503,0.11510297482837528,0.1815497986085683,0.6340022170806361,0.06340602546325476,0.8457078028488592,0.08388539985271723,0.07348575712648636,0.09684376111097376
current_refined_fuzzy_v0,wqp,3,test,5,4369,333,0.07621881437399863,0.1815497986085683,0.4198231832706724,0.04197655363670742,0.8876843564855667,0.06787974016086311,0.06518427961739062,0.07348575712648636
current_refined_fuzzy_v0,wqp,3,test,6,4370,251,0.0574370709382151,0.1815497986085683,0.3163708876485878,0.03163998487331401,0.9193243413588806,0.06233365051616045,0.05974059350919999,0.06518427961739062
current_refined_fuzzy_v0,wqp,3,test,7,4370,257,0.05881006864988558,0.1815497986085683,0.32393353834935085,0.0323963191730745,0.9517206605319551,0.058702994610842926,0.058432742433547055,0.05974059350919999
current_refined_fuzzy_v0,wqp,3,test,8,4369,244,0.055848020141908906,0.1815497986085683,0.3076181883424747,0.03075759485692676,0.9824782553888819,0.052617829236449,0.05022151230279426,0.058432742433547055
current_refined_fuzzy_v0,wqp,3,test,9,4370,102,0.02334096109839817,0.1815497986085683,0.12856506191297193,0.0128576830959284,0.9953359384848103,0.05021190940880178,0.05016064083847653,0.05022151230279426
current_refined_fuzzy_v0,wqp,3,test,10,4369,37,0.008468757152666513,0.1815497986085683,0.04664702036340804,0.0046640615151897135,1.0,0.04642396711044549,0.044246183926487395,0.05016064083847653
current_refined_fuzzy_v0,all,3,validation,1,13604,8010,0.5887974125257277,0.127736367779591,4.6094735803173705,0.4609541347758531,0.4609541347758531,0.5595450694149096,0.39649051404406754,0.8690706389107444
current_refined_fuzzy_v0,all,3,validation,2,13604,3774,0.27741840635107323,0.127736367779591,2.171804406007211,0.2171836335385855,0.6781377683144386,0.25470323551916807,0.10718355672283966,0.39649051404406754
current_refined_fuzzy_v0,all,3,validation,3,13604,1819,0.13371067333137313,0.127736367779591,1.0467705920845565,0.10467859814697589,0.7828163664614145,0.08784363472425098,0.07348575716861336,0.10718355672283966
current_refined_fuzzy_v0,all,3,validation,4,13604,1150,0.08453396059982358,0.127736367779591,0.6617845964250907,0.06617943258329977,0.8489957990447142,0.06778202452910743,0.06195985519803097,0.07348575716861336
current_refined_fuzzy_v0,all,3,validation,5,13603,855,0.06285378225391458,0.127736367779591,0.4920586309638046,0.049202969442366344,0.8981987684870806,0.06028183373254796,0.058432742433547055,0.06195985519801772
current_refined_fuzzy_v0,all,3,validation,6,13604,542,0.039841223169655986,0.127736367779591,0.31190195761947753,0.031190654313172583,0.9293894228002532,0.05535737428024799,0.05022151230279426,0.058432742433547055
current_refined_fuzzy_v0,all,3,validation,7,13604,256,0.018817994707438987,0.127736367779591,0.14731900581288973,0.01473211716636934,0.9441215399666225,0.05022151230279426,0.05022151230279426,0.05022151230279426
current_refined_fuzzy_v0,all,3,validation,8,13604,338,0.024845633637165538,0.127736367779591,0.194507124862331,0.019450998446222018,0.9635725384128445,0.05022151230279426,0.05022151230279426,0.05022151230279426
current_refined_fuzzy_v0,all,3,validation,9,13604,420,0.03087327256689209,0.127736367779591,0.24169524391177225,0.024169879726074695,0.9877424181389193,0.05022151230279426,0.05022151230279426,0.05022151230279426
current_refined_fuzzy_v0,all,3,validation,10,13603,213,0.015658310666764683,0.127736367779591,0.12258302736291271,0.01225758186108074,1.0,0.049250295529580136,0.044246183926487395,0.05022151230279426
current_refined_fuzzy_v0,aquamatch_chla,3,validation,1,9447,4948,0.5237641579337355,0.11062532420100991,4.7345773828607145,0.4734928229665072,0.4734928229665072,0.5063410767942109,0.35315817984832065,0.7582997234150064
current_refined_fuzzy_v0,aquamatch_chla,3,validation,2,9446,2133,0.22580986661020538,0.11062532420100991,2.0412131511578786,0.20411483253588517,0.6776076555023923,0.20164124146336118,0.0909404567947616,0.35315817984832065
current_refined_fuzzy_v0,aquamatch_chla,3,validation,3,9446,1132,0.11983908532712259,0.11062532420100991,1.083287992081912,0.10832535885167464,0.785933014354067,0.07866303925162219,0.06615376651328264,0.09090498394883913
current_refined_fuzzy_v0,aquamatch_chla,3,validation,4,9447,737,0.07801418439716312,0.11062532420100991,0.7052108995893991,0.07052631578947369,0.8564593301435407,0.06271742012247689,0.059165821346813904,0.06615376651328213
current_refined_fuzzy_v0,aquamatch_chla,3,validation,5,9446,437,0.04626296845225492,0.11062532420100991,0.41819509941678057,0.04181818181818182,0.8982775119617225,0.05740207444092569,0.05022151230279426,0.059165821346813904
current_refined_fuzzy_v0,aquamatch_chla,3,validation,6,9446,259,0.02741901333897946,0.11062532420100991,0.24785476143923607,0.024784688995215312,0.9230622009569378,0.050221512302794265,0.05022151230279426,0.05022151230279426
current_refined_fuzzy_v0,aquamatch_chla,3,validation,7,9447,219,0.0231819625277866,0.11062532420100991,0.20955384940309146,0.020956937799043063,0.9440191387559809,0.050221512302794265,0.05022151230279426,0.05022151230279426
current_refined_fuzzy_v0,aquamatch_chla,3,validation,8,9446,111,0.011751005716705483,0.11062532420100991,0.10622346918824403,0.010622009569377991,0.9546411483253588,0.050221512302794265,0.05022151230279426,0.05022151230279426
current_refined_fuzzy_v0,aquamatch_chla,3,validation,9,9446,238,0.025195850095278426,0.11062532420100991,0.2277584294306494,0.02277511961722488,0.9774162679425837,0.050221512302794265,0.05022151230279426,0.05022151230279426
current_refined_fuzzy_v0,aquamatch_chla,3,validation,10,9446,236,0.02498412026254499,0.11062532420100991,0.22584449304887919,0.02258373205741627,1.0,0.050221512302794265,0.05022151230279426,0.05022151230279426
current_refined_fuzzy_v0,lakebed_us_cse,3,validation,1,43,16,0.37209302325581395,0.12114014251781473,3.0715914272685816,0.3137254901960784,0.3137254901960784,0.5017930478257155,0.36984123207714753,0.7451984183024997
current_refined_fuzzy_v0,lakebed_us_cse,3,validation,2,42,12,0.2857142857142857,0.12114014251781473,2.358543417366947,0.23529411764705882,0.5490196078431373,0.29250752966178606,0.22636059438328573,0.36424736952487713
current_refined_fuzzy_v0,lakebed_us_cse,3,validation,3,42,4,0.09523809523809523,0.12114014251781473,0.7861811391223156,0.0784313725490196,0.6274509803921569,0.11947163746433635,0.08810070183082562,0.22636059438328573
current_refined_fuzzy_v0,lakebed_us_cse,3,validation,4,42,3,0.07142857142857142,0.12114014251781473,0.5896358543417367,0.058823529411764705,0.6862745098039216,0.0692820729306696,0.06518427961739062,0.08310592290455646
current_refined_fuzzy_v0,lakebed_us_cse,3,validation,5,42,9,0.21428571428571427,0.12114014251781473,1.76890756302521,0.17647058823529413,0.8627450980392157,0.06105316268393923,0.059165821346813904,0.06518427961739062
current_refined_fuzzy_v0,lakebed_us_cse,3,validation,6,42,5,0.11904761904761904,0.12114014251781473,0.9827264239028944,0.09803921568627451,0.9607843137254902,0.058469149273600356,0.058432742433547055,0.059165821346813904
current_refined_fuzzy_v0,lakebed_us_cse,3,validation,7,42,2,0.047619047619047616,0.12114014251781473,0.3930905695611578,0.0392156862745098,1.0,0.053182226552509135,0.05022151230279426,0.058432742433547055
current_refined_fuzzy_v0,lakebed_us_cse,3,validation,8,42,0,0.0,0.12114014251781473,0.0,0.0,1.0,0.05022151230279427,0.05022151230279426,0.05022151230279426
current_refined_fuzzy_v0,lakebed_us_cse,3,validation,9,42,0,0.0,0.12114014251781473,0.0,0.0,1.0,0.0498182671048928,0.047632136530701974,0.05022151230279426
current_refined_fuzzy_v0,lakebed_us_cse,3,validation,10,42,0,0.0,0.12114014251781473,0.0,0.0,1.0,0.045291746514998364,0.044246183926487395,0.047632136530701974
current_refined_fuzzy_v0,wqp,3,validation,1,4116,2859,0.6946064139941691,0.1670797492345823,4.1573345493769684,0.41579406631762655,0.41579406631762655,0.6575872860488657,0.5019900037023325,0.8690706389107444
current_refined_fuzzy_v0,wqp,3,validation,2,4115,1639,0.3982989064398542,0.1670797492345823,2.383884990637836,0.2383653286794648,0.6541593949970913,0.3723870938585172,0.26425033418099636,0.5019900037023325
current_refined_fuzzy_v0,wqp,3,validation,3,4116,810,0.1967930029154519,0.1670797492345823,1.177838749561156,0.11780104712041885,0.7719604421175101,0.12569735477226976,0.08810084472680438,0.26425033418099636
current_refined_fuzzy_v0,wqp,3,validation,4,4115,459,0.11154313487241799,0.1670797492345823,0.667604155401322,0.06675392670157068,0.8387143688190809,0.08220199435732477,0.07242548054813452,0.08810084402250325
current_refined_fuzzy_v0,wqp,3,validation,5,4115,315,0.07654921020656136,0.1670797492345823,0.45815971449110326,0.04581151832460733,0.8845258871436882,0.06807896849649896,0.06518427961739062,0.0724254805481327
current_refined_fuzzy_v0,wqp,3,validation,6,4116,213,0.05174927113702624,0.1670797492345823,0.30972796747719283,0.030977312390924956,0.9155031995346131,0.06263101303769661,0.05974059350919999,0.06518427961739062
current_refined_fuzzy_v0,wqp,3,validation,7,4115,235,0.05710814094775213,0.1670797492345823,0.3418016917632041,0.034176847004072135,0.9496800465386853,0.05876106166733999,0.058432742433547055,0.05974059350919999
current_refined_fuzzy_v0,wqp,3,validation,8,4116,198,0.048104956268221574,0.1670797492345823,0.28791613878161587,0.028795811518324606,0.9784758580570099,0.053235697767985465,0.05022151230279426,0.058432742433547055
current_refined_fuzzy_v0,wqp,3,validation,9,4115,99,0.024058323207776428,0.1670797492345823,0.14399305312577532,0.014397905759162303,0.9928737638161722,0.05022151230279426,0.05022151230279426,0.05022151230279426
current_refined_fuzzy_v0,wqp,3,validation,10,4115,49,0.011907654921020656,0.1670797492345823,0.0712692889208383,0.0071262361838278065,1.0,0.04706538221661382,0.044246183926487395,0.05022151230279426
