target,blend_weight,validation_rows,validation_mae,validation_rmse,selection_metric,selection_objective
delta_yF,0.0,7079,0.1263716161916242,0.2086545518192466,balanced,1.7213835837241573
delta_yF,0.1,7079,0.11803880312429645,0.1956996828322488,balanced,1.6113500585649316
delta_yF,0.2,7079,0.11014961041136472,0.18317774439018966,balanced,1.5060648995321815
delta_yF,0.35,7079,0.09938386544482083,0.16542089040482805,balanced,1.3594989117591934
delta_yF,0.5,7079,0.09005442324424298,0.14928407271390462,balanced,1.229250203395857
delta_yF,0.65,7079,0.08283164989882597,0.1353480007623473,balanced,1.122176510611147
delta_yF,0.8,7079,0.07831993162303612,0.1243547592859998,balanced,1.0454049823863232
delta_yF,0.9,7079,0.07708524037660355,0.1190730500431454,balanced,1.0145715814602194
delta_yF,1.0,7079,0.07723153743859755,0.11570115250559238,balanced,1.000948930439078
delta_yN,0.0,7079,0.09300383411401543,0.15875524748196743,balanced,1.7125264543591552
delta_yN,0.1,7079,0.08674074677630221,0.14895460286164253,balanced,1.6021520016202824
delta_yN,0.2,7079,0.0807602110850742,0.13950435184870483,balanced,1.4962467315758836
delta_yN,0.35,7079,0.07246079157260636,0.12615748981811004,balanced,1.3479856137967625
delta_yN,0.5,7079,0.06531189747290483,0.11411345176534846,balanced,1.2172333366349968
delta_yN,0.65,7079,0.05978490713879051,0.10382661581446069,balanced,1.1107218607771236
delta_yN,0.8,7079,0.056650672866254394,0.09586433188218826,balanced,1.0384829840742134
delta_yN,0.9,7079,0.05604771574871539,0.09215286596814487,balanced,1.0124644639636755
delta_yN,1.0,7079,0.05645119421460868,0.08991146942695799,balanced,1.003599419356377
delta_yT,0.0,7079,0.20399671032664837,0.32936052738207194,balanced,1.620693758742477
delta_yT,0.1,7079,0.19359759662023016,0.3117913507872176,balanced,1.5360547298918763
delta_yT,0.2,7079,0.18388021172465435,0.29473394179964374,balanced,1.4553046946344077
delta_yT,0.35,7079,0.17038559216465515,0.27031859190944446,balanced,1.3412796785065189
delta_yT,0.5,7079,0.15808779709351603,0.24767599337045498,balanced,1.2363492945351213
delta_yT,0.65,7079,0.14726882634955724,0.22733645425841986,balanced,1.1429484578679225
delta_yT,0.8,7079,0.13839291872858983,0.20997031065075505,balanced,1.0645600423785604
delta_yT,0.9,7079,0.1346076041700005,0.20043227245400638,balanced,1.025601342848668
delta_yT,1.0,7079,0.13305166572951246,0.19281447280247477,balanced,1.0
sigma_F,0.0,7079,0.02224389380832095,0.04968554902674053,balanced,1.0129455430844256
sigma_F,0.1,7079,0.022306941528578973,0.04945324495411237,balanced,1.0119644651769568
sigma_F,0.2,7079,0.022457723648539034,0.04924405461198857,balanced,1.013194110429827
sigma_F,0.35,7079,0.022800564917488813,0.04897424477038642,balanced,1.0181150505138556
sigma_F,0.5,7079,0.023235616348510173,0.048757972551050126,balanced,1.0256614116179623
sigma_F,0.65,7079,0.023746452218379184,0.04859595154050673,balanced,1.0354713419910542
sigma_F,0.8,7079,0.02431081967731707,0.04848872878187142,balanced,1.0470502879044443
sigma_F,0.9,7079,0.02471439891286549,0.048447874561671295,balanced,1.055700201464495
sigma_F,1.0,7079,0.02513705432911784,0.048431602239852954,balanced,1.0650326904481675
sigma_N,0.0,7079,0.05241752933826061,0.11939879334565438,balanced,1.000048610407711
sigma_N,0.1,7079,0.05251645011271371,0.11938718642603909,balanced,1.0009435848627541
sigma_N,0.2,7079,0.052637310111601825,0.11938804514994213,balanced,1.0021000398441033
sigma_N,0.35,7079,0.05285662853005478,0.11941269641183125,balanced,1.0042953138174382
sigma_N,0.5,7079,0.05312913231028559,0.11946537127584422,balanced,1.0071152763488356
sigma_N,0.65,7079,0.05346114757724831,0.11954602819068345,balanced,1.0106200970202346
sigma_N,0.8,7079,0.05383464599298983,0.11965461563638247,balanced,1.0146375914662644
sigma_N,0.9,7079,0.05410616632605158,0.11974248694642504,balanced,1.0175955777193724
sigma_N,1.0,7079,0.05439056523658913,0.11984270682667474,balanced,1.0207281265470505
sigma_T,0.0,7079,0.04201006145021945,0.0798183263902169,balanced,1.0328139080118577
sigma_T,0.1,7079,0.04215564719700075,0.07919125583781987,balanced,1.0303607518190496
sigma_T,0.2,7079,0.0423359823085474,0.07859262878747283,balanced,1.0285110493104759
sigma_T,0.35,7079,0.042673035249953924,0.07774944545820738,balanced,1.0268940938198567
sigma_T,0.5,7079,0.04307372126476225,0.07697388392971631,balanced,1.0264858915247168
sigma_T,0.65,7079,0.043522735220646015,0.0762680022897688,balanced,1.0271180205280115
sigma_T,0.8,7079,0.044005046811611034,0.07563375106286604,balanced,1.0286246118705284
sigma_T,0.9,7079,0.044345234389829846,0.07525161795461144,balanced,1.0301226283014655
sigma_T,1.0,7079,0.044698028413568076,0.07490263034616634,balanced,1.031991942769874
yF,0.0,7079,0.0725987371473532,0.12597896647852574,balanced,1.0915142666472941
yF,0.1,7079,0.07163317308939182,0.12300270380596687,balanced,1.0710380826832588
yF,0.2,7079,0.07100664557230507,0.1202718773737142,balanced,1.0540884259482004
yF,0.35,7079,0.07057026985557525,0.11667312110657789,balanced,1.0345098091497964
yF,0.5,7079,0.07068370523249333,0.11372101936732414,balanced,1.0217891710432117
yF,0.65,7079,0.0712649521475408,0.11146698393898331,balanced,1.0155810642824386
yF,0.8,7079,0.07226553877997421,0.10995393551263744,balanced,1.0157386902082877
yF,0.9,7079,0.07314120013930397,0.10937270652326836,balanced,1.0192801098785305
yF,1.0,7079,0.07418918407540954,0.10914029930728575,balanced,1.0256405014975891
yN,0.0,7079,0.05311739884252719,0.09483473620006136,balanced,1.0702237869544051
yN,0.1,7079,0.05254721180128671,0.09295620076293243,balanced,1.0536724294723654
yN,0.2,7079,0.05215155995823364,0.09125297125434295,balanced,1.03983568150177
yN,0.35,7079,0.051847066392937624,0.08904854430131363,balanced,1.0239291778304214
yN,0.5,7079,0.05185733950900937,0.08729248588490111,balanced,1.013696241498888
yN,0.65,7079,0.052163700276738695,0.08601226765854976,balanced,1.0091183698630593
yN,0.8,7079,0.05276291975616011,0.08522933096059188,balanced,1.0102905768619745
yN,0.9,7079,0.0533019334082045,0.08499078975489952,balanced,1.0140851987358948
yN,1.0,7079,0.053935918957521256,0.08498147084503063,balanced,1.0201443660163207
yT,0.0,7079,0.11728491785162871,0.20924250177615733,balanced,1.1190776040299344
yT,0.1,7079,0.11643124690987428,0.20310119922555614,balanced,1.0973675433345216
yT,0.2,7079,0.11623926077846888,0.19736145107662942,balanced,1.0796831332548578
yT,0.35,7079,0.11659828312131944,0.1895838612707649,balanced,1.0583833939978957
yT,0.5,7079,0.11750832579367948,0.18291672969395292,balanced,1.0427154525828066
yT,0.65,7079,0.11887374599870104,0.17748524319712317,balanced,1.0326355985643212
yT,0.8,7079,0.12066396041548948,0.17340555563012416,balanced,1.028353441638976
yT,0.9,7079,0.12212395644453997,0.17148572723891425,balanced,1.028994721984996
yT,1.0,7079,0.12374858422406668,0.17023218354522957,balanced,1.0323011493505159
