split,target,rows,rmse,mae,nll,interval_90_coverage,interval_90_mean_width
train,all,602390,0.10412427277846927,0.05523149812038212,-2.9029595704660753,0.9463442841569969,0.3020452388896265
train,yN,602390,0.048027070153709946,0.011064881944714156,-4.3059766899829155,0.9869237537143711,0.08023228278112839
train,yF,602390,0.08979945902853445,0.032928382996735964,-3.1504276239222295,0.9604624910772092,0.24052033659079575
train,yT,602390,0.2463334474932621,0.16493274125308935,-0.9074845139768452,0.8889789007121632,0.8018760413536503
train,sigma_N,602390,0.04877699783270577,0.007204622552796948,-4.25439578981703,0.9897607862016302,0.0867245138347516
train,sigma_F,602390,0.048275041851537526,0.014045961244851284,-3.3003568978555733,0.9794867112667873,0.1493920446631542
train,sigma_T,602390,0.07586439425603685,0.04411728746908159,-2.103933240013786,0.8654492936469729,0.2431072556740374
train,delta_yN,602390,0.05002522787340176,0.015130763088010946,-4.066650938395238,0.9875329935755905,0.08273397619287047
train,delta_yF,602390,0.08841613248448982,0.03671679329663551,-3.113401894026455,0.9616759906372948,0.23476805792942643
train,delta_yT,602390,0.2416006840325452,0.1709420492375233,-0.9240085462046073,0.8968276365809525,0.7990526409868237
validation,all,54637,0.11420912983813869,0.06151799726611976,-2.7616102945664154,0.9524172670941344,0.40815986833619067
validation,yN,54637,0.06533770881152162,0.025055149370980304,-3.7665441121272556,0.9718322748320735,0.1660254141735311
validation,yF,54637,0.08724442288083435,0.03505892822721822,-3.3864770670015854,0.9937954133645698,0.46730690024085275
validation,yT,54637,0.24652998026848016,0.16558311455839364,-0.8953265491340862,0.8953639475080989,0.8410662047424936
validation,sigma_N,54637,0.08036204981273466,0.018734543944512655,-3.592156279987513,0.9773047568497538,0.17005075182103874
validation,sigma_F,54637,0.04591173252270488,0.014179817611778398,-3.485932692323847,0.9940333473653385,0.27716563630597596
validation,sigma_T,54637,0.0986767163791374,0.05123978335583745,-1.9309260924123361,0.868532313267566,0.29458832089285736
validation,delta_yN,54637,0.06753641286741544,0.029753986807368887,-3.5542637001689847,0.9741384043779856,0.17104719596156365
validation,delta_yF,54637,0.09226116679403035,0.04181152066708457,-3.334968696897392,0.9943261892124384,0.44873613497565823
validation,delta_yT,54637,0.2440219782063895,0.17224513085190382,-0.9078974610447419,0.9024287570693852,0.8374522559117448
test,all,40606,0.11590932071605588,0.06242585050407137,-2.599191073394005,0.9560464518106245,0.4530935837936274
test,yN,40606,0.0819732828400419,0.03412276099821807,-3.4258340691742752,0.9576171009210461,0.20143834202241317
test,yF,40606,0.0965013818779952,0.042364727415627745,-3.095074736155448,0.9943111855390829,0.5750079651698099
test,yT,40606,0.22729999148299787,0.15228437239481524,-0.9611644901759823,0.9140767374279664,0.8453792625945442
test,sigma_N,40606,0.09499312990680671,0.026488755962704575,-3.330354502757347,0.9654977096980741,0.20597345133940528
test,sigma_F,40606,0.05466339859813437,0.01801815088386049,-3.2817552122454194,0.9922425257351131,0.336541205951394
test,sigma_T,40606,0.07983995577909928,0.04390112294391218,-2.0167978201535797,0.9035610500911195,0.31255760055712595
test,delta_yN,40606,0.08484508901387817,0.039046962455077244,-3.252215496807834,0.9603999408954341,0.20853102069203328
test,delta_yF,40606,0.09876834090779933,0.0476261621648171,-3.0558958776489313,0.9953701423434961,0.5484214446958354
test,delta_yT,40606,0.22429931603775005,0.1579796393176097,-0.9736274554272306,0.921341673644289,0.8439919611200853
