calibration_version,target_event,split,rollout_horizon_months,score_column,threshold,rows,positive_rows,positive_rate,predicted_positive_rows,predicted_positive_rate,tn,fp,fn,tp,precision,recall,specificity,macro_f1,fbeta,pr_auc,roc_auc,brier
pipe_neural_ode_history_rollout_alert_calibration_v1,bloom_h,test,1,rollout_probability_bloom_calibrated,0.14285714285714285,4673,852,0.18232398887224482,1505,0.32206291461587844,3038,783,130,722,0.479734219269103,0.8474178403755869,0.7950798220361162,0.7410046686492557,0.7347852635864033,0.6517698421892749,0.9082381403486784,0.09317242964503658
pipe_neural_ode_history_rollout_alert_calibration_v1,bloom_h,test,2,rollout_probability_bloom_calibrated,0.14285714285714285,4710,863,0.18322717622080678,1337,0.283864118895966,3210,637,163,700,0.5235602094240838,0.8111239860950173,0.8344164283857551,0.7627801561319567,0.73084151179787,0.6280110201544328,0.9030176860511314,0.09580018077264782
pipe_neural_ode_history_rollout_alert_calibration_v1,bloom_h,test,3,rollout_probability_bloom_calibrated,0.13725490196078433,4757,883,0.18562118982552028,1875,0.3941559806600799,2801,1073,81,802,0.42773333333333335,0.9082672706681767,0.7230252968508002,0.705384862422938,0.7416312187904568,0.6381575670700088,0.9023581725836091,0.09521933569285491
pipe_neural_ode_history_rollout_alert_calibration_v1,bloom_h,validation,1,rollout_probability_bloom_calibrated,0.14285714285714285,3049,410,0.13447031813709412,1034,0.3391275828140374,1971,668,44,366,0.3539651837524178,0.8926829268292683,0.7468738158393331,0.6769692648149449,0.6843679880329095,0.5983227604080489,0.903860017190547,0.07345487394747971
pipe_neural_ode_history_rollout_alert_calibration_v1,bloom_h,validation,2,rollout_probability_bloom_calibrated,0.14285714285714285,3158,441,0.1396453451551615,829,0.2625079164027866,2232,485,97,344,0.4149577804583836,0.780045351473923,0.8214942951785057,0.7131967005907853,0.6633243347473969,0.5683012257528939,0.8874742634141131,0.08019705576705882
pipe_neural_ode_history_rollout_alert_calibration_v1,bloom_h,validation,3,rollout_probability_bloom_calibrated,0.13725490196078433,3184,457,0.14353015075376885,1196,0.3756281407035176,1928,799,60,397,0.3319397993311037,0.8687089715536105,0.707004033736707,0.6490771302410412,0.6564153439153438,0.5514190039239044,0.8812286407342412,0.08485977865921288
pipe_neural_ode_history_rollout_alert_calibration_v1,irc_alert,test,1,alert_probability_irc,0.2734375,6145,2549,0.41480878763222134,3234,0.5262815296989423,2770,826,141,2408,0.7445887445887446,0.9446841898783837,0.7703003337041157,0.8420882806185844,0.896500372300819,0.9331055538004015,0.948796197422619,0.08690435845644325
pipe_neural_ode_history_rollout_alert_calibration_v1,irc_alert,test,2,alert_probability_irc,0.34375,6145,2661,0.43303498779495525,3334,0.5425549227013833,2637,847,174,2487,0.7459508098380324,0.9346110484780158,0.7568886337543054,0.8337495967317218,0.8896122478179997,0.9208074438319261,0.9372780965521884,0.09987934010120016
pipe_neural_ode_history_rollout_alert_calibration_v1,irc_alert,test,3,alert_probability_irc,0.3125,6145,2733,0.44475183075671276,3727,0.6065093572009764,2304,1108,114,2619,0.7027099543869063,0.9582875960482986,0.675263774912075,0.8006152122309608,0.8933078654751347,0.9238218638197266,0.9369908576904483,0.10476917487222843
pipe_neural_ode_history_rollout_alert_calibration_v1,irc_alert,validation,1,alert_probability_irc,0.2734375,5069,2232,0.44032353521404616,2870,0.5661866245807852,2076,761,123,2109,0.7348432055749129,0.9448924731182796,0.7317589002467395,0.825599237041712,0.893795558569249,0.9093734369253295,0.9337719023957611,0.10168621991131757
pipe_neural_ode_history_rollout_alert_calibration_v1,irc_alert,validation,2,alert_probability_irc,0.34375,5069,2267,0.4472282501479582,2899,0.5719076740974551,2009,793,161,2106,0.726457399103139,0.9289810322011469,0.7169878658101356,0.811728256634365,0.8799197793933317,0.8911480747748044,0.9176398041980852,0.11757218162790985
pipe_neural_ode_history_rollout_alert_calibration_v1,irc_alert,validation,3,alert_probability_irc,0.3125,5069,2270,0.4478200828565792,3142,0.6198461234957585,1803,996,124,2146,0.683004455760662,0.945374449339207,0.6441586280814576,0.7780327974479684,0.8779250531827851,0.8789183885040991,0.9092049079831845,0.1265468540970544
