model_id,base_seed,status,selected_profile,best_epoch,best_probabilistic_validation_loss,ledger_intent_rows,fit_intent_rows,shared_fit_rows,target,selection_rows,selection_rmse,selection_mae,selection_nll,selection_interval_90_coverage,selection_interval_90_mean_width,model_sha256,model_md5,checkpoint_sha256,checkpoint_md5,runtime_seconds,environment
P0,20260613,completed,v2_primary,28,-1.8482420819950856,9732,9413,8925,sigma_F,1016,0.0616540351097557,0.042282239658626,-2.288880355714813,0.9212598425196852,0.201610182213971,2ad61863eb12602c94945bba98a06b8e5f458422616599ef00429caed8340fba,6ffba30620674644fe4b6e5da7cdf97c,73bb518eca6a48acd0057e57ed94f3446f4cb1fc9a811f5658f0efa6a57714dd,646dc559937ce6f46347cefcc58d9c5e,19.495983556999818,"{""device"":""cpu"",""numpy"":""2.4.5"",""pandas"":""3.0.3"",""pyarrow"":""24.0.0"",""python"":""3.14.7"",""torch"":""2.12.0+cu130"",""torch_num_interop_threads"":1,""torch_num_threads"":1}"
P0,20260613,completed,v2_primary,28,-1.8482420819950856,9732,9413,8925,sigma_N,1016,0.1182740648298772,0.0549132110565666,-1.4525669127937375,0.9183070866141732,0.2532623170867679,2ad61863eb12602c94945bba98a06b8e5f458422616599ef00429caed8340fba,6ffba30620674644fe4b6e5da7cdf97c,73bb518eca6a48acd0057e57ed94f3446f4cb1fc9a811f5658f0efa6a57714dd,646dc559937ce6f46347cefcc58d9c5e,19.495983556999818,"{""device"":""cpu"",""numpy"":""2.4.5"",""pandas"":""3.0.3"",""pyarrow"":""24.0.0"",""python"":""3.14.7"",""torch"":""2.12.0+cu130"",""torch_num_interop_threads"":1,""torch_num_threads"":1}"
P0,20260613,completed,v2_primary,28,-1.8482420819950856,9732,9413,8925,sigma_T,1016,0.0946688429351762,0.0497466335146445,-1.8724684827909692,0.9586614173228346,0.2986344765490434,2ad61863eb12602c94945bba98a06b8e5f458422616599ef00429caed8340fba,6ffba30620674644fe4b6e5da7cdf97c,73bb518eca6a48acd0057e57ed94f3446f4cb1fc9a811f5658f0efa6a57714dd,646dc559937ce6f46347cefcc58d9c5e,19.495983556999818,"{""device"":""cpu"",""numpy"":""2.4.5"",""pandas"":""3.0.3"",""pyarrow"":""24.0.0"",""python"":""3.14.7"",""torch"":""2.12.0+cu130"",""torch_num_interop_threads"":1,""torch_num_threads"":1}"
P0,20260613,completed,v2_primary,28,-1.8482420819950856,9732,9413,8925,yF,1016,0.1346611079968659,0.0995249297675185,-1.4925890945074127,0.9291338582677166,0.5131765650951956,2ad61863eb12602c94945bba98a06b8e5f458422616599ef00429caed8340fba,6ffba30620674644fe4b6e5da7cdf97c,73bb518eca6a48acd0057e57ed94f3446f4cb1fc9a811f5658f0efa6a57714dd,646dc559937ce6f46347cefcc58d9c5e,19.495983556999818,"{""device"":""cpu"",""numpy"":""2.4.5"",""pandas"":""3.0.3"",""pyarrow"":""24.0.0"",""python"":""3.14.7"",""torch"":""2.12.0+cu130"",""torch_num_interop_threads"":1,""torch_num_threads"":1}"
P0,20260613,completed,v2_primary,28,-1.8482420819950856,9732,9413,8925,yN,1016,0.1262795651468379,0.0901872079203447,-1.5732706625630537,0.90748031496063,0.416799380084661,2ad61863eb12602c94945bba98a06b8e5f458422616599ef00429caed8340fba,6ffba30620674644fe4b6e5da7cdf97c,73bb518eca6a48acd0057e57ed94f3446f4cb1fc9a811f5658f0efa6a57714dd,646dc559937ce6f46347cefcc58d9c5e,19.495983556999818,"{""device"":""cpu"",""numpy"":""2.4.5"",""pandas"":""3.0.3"",""pyarrow"":""24.0.0"",""python"":""3.14.7"",""torch"":""2.12.0+cu130"",""torch_num_interop_threads"":1,""torch_num_threads"":1}"
P0,20260613,completed,v2_primary,28,-1.8482420819950856,9732,9413,8925,yT,1016,0.1851402991408824,0.1259680545236182,-1.210707056240773,0.8858267716535433,0.5943299841693067,2ad61863eb12602c94945bba98a06b8e5f458422616599ef00429caed8340fba,6ffba30620674644fe4b6e5da7cdf97c,73bb518eca6a48acd0057e57ed94f3446f4cb1fc9a811f5658f0efa6a57714dd,646dc559937ce6f46347cefcc58d9c5e,19.495983556999818,"{""device"":""cpu"",""numpy"":""2.4.5"",""pandas"":""3.0.3"",""pyarrow"":""24.0.0"",""python"":""3.14.7"",""torch"":""2.12.0+cu130"",""torch_num_interop_threads"":1,""torch_num_threads"":1}"
P0,20260614,completed,v2_primary,60,-1.878800625876179,9732,9413,8925,delta_yF,1016,0.1305905952095486,0.0977989970229742,-1.5501851359690269,0.922244094488189,0.4637874092642716,fcce3a4e70db87dc57faae7377817c78a484837f6654d442d8e044ad35b11cc3,bea9a6126d8146e4a73a3ea7d396a5b6,526b54d000e60a9a4aaa4ceae62cfda9dd8126f248ba78de0f7fea488dad72f4,29098d6cecd0df1bf866928e7d679d82,26.651222882000184,"{""device"":""cpu"",""numpy"":""2.4.5"",""pandas"":""3.0.3"",""pyarrow"":""24.0.0"",""python"":""3.14.7"",""torch"":""2.12.0+cu130"",""torch_num_interop_threads"":1,""torch_num_threads"":1}"
P0,20260614,completed,v2_primary,60,-1.878800625876179,9732,9413,8925,delta_yN,1016,0.1224056605720851,0.0879114518954059,-1.6027070894016056,0.9114173228346456,0.4153839471771961,fcce3a4e70db87dc57faae7377817c78a484837f6654d442d8e044ad35b11cc3,bea9a6126d8146e4a73a3ea7d396a5b6,526b54d000e60a9a4aaa4ceae62cfda9dd8126f248ba78de0f7fea488dad72f4,29098d6cecd0df1bf866928e7d679d82,26.651222882000184,"{""device"":""cpu"",""numpy"":""2.4.5"",""pandas"":""3.0.3"",""pyarrow"":""24.0.0"",""python"":""3.14.7"",""torch"":""2.12.0+cu130"",""torch_num_interop_threads"":1,""torch_num_threads"":1}"
P0,20260614,completed,v2_primary,60,-1.878800625876179,9732,9413,8925,delta_yT,1016,0.1835983820283125,0.1231966957332581,-1.2000618281326896,0.875,0.5524631109763318,fcce3a4e70db87dc57faae7377817c78a484837f6654d442d8e044ad35b11cc3,bea9a6126d8146e4a73a3ea7d396a5b6,526b54d000e60a9a4aaa4ceae62cfda9dd8126f248ba78de0f7fea488dad72f4,29098d6cecd0df1bf866928e7d679d82,26.651222882000184,"{""device"":""cpu"",""numpy"":""2.4.5"",""pandas"":""3.0.3"",""pyarrow"":""24.0.0"",""python"":""3.14.7"",""torch"":""2.12.0+cu130"",""torch_num_interop_threads"":1,""torch_num_threads"":1}"
P0,20260614,completed,v2_primary,60,-1.878800625876179,9732,9413,8925,sigma_F,1016,0.0594784910503469,0.0410436138393372,-2.325171282910925,0.9143700787401576,0.1934696257583738,fcce3a4e70db87dc57faae7377817c78a484837f6654d442d8e044ad35b11cc3,bea9a6126d8146e4a73a3ea7d396a5b6,526b54d000e60a9a4aaa4ceae62cfda9dd8126f248ba78de0f7fea488dad72f4,29098d6cecd0df1bf866928e7d679d82,26.651222882000184,"{""device"":""cpu"",""numpy"":""2.4.5"",""pandas"":""3.0.3"",""pyarrow"":""24.0.0"",""python"":""3.14.7"",""torch"":""2.12.0+cu130"",""torch_num_interop_threads"":1,""torch_num_threads"":1}"
P0,20260614,completed,v2_primary,60,-1.878800625876179,9732,9413,8925,sigma_N,1016,0.117480492959359,0.0548953015034593,-1.4647569431094674,0.9232283464566928,0.2549387038223387,fcce3a4e70db87dc57faae7377817c78a484837f6654d442d8e044ad35b11cc3,bea9a6126d8146e4a73a3ea7d396a5b6,526b54d000e60a9a4aaa4ceae62cfda9dd8126f248ba78de0f7fea488dad72f4,29098d6cecd0df1bf866928e7d679d82,26.651222882000184,"{""device"":""cpu"",""numpy"":""2.4.5"",""pandas"":""3.0.3"",""pyarrow"":""24.0.0"",""python"":""3.14.7"",""torch"":""2.12.0+cu130"",""torch_num_interop_threads"":1,""torch_num_threads"":1}"
P0,20260614,completed,v2_primary,60,-1.878800625876179,9732,9413,8925,sigma_T,1016,0.0925017887339504,0.0475386296670267,-1.8843424639363928,0.9586614173228346,0.2774804933803288,fcce3a4e70db87dc57faae7377817c78a484837f6654d442d8e044ad35b11cc3,bea9a6126d8146e4a73a3ea7d396a5b6,526b54d000e60a9a4aaa4ceae62cfda9dd8126f248ba78de0f7fea488dad72f4,29098d6cecd0df1bf866928e7d679d82,26.651222882000184,"{""device"":""cpu"",""numpy"":""2.4.5"",""pandas"":""3.0.3"",""pyarrow"":""24.0.0"",""python"":""3.14.7"",""torch"":""2.12.0+cu130"",""torch_num_interop_threads"":1,""torch_num_threads"":1}"
P0,20260614,completed,v2_primary,60,-1.878800625876179,9732,9413,8925,yF,1016,0.1316552535721588,0.0966999174103023,-1.5393057395154095,0.9202755905511812,0.4744035165140948,fcce3a4e70db87dc57faae7377817c78a484837f6654d442d8e044ad35b11cc3,bea9a6126d8146e4a73a3ea7d396a5b6,526b54d000e60a9a4aaa4ceae62cfda9dd8126f248ba78de0f7fea488dad72f4,29098d6cecd0df1bf866928e7d679d82,26.651222882000184,"{""device"":""cpu"",""numpy"":""2.4.5"",""pandas"":""3.0.3"",""pyarrow"":""24.0.0"",""python"":""3.14.7"",""torch"":""2.12.0+cu130"",""torch_num_interop_threads"":1,""torch_num_threads"":1}"
P0,20260614,completed,v2_primary,60,-1.878800625876179,9732,9413,8925,yN,1016,0.1228095274427135,0.0872059018593134,-1.603110245832308,0.906496062992126,0.4115497859444205,fcce3a4e70db87dc57faae7377817c78a484837f6654d442d8e044ad35b11cc3,bea9a6126d8146e4a73a3ea7d396a5b6,526b54d000e60a9a4aaa4ceae62cfda9dd8126f248ba78de0f7fea488dad72f4,29098d6cecd0df1bf866928e7d679d82,26.651222882000184,"{""device"":""cpu"",""numpy"":""2.4.5"",""pandas"":""3.0.3"",""pyarrow"":""24.0.0"",""python"":""3.14.7"",""torch"":""2.12.0+cu130"",""torch_num_interop_threads"":1,""torch_num_threads"":1}"
P0,20260614,completed,v2_primary,60,-1.878800625876179,9732,9413,8925,yT,1016,0.1818082431866888,0.1207261911527378,-1.2152717169814222,0.8799212598425197,0.5537263765109806,fcce3a4e70db87dc57faae7377817c78a484837f6654d442d8e044ad35b11cc3,bea9a6126d8146e4a73a3ea7d396a5b6,526b54d000e60a9a4aaa4ceae62cfda9dd8126f248ba78de0f7fea488dad72f4,29098d6cecd0df1bf866928e7d679d82,26.651222882000184,"{""device"":""cpu"",""numpy"":""2.4.5"",""pandas"":""3.0.3"",""pyarrow"":""24.0.0"",""python"":""3.14.7"",""torch"":""2.12.0+cu130"",""torch_num_interop_threads"":1,""torch_num_threads"":1}"
P1,1729,completed,v2_primary,52,-2.122323368478009,9732,9413,8925,delta_yF,1016,0.1289236739153539,0.0931292894318347,-1.552706140232837,0.9094488188976378,0.4715535171388641,ae8d1483d0f632461f6e4f1207ddf6c4a18695bca5ec31bd66a9a15aad627c64,6c8a20e26074e2b913f106deba777300,5f3a5e860b8f9459b778923593ba17c72f9795e57529118c30b98100fb1ff3e2,8c8c09f64d7122339cbd0b12e7ba8ba0,25.83732783100004,"{""device"":""cpu"",""numpy"":""2.4.5"",""pandas"":""3.0.3"",""pyarrow"":""24.0.0"",""python"":""3.14.7"",""torch"":""2.12.0+cu130"",""torch_num_interop_threads"":1,""torch_num_threads"":1}"
P1,1729,completed,v2_primary,52,-2.122323368478009,9732,9413,8925,delta_yN,1016,0.088574571960411,0.0618752137882503,-1.9208583080862447,0.8838582677165354,0.2630481119230976,ae8d1483d0f632461f6e4f1207ddf6c4a18695bca5ec31bd66a9a15aad627c64,6c8a20e26074e2b913f106deba777300,5f3a5e860b8f9459b778923593ba17c72f9795e57529118c30b98100fb1ff3e2,8c8c09f64d7122339cbd0b12e7ba8ba0,25.83732783100004,"{""device"":""cpu"",""numpy"":""2.4.5"",""pandas"":""3.0.3"",""pyarrow"":""24.0.0"",""python"":""3.14.7"",""torch"":""2.12.0+cu130"",""torch_num_interop_threads"":1,""torch_num_threads"":1}"
P1,1729,completed,v2_primary,52,-2.122323368478009,9732,9413,8925,delta_yT,1016,0.1540746054607871,0.098271306105486,-1.4060990941806102,0.9104330708661418,0.5074731120913047,ae8d1483d0f632461f6e4f1207ddf6c4a18695bca5ec31bd66a9a15aad627c64,6c8a20e26074e2b913f106deba777300,5f3a5e860b8f9459b778923593ba17c72f9795e57529118c30b98100fb1ff3e2,8c8c09f64d7122339cbd0b12e7ba8ba0,25.83732783100004,"{""device"":""cpu"",""numpy"":""2.4.5"",""pandas"":""3.0.3"",""pyarrow"":""24.0.0"",""python"":""3.14.7"",""torch"":""2.12.0+cu130"",""torch_num_interop_threads"":1,""torch_num_threads"":1}"
P1,1729,completed,v2_primary,52,-2.122323368478009,9732,9413,8925,sigma_F,1016,0.0627209641536334,0.0389982846778208,-2.1393122635488435,0.844488188976378,0.1531341207309032,ae8d1483d0f632461f6e4f1207ddf6c4a18695bca5ec31bd66a9a15aad627c64,6c8a20e26074e2b913f106deba777300,5f3a5e860b8f9459b778923593ba17c72f9795e57529118c30b98100fb1ff3e2,8c8c09f64d7122339cbd0b12e7ba8ba0,25.83732783100004,"{""device"":""cpu"",""numpy"":""2.4.5"",""pandas"":""3.0.3"",""pyarrow"":""24.0.0"",""python"":""3.14.7"",""torch"":""2.12.0+cu130"",""torch_num_interop_threads"":1,""torch_num_threads"":1}"
P1,1729,completed,v2_primary,52,-2.122323368478009,9732,9413,8925,sigma_N,1016,0.0890860585813145,0.0414502874134093,-1.7677764291838398,0.908464566929134,0.1925148701104592,ae8d1483d0f632461f6e4f1207ddf6c4a18695bca5ec31bd66a9a15aad627c64,6c8a20e26074e2b913f106deba777300,5f3a5e860b8f9459b778923593ba17c72f9795e57529118c30b98100fb1ff3e2,8c8c09f64d7122339cbd0b12e7ba8ba0,25.83732783100004,"{""device"":""cpu"",""numpy"":""2.4.5"",""pandas"":""3.0.3"",""pyarrow"":""24.0.0"",""python"":""3.14.7"",""torch"":""2.12.0+cu130"",""torch_num_interop_threads"":1,""torch_num_threads"":1}"
P1,1729,completed,v2_primary,52,-2.122323368478009,9732,9413,8925,sigma_T,1016,0.0707663757765196,0.0447498606884573,-2.1953451802411417,0.9271653543307088,0.2385686513945812,ae8d1483d0f632461f6e4f1207ddf6c4a18695bca5ec31bd66a9a15aad627c64,6c8a20e26074e2b913f106deba777300,5f3a5e860b8f9459b778923593ba17c72f9795e57529118c30b98100fb1ff3e2,8c8c09f64d7122339cbd0b12e7ba8ba0,25.83732783100004,"{""device"":""cpu"",""numpy"":""2.4.5"",""pandas"":""3.0.3"",""pyarrow"":""24.0.0"",""python"":""3.14.7"",""torch"":""2.12.0+cu130"",""torch_num_interop_threads"":1,""torch_num_threads"":1}"
P1,1729,completed,v2_primary,52,-2.122323368478009,9732,9413,8925,yF,1016,0.1279137554406689,0.0899453163146972,-1.5582637035940576,0.908464566929134,0.4692586613452341,ae8d1483d0f632461f6e4f1207ddf6c4a18695bca5ec31bd66a9a15aad627c64,6c8a20e26074e2b913f106deba777300,5f3a5e860b8f9459b778923593ba17c72f9795e57529118c30b98100fb1ff3e2,8c8c09f64d7122339cbd0b12e7ba8ba0,25.83732783100004,"{""device"":""cpu"",""numpy"":""2.4.5"",""pandas"":""3.0.3"",""pyarrow"":""24.0.0"",""python"":""3.14.7"",""torch"":""2.12.0+cu130"",""torch_num_interop_threads"":1,""torch_num_threads"":1}"
P1,1729,completed,v2_primary,52,-2.122323368478009,9732,9413,8925,yN,1016,0.0896294102761518,0.0609575068856787,-1.899412140132874,0.8838582677165354,0.2640624158964382,ae8d1483d0f632461f6e4f1207ddf6c4a18695bca5ec31bd66a9a15aad627c64,6c8a20e26074e2b913f106deba777300,5f3a5e860b8f9459b778923593ba17c72f9795e57529118c30b98100fb1ff3e2,8c8c09f64d7122339cbd0b12e7ba8ba0,25.83732783100004,"{""device"":""cpu"",""numpy"":""2.4.5"",""pandas"":""3.0.3"",""pyarrow"":""24.0.0"",""python"":""3.14.7"",""torch"":""2.12.0+cu130"",""torch_num_interop_threads"":1,""torch_num_threads"":1}"
P1,1729,completed,v2_primary,52,-2.122323368478009,9732,9413,8925,yT,1016,0.1526663753001665,0.0963373522120197,-1.416443652055395,0.9104330708661418,0.5053316702054241,ae8d1483d0f632461f6e4f1207ddf6c4a18695bca5ec31bd66a9a15aad627c64,6c8a20e26074e2b913f106deba777300,5f3a5e860b8f9459b778923593ba17c72f9795e57529118c30b98100fb1ff3e2,8c8c09f64d7122339cbd0b12e7ba8ba0,25.83732783100004,"{""device"":""cpu"",""numpy"":""2.4.5"",""pandas"":""3.0.3"",""pyarrow"":""24.0.0"",""python"":""3.14.7"",""torch"":""2.12.0+cu130"",""torch_num_interop_threads"":1,""torch_num_threads"":1}"
P1,314159,completed,v2_primary,56,-2.1295730842380074,9732,9413,8925,delta_yF,1016,0.1270349360263725,0.0957949142756424,-1.5692105631190023,0.9281496062992126,0.469202432106799,03211a9626bc8c4f2bf2b1da3aa6255b80f22505836724b107ccf72770d3c4a2,bcee43d57080fff0b390b7a4be55b795,bcb7e3cacf7e2117275bf27802ccc886eedbfb1ae400cb7d93693a522fe2015f,cb914b776cc000e2bf5459c66146ea78,25.780861444999573,"{""device"":""cpu"",""numpy"":""2.4.5"",""pandas"":""3.0.3"",""pyarrow"":""24.0.0"",""python"":""3.14.7"",""torch"":""2.12.0+cu130"",""torch_num_interop_threads"":1,""torch_num_threads"":1}"
P1,314159,completed,v2_primary,56,-2.1295730842380074,9732,9413,8925,delta_yN,1016,0.0892555390721126,0.0611902916525292,-1.912378626545583,0.890748031496063,0.2673565721887303,03211a9626bc8c4f2bf2b1da3aa6255b80f22505836724b107ccf72770d3c4a2,bcee43d57080fff0b390b7a4be55b795,bcb7e3cacf7e2117275bf27802ccc886eedbfb1ae400cb7d93693a522fe2015f,cb914b776cc000e2bf5459c66146ea78,25.780861444999573,"{""device"":""cpu"",""numpy"":""2.4.5"",""pandas"":""3.0.3"",""pyarrow"":""24.0.0"",""python"":""3.14.7"",""torch"":""2.12.0+cu130"",""torch_num_interop_threads"":1,""torch_num_threads"":1}"
P1,314159,completed,v2_primary,56,-2.1295730842380074,9732,9413,8925,delta_yT,1016,0.1550777496053103,0.1066269086101862,-1.4079279862050935,0.9094488188976378,0.5105548167791892,03211a9626bc8c4f2bf2b1da3aa6255b80f22505836724b107ccf72770d3c4a2,bcee43d57080fff0b390b7a4be55b795,bcb7e3cacf7e2117275bf27802ccc886eedbfb1ae400cb7d93693a522fe2015f,cb914b776cc000e2bf5459c66146ea78,25.780861444999573,"{""device"":""cpu"",""numpy"":""2.4.5"",""pandas"":""3.0.3"",""pyarrow"":""24.0.0"",""python"":""3.14.7"",""torch"":""2.12.0+cu130"",""torch_num_interop_threads"":1,""torch_num_threads"":1}"
P1,314159,completed,v2_primary,56,-2.1295730842380074,9732,9413,8925,sigma_F,1016,0.0653264168490708,0.0401590771562471,-2.1139644112173968,0.844488188976378,0.1622422135721041,03211a9626bc8c4f2bf2b1da3aa6255b80f22505836724b107ccf72770d3c4a2,bcee43d57080fff0b390b7a4be55b795,bcb7e3cacf7e2117275bf27802ccc886eedbfb1ae400cb7d93693a522fe2015f,cb914b776cc000e2bf5459c66146ea78,25.780861444999573,"{""device"":""cpu"",""numpy"":""2.4.5"",""pandas"":""3.0.3"",""pyarrow"":""24.0.0"",""python"":""3.14.7"",""torch"":""2.12.0+cu130"",""torch_num_interop_threads"":1,""torch_num_threads"":1}"
P1,314159,completed,v2_primary,56,-2.1295730842380074,9732,9413,8925,sigma_N,1016,0.0875723046332618,0.0411206343042568,-1.8092379832830956,0.908464566929134,0.1864928147924228,03211a9626bc8c4f2bf2b1da3aa6255b80f22505836724b107ccf72770d3c4a2,bcee43d57080fff0b390b7a4be55b795,bcb7e3cacf7e2117275bf27802ccc886eedbfb1ae400cb7d93693a522fe2015f,cb914b776cc000e2bf5459c66146ea78,25.780861444999573,"{""device"":""cpu"",""numpy"":""2.4.5"",""pandas"":""3.0.3"",""pyarrow"":""24.0.0"",""python"":""3.14.7"",""torch"":""2.12.0+cu130"",""torch_num_interop_threads"":1,""torch_num_threads"":1}"
P1,314159,completed,v2_primary,56,-2.1295730842380074,9732,9413,8925,sigma_T,1016,0.0704318799466397,0.0453180065305214,-2.1805848850039986,0.9399606299212598,0.2454900215929887,03211a9626bc8c4f2bf2b1da3aa6255b80f22505836724b107ccf72770d3c4a2,bcee43d57080fff0b390b7a4be55b795,bcb7e3cacf7e2117275bf27802ccc886eedbfb1ae400cb7d93693a522fe2015f,cb914b776cc000e2bf5459c66146ea78,25.780861444999573,"{""device"":""cpu"",""numpy"":""2.4.5"",""pandas"":""3.0.3"",""pyarrow"":""24.0.0"",""python"":""3.14.7"",""torch"":""2.12.0+cu130"",""torch_num_interop_threads"":1,""torch_num_threads"":1}"
P1,314159,completed,v2_primary,56,-2.1295730842380074,9732,9413,8925,yF,1016,0.1268777199368512,0.090012385150579,-1.571094422828494,0.9124015748031497,0.4705750923457108,03211a9626bc8c4f2bf2b1da3aa6255b80f22505836724b107ccf72770d3c4a2,bcee43d57080fff0b390b7a4be55b795,bcb7e3cacf7e2117275bf27802ccc886eedbfb1ae400cb7d93693a522fe2015f,cb914b776cc000e2bf5459c66146ea78,25.780861444999573,"{""device"":""cpu"",""numpy"":""2.4.5"",""pandas"":""3.0.3"",""pyarrow"":""24.0.0"",""python"":""3.14.7"",""torch"":""2.12.0+cu130"",""torch_num_interop_threads"":1,""torch_num_threads"":1}"
P1,314159,completed,v2_primary,56,-2.1295730842380074,9732,9413,8925,yN,1016,0.0889889064326299,0.0597018651136263,-1.9198454008327692,0.8858267716535433,0.2661224725678211,03211a9626bc8c4f2bf2b1da3aa6255b80f22505836724b107ccf72770d3c4a2,bcee43d57080fff0b390b7a4be55b795,bcb7e3cacf7e2117275bf27802ccc886eedbfb1ae400cb7d93693a522fe2015f,cb914b776cc000e2bf5459c66146ea78,25.780861444999573,"{""device"":""cpu"",""numpy"":""2.4.5"",""pandas"":""3.0.3"",""pyarrow"":""24.0.0"",""python"":""3.14.7"",""torch"":""2.12.0+cu130"",""torch_num_interop_threads"":1,""torch_num_threads"":1}"
P1,314159,completed,v2_primary,56,-2.1295730842380074,9732,9413,8925,yT,1016,0.1548153290152165,0.1057617345194178,-1.4100810974601683,0.905511811023622,0.5156155984232745,03211a9626bc8c4f2bf2b1da3aa6255b80f22505836724b107ccf72770d3c4a2,bcee43d57080fff0b390b7a4be55b795,bcb7e3cacf7e2117275bf27802ccc886eedbfb1ae400cb7d93693a522fe2015f,cb914b776cc000e2bf5459c66146ea78,25.780861444999573,"{""device"":""cpu"",""numpy"":""2.4.5"",""pandas"":""3.0.3"",""pyarrow"":""24.0.0"",""python"":""3.14.7"",""torch"":""2.12.0+cu130"",""torch_num_interop_threads"":1,""torch_num_threads"":1}"
P1,20260612,completed,v2_primary,48,-2.1419655150315893,9732,9413,8925,delta_yF,1016,0.1267906031310193,0.0932346479160579,-1.571565042330524,0.9114173228346456,0.4620222106693298,e6c21fb5be2ec216ac8af53d258ff91f8b8e22cc5b0e0faf7d56de93e2c37806,6bf7abd2cc161877f299bd4fb5d319e0,dcd863350a114344861e1d42cdfa6a6ee2fbb1a7cbfd895dffafb564284b4afe,855d68c532fc1ee148f581b409d996d7,25.153686910999568,"{""device"":""cpu"",""numpy"":""2.4.5"",""pandas"":""3.0.3"",""pyarrow"":""24.0.0"",""python"":""3.14.7"",""torch"":""2.12.0+cu130"",""torch_num_interop_threads"":1,""torch_num_threads"":1}"
P1,20260612,completed,v2_primary,48,-2.1419655150315893,9732,9413,8925,delta_yN,1016,0.0879941555816831,0.060954934968723,-1.93559337225486,0.8877952755905512,0.2654876708984375,e6c21fb5be2ec216ac8af53d258ff91f8b8e22cc5b0e0faf7d56de93e2c37806,6bf7abd2cc161877f299bd4fb5d319e0,dcd863350a114344861e1d42cdfa6a6ee2fbb1a7cbfd895dffafb564284b4afe,855d68c532fc1ee148f581b409d996d7,25.153686910999568,"{""device"":""cpu"",""numpy"":""2.4.5"",""pandas"":""3.0.3"",""pyarrow"":""24.0.0"",""python"":""3.14.7"",""torch"":""2.12.0+cu130"",""torch_num_interop_threads"":1,""torch_num_threads"":1}"
P1,20260612,completed,v2_primary,48,-2.1419655150315893,9732,9413,8925,delta_yT,1016,0.1517268227323201,0.1007409771596352,-1.424478365680364,0.9163385826771654,0.5159524932621032,e6c21fb5be2ec216ac8af53d258ff91f8b8e22cc5b0e0faf7d56de93e2c37806,6bf7abd2cc161877f299bd4fb5d319e0,dcd863350a114344861e1d42cdfa6a6ee2fbb1a7cbfd895dffafb564284b4afe,855d68c532fc1ee148f581b409d996d7,25.153686910999568,"{""device"":""cpu"",""numpy"":""2.4.5"",""pandas"":""3.0.3"",""pyarrow"":""24.0.0"",""python"":""3.14.7"",""torch"":""2.12.0+cu130"",""torch_num_interop_threads"":1,""torch_num_threads"":1}"
P1,20260612,completed,v2_primary,48,-2.1419655150315893,9732,9413,8925,sigma_F,1016,0.0632947604550378,0.0389746868704247,-2.135555237296998,0.8543307086614174,0.1536117163230115,e6c21fb5be2ec216ac8af53d258ff91f8b8e22cc5b0e0faf7d56de93e2c37806,6bf7abd2cc161877f299bd4fb5d319e0,dcd863350a114344861e1d42cdfa6a6ee2fbb1a7cbfd895dffafb564284b4afe,855d68c532fc1ee148f581b409d996d7,25.153686910999568,"{""device"":""cpu"",""numpy"":""2.4.5"",""pandas"":""3.0.3"",""pyarrow"":""24.0.0"",""python"":""3.14.7"",""torch"":""2.12.0+cu130"",""torch_num_interop_threads"":1,""torch_num_threads"":1}"
P1,20260612,completed,v2_primary,48,-2.1419655150315893,9732,9413,8925,sigma_N,1016,0.0895947077285594,0.0419621880598894,-1.791639433132382,0.9133858267716536,0.1997886342326487,e6c21fb5be2ec216ac8af53d258ff91f8b8e22cc5b0e0faf7d56de93e2c37806,6bf7abd2cc161877f299bd4fb5d319e0,dcd863350a114344861e1d42cdfa6a6ee2fbb1a7cbfd895dffafb564284b4afe,855d68c532fc1ee148f581b409d996d7,25.153686910999568,"{""device"":""cpu"",""numpy"":""2.4.5"",""pandas"":""3.0.3"",""pyarrow"":""24.0.0"",""python"":""3.14.7"",""torch"":""2.12.0+cu130"",""torch_num_interop_threads"":1,""torch_num_threads"":1}"
P1,20260612,completed,v2_primary,48,-2.1419655150315893,9732,9413,8925,sigma_T,1016,0.0706856762699859,0.0467039487493319,-2.190394003560224,0.9320866141732284,0.2394104604645976,e6c21fb5be2ec216ac8af53d258ff91f8b8e22cc5b0e0faf7d56de93e2c37806,6bf7abd2cc161877f299bd4fb5d319e0,dcd863350a114344861e1d42cdfa6a6ee2fbb1a7cbfd895dffafb564284b4afe,855d68c532fc1ee148f581b409d996d7,25.153686910999568,"{""device"":""cpu"",""numpy"":""2.4.5"",""pandas"":""3.0.3"",""pyarrow"":""24.0.0"",""python"":""3.14.7"",""torch"":""2.12.0+cu130"",""torch_num_interop_threads"":1,""torch_num_threads"":1}"
P1,20260612,completed,v2_primary,48,-2.1419655150315893,9732,9413,8925,yF,1016,0.1262720778775679,0.0906477875596895,-1.5693932480699435,0.9124015748031497,0.4703358177124984,e6c21fb5be2ec216ac8af53d258ff91f8b8e22cc5b0e0faf7d56de93e2c37806,6bf7abd2cc161877f299bd4fb5d319e0,dcd863350a114344861e1d42cdfa6a6ee2fbb1a7cbfd895dffafb564284b4afe,855d68c532fc1ee148f581b409d996d7,25.153686910999568,"{""device"":""cpu"",""numpy"":""2.4.5"",""pandas"":""3.0.3"",""pyarrow"":""24.0.0"",""python"":""3.14.7"",""torch"":""2.12.0+cu130"",""torch_num_interop_threads"":1,""torch_num_threads"":1}"
