epoch,train_loss,validation_loss,validation_rmse_all,validation_mae_all,validation_selection_objective,validation_blend_selection_metric,epoch_seconds,best_validation_loss,best_validation_objective
1,-1.8670096302244612,-2.1147501405079576,0.11700740956737511,0.06458354190897143,0.8090379645152938,balanced,3.906289985003241,-2.1147501405079576,0.8090379645152938
2,-2.538250930230257,-2.621983006535201,0.11469638129887895,0.06184360190884456,0.7833467116774036,balanced,3.673579663001874,-2.621983006535201,0.7833467116774036
3,-2.871177524824451,-2.6933784019389155,0.11448578205364833,0.06251888137952272,0.7871400898169747,balanced,3.786840349996055,-2.621983006535201,0.7833467116774036
4,-2.876695578908752,-2.879043642998981,0.11425304986428442,0.061623423492632376,0.7804439774444529,balanced,3.749922085997241,-2.879043642998981,0.7804439774444529
5,-3.037144625606653,-2.953787192982933,0.11430209092190156,0.061338799574430176,0.7787158531289157,balanced,3.4958846530062146,-2.953787192982933,0.7787158531289157
6,-3.040725035649926,-3.0363350945623755,0.1142851737379157,0.06112012350271207,0.777210501914171,balanced,3.6952294850052567,-3.0363350945623755,0.777210501914171
7,-2.8472644068785193,-3.0011845855641153,0.11383982677363605,0.06134851613529699,0.7772762319677287,balanced,3.7362650299983216,-3.0363350945623755,0.777210501914171
8,-3.0610394423874623,-3.0248534235757134,0.11433731516761814,0.06138202410019485,0.7791171364459062,balanced,3.8078051780030364,-3.0363350945623755,0.777210501914171
9,-3.1962705956565447,-3.0855427903491233,0.11432550824615635,0.06131499698967212,0.7786341818120575,balanced,3.6474767420004355,-3.0363350945623755,0.777210501914171
10,-2.9452614662156034,-3.013375130208862,0.11410792858544516,0.06113637961310858,0.7767416155139378,balanced,3.678786910000781,-3.013375130208862,0.7767416155139378
11,-3.187859722307735,-3.112722485337361,0.11438876369562717,0.06123376121441634,0.778301221750064,balanced,3.717432742996607,-3.013375130208862,0.7767416155139378
12,-2.948885815610496,-2.946403852115559,0.1144609744354528,0.06173242607783237,0.7818434284290449,balanced,3.627314129000297,-3.013375130208862,0.7767416155139378
13,-3.026828851483571,-2.949972398908988,0.11562768050222802,0.06291943135418349,0.7935120074832567,balanced,3.5568650790009997,-3.013375130208862,0.7767416155139378
14,-3.0876224634864617,-3.0346849006735255,0.1143935243507533,0.06267758871525414,0.7878924940674278,balanced,3.635132513998542,-3.013375130208862,0.7767416155139378
15,-3.2303071601435285,-3.0624523579617215,0.11336750747489671,0.061412702943094644,0.7761651531780713,balanced,3.698624190001283,-3.0624523579617215,0.7761651531780713
16,-3.2979398917181384,-3.1844580954919066,0.11352210416268546,0.061306714129890166,0.7759652214410904,balanced,3.8311735470051644,-3.1844580954919066,0.7759652214410904
17,-3.2612098759611747,-2.976909738191171,0.11442560305708999,0.06180695511193167,0.7822226339846947,balanced,3.6586361219960963,-3.1844580954919066,0.7759652214410904
18,-3.227861510858935,-3.1763817005804866,0.11332406126322667,0.0617162604425964,0.778037053069147,balanced,3.84542300299654,-3.1844580954919066,0.7759652214410904
19,-3.3617344765080626,-3.1976598941697483,0.11389212692541169,0.061389386787356136,0.777717463553772,balanced,3.616961812003865,-3.1844580954919066,0.7759652214410904
20,-3.3177787997463426,-3.2240537756792387,0.11367099902748985,0.061155828263373846,0.7754489705822671,balanced,3.802638125998783,-3.2240537756792387,0.7754489705822671
