split,target,pipe_rows,pipe_rmse,pipe_mae,persistence_rows,persistence_rmse,persistence_mae,rmse_delta_pipe_minus_persistence,mae_delta_pipe_minus_persistence,rmse_relative_improvement,mae_relative_improvement
test,all,40606,0.11571205257867151,0.06198938865810158,40606,0.15473810443367164,0.07531701847694604,-0.03902605185500013,-0.013327629818844458,0.25220712117310845,0.17695376275315444
test,delta_yF,40606,0.09798927628065238,0.04410514190432673,40606,0.16777462421827066,0.07038734669140273,-0.06978534793761829,-0.026282204787075998,0.4159469780533036,0.37339388430571663
test,delta_yN,40606,0.08263326486652492,0.03666977029137263,40606,0.14831957360711379,0.057629119215715514,-0.06568630874058887,-0.020959348924342883,0.44287012929653125,0.36369372306192127
test,delta_yT,40606,0.22344412152687576,0.1621948574374111,40606,0.40105226373797886,0.2411846125598784,-0.1776081422111031,-0.07898975512246728,0.4428553539524229,0.327507440396334
test,sigma_F,40606,0.05466339859813437,0.01801815088386049,40606,0.05466339010592568,0.01801817549234225,8.492208693200443e-09,-2.46084817627501e-08,-1.5535459247486118e-07,1.3657588013397215e-06
test,sigma_N,40606,0.09499312990680671,0.026488755962704575,40606,0.0949931537164456,0.02648876644938315,-2.3809638885485818e-08,-1.0486678574117558e-08,2.506458408208822e-07,3.958915411994115e-07
test,sigma_T,40606,0.0783707536059279,0.04436334323361667,40606,0.07983995880527321,0.04390111030396885,-0.0014692051993453054,0.000462232929647817,0.01840187822401868,-0.010528957615134147
test,yF,40606,0.0986218426480189,0.04232469476902185,40606,0.10395423135036153,0.041857986446218735,-0.005332388702342622,0.0004667083228031138,0.05129554259672834,-0.01114980347663795
test,yN,40606,0.08194367249015368,0.0341527336355278,40606,0.09003857954387051,0.033984027573094606,-0.008094907053716835,0.00016870606243319514,0.08990487294141132,-0.004964275116312609
test,yT,40606,0.22874901328494893,0.1495870498050723,40606,0.2520071648178048,0.14440202156051013,-0.023258151532855847,0.0051850282445621565,0.0922916280958557,-0.03590689512881525
train,all,602390,0.10399079732255126,0.054981368601322494,602390,0.14220075557814615,0.06731407917521219,-0.038209958255594895,-0.012332710573889696,0.26870432650125187,0.1832114577663436
train,delta_yF,602390,0.08869366975448922,0.03378924872367457,602390,0.15764638440830023,0.05510271786001793,-0.068952714653811,-0.021313469136343355,0.4373884939550861,0.3867952428496858
train,delta_yN,602390,0.04942944232380656,0.014342724134505698,602390,0.08759266788685605,0.01604976658364713,-0.038163225563049484,-0.001707042449141433,0.43568972704821757,0.10635933178496897
train,delta_yT,602390,0.23975774004678227,0.17432681920390322,602390,0.4382016904888491,0.2689258788048871,-0.19844395044206684,-0.09459905960098389,0.45285984684515185,0.35176629345373644
train,sigma_F,602390,0.048275041851537526,0.014045961244851284,602390,0.048275056161355814,0.01404598835809779,-1.430981828864919e-08,-2.7113246505588995e-08,2.9642261297055105e-07,1.9303195912132215e-06
train,sigma_N,602390,0.04877699783270577,0.007204622552796948,602390,0.04877700425888252,0.007204626472839014,-6.426176750451429e-09,-3.920042066125895e-09,1.3174603172315965e-07,5.441006665514452e-07
train,sigma_T,602390,0.07434668870909701,0.04450186997759411,602390,0.07586438328142402,0.04411728846686588,-0.0015176945723270052,0.00038458151072823243,0.020005363606489957,-0.008717251764397782
train,yF,602390,0.0902822706212278,0.03227206189952529,602390,0.09687809983331058,0.032349966738765196,-0.006595829212082779,-7.790483923990343e-05,0.06808380039897179,0.002408189160409538
train,yN,602390,0.04803601248554551,0.01117628199576176,602390,0.05279881525128069,0.00933788155581631,-0.00476280276573518,0.0018384004399454486,0.09020662193020805,-0.19687553637905797
train,yT,602390,0.24831931227776963,0.16317272767928964,602390,0.27377269863305626,0.15869259773597327,-0.025453386355286628,0.004480129943316369,0.09297269772470036,-0.028231499182906055
validation,all,54637,0.11367099902748985,0.061155828263373846,54637,0.15367174883954032,0.07538952986084069,-0.04000074981205047,-0.014233701597466841,0.2602999582819749,0.1888021005534908
validation,delta_yF,54637,0.0886870028053849,0.03669532893122356,54637,0.15583689078548624,0.05972854160498289,-0.06714988798010134,-0.02303321267375933,0.4308985352674612,0.3856315934531
validation,delta_yN,54637,0.06535889452082617,0.027939343951222644,54637,0.11787300925813712,0.041973516833983024,-0.05251411473731095,-0.01403417288276038,0.44551432993712037,0.3343578032374426
validation,delta_yT,54637,0.24306000077979664,0.17669178445192102,54637,0.44502543302352476,0.27486826971447476,-0.20196543224372812,-0.09817648526255374,0.4538289662942745,0.3571764953609838
validation,sigma_F,54637,0.04591173252270488,0.014179817611778398,54637,0.04591174306402961,0.014179847578434657,-1.0541324729773649e-08,-2.996665625885908e-08,2.2959975000453513e-07,2.1133271068748093e-06
validation,sigma_N,54637,0.08036204981273466,0.018734543944512655,54637,0.08036206052241976,0.01873454201554253,-1.0709685097087807e-08,1.9289701259916914e-09,1.3326792552936062e-07,-1.0296329231808183e-07
validation,sigma_T,54637,0.09695126814093231,0.0519145604821724,54637,0.09867668060707997,0.05123977349575359,-0.0017254124661476578,0.0006747869864188044,0.017485513857301974,-0.013169203147916456
validation,yF,54637,0.0885168420091466,0.03490517240214087,54637,0.09412409065935806,0.03482830689805052,-0.005607248650211463,7.68655040903482e-05,0.059572938351186884,-0.002206983656005704
validation,yN,54637,0.0654901473865451,0.025261952888084797,54637,0.0712935839735016,0.024354690351490925,-0.005803436586956506,0.0009072625365938725,0.08140194760181403,-0.03725206617288536
validation,yT,54637,0.24870105326933736,0.1640799497073083,54637,0.27394224766232583,0.15859828025485323,-0.02524119439298847,0.005481669452455068,0.09214056834381369,-0.03456323387395195
