split,target,rows,rmse,mae,nll,interval_90_coverage,interval_90_mean_width
train,all,602390,0.10399079732255126,0.054981368601322494,-2.925359063504347,0.9467353191269591,0.31079485922145533
train,yN,602390,0.04803601248554551,0.01117628199576176,-4.295235043388611,0.9883148790650575,0.08627851329125814
train,yF,602390,0.0902822706212278,0.03227206189952529,-3.1638152845902567,0.961928318863195,0.2730349860681093
train,yT,602390,0.24831931227776963,0.16317272767928964,-0.9108199419970768,0.884256046747124,0.7852397256247478
train,sigma_N,602390,0.04877699783270577,0.007204622552796948,-4.27302416871412,0.9905825129899235,0.09190328516300207
train,sigma_F,602390,0.048275041851537526,0.014045961244851284,-3.317438527306415,0.9792327229867693,0.16388794528798623
train,sigma_T,602390,0.07434668870909701,0.04450186997759411,-2.1326007553554254,0.8656634406281645,0.23714112262310727
train,delta_yN,602390,0.04942944232380656,0.014342724134505698,-4.112962451419911,0.9875661946579458,0.08245186530019355
train,delta_yF,602390,0.08869366975448922,0.03378924872367457,-3.1817568819037505,0.9624794568302927,0.28653397495922855
train,delta_yT,602390,0.23975774004678227,0.17432681920390322,-0.940578516863556,0.9005942993741596,0.7906823146754652
validation,all,54637,0.11367099902748985,0.061155828263373846,-2.7251847409758,0.9530517577628511,0.4307448807589817
validation,yN,54637,0.0654901473865451,0.025261952888084797,-3.7444720806291696,0.9756758240752603,0.18221826666975047
validation,yF,54637,0.0885168420091466,0.03490517240214087,-3.168461801279782,0.9942346761352198,0.5210154081814801
validation,yT,54637,0.24870105326933736,0.1640799497073083,-0.9011612015277394,0.8904588465691747,0.8191648576449738
validation,sigma_N,54637,0.08036204981273466,0.018734543944512655,-3.572973286007876,0.9776708091586288,0.18818190815329328
validation,sigma_F,54637,0.04591173252270488,0.014179817611778398,-3.413595185656083,0.9946190310595384,0.3096992097081684
validation,sigma_T,54637,0.09695126814093231,0.0519145604821724,-1.9761019809935918,0.8680015374196973,0.29428716947514105
validation,delta_yN,54637,0.06535889452082617,0.027939343951222644,-3.5915510899993937,0.9754012848436041,0.17221710497200557
validation,delta_yF,54637,0.0886870028053849,0.03669532893122356,-3.2371032894697334,0.9950948990610758,0.5581168488178315
validation,delta_yT,54637,0.24306000077979664,0.17669178445192102,-0.9212427532188295,0.9063089115434596,0.8318031532081911
test,all,40606,0.11571205257867151,0.06198938865810158,-2.551920916710603,0.9567524230135667,0.4791150258028931
test,yN,40606,0.08194367249015368,0.0341527336355278,-3.377899224033721,0.9615820322119883,0.21569404175544216
test,yF,40606,0.0986218426480189,0.04232469476902185,-2.8917627677021254,0.9950253657095011,0.6375917444932299
test,yT,40606,0.22874901328494893,0.1495870498050723,-0.9712435520324121,0.908831207210757,0.8220829674570876
test,sigma_N,40606,0.09499312990680671,0.026488755962704575,-3.3028725405805175,0.9677633847214697,0.22453616693302522
test,sigma_F,40606,0.05466339859813437,0.01801815088386049,-3.1973663932823966,0.9930552135152441,0.3748006861544428
test,sigma_T,40606,0.0783707536059279,0.04436334323361667,-2.0416000389509095,0.9020834359454268,0.3102335080380382
test,delta_yN,40606,0.08263326486652492,0.03666977029137263,-3.2536568597743694,0.9617790474314141,0.20458170217181382
test,delta_yF,40606,0.09798927628065238,0.04410514190432673,-2.9453282345223766,0.9964290991479092,0.6861837625985004
test,delta_yT,40606,0.22344412152687576,0.1621948574374111,-0.985558639516597,0.9242230212283898,0.8363306526244582
