target,blend_weight,validation_rows,validation_mae,validation_rmse,selection_metric,selection_objective
delta_yF,0.0,54637,0.059728542877844626,0.15583689077503293,balanced,1.6924216428271368
delta_yF,0.1,54637,0.056458586616884146,0.14682534616084247,balanced,1.597060844847602
delta_yF,0.2,54637,0.05328369805486738,0.13809940108924676,balanced,1.504605566026224
delta_yF,0.35,54637,0.04877614065802115,0.1256756653948435,balanced,1.3731443093578832
delta_yF,0.5,54637,0.04468773426426507,0.11428053227901415,balanced,1.2531933423325947
delta_yF,0.65,54637,0.041215769040701726,0.10425184499584378,balanced,1.1493455774370833
delta_yF,0.8,54637,0.03854762087027648,0.09601871424794108,balanced,1.0665733860783408
delta_yF,0.9,54637,0.03736170262192677,0.09177080183751221,balanced,1.0264655095877846
delta_yF,1.0,54637,0.036695341446268036,0.08868700104185409,balanced,1.0
delta_yN,0.0,54637,0.041973516240568436,0.11787301021817533,balanced,1.66020056577557
delta_yN,0.1,54637,0.03938490356033939,0.109452952000532,balanced,1.548996793619315
delta_yN,0.2,54637,0.03691469988754951,0.10137598498180142,balanced,1.4425574732524091
delta_yN,0.35,54637,0.033498644848432964,0.09010481124038147,balanced,1.2945844128226662
delta_yN,0.5,54637,0.030585405991821298,0.08022438496573517,balanced,1.166336337087878
delta_yN,0.65,54637,0.02850365409639523,0.07230709537206374,balanced,1.068127091260452
delta_yN,0.8,54637,0.027720115752804624,0.06705198097932602,balanced,1.0137310412206433
delta_yN,0.9,54637,0.027939339325718064,0.06535890043474032,balanced,1.0047134269677147
delta_yN,1.0,54637,0.02869583363566795,0.06525981067837378,balanced,1.017599455420106
delta_yT,0.0,54637,0.27486826987449553,0.4450254331990248,balanced,1.7017434218667942
delta_yT,0.1,54637,0.258558700781872,0.41520598989340324,balanced,1.593747062601771
delta_yT,0.2,54637,0.2427454694860368,0.3864667371935258,balanced,1.489392577002451
delta_yT,0.35,54637,0.22033723858091958,0.3459698095566973,balanced,1.3419858740516175
delta_yT,0.5,54637,0.20035605803523424,0.30969504033275747,balanced,1.2102073370425854
delta_yT,0.65,54637,0.1845042369750438,0.27929243617551275,balanced,1.102320773335826
delta_yT,0.8,54637,0.17597741887115473,0.25685568593237135,balanced,1.0317744745328323
delta_yT,0.9,54637,0.17479051425577133,0.24742760464996547,balanced,1.0089846959754738
delta_yT,1.0,54637,0.17669177244306386,0.24305996487356876,balanced,1.005438676679303
sigma_F,0.0,54637,0.014179847843378156,0.04591174202721033,balanced,1.0025480658238102
sigma_F,0.1,54637,0.014338209879010633,0.04580988691241561,balanced,1.0070172165817644
sigma_F,0.2,54637,0.014509385821258004,0.04573624258065601,balanced,1.0122469965503706
sigma_F,0.35,54637,0.014796784432384646,0.04567895605363514,balanced,1.021753991855935
sigma_F,0.5,54637,0.015117757940527124,0.04568568037766706,balanced,1.0331455421674223
sigma_F,0.65,54637,0.015473956499899681,0.04575638509997886,balanced,1.0464795007480827
sigma_F,0.8,54637,0.015863945271344528,0.04589077499443819,balanced,1.0617020417573733
sigma_F,0.9,54637,0.016140868981158546,0.04601548532528979,balanced,1.0728318085519177
sigma_F,1.0,54637,0.01643102053879256,0.04616802971661539,balanced,1.0847326770760888
sigma_N,0.0,54637,0.018734541780125603,0.080362056763173,balanced,1.0
sigma_N,0.1,54637,0.019014921176048905,0.08038909503724401,balanced,1.0076511809876414
sigma_N,0.2,54637,0.01931605199936061,0.08043243107188082,balanced,1.0159575920565116
sigma_N,0.35,54637,0.019802722790484867,0.08052792679731127,balanced,1.0295403474086589
sigma_N,0.5,54637,0.02032716368909771,0.08065989924639123,balanced,1.0443580890911988
sigma_N,0.65,54637,0.020884604863964963,0.08082816720999193,balanced,1.0602823891986504
sigma_N,0.8,54637,0.02147463534555003,0.08103250594777671,balanced,1.0773008812019316
sigma_N,0.9,54637,0.021883712239117687,0.08118863950848461,balanced,1.089190037656556
sigma_N,1.0,54637,0.022304803269921437,0.0813605910953169,balanced,1.101498252708542
sigma_T,0.0,54637,0.05123977427937563,0.09867668073618413,balanced,1.0245121688094008
sigma_T,0.1,54637,0.05156221635358619,0.09776664210238692,balanced,1.0228212969533765
sigma_T,0.2,54637,0.051914554477743804,0.09695126917614023,balanced,1.021925344076878
sigma_T,0.35,54637,0.052514763513072105,0.09591091112262501,balanced,1.0222522266486247
sigma_T,0.5,54637,0.05319807370044102,0.09509607864403305,balanced,1.024588786637871
sigma_T,0.65,54637,0.05396231094796859,0.09451260427717578,balanced,1.0289448117882714
sigma_T,0.8,54637,0.054806787190029835,0.09416478923814411,balanced,1.0353364508764542
sigma_T,0.9,54637,0.05540937321107126,0.09406519677148009,balanced,1.0406871321189048
sigma_T,1.0,54637,0.0560428644449764,0.09407187854837129,balanced,1.046904284532182
yF,0.0,54637,0.03482830779938253,0.09412408972638725,balanced,1.040613358089559
yF,0.1,54637,0.03470487476905037,0.09263536483083885,balanced,1.0303261809506015
yF,0.2,54637,0.03462786282978913,0.09132296046720766,balanced,1.02171658607741
yF,0.35,54637,0.03465978903006104,0.08970159871239237,balanced,1.0129149403630233
yF,0.5,54637,0.03490517212504696,0.0885168522626835,balanced,1.0096897781632732
yF,0.65,54637,0.03535964551842016,0.0877864002954687,balanced,1.0120790480652382
yF,0.8,54637,0.036018555956389364,0.08752161892516253,balanced,1.020080550934317
yF,0.9,54637,0.03656511012475876,0.08760619309291108,balanced,1.0284555389779726
yF,1.0,54637,0.03718814760048908,0.0878991590829669,balanced,1.0391254040720694
yN,0.0,54637,0.024354690570469288,0.07129358438950475,balanced,1.0544386970031572
yN,0.1,54637,0.02438678684639918,0.06978908635933591,balanced,1.043397392867011
yN,0.2,54637,0.024490537114903264,0.06844710211188068,balanced,1.0350909833641024
yN,0.35,54637,0.02478843365231887,0.06675996199471419,balanced,1.0280861609528107
yN,0.5,54637,0.025261946552016256,0.06549016992296466,balanced,1.0279323778758893
yN,0.65,54637,0.02591386646818342,0.06466231739252723,balanced,1.0348781701516798
yN,0.8,54637,0.026719419796103726,0.06429347804803276,balanced,1.0485477164818044
yN,0.9,54637,0.027339507295195298,0.06430689814952915,balanced,1.0613824330377462
yN,1.0,54637,0.028015974545995043,0.06452790975648752,balanced,1.076989027362206
yT,0.0,54637,0.1585982823102648,0.27394224683732193,balanced,1.069318284201899
yT,0.1,54637,0.15919265874140778,0.2677090584020312,balanced,1.0582380527600233
yT,0.2,54637,0.1600151311265324,0.2620321008797549,balanced,1.0490329034643038
yT,0.35,54637,0.16174651872278917,0.2546399958131862,balanced,1.0391287261016906
yT,0.5,54637,0.1640800329314813,0.24870112261072067,balanced,1.0341429921989733
yT,0.65,54637,0.1670460536477899,0.24432148751140892,balanced,1.0343917846176698
yT,0.8,54637,0.17064927130790847,0.24158590072784542,balanced,1.040066146663508
yT,0.9,54637,0.17338577595305507,0.2407046082919344,balanced,1.0468617649643686
yT,1.0,54637,0.17640529193895976,0.24058795794811771,balanced,1.0561387215841949
