record_type,profile,selected,best_epoch,probabilistic_validation_loss,epochs_ran,time_role,target,rows,rmse,mae,nll,interval_90_coverage,interval_90_mean_width
profile_selection,v2_primary,True,52,-2.122323368478009,60,model_selection,all,1016,,,,,
profile_selection,legacy_diagnostic,False,20,-1.6125283241271973,20,model_selection,all,1016,,,,,
selected_profile_metric,v2_primary,True,52,-2.122323368478009,60,training,all,7909,0.10648419004156036,0.06774569086955418,-1.8848648112018611,0.9064216574647729,0.3383856912031099
selected_profile_metric,v2_primary,True,52,-2.122323368478009,60,training,yN,7909,0.08067833159577441,0.0521931826111218,-2.0311752668538214,0.89278037678594,0.25951560967368564
selected_profile_metric,v2_primary,True,52,-2.122323368478009,60,training,yF,7909,0.14967725820376196,0.10058730778131643,-1.4155393323851289,0.8764698444809711,0.46731828416338883
selected_profile_metric,v2_primary,True,52,-2.122323368478009,60,training,yT,7909,0.15787527781567431,0.09988121462465162,-1.437300094235997,0.9141484384877987,0.5056135501010272
selected_profile_metric,v2_primary,True,52,-2.122323368478009,60,training,sigma_N,7909,0.05994746013198753,0.026251128808423202,-2.373390755319975,0.9480338854469592,0.18845920463867805
selected_profile_metric,v2_primary,True,52,-2.122323368478009,60,training,sigma_F,7909,0.04595662425823209,0.028197198800996033,-2.5911869787509683,0.9055506385130864,0.1507642786728023
selected_profile_metric,v2_primary,True,52,-2.122323368478009,60,training,sigma_T,7909,0.07835918887315449,0.04580613390837778,-2.208408735301555,0.9251485649260336,0.2385851553409165
selected_profile_metric,v2_primary,True,52,-2.122323368478009,60,training,delta_yN,7909,0.07929363042314577,0.05422590909044606,-2.048045491310088,0.8970792767732962,0.25911529363520547
selected_profile_metric,v2_primary,True,52,-2.122323368478009,60,training,delta_yF,7909,0.14813638652562733,0.1015516460311143,-1.4258461553207284,0.8856998356302946,0.4679539876183753
selected_profile_metric,v2_primary,True,52,-2.122323368478009,60,training,delta_yT,7909,0.1584335525466854,0.1010174961695404,-1.432890491338487,0.9128840561385763,0.5081458569839098
selected_profile_metric,v2_primary,True,52,-2.122323368478009,60,model_selection,all,1016,0.1071506434294452,0.06952382416862829,-1.7618018790284273,0.8985126859142609,0.3405494589818118
selected_profile_metric,v2_primary,True,52,-2.122323368478009,60,model_selection,yN,1016,0.08962941027615182,0.06095750688567875,-1.899412140132874,0.8838582677165354,0.26406241589643825
selected_profile_metric,v2_primary,True,52,-2.122323368478009,60,model_selection,yF,1016,0.12791375544066894,0.08994531631469727,-1.5582637035940576,0.9084645669291339,0.4692586613452341
selected_profile_metric,v2_primary,True,52,-2.122323368478009,60,model_selection,yT,1016,0.1526663753001665,0.09633735221201979,-1.416443652055395,0.9104330708661418,0.5053316702054241
selected_profile_metric,v2_primary,True,52,-2.122323368478009,60,model_selection,sigma_N,1016,0.08908605858131453,0.04145028741340938,-1.7677764291838398,0.9084645669291339,0.1925148701104592
selected_profile_metric,v2_primary,True,52,-2.122323368478009,60,model_selection,sigma_F,1016,0.06272096415363346,0.038998284677820884,-2.1393122635488435,0.844488188976378,0.1531341207309032
selected_profile_metric,v2_primary,True,52,-2.122323368478009,60,model_selection,sigma_T,1016,0.07076637577651966,0.04474986068845734,-2.1953451802411417,0.9271653543307087,0.23856865139458122
selected_profile_metric,v2_primary,True,52,-2.122323368478009,60,model_selection,delta_yN,1016,0.088574571960411,0.0618752137882503,-1.9208583080862451,0.8838582677165354,0.2630481119230976
selected_profile_metric,v2_primary,True,52,-2.122323368478009,60,model_selection,delta_yF,1016,0.1289236739153539,0.09312928943183478,-1.552706140232837,0.9094488188976378,0.4715535171388641
selected_profile_metric,v2_primary,True,52,-2.122323368478009,60,model_selection,delta_yT,1016,0.15407460546078713,0.09827130610548605,-1.4060990941806102,0.9104330708661418,0.5074731120913047
